task_ID,Gate_number,Floor_No,shift_no,date
T-005,0,0,3,2023-04-24
T-005,0,0,3,2023-05-26
T-005,0,0,3,2023-05-27
T-005,0,0,3,2023-05-19
T-005,0,0,3,2023-05-29
T-005,0,0,3,2023-06-19
T-005,0,0,3,2023-06-12
T-005,0,0,3,2023-06-27
T-005,0,0,3,2023-06-09
T-005,0,0,3,2023-07-02
T-005,0,0,3,2023-07-01
T-005,0,0,3,2023-07-12
T-005,0,0,3,2023-07-17
T-005,0,0,3,2023-08-18
T-005,0,0,3,2023-08-04
T-005,0,0,3,2023-08-05
T-005,0,0,3,2023-08-06
T-005,0,0,3,2023-09-15
T-005,0,0,3,2023-09-21
T-005,0,0,3,2023-09-26
T-005,0,0,3,2023-09-11
T-005,0,0,3,2023-10-06
T-005,0,0,3,2023-10-11
T-005,0,0,3,2023-10-05
T-005,0,0,3,2023-10-02
T-005,0,0,3,2023-11-12
T-005,0,0,3,2023-11-02
T-005,0,0,3,2023-11-16
T-005,0,0,3,2023-11-26
T-005,0,0,3,2023-12-07
T-005,0,0,3,2023-12-08
T-005,0,0,3,2023-12-12
T-005,0,0,3,2023-12-16
T-005,0,0,4,2023-01-15
T-005,0,0,4,2023-01-08
T-005,0,0,4,2023-01-06
T-005,0,0,4,2023-01-16
T-005,0,0,4,2023-02-18
T-005,0,0,4,2023-02-19
T-005,0,0,4,2023-02-25
T-005,0,0,4,2023-02-15
T-005,0,0,4,2023-03-19
T-005,0,0,4,2023-03-14
T-005,0,0,4,2023-03-30
T-005,0,0,4,2023-03-24
T-005,0,0,4,2023-04-18
T-005,0,0,4,2023-04-01
T-005,0,0,4,2023-04-09
T-005,0,0,4,2023-04-24
T-005,0,0,4,2023-05-26
T-005,0,0,4,2023-05-27
T-005,0,0,4,2023-05-19
T-005,0,0,4,2023-05-29
T-005,0,0,4,2023-06-19
T-005,0,0,4,2023-06-12
T-005,0,0,4,2023-06-27
T-005,0,0,4,2023-06-09
T-005,0,0,4,2023-07-02
T-005,0,0,4,2023-07-01
T-005,0,0,4,2023-07-12
T-005,0,0,4,2023-07-17
T-005,0,0,4,2023-08-18
T-005,0,0,4,2023-08-04
T-005,0,0,4,2023-08-05
T-005,0,0,4,2023-08-06
T-005,0,0,4,2023-09-15
T-005,0,0,4,2023-09-21
T-005,0,0,4,2023-09-26
T-005,0,0,4,2023-09-11
T-005,0,0,4,2023-10-06
T-005,0,0,4,2023-10-11
T-005,0,0,4,2023-10-05
T-005,0,0,4,2023-10-02
T-005,0,0,4,2023-11-12
T-005,0,0,4,2023-11-02
T-005,0,0,4,2023-11-16
T-005,0,0,4,2023-11-26
T-005,0,0,4,2023-12-07
T-005,0,0,4,2023-12-08
T-005,0,0,4,2023-12-12
T-005,0,0,4,2023-12-16
T-005,19,1,1,2023-01-15
T-005,19,1,1,2023-01-08
T-005,19,1,1,2023-01-06
T-005,19,1,1,2023-01-16
T-005,19,1,1,2023-02-18
T-005,19,1,1,2023-02-19
T-005,19,1,1,2023-02-25
T-005,19,1,1,2023-02-15
T-005,19,1,1,2023-03-19
T-005,19,1,1,2023-03-14
T-005,19,1,1,2023-03-30
T-005,19,1,1,2023-03-24
T-005,19,1,1,2023-04-18
T-005,19,1,1,2023-04-01
T-005,19,1,1,2023-04-09
T-005,19,1,1,2023-04-24
T-005,19,1,1,2023-05-26
T-005,19,1,1,2023-05-27
T-005,19,1,1,2023-05-19
T-005,19,1,1,2023-05-29
T-005,19,1,1,2023-06-19
T-005,19,1,1,2023-06-12
T-005,19,1,1,2023-06-27
T-005,19,1,1,2023-06-09
T-005,19,1,1,2023-07-02
T-005,19,1,1,2023-07-01
T-005,19,1,1,2023-07-12
T-005,19,1,1,2023-07-17
T-005,19,1,1,2023-08-18
T-005,19,1,1,2023-08-04
T-005,19,1,1,2023-08-05
T-005,19,1,1,2023-08-06
T-005,19,1,1,2023-09-15
T-005,19,1,1,2023-09-21
T-005,19,1,1,2023-09-26
T-005,19,1,1,2023-09-11
T-005,19,1,1,2023-10-06
T-005,19,1,1,2023-10-11
T-005,19,1,1,2023-10-05
T-005,19,1,1,2023-10-02
T-005,19,1,1,2023-11-12
T-005,19,1,1,2023-11-02
T-005,19,1,1,2023-11-16
T-005,19,1,1,2023-11-26
T-005,19,1,1,2023-12-07
T-005,19,1,1,2023-12-08
T-005,19,1,1,2023-12-12
T-005,19,1,1,2023-12-16
T-005,19,1,2,2023-01-15
T-005,19,1,2,2023-01-08
T-005,19,1,2,2023-01-06
T-005,19,1,2,2023-01-16
T-005,19,1,2,2023-02-18
T-005,19,1,2,2023-02-19
T-005,19,1,2,2023-02-25
T-005,19,1,2,2023-02-15
T-005,19,1,2,2023-03-19
T-005,19,1,2,2023-03-14
T-005,19,1,2,2023-03-30
T-005,19,1,2,2023-03-24
T-005,19,1,2,2023-04-18
T-005,19,1,2,2023-04-01
T-005,19,1,2,2023-04-09
T-005,19,1,2,2023-04-24
T-005,19,1,2,2023-05-26
T-005,19,1,2,2023-05-27
T-005,19,1,2,2023-05-19
T-005,19,1,2,2023-05-29
T-005,19,1,2,2023-06-19
T-005,19,1,2,2023-06-12
T-005,19,1,2,2023-06-27
T-005,19,1,2,2023-06-09
T-005,19,1,2,2023-07-02
T-005,19,1,2,2023-07-01
T-005,19,1,2,2023-07-12
T-005,19,1,2,2023-07-17
T-005,19,1,2,2023-08-18
T-005,19,1,2,2023-08-04
T-005,19,1,2,2023-08-05
T-005,19,1,2,2023-08-06
T-005,19,1,2,2023-09-15
T-005,19,1,2,2023-09-21
T-005,19,1,2,2023-09-26
T-005,19,1,2,2023-09-11
T-005,19,1,2,2023-10-06
T-005,19,1,2,2023-10-11
T-005,19,1,2,2023-10-05
T-005,19,1,2,2023-10-02
T-005,19,1,2,2023-11-12
T-005,19,1,2,2023-11-02
T-005,19,1,2,2023-11-16
T-005,19,1,2,2023-11-26
T-005,19,1,2,2023-12-07
T-005,19,1,2,2023-12-08
T-005,19,1,2,2023-12-12
T-005,19,1,2,2023-12-16
T-005,19,1,3,2023-01-15
T-005,19,1,3,2023-01-08
T-005,19,1,3,2023-01-06
T-005,19,1,3,2023-01-16
T-005,19,1,3,2023-02-18
T-005,19,1,3,2023-02-19
T-005,19,1,3,2023-02-25
T-005,19,1,3,2023-02-15
T-005,19,1,3,2023-03-19
T-005,19,1,3,2023-03-14
T-005,19,1,3,2023-03-30
T-005,19,1,3,2023-03-24
T-005,19,1,3,2023-04-18
T-005,19,1,3,2023-04-01
T-005,19,1,3,2023-04-09
T-005,19,1,3,2023-04-24
T-005,19,1,3,2023-05-26
T-005,19,1,3,2023-05-27
T-005,19,1,3,2023-05-19
T-005,19,1,3,2023-05-29
T-005,19,1,3,2023-06-19
T-005,19,1,3,2023-06-12
T-005,19,1,3,2023-06-27
T-005,19,1,3,2023-06-09
T-005,19,1,3,2023-07-02
T-005,19,1,3,2023-07-01
T-005,19,1,3,2023-07-12
T-005,19,1,3,2023-07-17
T-005,19,1,3,2023-08-18
T-005,19,1,3,2023-08-04
T-005,19,1,3,2023-08-05
T-005,19,1,3,2023-08-06
T-005,19,1,3,2023-09-15
T-005,19,1,3,2023-09-21
T-005,19,1,3,2023-09-26
T-005,19,1,3,2023-09-11
T-005,19,1,3,2023-10-06
T-005,19,1,3,2023-10-11
T-005,19,1,3,2023-10-05
T-005,19,1,3,2023-10-02
T-005,19,1,3,2023-11-12
T-005,19,1,3,2023-11-02
T-005,19,1,3,2023-11-16
T-005,19,1,3,2023-11-26
T-005,19,1,3,2023-12-07
T-005,19,1,3,2023-12-08
T-005,19,1,3,2023-12-12
T-005,19,1,3,2023-12-16
T-005,19,1,4,2023-01-15
T-005,19,1,4,2023-01-08
T-005,19,1,4,2023-01-06
T-005,19,1,4,2023-01-16
T-005,19,1,4,2023-02-18
T-005,19,1,4,2023-02-19
T-005,19,1,4,2023-02-25
T-005,19,1,4,2023-02-15
T-005,19,1,4,2023-03-19
T-005,19,1,4,2023-03-14
T-005,19,1,4,2023-03-30
T-005,19,1,4,2023-03-24
T-005,19,1,4,2023-04-18
T-005,19,1,4,2023-04-01
T-005,19,1,4,2023-04-09
T-005,19,1,4,2023-04-24
T-005,19,1,4,2023-05-26
T-005,19,1,4,2023-05-27
T-005,19,1,4,2023-05-19
T-005,19,1,4,2023-05-29
T-005,19,1,4,2023-06-19
T-005,19,1,4,2023-06-12
T-005,19,1,4,2023-06-27
T-005,19,1,4,2023-06-09
T-005,19,1,4,2023-07-02
T-005,19,1,4,2023-07-01
T-005,19,1,4,2023-07-12
T-005,19,1,4,2023-07-17
T-005,19,1,4,2023-08-18
T-005,19,1,4,2023-08-04
T-005,19,1,4,2023-08-05
T-005,19,1,4,2023-08-06
T-005,19,1,4,2023-09-15
T-005,19,1,4,2023-09-21
T-005,19,1,4,2023-09-26
T-005,19,1,4,2023-09-11
T-005,19,1,4,2023-10-06
T-005,19,1,4,2023-10-11
T-005,19,1,4,2023-10-05
T-005,19,1,4,2023-10-02
T-005,19,1,4,2023-11-12
T-005,19,1,4,2023-11-02
T-005,19,1,4,2023-11-16
T-005,19,1,4,2023-11-26
T-005,19,1,4,2023-12-07
T-005,19,1,4,2023-12-08
T-005,19,1,4,2023-12-12
T-005,19,1,4,2023-12-16
T-005,20,1,1,2023-01-15
T-005,20,1,1,2023-01-08
T-005,20,1,1,2023-01-06
T-005,20,1,1,2023-01-16
T-005,20,1,1,2023-02-18
T-005,20,1,1,2023-02-19
T-005,20,1,1,2023-02-25
T-005,20,1,1,2023-02-15
T-005,20,1,1,2023-03-19
T-005,20,1,1,2023-03-14
T-005,20,1,1,2023-03-30
T-005,20,1,1,2023-03-24
T-005,20,1,1,2023-04-18
T-005,20,1,1,2023-04-01
T-005,20,1,1,2023-04-09
T-005,20,1,1,2023-04-24
T-005,20,1,1,2023-05-26
T-005,20,1,1,2023-05-27
T-005,20,1,1,2023-05-19
T-005,20,1,1,2023-05-29
T-005,20,1,1,2023-06-19
T-005,20,1,1,2023-06-12
T-005,20,1,1,2023-06-27
T-005,20,1,1,2023-06-09
T-005,20,1,1,2023-07-02
T-005,20,1,1,2023-07-01
T-005,20,1,1,2023-07-12
T-005,20,1,1,2023-07-17
T-005,20,1,1,2023-08-18
T-005,20,1,1,2023-08-04
T-005,20,1,1,2023-08-05
T-005,20,1,1,2023-08-06
T-005,20,1,1,2023-09-15
T-005,20,1,1,2023-09-21
T-005,20,1,1,2023-09-26
T-005,20,1,1,2023-09-11
T-005,20,1,1,2023-10-06
T-005,20,1,1,2023-10-11
T-005,20,1,1,2023-10-05
T-005,20,1,1,2023-10-02
T-005,20,1,1,2023-11-12
T-005,20,1,1,2023-11-02
T-005,20,1,1,2023-11-16
T-005,20,1,1,2023-11-26
T-005,20,1,1,2023-12-07
T-005,20,1,1,2023-12-08
T-005,20,1,1,2023-12-12
T-005,20,1,1,2023-12-16
T-005,20,1,2,2023-01-15
T-005,20,1,2,2023-01-08
T-005,20,1,2,2023-01-06
T-005,20,1,2,2023-01-16
T-005,20,1,2,2023-02-18
T-005,20,1,2,2023-02-19
T-005,20,1,2,2023-02-25
T-005,20,1,2,2023-02-15
T-005,20,1,2,2023-03-19
T-005,20,1,2,2023-03-14
T-005,20,1,2,2023-03-30
T-005,20,1,2,2023-03-24
T-005,20,1,2,2023-04-18
T-005,20,1,2,2023-04-01
T-005,20,1,2,2023-04-09
T-005,20,1,2,2023-04-24
T-005,20,1,2,2023-05-26
T-005,20,1,2,2023-05-27
T-005,20,1,2,2023-05-19
T-005,20,1,2,2023-05-29
T-005,20,1,2,2023-06-19
T-005,20,1,2,2023-06-12
T-005,20,1,2,2023-06-27
T-005,20,1,2,2023-06-09
T-005,20,1,2,2023-07-02
T-005,20,1,2,2023-07-01
T-005,20,1,2,2023-07-12
T-005,20,1,2,2023-07-17
T-005,20,1,2,2023-08-18
T-005,20,1,2,2023-08-04
T-005,20,1,2,2023-08-05
T-005,20,1,2,2023-08-06
T-005,20,1,2,2023-09-15
T-005,20,1,2,2023-09-21
T-005,20,1,2,2023-09-26
T-005,20,1,2,2023-09-11
T-005,20,1,2,2023-10-06
T-005,20,1,2,2023-10-11
T-005,20,1,2,2023-10-05
T-005,20,1,2,2023-10-02
T-005,20,1,2,2023-11-12
T-005,20,1,2,2023-11-02
T-005,20,1,2,2023-11-16
T-005,20,1,2,2023-11-26
T-005,20,1,2,2023-12-07
T-005,20,1,2,2023-12-08
T-005,20,1,2,2023-12-12
T-005,20,1,2,2023-12-16
T-005,20,1,3,2023-01-15
T-005,20,1,3,2023-01-08
T-005,20,1,3,2023-01-06
T-005,20,1,3,2023-01-16
T-005,20,1,3,2023-02-18
T-005,20,1,3,2023-02-19
T-005,20,1,3,2023-02-25
T-005,20,1,3,2023-02-15
T-005,20,1,3,2023-03-19
T-005,20,1,3,2023-03-14
T-005,20,1,3,2023-03-30
T-005,20,1,3,2023-03-24
T-005,20,1,3,2023-04-18
T-005,20,1,3,2023-04-01
T-005,20,1,3,2023-04-09
T-005,20,1,3,2023-04-24
T-005,20,1,3,2023-05-26
T-005,20,1,3,2023-05-27
T-005,20,1,3,2023-05-19
T-005,20,1,3,2023-05-29
T-005,20,1,3,2023-06-19
T-005,20,1,3,2023-06-12
T-005,20,1,3,2023-06-27
T-005,20,1,3,2023-06-09
T-005,20,1,3,2023-07-02
T-005,20,1,3,2023-07-01
T-005,20,1,3,2023-07-12
T-005,20,1,3,2023-07-17
T-005,20,1,3,2023-08-18
T-005,20,1,3,2023-08-04
T-005,20,1,3,2023-08-05
T-005,20,1,3,2023-08-06
T-005,20,1,3,2023-09-15
T-005,20,1,3,2023-09-21
T-005,20,1,3,2023-09-26
T-005,20,1,3,2023-09-11
T-005,20,1,3,2023-10-06
T-005,20,1,3,2023-10-11
T-005,20,1,3,2023-10-05
T-005,20,1,3,2023-10-02
T-005,20,1,3,2023-11-12
T-005,20,1,3,2023-11-02
T-005,20,1,3,2023-11-16
T-005,20,1,3,2023-11-26
T-005,20,1,3,2023-12-07
T-005,20,1,3,2023-12-08
T-005,20,1,3,2023-12-12
T-005,20,1,3,2023-12-16
T-005,20,1,4,2023-01-15
T-005,20,1,4,2023-01-08
T-005,20,1,4,2023-01-06
T-005,20,1,4,2023-01-16
T-005,20,1,4,2023-02-18
T-005,20,1,4,2023-02-19
T-005,20,1,4,2023-02-25
T-005,20,1,4,2023-02-15
T-005,20,1,4,2023-03-19
T-005,20,1,4,2023-03-14
T-005,20,1,4,2023-03-30
T-005,20,1,4,2023-03-24
T-005,20,1,4,2023-04-18
T-005,20,1,4,2023-04-01
T-005,20,1,4,2023-04-09
T-005,20,1,4,2023-04-24
T-005,20,1,4,2023-05-26
T-005,20,1,4,2023-05-27
T-005,20,1,4,2023-05-19
T-005,20,1,4,2023-05-29
T-005,20,1,4,2023-06-19
T-005,20,1,4,2023-06-12
T-005,20,1,4,2023-06-27
T-005,20,1,4,2023-06-09
T-005,20,1,4,2023-07-02
T-005,20,1,4,2023-07-01
T-005,20,1,4,2023-07-12
T-005,20,1,4,2023-07-17
T-005,20,1,4,2023-08-18
T-005,20,1,4,2023-08-04
T-005,20,1,4,2023-08-05
T-005,20,1,4,2023-08-06
T-005,20,1,4,2023-09-15
T-005,20,1,4,2023-09-21
T-005,20,1,4,2023-09-26
T-005,20,1,4,2023-09-11
T-005,20,1,4,2023-10-06
T-005,20,1,4,2023-10-11
T-005,20,1,4,2023-10-05
T-005,20,1,4,2023-10-02
T-005,20,1,4,2023-11-12
T-005,20,1,4,2023-11-02
T-005,20,1,4,2023-11-16
T-005,20,1,4,2023-11-26
T-005,20,1,4,2023-12-07
T-005,20,1,4,2023-12-08
T-005,20,1,4,2023-12-12
T-005,20,1,4,2023-12-16
T-005,21,1,1,2023-01-15
T-005,21,1,1,2023-01-08
T-005,21,1,1,2023-01-06
T-005,21,1,1,2023-01-16
T-005,21,1,1,2023-02-18
T-005,21,1,1,2023-02-19
T-005,21,1,1,2023-02-25
T-005,21,1,1,2023-02-15
T-005,21,1,1,2023-03-19
T-005,21,1,1,2023-03-14
T-005,21,1,1,2023-03-30
T-005,21,1,1,2023-03-24
T-005,21,1,1,2023-04-18
T-005,21,1,1,2023-04-01
T-005,21,1,1,2023-04-09
T-005,21,1,1,2023-04-24
T-005,21,1,1,2023-05-26
T-005,21,1,1,2023-05-27
T-005,21,1,1,2023-05-19
T-005,21,1,1,2023-05-29
T-005,21,1,1,2023-06-19
T-005,21,1,1,2023-06-12
T-005,21,1,1,2023-06-27
T-005,21,1,1,2023-06-09
T-005,21,1,1,2023-07-02
T-005,21,1,1,2023-07-01
T-005,21,1,1,2023-07-12
T-005,21,1,1,2023-07-17
T-005,21,1,1,2023-08-18
T-005,21,1,1,2023-08-04
T-005,21,1,1,2023-08-05
T-005,21,1,1,2023-08-06
T-005,21,1,1,2023-09-15
T-005,21,1,1,2023-09-21
T-005,21,1,1,2023-09-26
T-005,21,1,1,2023-09-11
T-005,21,1,1,2023-10-06
T-005,21,1,1,2023-10-11
T-005,21,1,1,2023-10-05
T-005,21,1,1,2023-10-02
T-005,21,1,1,2023-11-12
T-005,21,1,1,2023-11-02
T-005,21,1,1,2023-11-16
T-005,21,1,1,2023-11-26
T-005,21,1,1,2023-12-07
T-005,21,1,1,2023-12-08
T-005,21,1,1,2023-12-12
T-005,21,1,1,2023-12-16
T-005,21,1,2,2023-01-15
T-005,21,1,2,2023-01-08
T-005,21,1,2,2023-01-06
T-005,21,1,2,2023-01-16
T-005,21,1,2,2023-02-18
T-005,21,1,2,2023-02-19
T-005,21,1,2,2023-02-25
T-005,21,1,2,2023-02-15
T-005,21,1,2,2023-03-19
T-005,21,1,2,2023-03-14
T-005,21,1,2,2023-03-30
T-005,21,1,2,2023-03-24
T-005,21,1,2,2023-04-18
T-005,21,1,2,2023-04-01
T-005,21,1,2,2023-04-09
T-005,21,1,2,2023-04-24
T-005,21,1,2,2023-05-26
T-005,21,1,2,2023-05-27
T-005,21,1,2,2023-05-19
T-005,21,1,2,2023-05-29
T-005,21,1,2,2023-06-19
T-005,21,1,2,2023-06-12
T-005,21,1,2,2023-06-27
T-005,21,1,2,2023-06-09
T-005,21,1,2,2023-07-02
T-005,21,1,2,2023-07-01
T-005,21,1,2,2023-07-12
T-005,21,1,2,2023-07-17
T-005,21,1,2,2023-08-18
T-005,21,1,2,2023-08-04
T-005,21,1,2,2023-08-05
T-005,21,1,2,2023-08-06
T-005,21,1,2,2023-09-15
T-005,21,1,2,2023-09-21
T-005,21,1,2,2023-09-26
T-005,21,1,2,2023-09-11
T-005,21,1,2,2023-10-06
T-005,21,1,2,2023-10-11
T-005,21,1,2,2023-10-05
T-005,21,1,2,2023-10-02
T-005,21,1,2,2023-11-12
T-005,21,1,2,2023-11-02
T-005,21,1,2,2023-11-16
T-005,21,1,2,2023-11-26
T-005,21,1,2,2023-12-07
T-005,21,1,2,2023-12-08
T-005,21,1,2,2023-12-12
T-005,21,1,2,2023-12-16
T-005,21,1,3,2023-01-15
T-005,21,1,3,2023-01-08
T-005,21,1,3,2023-01-06
T-005,21,1,3,2023-01-16
T-005,21,1,3,2023-02-18
T-005,21,1,3,2023-02-19
T-005,21,1,3,2023-02-25
T-005,21,1,3,2023-02-15
T-005,21,1,3,2023-03-19
T-005,21,1,3,2023-03-14
T-005,21,1,3,2023-03-30
T-005,21,1,3,2023-03-24
T-005,21,1,3,2023-04-18
T-005,21,1,3,2023-04-01
T-005,21,1,3,2023-04-09
T-005,21,1,3,2023-04-24
T-005,21,1,3,2023-05-26
T-005,21,1,3,2023-05-27
T-005,21,1,3,2023-05-19
T-005,21,1,3,2023-05-29
T-005,21,1,3,2023-06-19
T-005,21,1,3,2023-06-12
T-005,21,1,3,2023-06-27
T-005,21,1,3,2023-06-09
T-005,21,1,3,2023-07-02
T-005,21,1,3,2023-07-01
T-005,21,1,3,2023-07-12
T-005,21,1,3,2023-07-17
T-005,21,1,3,2023-08-18
T-005,21,1,3,2023-08-04
T-005,21,1,3,2023-08-05
T-005,21,1,3,2023-08-06
T-005,21,1,3,2023-09-15
T-005,21,1,3,2023-09-21
T-005,21,1,3,2023-09-26
T-005,21,1,3,2023-09-11
T-005,21,1,3,2023-10-06
T-005,21,1,3,2023-10-11
T-005,21,1,3,2023-10-05
T-005,21,1,3,2023-10-02
T-005,21,1,3,2023-11-12
T-005,21,1,3,2023-11-02
T-005,21,1,3,2023-11-16
T-005,21,1,3,2023-11-26
T-005,21,1,3,2023-12-07
T-005,21,1,3,2023-12-08
T-005,21,1,3,2023-12-12
T-005,21,1,3,2023-12-16
T-005,21,1,4,2023-01-15
T-005,21,1,4,2023-01-08
T-005,21,1,4,2023-01-06
T-005,21,1,4,2023-01-16
T-005,21,1,4,2023-02-18
T-005,21,1,4,2023-02-19
T-005,21,1,4,2023-02-25
T-005,21,1,4,2023-02-15
T-005,21,1,4,2023-03-19
T-005,21,1,4,2023-03-14
T-005,21,1,4,2023-03-30
T-005,21,1,4,2023-03-24
T-005,21,1,4,2023-04-18
T-005,21,1,4,2023-04-01
T-005,21,1,4,2023-04-09
T-005,21,1,4,2023-04-24
T-005,21,1,4,2023-05-26
T-005,21,1,4,2023-05-27
T-005,21,1,4,2023-05-19
T-005,21,1,4,2023-05-29
T-005,21,1,4,2023-06-19
T-005,21,1,4,2023-06-12
T-005,21,1,4,2023-06-27
T-005,21,1,4,2023-06-09
T-005,21,1,4,2023-07-02
T-005,21,1,4,2023-07-01
T-005,21,1,4,2023-07-12
T-005,21,1,4,2023-07-17
T-005,21,1,4,2023-08-18
T-005,21,1,4,2023-08-04
T-005,21,1,4,2023-08-05
T-005,21,1,4,2023-08-06
T-005,21,1,4,2023-09-15
T-005,21,1,4,2023-09-21
T-005,21,1,4,2023-09-26
T-005,21,1,4,2023-09-11
T-005,21,1,4,2023-10-06
T-005,21,1,4,2023-10-11
T-005,21,1,4,2023-10-05
T-005,21,1,4,2023-10-02
T-005,21,1,4,2023-11-12
T-005,21,1,4,2023-11-02
T-005,21,1,4,2023-11-16
T-005,21,1,4,2023-11-26
T-005,21,1,4,2023-12-07
T-005,21,1,4,2023-12-08
T-005,21,1,4,2023-12-12
T-005,21,1,4,2023-12-16
T-005,22,1,1,2023-01-15
T-005,22,1,1,2023-01-08
T-005,22,1,1,2023-01-06
T-005,22,1,1,2023-01-16
T-005,22,1,1,2023-02-18
T-005,22,1,1,2023-02-19
T-005,22,1,1,2023-02-25
T-005,22,1,1,2023-02-15
T-005,22,1,1,2023-03-19
T-005,22,1,1,2023-03-14
T-005,22,1,1,2023-03-30
T-005,22,1,1,2023-03-24
T-005,22,1,1,2023-04-18
T-005,22,1,1,2023-04-01
T-005,22,1,1,2023-04-09
T-005,22,1,1,2023-04-24
T-005,22,1,1,2023-05-26
T-005,22,1,1,2023-05-27
T-005,22,1,1,2023-05-19
T-005,22,1,1,2023-05-29
T-005,22,1,1,2023-06-19
T-005,22,1,1,2023-06-12
T-005,22,1,1,2023-06-27
T-005,22,1,1,2023-06-09
T-005,22,1,1,2023-07-02
T-005,22,1,1,2023-07-01
T-005,22,1,1,2023-07-12
T-005,22,1,1,2023-07-17
T-005,22,1,1,2023-08-18
T-005,22,1,1,2023-08-04
T-005,22,1,1,2023-08-05
T-005,22,1,1,2023-08-06
T-005,22,1,1,2023-09-15
T-005,22,1,1,2023-09-21
T-005,22,1,1,2023-09-26
T-005,22,1,1,2023-09-11
T-005,22,1,1,2023-10-06
T-005,22,1,1,2023-10-11
T-005,22,1,1,2023-10-05
T-005,22,1,1,2023-10-02
T-005,22,1,1,2023-11-12
T-005,22,1,1,2023-11-02
T-005,22,1,1,2023-11-16
T-005,22,1,1,2023-11-26
T-005,22,1,1,2023-12-07
T-005,22,1,1,2023-12-08
T-005,22,1,1,2023-12-12
T-005,22,1,1,2023-12-16
T-005,22,1,2,2023-01-15
T-005,22,1,2,2023-01-08
T-005,22,1,2,2023-01-06
T-005,22,1,2,2023-01-16
T-005,22,1,2,2023-02-18
T-005,22,1,2,2023-02-19
T-005,22,1,2,2023-02-25
T-005,22,1,2,2023-02-15
T-005,22,1,2,2023-03-19
T-005,22,1,2,2023-03-14
T-005,22,1,2,2023-03-30
T-005,22,1,2,2023-03-24
T-005,22,1,2,2023-04-18
T-005,22,1,2,2023-04-01
T-005,22,1,2,2023-04-09
T-005,22,1,2,2023-04-24
T-005,22,1,2,2023-05-26
T-005,22,1,2,2023-05-27
T-005,22,1,2,2023-05-19
T-005,22,1,2,2023-05-29
T-005,22,1,2,2023-06-19
T-005,22,1,2,2023-06-12
T-005,22,1,2,2023-06-27
T-005,22,1,2,2023-06-09
T-005,22,1,2,2023-07-02
T-005,22,1,2,2023-07-01
T-005,22,1,2,2023-07-12
T-005,22,1,2,2023-07-17
T-005,22,1,2,2023-08-18
T-005,22,1,2,2023-08-04
T-005,22,1,2,2023-08-05
T-005,22,1,2,2023-08-06
T-005,22,1,2,2023-09-15
T-005,22,1,2,2023-09-21
T-005,22,1,2,2023-09-26
T-005,22,1,2,2023-09-11
T-005,22,1,2,2023-10-06
T-005,22,1,2,2023-10-11
T-005,22,1,2,2023-10-05
T-005,22,1,2,2023-10-02
T-005,22,1,2,2023-11-12
T-005,22,1,2,2023-11-02
T-005,22,1,2,2023-11-16
T-005,22,1,2,2023-11-26
T-005,22,1,2,2023-12-07
T-005,22,1,2,2023-12-08
T-005,22,1,2,2023-12-12
T-005,22,1,2,2023-12-16
T-005,22,1,3,2023-01-15
T-005,22,1,3,2023-01-08
T-005,22,1,3,2023-01-06
T-005,22,1,3,2023-01-16
T-005,22,1,3,2023-02-18
T-005,22,1,3,2023-02-19
T-005,22,1,3,2023-02-25
T-005,22,1,3,2023-02-15
T-005,22,1,3,2023-03-19
T-005,22,1,3,2023-03-14
T-005,22,1,3,2023-03-30
T-005,22,1,3,2023-03-24
T-005,22,1,3,2023-04-18
T-005,22,1,3,2023-04-01
T-005,22,1,3,2023-04-09
T-005,22,1,3,2023-04-24
T-005,22,1,3,2023-05-26
T-005,22,1,3,2023-05-27
T-005,22,1,3,2023-05-19
T-005,22,1,3,2023-05-29
T-005,22,1,3,2023-06-19
T-005,22,1,3,2023-06-12
T-005,22,1,3,2023-06-27
T-005,22,1,3,2023-06-09
T-005,22,1,3,2023-07-02
T-005,22,1,3,2023-07-01
T-005,22,1,3,2023-07-12
T-005,22,1,3,2023-07-17
T-005,22,1,3,2023-08-18
T-005,22,1,3,2023-08-04
T-005,22,1,3,2023-08-05
T-005,22,1,3,2023-08-06
T-005,22,1,3,2023-09-15
T-005,22,1,3,2023-09-21
T-005,22,1,3,2023-09-26
T-005,22,1,3,2023-09-11
T-005,22,1,3,2023-10-06
T-005,22,1,3,2023-10-11
T-005,22,1,3,2023-10-05
T-005,22,1,3,2023-10-02
T-005,22,1,3,2023-11-12
T-005,22,1,3,2023-11-02
T-005,22,1,3,2023-11-16
T-005,22,1,3,2023-11-26
T-005,22,1,3,2023-12-07
T-005,22,1,3,2023-12-08
T-005,22,1,3,2023-12-12
T-005,22,1,3,2023-12-16
T-005,22,1,4,2023-01-15
T-005,22,1,4,2023-01-08
T-005,22,1,4,2023-01-06
T-005,22,1,4,2023-01-16
T-005,22,1,4,2023-02-18
T-005,22,1,4,2023-02-19
T-005,22,1,4,2023-02-25
T-005,22,1,4,2023-02-15
T-005,22,1,4,2023-03-19
T-005,22,1,4,2023-03-14
T-005,22,1,4,2023-03-30
T-005,22,1,4,2023-03-24
T-005,22,1,4,2023-04-18
T-005,22,1,4,2023-04-01
T-005,22,1,4,2023-04-09
T-005,22,1,4,2023-04-24
T-005,22,1,4,2023-05-26
T-005,22,1,4,2023-05-27
T-005,22,1,4,2023-05-19
T-005,22,1,4,2023-05-29
T-005,22,1,4,2023-06-19
