crew_id,join_date,experience_years,technical_knowledge_score,safety_procedures_score,equipment_operation_score,communication_score,leadership_score,problem_solving_score,emergency_response_score,quality_control_score,team_collaboration_score
C-1647,2023-02-12,9.406051578343934,78,72,75,90,65,91,88,98,91
C-1648,2023-12-20,6.834241760724014,66,90,78,66,72,81,98,76,65
C-1649,2023-02-05,1.1436400320331557,91,96,63,90,73,99,84,61,83
C-1650,2023-10-17,4.381425395451546,91,77,70,98,75,95,69,86,74
C-1651,2023-01-25,1.6469461361805084,68,81,85,83,69,82,67,62,80
C-1652,2023-04-08,1.2733554550256367,94,98,85,80,76,68,90,87,98
C-1653,2023-11-03,9.952706004244394,82,82,94,79,80,95,78,62,96
C-1654,2023-02-24,1.8222110762658303,63,74,74,69,80,87,94,99,78
C-1655,2023-05-24,11.24795085529105,70,77,81,94,75,84,92,65,60
C-1656,2023-01-25,10.054040147669506,65,70,78,95,69,62,70,80,97
C-1657,2023-05-10,3.084314858295483,60,91,99,71,87,100,67,95,80
C-1658,2023-03-16,11.037414911751625,80,97,85,88,94,100,84,87,68
C-1659,2023-06-18,10.894154929113638,90,81,73,77,63,70,84,91,71
C-1660,2023-05-20,8.668456119335298,86,100,67,80,61,100,80,66,70
C-1661,2023-06-23,0.5510343397916386,89,71,84,83,67,92,96,85,65
C-1662,2023-06-20,4.205151077178208,70,81,68,79,86,79,61,79,78
C-1663,2023-10-10,0.8298247544867923,90,93,69,73,64,61,81,62,92
C-1664,2023-12-22,8.90749587999658,64,62,99,86,78,74,92,89,96
C-1665,2023-07-07,5.039481165785016,62,95,65,86,62,72,100,76,100
C-1666,2023-10-02,6.098169346115474,93,72,60,87,71,81,93,66,99
C-1667,2023-11-26,13.77923218172396,90,70,78,60,68,91,83,87,97
C-1668,2023-03-10,11.388395417717897,98,90,85,62,70,89,66,83,93
C-1669,2023-12-21,1.623683879606269,87,83,75,66,81,94,72,81,89
C-1670,2023-09-20,9.630456793054076,79,82,78,83,88,92,92,90,74
C-1671,2023-12-19,5.473932692343338,86,76,75,93,77,77,81,91,95
C-1672,2023-01-02,5.281293856660716,71,100,99,63,75,78,87,87,73
C-1673,2023-05-14,3.548494578085142,82,76,84,90,69,84,67,68,70
C-1674,2023-04-17,11.469142591822179,98,96,79,81,90,98,98,75,88
C-1675,2023-01-29,13.518536749815487,89,85,82,88,68,99,88,96,83
C-1676,2023-02-26,8.276653794384064,89,95,97,89,85,97,67,82,77
C-1677,2023-09-22,0.9894775394062885,80,86,90,66,87,98,93,61,74
C-1678,2023-12-12,7.93029777751424,83,94,86,81,99,87,67,96,86
C-1679,2023-07-22,13.438878382780388,78,76,81,93,96,82,62,96,78
C-1680,2023-03-09,14.383408344424367,79,99,77,64,100,62,68,83,64
C-1681,2023-03-28,2.0248710020789304,69,96,71,90,87,83,82,60,82
C-1682,2023-09-28,13.089392864906443,93,72,70,76,60,77,99,98,60
C-1683,2023-12-05,11.283605695565727,91,74,80,83,95,87,82,71,96
C-1684,2023-07-17,3.080336692590313,76,81,80,85,80,81,76,76,92
C-1685,2023-09-18,1.727129496025343,69,96,95,83,79,67,95,71,79
C-1686,2023-05-30,11.958780537939006,83,87,66,88,98,100,60,96,64
C-1687,2023-08-03,7.1237692547783515,95,71,61,70,87,99,99,82,78
C-1688,2023-05-10,1.3772452584578665,84,81,77,64,77,69,80,72,94
C-1689,2023-09-14,11.506680910036241,79,93,82,70,72,70,87,68,63
C-1690,2023-01-26,6.590925097810109,91,60,61,67,62,78,98,92,65
C-1691,2023-07-17,13.52698212330421,96,64,81,69,98,61,82,95,99
C-1692,2023-09-07,8.437961480502498,95,65,89,64,68,84,87,97,70
C-1693,2023-01-31,6.474450263743748,69,68,79,95,78,85,95,84,66
C-1694,2023-05-17,0.7377670517731632,79,88,84,79,83,85,61,98,82
C-1695,2023-12-30,10.869546377165804,71,86,69,62,98,85,81,62,79
C-1696,2023-10-15,5.6735971919508,84,80,78,100,82,80,90,88,61
C-1697,2023-04-04,1.9826200164537522,86,77,99,81,75,75,99,89,62
C-1698,2023-02-26,0.8108150957397313,82,81,78,89,95,73,82,86,61
C-1699,2023-01-05,12.366412825714644,86,96,64,82,69,63,64,95,86
C-1700,2023-09-17,5.850314320034243,80,95,67,95,73,84,64,65,87
C-1701,2023-08-23,2.2524086902215688,92,77,74,85,68,76,74,77,60
C-1702,2023-08-20,7.85705233327706,84,68,73,92,93,68,85,69,81
C-1703,2023-02-02,2.849765363638876,84,76,93,86,80,76,80,84,93
C-1704,2023-11-23,13.185158831908485,64,91,80,98,65,88,87,93,97
C-1705,2023-05-10,1.46069002603208,100,74,84,67,86,88,89,76,78
C-1706,2023-10-08,5.441440464059687,75,61,64,70,96,87,100,85,78
C-1707,2023-02-13,10.48886624323941,100,64,93,85,75,85,92,92,94
C-1708,2023-07-07,6.306205551394207,100,84,63,66,89,96,78,81,80
C-1709,2023-09-22,11.647280579593502,61,88,61,89,61,89,80,96,69
C-1710,2023-10-25,0.982956104330284,94,72,82,79,94,63,91,61,77
C-1711,2023-03-29,8.775729951944763,72,61,78,90,91,88,68,97,96
C-1712,2023-01-23,9.419077452019167,83,97,91,99,95,66,74,72,71
C-1713,2023-10-20,0.5763673108221895,100,62,61,73,67,61,60,88,87
C-1714,2023-09-26,6.071540538427047,78,60,100,66,62,96,80,71,97
C-1715,2023-08-06,13.26286313626306,84,76,84,61,89,75,98,98,87
C-1716,2023-11-11,6.827576088041249,100,60,69,63,100,61,60,85,95
C-1717,2023-10-09,3.803569788951599,63,81,96,77,67,97,84,79,63
C-1718,2023-10-10,14.132258638015267,69,91,66,73,72,87,83,90,86
C-1719,2023-06-20,14.278563397881237,83,62,77,82,81,77,91,92,73
C-1720,2023-02-08,2.850633680956356,69,89,85,79,70,91,86,99,83
C-1721,2023-04-14,5.379810158406862,74,81,88,83,85,83,81,70,70
C-1722,2023-09-24,3.2535207614969095,69,76,99,91,73,74,75,81,75
C-1723,2023-08-23,14.783711651547973,75,76,96,95,88,92,62,72,74
C-1724,2023-09-16,6.69697651962277,61,79,100,73,61,93,79,89,74
C-1725,2023-08-08,6.63005143000366,80,77,74,71,76,68,83,82,96
C-1726,2023-08-04,13.116780353504282,86,86,62,73,81,90,95,71,84
C-1727,2023-12-09,4.317814484242435,62,66,85,84,91,98,92,95,71
C-1728,2023-12-22,8.889163612078482,86,93,79,86,95,98,84,60,83
C-1729,2023-02-18,7.763219692563992,70,66,84,64,78,96,90,71,94
C-1730,2023-01-14,2.5162090059768123,83,69,68,60,61,74,95,90,91
C-1731,2023-05-05,11.817197343533778,89,98,78,62,77,61,100,68,93
C-1732,2023-11-10,11.837924462227935,89,72,96,94,70,74,78,90,73
C-1733,2023-05-23,1.8597280848340763,84,70,90,61,65,90,61,69,80
C-1734,2023-11-21,9.294747319076066,79,88,73,64,77,63,65,99,96
C-1735,2023-06-07,4.38434229750893,83,84,81,98,82,63,91,81,88
C-1736,2023-01-07,1.6544097331186804,81,69,80,65,73,79,94,72,86
C-1737,2023-05-21,12.906744422609881,94,92,92,99,62,68,83,70,91
C-1738,2023-05-10,4.567256475553219,79,87,86,87,69,68,95,80,79
C-1739,2023-04-14,13.33354104996238,80,65,98,67,64,86,77,72,60
C-1740,2023-10-24,9.741862791730453,91,69,92,85,95,74,64,98,96
C-1741,2023-08-16,1.1803307594190573,90,61,64,97,81,66,66,72,77
C-1742,2023-06-30,6.881029790802102,85,60,96,84,83,86,71,63,69
C-1743,2023-09-09,0.7512562261951814,60,70,62,69,100,93,82,87,62
C-1744,2023-09-18,7.468528173191134,98,97,89,82,69,82,83,96,88
C-1745,2023-09-25,12.28363958221403,81,80,91,90,93,67,72,67,100
C-1746,2023-06-20,9.089026907159658,68,68,61,72,82,62,74,79,88
C-1747,2023-07-14,11.343024288484427,66,78,62,84,86,60,99,84,97
C-1748,2023-10-25,14.55112628478717,70,99,97,95,75,61,73,96,71
C-1749,2023-06-02,1.5137502844912967,97,69,69,90,68,70,93,70,80
C-1750,2023-01-15,1.801253533554803,84,85,98,82,62,66,88,84,97
C-1751,2023-08-16,11.67960945816551,72,96,64,63,100,82,86,94,92
C-1752,2023-05-09,12.696570095581238,82,82,75,73,91,87,73,92,96
C-1753,2023-03-07,12.132348080578778,75,86,64,80,93,65,67,90,90
C-1754,2023-12-23,6.910561743677244,89,60,71,86,72,89,72,74,70
C-1755,2023-09-13,8.9580395505529,61,89,66,64,62,79,70,93,78
C-1756,2023-02-24,0.7648383606855458,67,67,84,87,61,80,90,81,93
C-1757,2023-07-03,10.374761334183003,80,92,72,77,62,84,66,99,80
C-1758,2023-10-25,6.8424061245510925,92,76,76,89,62,100,72,97,78
C-1759,2023-05-20,8.980876068738043,62,96,77,67,84,84,65,72,93
C-1760,2023-02-28,9.607581853796283,85,73,97,92,92,88,80,63,64
C-1761,2023-07-28,11.818957597479114,78,79,86,82,89,63,73,86,71
C-1762,2023-06-17,3.394942634211423,61,68,99,86,85,86,85,84,79
C-1763,2023-08-01,7.534212687675448,95,70,88,68,70,84,82,76,81
C-1764,2023-07-11,2.651036228625265,76,81,64,86,95,95,84,88,86
C-1765,2023-05-20,13.207765886153759,95,72,78,78,69,69,95,81,61
C-1766,2023-11-18,0.5426718267209233,85,62,63,75,67,100,84,64,82
C-1767,2023-12-26,14.341718196520619,65,71,73,71,75,62,89,79,63
C-1768,2023-09-13,13.847129169367966,81,94,99,76,99,84,90,81,80
C-1769,2023-09-22,1.6084146919145215,71,74,82,74,91,77,96,66,96
C-1770,2023-09-06,11.684061533844329,78,88,87,82,93,66,76,88,70
C-1771,2023-03-02,11.645539458422626,78,81,61,71,66,96,99,71,94
C-1772,2023-07-27,4.4742305465359005,71,100,100,63,77,98,65,65,67
C-1773,2023-08-26,4.047694810970709,73,63,85,78,91,90,80,73,60
C-1774,2023-06-28,11.379044601202741,96,85,76,73,64,100,93,94,70
C-1775,2023-12-18,0.5135977558719633,63,85,77,73,98,71,76,77,67
C-1776,2023-05-10,8.67231139642032,70,87,69,68,85,99,99,82,89
C-1777,2023-01-08,10.064560269957,95,86,96,78,71,70,67,89,90
C-1778,2023-07-06,2.9904595142621933,83,68,63,97,82,61,80,80,73
C-1779,2023-09-07,3.859453412574716,82,90,79,93,97,98,89,61,96
C-1780,2023-03-25,3.1594946981603313,67,75,70,94,87,98,77,73,69
C-1781,2023-04-09,9.502906282842302,88,78,100,87,79,89,74,92,81
C-1782,2023-11-30,4.53569545385036,72,73,98,79,73,66,78,98,98
C-1783,2023-02-19,6.039506948075036,91,67,76,63,77,86,61,93,72
C-1784,2023-01-07,6.725528678936005,71,90,65,85,66,77,74,96,67
C-1785,2023-04-14,7.3238974784742705,62,88,66,73,63,63,69,81,97
C-1786,2023-11-03,10.66503550785724,66,63,94,80,60,60,99,85,78
C-1787,2023-11-01,8.941686634262284,62,62,94,88,63,75,89,61,63
C-1788,2023-08-19,5.511294493601669,92,91,77,81,84,70,77,92,85
C-1789,2023-09-26,11.598527848974001,93,99,100,83,87,74,94,85,72
C-1790,2023-12-14,14.261173212820742,76,87,62,72,66,100,97,78,96
C-1791,2023-07-02,1.0965209138552905,68,78,97,88,72,89,65,97,60
C-1792,2023-08-17,12.999047628616001,83,82,97,95,64,96,74,70,100
C-1793,2023-03-14,9.820216543859116,92,97,62,70,67,96,63,97,80
C-1794,2023-06-20,3.9752401366398322,72,76,67,91,66,86,69,66,84
C-1795,2023-06-18,12.59548149222196,88,79,95,86,66,71,94,72,66
C-1796,2023-06-28,1.4228548906185825,78,73,80,82,65,92,78,77,100
C-1797,2023-10-30,7.396115270111609,93,82,100,73,77,92,89,87,66
C-1798,2023-03-19,3.1921709869857224,77,92,78,95,79,70,66,71,89
C-1799,2023-08-25,5.6284152650470975,75,93,62,75,94,60,63,75,91
C-1800,2023-09-20,9.614984484774698,74,70,84,75,68,79,84,87,80
C-1801,2023-12-17,3.1811315814203325,81,64,76,92,75,67,81,78,97
C-1802,2023-11-30,1.7695961500385287,100,68,71,85,87,87,92,75,75
C-1803,2023-06-13,12.436561786401098,86,64,63,87,89,83,89,69,66
C-1804,2023-11-20,8.566420072392962,72,91,76,91,80,82,87,78,63
C-1805,2023-04-22,4.049419251757577,67,87,78,91,63,65,91,71,92
C-1806,2023-10-05,5.645178261753088,66,75,60,81,63,92,69,80,70
C-1807,2023-07-12,3.270802793306876,92,91,85,64,90,65,71,72,89
C-1808,2023-05-20,12.772108189661653,83,97,81,86,75,67,89,91,62
C-1809,2023-07-29,14.237208715174479,85,93,90,64,67,94,92,82,95
C-1810,2023-12-26,12.097440993898024,84,63,81,84,97,66,92,97,97
C-1811,2023-02-05,3.316435600023614,62,75,64,99,97,60,96,84,62
C-1812,2023-02-28,12.921809910470762,92,62,97,90,73,67,71,91,61
C-1813,2023-01-27,3.360529585273879,65,97,63,86,84,81,71,87,74
C-1814,2023-01-09,6.659316915178786,64,69,82,76,62,78,88,62,83
C-1815,2023-12-16,3.124976811703621,100,75,77,89,89,65,88,77,78
C-1816,2023-08-22,7.46263199515243,77,87,92,92,83,92,71,80,85
C-1817,2023-06-07,9.243707126846315,75,63,67,62,96,95,61,88,97
C-1818,2023-05-31,6.5044231147656735,82,77,67,88,63,97,85,82,61
C-1819,2023-10-17,13.022349558527194,62,88,64,95,73,63,85,68,61
C-1820,2023-05-21,4.799977368384578,83,75,84,91,81,87,60,66,91
C-1821,2023-03-29,12.175577547918733,98,60,99,81,63,76,81,91,78
C-1822,2023-12-19,1.3450152028123588,91,75,90,79,99,66,94,86,60
C-1823,2023-08-16,11.242276441486727,61,92,72,62,71,89,83,81,75
C-1824,2023-12-11,13.734964201874615,98,61,69,86,80,89,98,90,71
C-1825,2023-06-27,3.5911520151011453,97,87,88,97,95,65,96,76,66
C-1826,2023-09-17,11.85737653411204,62,67,70,64,66,94,96,83,90
C-1827,2023-01-13,13.93822910340709,83,73,62,88,75,91,89,67,64
C-1828,2023-10-19,1.4901146716292843,96,66,80,74,91,88,72,72,76
C-1829,2023-05-27,14.047706176578341,75,93,68,68,79,94,70,83,66
C-1830,2023-07-30,12.284883231930731,85,71,99,69,84,68,66,84,99
C-1831,2023-05-01,4.135237178382127,95,85,82,67,80,76,85,94,88
C-1832,2023-09-01,0.7573775200024977,78,82,84,67,73,77,89,93,93
C-1833,2023-10-10,7.4338649959582135,79,73,67,94,60,73,98,97,93
C-1834,2023-03-21,1.8840665829946928,89,86,96,96,88,74,97,71,66
C-1835,2023-04-04,8.916530918326352,66,61,70,72,73,81,95,68,88
C-1836,2023-11-17,11.942888601972149,86,97,88,65,91,71,87,64,94
C-1837,2023-03-25,11.167577377176404,81,100,98,88,60,96,62,91,74
C-1838,2023-12-05,5.741706755611113,66,81,95,86,60,63,100,63,75
C-1839,2023-01-14,14.805004294322071,67,67,90,74,61,87,74,95,88
C-1840,2023-07-03,13.288831545391844,72,85,80,76,88,72,76,89,82
C-1841,2023-09-01,3.8515573030115013,67,77,99,88,68,86,96,80,74
C-1842,2023-03-22,9.921579566329944,80,79,79,81,73,80,66,90,78
C-1843,2023-12-19,6.980005202505582,66,87,76,82,67,67,76,83,83
C-1844,2023-04-11,8.91037010432835,85,80,84,73,92,67,67,84,70
C-1845,2023-02-09,5.790929462478928,73,86,83,73,83,92,67,79,85
C-1846,2023-10-26,0.9841490852188169,87,77,90,78,70,92,88,100,63
C-1847,2023-08-09,5.095065373899434,85,64,100,89,95,79,70,92,73
C-1848,2023-11-25,5.601091462733586,67,93,98,71,63,68,93,93,91
C-1849,2023-04-23,1.886409774284611,84,63,60,60,80,88,66,85,94
C-1850,2023-12-07,13.299720237280306,82,89,78,70,85,83,85,81,83
C-1851,2023-01-03,3.4860752819824024,65,85,74,60,92,75,77,95,95
C-1852,2023-05-14,10.919065369133353,97,96,74,73,90,90,75,68,87
C-1853,2023-11-29,6.977130654351876,76,68,66,100,97,91,78,91,62
C-1854,2023-10-17,8.258378446106228,69,61,87,92,99,70,82,73,66
C-1855,2023-06-09,12.770464974240024,96,65,75,80,94,68,81,83,85
C-1856,2023-06-26,10.598877244239386,83,91,67,68,95,64,84,74,97
C-1857,2023-06-26,6.038555804480596,90,85,78,65,94,66,94,77,61
C-1858,2023-09-05,12.918000403072247,63,76,63,81,96,91,60,70,81
C-1859,2023-04-21,5.513531736503617,83,95,98,88,77,78,81,66,92
C-1860,2023-03-28,10.758950074431116,77,96,83,70,64,69,93,81,77
C-1861,2023-01-13,5.368439034364458,90,91,79,62,83,62,75,93,85
C-1862,2023-10-05,3.7412033977759918,97,87,98,66,80,92,67,87,69
C-1863,2023-04-22,4.878542687726085,96,67,70,74,75,94,60,97,67
C-1864,2023-11-21,4.382572638773469,82,92,84,67,60,66,68,67,66
C-1865,2023-10-13,11.513480772487512,85,98,69,79,96,74,74,60,78
C-1866,2023-09-29,6.277387746660977,60,98,97,91,74,73,81,92,78
C-1867,2023-03-07,6.548369309132877,80,97,90,60,68,77,86,70,81
C-1868,2023-10-30,6.366338253388771,64,93,76,75,64,91,98,84,89
C-1869,2023-11-26,7.472880955390508,93,84,90,63,60,97,75,62,72
C-1870,2023-11-25,4.881593243042821,99,72,84,87,81,91,92,84,96
C-1871,2023-04-22,10.202850364969784,69,61,92,93,70,95,97,86,74
C-1872,2023-11-03,7.057169529499946,92,81,86,70,91,79,79,70,66
C-1873,2023-12-11,1.639432126578769,74,82,79,70,92,82,84,98,91
C-1874,2023-01-27,7.865685666444906,74,93,79,60,97,84,82,91,90
C-1875,2023-03-22,0.9706396130807449,76,84,94,94,77,78,76,68,94
C-1876,2023-05-03,12.784870474567612,85,64,90,83,63,72,71,80,78
C-1877,2023-01-14,11.018877073236611,67,62,98,93,67,95,75,60,70
C-1878,2023-11-19,14.47594010190574,61,74,84,78,81,74,65,70,64
C-1879,2023-04-19,6.781567585804216,74,82,62,86,79,77,69,95,91
C-1880,2023-04-26,9.152976512806358,61,76,86,80,76,95,88,82,68
C-1881,2023-05-06,14.71047800987214,61,97,85,93,84,69,93,78,73
C-1882,2023-06-10,1.971222155929164,89,88,80,76,61,75,63,89,90
C-1883,2023-03-26,9.896201600504812,70,77,97,73,61,81,67,94,64
C-1884,2023-06-20,0.5988635330175842,80,96,73,74,63,93,89,64,86
C-1885,2023-05-03,5.958144847570277,76,78,83,69,68,88,95,69,92
C-1886,2023-07-25,10.938348784271827,60,72,86,76,78,63,67,69,81
C-1887,2023-07-25,13.872351453223029,96,65,92,88,90,85,89,82,76
C-1888,2023-10-04,7.714535174272048,90,98,90,94,97,77,96,99,72
C-1889,2023-11-25,6.456428214870011,67,91,71,64,97,92,87,98,71
C-1890,2023-05-09,3.8997035992161275,79,88,97,100,97,83,79,70,98
C-1891,2023-10-07,14.286777272045448,100,67,85,84,77,100,79,93,68
C-1892,2023-04-22,8.469144666101261,82,71,77,94,92,85,97,81,96
C-1893,2023-04-19,7.862098544439624,71,79,71,67,69,64,92,67,88
C-1894,2023-09-25,5.967094995800267,95,60,76,93,88,87,95,81,71
C-1895,2023-05-11,0.8485103710414011,81,94,79,77,76,86,61,69,72
C-1896,2023-01-18,10.999050585691531,73,70,63,85,91,100,73,89,63
C-1897,2023-07-03,5.517188838040771,71,90,66,89,70,66,89,97,98
C-1898,2023-09-25,10.681699636735525,95,99,79,81,88,93,99,98,60
C-1899,2023-11-12,11.94937936704126,80,91,64,100,92,65,65,74,76
C-1900,2023-01-14,12.186980312685096,70,81,84,73,97,60,97,84,78
C-1901,2023-09-01,3.860202897229015,88,79,64,82,93,86,97,66,65
C-1902,2023-05-13,10.009245157708937,94,94,78,61,79,85,62,88,90
C-1903,2023-04-03,12.536522152396648,88,94,62,66,95,77,89,81,83
C-1904,2023-11-04,4.3966616998119346,65,65,73,87,63,97,79,89,75
C-1905,2023-02-04,4.173748351139843,68,75,65,82,68,64,73,91,60
C-1906,2023-03-03,6.407822573157748,78,95,68,75,75,77,66,65,80
C-1907,2024-01-01,7.370624478218753,63,83,95,65,64,78,90,78,63
C-1908,2023-12-26,8.75562638117364,63,96,91,70,60,93,96,80,89
C-1909,2023-02-11,9.543231105703446,61,81,69,66,75,60,68,93,95
C-1910,2023-11-25,2.1583864950036644,98,67,71,82,82,87,77,64,81
C-1911,2023-11-30,11.426275864611169,73,94,97,91,79,61,90,76,94
C-1912,2023-08-02,8.432030329208317,60,82,100,81,67,73,90,86,70
C-1913,2023-10-21,8.501806057984957,96,81,99,80,69,99,89,93,93
C-1914,2023-11-11,14.960769844605517,65,80,83,68,72,87,93,60,65
C-1915,2023-08-20,5.146417658084446,83,94,95,85,99,80,75,73,64
C-1916,2023-05-04,12.546563720087656,86,98,80,70,92,83,62,97,69
C-1917,2023-04-29,2.145062207360924,75,73,69,61,93,74,86,93,66
C-1918,2023-03-19,9.18011470619213,64,100,86,60,60,82,68,79,84
C-1919,2023-02-25,11.938667285196695,95,98,67,79,69,62,92,88,64
C-1920,2023-08-18,5.545891931719597,69,76,95,72,90,66,76,71,77
C-1921,2023-05-02,1.6674398507347727,66,88,74,82,79,66,81,95,81
C-1922,2023-02-04,13.086860363747071,71,97,64,82,81,69,60,82,83
C-1923,2023-07-17,13.49088935810951,83,99,91,71,81,69,82,62,66
C-1924,2023-02-20,13.336305700977967,73,87,84,62,81,72,62,64,60
C-1925,2023-11-17,13.943482497084554,65,74,91,70,85,81,69,83,78
C-1926,2023-12-16,1.4073823481197798,95,77,72,89,79,85,95,79,99
C-1927,2023-06-18,14.463184303635305,96,83,78,82,78,100,74,68,80
C-1928,2023-03-21,7.45843935722567,67,76,94,85,97,91,78,63,97
C-1929,2023-03-17,3.6428592280296215,96,91,85,71,61,62,86,91,68
C-1930,2023-03-05,4.944573575185774,98,61,93,74,94,75,63,100,66
C-1931,2023-09-15,13.224884241708624,70,96,92,74,79,64,71,67,72
C-1932,2023-07-26,7.9293556828283425,61,71,62,68,94,60,86,92,95
C-1933,2023-02-28,11.220962410394643,98,82,98,80,85,83,92,94,77
C-1934,2023-09-30,6.0106667090953,62,77,74,72,60,95,84,99,75
C-1935,2023-05-13,8.6469011351573,67,71,85,68,100,70,65,76,71
C-1936,2023-07-04,10.931079374099982,83,73,83,97,63,72,92,60,78
C-1937,2023-02-11,7.122034119338568,60,87,91,84,70,87,62,96,60
C-1938,2023-08-01,8.742477193444115,89,92,68,61,62,61,83,66,95
C-1939,2023-02-05,12.332025906328358,77,66,86,86,94,63,76,100,97
C-1940,2023-03-27,12.153400290926806,85,76,78,82,95,63,89,86,78
C-1941,2023-12-10,11.43807249906867,67,63,66,73,69,82,79,61,81
C-1942,2023-07-23,0.8531683013997056,66,69,94,69,84,64,75,71,70
C-1943,2023-12-15,11.810084003910209,91,94,74,91,98,83,87,76,91
C-1944,2023-10-05,1.9012214672944228,76,90,72,60,61,97,79,75,97
C-1945,2023-10-20,13.042529391929351,72,75,89,66,62,96,82,92,73
C-1946,2023-11-05,7.118282703858519,98,67,93,97,71,87,72,96,92
C-1947,2023-06-01,11.42879757764269,67,68,84,86,92,88,99,72,94
C-1948,2023-10-27,7.888566861077919,80,67,98,92,65,65,67,72,88
C-1949,2023-06-03,4.2901689228705235,93,70,74,69,100,67,79,74,92
C-1950,2023-12-30,12.265041541878789,83,72,93,77,89,78,100,64,100
C-1951,2023-09-15,1.4728578192439405,98,86,63,100,89,94,78,84,82
C-1952,2023-08-28,3.4789671415059455,90,73,65,72,79,66,100,90,66
C-1953,2023-08-22,11.719270521486761,76,63,83,85,72,75,95,88,63
C-1954,2023-08-20,11.834185566103349,72,82,70,67,70,82,63,95,90
C-1955,2023-03-15,6.916221697943809,99,70,68,68,61,68,100,68,75
C-1956,2023-12-19,1.4138301241574125,83,73,93,79,72,71,89,78,97
C-1957,2023-05-13,5.559719314961134,77,92,96,95,83,86,64,75,73
C-1958,2023-03-07,8.00377524923907,80,70,66,79,62,85,89,100,99
C-1959,2023-06-07,14.157664206680998,60,94,63,81,72,96,66,80,82
C-1960,2023-11-28,7.162543994445369,89,85,72,70,60,64,64,64,97
C-1961,2023-04-23,12.105952746509475,68,65,83,64,83,85,67,94,97
C-1962,2023-09-18,14.160299384568273,73,86,100,66,61,88,73,85,62
C-1963,2023-09-08,7.324342055214369,69,77,78,63,84,91,68,69,83
C-1964,2023-05-04,12.772528416280563,61,64,61,100,93,73,88,87,97
C-1965,2023-03-29,12.042363892838736,82,81,92,68,86,62,65,77,65
C-1966,2023-02-10,14.750589487152643,70,73,81,68,87,72,67,74,60
C-1967,2023-12-18,11.596883368794593,92,91,99,96,92,86,80,77,98
C-1968,2023-02-05,2.761369006707721,74,72,98,83,69,100,100,94,87
C-1969,2023-03-17,14.658282230805627,69,70,90,76,94,74,60,94,78
C-1970,2023-08-01,1.346800720659017,64,62,75,90,97,66,97,62,85
C-1971,2023-05-15,5.295808814827684,87,95,97,85,77,81,77,67,60
C-1972,2023-10-22,2.3643798270785354,86,95,83,97,98,99,96,94,67
C-1973,2023-04-08,1.227276719564581,75,89,86,76,97,97,98,77,87
C-1974,2023-09-11,3.192376131215984,83,93,81,86,64,69,61,62,87
C-1975,2023-05-29,11.727649300421186,77,79,64,61,78,76,74,78,61
C-1976,2023-11-02,6.653262796691533,83,63,84,69,98,94,60,85,90
C-1977,2023-06-19,1.8748875736184885,80,77,87,67,89,99,97,93,76
C-1978,2023-06-20,4.648816816152325,72,91,91,78,62,63,74,100,60
C-1979,2023-12-23,13.83665228045399,77,90,95,76,71,87,71,89,95
C-1980,2023-06-24,6.823146860424252,78,63,64,78,81,64,83,92,82
C-1981,2023-10-15,14.556603155948288,73,79,60,93,74,72,78,60,83
C-1982,2023-02-13,9.927773498631964,67,76,67,75,100,61,94,97,93
C-1983,2023-09-10,5.386673892650754,63,79,93,93,77,95,75,77,88
C-1984,2023-06-17,4.785611071768742,92,80,78,66,62,90,82,75,87
C-1985,2023-02-01,8.116102452811608,84,74,98,68,98,76,75,89,75
C-1986,2023-06-01,10.05462510802041,81,100,88,74,91,75,73,76,62
C-1987,2023-10-22,9.918747339696077,61,85,75,93,61,91,78,85,76
C-1988,2023-02-07,11.711588186748012,72,89,78,74,64,67,86,75,99
C-1989,2023-06-11,10.130231547746876,81,65,78,72,90,76,85,64,94
C-1990,2023-04-26,8.768698564324763,79,96,66,79,69,86,79,88,91
C-1991,2023-07-07,13.546254776268304,97,94,80,88,99,63,84,76,86
C-1992,2023-05-27,1.4803065754537585,64,63,95,83,87,67,79,96,92
C-1993,2023-08-13,6.942369286234077,80,75,67,83,99,61,88,86,93
C-1994,2023-03-11,12.478086337024838,98,83,89,69,100,75,83,84,85
C-1995,2023-11-07,7.502603987736767,94,100,81,84,68,62,80,86,74
C-1996,2023-12-21,10.14251423345249,94,83,99,72,80,80,73,64,87
C-1997,2023-12-05,2.5672383650681705,68,68,64,96,98,90,79,89,94
C-1998,2023-01-13,4.3592161294775345,82,90,65,73,86,85,98,75,84
C-1999,2023-09-08,11.323414254743676,71,63,84,96,68,99,81,89,94
C-2000,2023-01-30,4.838388041206006,65,78,95,61,99,75,78,83,85
C-2001,2023-08-09,11.44632594046714,83,94,70,96,83,90,61,64,69
C-2002,2023-10-30,1.1714979157067775,90,65,74,61,61,64,71,66,88
C-2003,2023-07-02,13.293378203260374,60,93,100,66,86,85,81,63,63
C-2004,2023-10-26,4.397892894947786,75,75,87,79,71,65,67,95,64
C-2005,2023-01-18,3.3877714189811754,100,83,79,78,95,86,62,91,66
C-2006,2023-10-26,6.380147754984144,74,69,92,79,79,98,77,64,78
C-2007,2023-11-22,1.1692290489701,86,85,73,82,83,70,80,83,64
C-2008,2023-07-24,0.5325961781919563,91,71,95,86,76,63,99,76,89
C-2009,2023-11-19,12.182724543436636,64,80,74,80,74,60,98,94,82
C-2010,2023-08-13,8.881078351345556,75,67,81,97,91,95,78,84,68
