Crew_ID,department,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken
C-1274,Emergency and Contingency Tasks,2023-04-20,86.56,48.02,584.53,8.46,Windy,Equipment_D,3,4.26,1,2023-01-01 01:54:00,4
C-1275,Emergency and Contingency Tasks,2023-09-02,117.82,45.6,540.23,8.28,Sunny,Equipment_C,7,7.68,1,2023-01-01 19:07:00,1
C-1276,Emergency and Contingency Tasks,2023-03-10,88.96,17.93,529.5,2.42,Cloudy,Equipment_C,4,2.1,0,2023-01-01 15:18:00,3
C-1277,Equipment Operation and Maintenance,2023-10-27,17.39,40.29,496.77,4.32,Rainy,Equipment_B,9,1.89,1,2023-01-01 00:50:00,4
C-1278,Aircraft Servicing,2023-08-02,30.85,42.56,535.57,8.13,Sunny,Equipment_A,3,18.7,1,2023-01-01 23:11:00,4
C-1279,Aircraft Servicing,2023-12-27,11.2,5.56,560.4,6.42,Windy,Equipment_C,2,2.82,0,2023-01-01 01:40:00,1
C-1280,Equipment Operation and Maintenance,2023-07-24,19.84,52.24,573.9,9.72,Cloudy,Equipment_B,4,3.69,0,2023-01-01 14:26:00,4
C-1281,Aircraft Servicing,2023-04-25,97.81,40.57,525.05,5.03,Rainy,Equipment_B,7,10.89,1,2023-01-01 12:07:00,3
C-1282,Communication and Coordination,2023-04-30,92.05,20.1,523.48,5.43,Cloudy,Equipment_C,4,2.74,1,2023-01-01 16:29:00,3
C-1283,Baggage and Cargo Handling,2023-07-08,73.5,11.05,498.93,2.9,Rainy,Equipment_B,2,8.74,0,2023-01-01 10:57:00,2
C-1284,Communication and Coordination,2023-03-24,51.9,55.91,594.88,7.87,Windy,Equipment_B,3,1.49,1,2023-01-01 06:19:00,2
C-1285,Equipment Operation and Maintenance,2023-06-22,96.17,36.19,572.16,5.26,Cloudy,Equipment_D,5,3.8,1,2023-01-01 11:20:00,2
C-1286,Aircraft and Passenger Operations,2023-02-25,85.3,44.11,598.3,9.16,Sunny,Equipment_A,9,15.04,1,2023-01-01 12:24:00,3
C-1287,Emergency and Contingency Tasks,2023-05-26,41.65,44.28,525.68,3.83,Rainy,Equipment_C,1,2.09,1,2023-01-01 04:36:00,2
C-1288,Baggage and Cargo Handling,2023-03-11,48.88,51.13,577.39,5.13,Windy,Equipment_B,4,18.84,1,2023-01-01 18:23:00,1
C-1289,Equipment Operation and Maintenance,2023-03-07,45.33,6.31,508.38,8.78,Sunny,Equipment_A,8,7.83,1,2023-01-01 10:00:00,1
C-1290,Equipment Operation and Maintenance,2023-08-19,115.67,14.0,522.77,5.55,Sunny,Equipment_D,7,15.97,1,2023-01-01 09:10:00,1
C-1291,Aircraft and Passenger Operations,2023-01-07,50.87,13.71,498.05,2.31,Rainy,Equipment_B,5,16.26,1,2023-01-01 01:50:00,4
C-1292,Equipment Operation and Maintenance,2023-12-28,109.8,50.41,556.49,2.37,Sunny,Equipment_C,2,18.75,1,2023-01-01 16:46:00,4
C-1293,Aircraft and Passenger Operations,2023-08-22,97.6,37.93,513.07,3.31,Sunny,Equipment_D,3,7.32,0,2023-01-01 12:15:00,1
C-1294,Safety and Maintenance Support,2023-04-10,81.99,51.74,515.13,7.82,Rainy,Equipment_B,8,9.07,0,2023-01-01 03:49:00,3
C-1295,Equipment Operation and Maintenance,2023-09-05,48.18,41.11,529.8,7.19,Cloudy,Equipment_A,3,18.04,0,2023-01-01 08:26:00,3
C-1296,Emergency and Contingency Tasks,2023-11-27,98.51,33.12,533.31,8.4,Rainy,Equipment_D,9,14.31,0,2023-01-01 01:19:00,3
C-1297,Equipment Operation and Maintenance,2023-03-05,86.13,28.16,576.08,8.57,Sunny,Equipment_D,9,1.31,0,2023-01-01 14:17:00,2
C-1298,Equipment Operation and Maintenance,2023-07-02,69.58,59.96,503.53,6.3,Windy,Equipment_A,2,9.57,1,2023-01-01 20:30:00,4
C-1299,Safety and Maintenance Support,2023-05-19,83.53,52.41,585.86,6.42,Rainy,Equipment_A,9,10.42,1,2023-01-01 07:23:00,2
C-1300,Safety and Maintenance Support,2023-04-04,95.4,23.9,495.79,7.13,Sunny,Equipment_C,3,9.95,0,2023-01-01 23:57:00,3
C-1301,Emergency and Contingency Tasks,2023-08-26,75.43,28.64,554.49,8.59,Cloudy,Equipment_A,9,11.35,1,2023-01-01 10:33:00,3
C-1302,Safety and Maintenance Support,2023-08-11,107.41,56.94,596.24,9.05,Sunny,Equipment_A,7,10.54,1,2023-01-01 20:36:00,3
C-1303,Aircraft Servicing,2023-04-15,39.35,35.37,592.98,4.05,Rainy,Equipment_D,7,19.95,0,2023-01-01 17:17:00,4
C-1304,Aircraft and Passenger Operations,2023-09-24,90.41,31.3,535.6,7.18,Sunny,Equipment_B,6,11.1,0,2023-01-01 17:26:00,3
C-1305,Communication and Coordination,2023-11-14,62.03,32.61,559.05,9.7,Sunny,Equipment_C,8,19.49,0,2023-01-01 00:13:00,1
C-1306,Aircraft Servicing,2023-03-29,80.04,5.3,527.27,9.22,Windy,Equipment_B,3,7.54,1,2023-01-01 08:04:00,2
C-1307,Emergency and Contingency Tasks,2023-05-16,15.34,21.02,577.03,8.75,Rainy,Equipment_D,8,8.48,1,2023-01-01 03:52:00,1
C-1308,Baggage and Cargo Handling,2023-05-21,67.82,36.66,497.52,4.54,Rainy,Equipment_A,2,18.33,1,2023-01-01 20:30:00,1
C-1309,Equipment Operation and Maintenance,2023-10-11,39.14,54.82,529.91,9.98,Windy,Equipment_D,3,7.78,0,2023-01-01 18:22:00,1
C-1310,Aircraft and Passenger Operations,2023-07-15,110.21,6.64,518.64,5.03,Sunny,Equipment_C,3,18.2,1,2023-01-01 01:23:00,2
C-1311,Aircraft and Passenger Operations,2023-01-30,30.28,20.19,578.98,4.23,Windy,Equipment_A,8,11.45,1,2023-01-01 11:31:00,1
C-1312,Equipment Operation and Maintenance,2023-07-10,103.21,48.59,501.59,6.52,Cloudy,Equipment_B,5,16.87,0,2023-01-01 14:58:00,1
C-1313,Baggage and Cargo Handling,2023-07-30,26.09,54.65,555.51,5.79,Windy,Equipment_D,3,19.27,1,2023-01-01 19:40:00,4
C-1314,Aircraft and Passenger Operations,2023-09-12,80.72,27.4,509.8,4.68,Rainy,Equipment_B,3,11.42,0,2023-01-01 22:40:00,3
C-1315,Emergency and Contingency Tasks,2023-02-14,97.13,55.49,487.2,9.38,Windy,Equipment_B,8,3.4,0,2023-01-01 05:27:00,2
C-1316,Communication and Coordination,2023-01-05,46.37,18.51,552.08,4.46,Windy,Equipment_A,3,12.67,1,2023-01-01 00:55:00,4
C-1317,Baggage and Cargo Handling,2023-04-06,89.79,22.56,494.02,6.99,Sunny,Equipment_C,6,18.79,0,2023-01-01 22:54:00,1
C-1318,Aircraft Servicing,2023-09-09,81.47,27.83,487.25,3.9,Rainy,Equipment_A,6,18.02,1,2023-01-01 22:15:00,4
C-1319,Aircraft and Passenger Operations,2023-11-25,30.19,7.53,517.35,3.81,Sunny,Equipment_B,4,11.2,0,2023-01-01 01:18:00,4
C-1320,Communication and Coordination,2023-10-20,112.62,42.06,581.87,6.97,Cloudy,Equipment_B,6,3.47,0,2023-01-01 10:18:00,2
C-1321,Safety and Maintenance Support,2023-08-21,59.27,35.73,585.98,5.92,Cloudy,Equipment_B,1,6.12,1,2023-01-01 06:36:00,2
C-1322,Equipment Operation and Maintenance,2023-07-28,97.22,10.45,490.54,7.84,Cloudy,Equipment_B,2,8.12,1,2023-01-01 08:12:00,4
C-1323,Aircraft and Passenger Operations,2023-01-26,13.94,14.61,592.8,8.24,Rainy,Equipment_A,6,12.46,0,2023-01-01 21:45:00,2
C-1324,Safety and Maintenance Support,2023-10-15,22.54,24.73,546.48,8.37,Sunny,Equipment_D,3,10.63,1,2023-01-01 06:47:00,2
C-1325,Aircraft and Passenger Operations,2023-09-27,18.23,16.27,521.97,4.9,Cloudy,Equipment_B,1,7.61,1,2023-01-01 13:32:00,3
C-1326,Aircraft Servicing,2023-01-02,49.77,51.24,511.37,8.23,Sunny,Equipment_C,3,11.89,0,2023-01-01 19:39:00,2
C-1327,Safety and Maintenance Support,2023-04-19,24.48,23.16,502.81,5.75,Windy,Equipment_D,9,16.27,1,2023-01-01 03:53:00,2
C-1328,Aircraft Servicing,2023-12-13,84.37,41.58,488.89,2.17,Sunny,Equipment_C,8,15.25,1,2023-01-01 09:17:00,4
C-1329,Communication and Coordination,2023-07-18,41.31,38.26,513.06,3.38,Sunny,Equipment_B,7,12.21,1,2023-01-01 13:05:00,3
C-1330,Aircraft Servicing,2023-01-04,113.4,24.67,558.77,5.54,Windy,Equipment_D,5,3.87,1,2023-01-01 12:31:00,4
C-1331,Aircraft Servicing,2023-07-20,50.62,22.08,596.31,2.84,Windy,Equipment_B,5,7.34,1,2023-01-01 20:04:00,1
C-1332,Safety and Maintenance Support,2023-06-14,32.84,18.99,482.61,4.61,Cloudy,Equipment_D,6,2.29,0,2023-01-01 18:25:00,1
C-1333,Communication and Coordination,2023-11-11,107.03,35.11,533.77,8.93,Windy,Equipment_A,9,7.64,1,2023-01-01 06:44:00,1
C-1334,Communication and Coordination,2023-08-10,45.64,14.6,584.52,2.45,Windy,Equipment_D,4,9.49,0,2023-01-01 07:14:00,2
C-1335,Communication and Coordination,2023-12-20,98.75,21.89,484.72,7.8,Windy,Equipment_D,8,4.24,1,2023-01-01 10:05:00,1
C-1336,Baggage and Cargo Handling,2023-06-04,34.64,9.16,583.55,3.38,Sunny,Equipment_D,1,7.67,0,2023-01-01 11:11:00,2
C-1337,Equipment Operation and Maintenance,2023-04-16,34.23,39.46,551.3,5.76,Windy,Equipment_D,8,2.66,1,2023-01-01 08:32:00,2
C-1338,Baggage and Cargo Handling,2023-11-09,117.83,34.52,483.79,6.78,Cloudy,Equipment_D,5,16.26,1,2023-01-01 07:50:00,1
C-1339,Equipment Operation and Maintenance,2023-11-11,54.4,22.05,485.32,1.12,Cloudy,Equipment_A,3,19.07,1,2023-01-01 23:04:00,2
C-1340,Baggage and Cargo Handling,2023-05-17,59.61,37.27,511.54,6.38,Cloudy,Equipment_A,9,11.68,1,2023-01-01 17:07:00,2
C-1341,Equipment Operation and Maintenance,2023-04-08,25.73,58.79,514.66,9.37,Sunny,Equipment_D,1,13.11,1,2023-01-01 03:17:00,1
C-1342,Aircraft and Passenger Operations,2023-10-26,19.97,51.46,534.52,3.33,Sunny,Equipment_D,3,15.54,1,2023-01-01 21:22:00,4
C-1343,Emergency and Contingency Tasks,2023-08-30,61.04,41.11,487.88,8.94,Sunny,Equipment_A,1,6.25,0,2023-01-01 08:26:00,1
C-1344,Equipment Operation and Maintenance,2023-08-06,114.58,9.65,573.68,3.5,Sunny,Equipment_C,5,1.08,1,2023-01-01 22:43:00,4
C-1345,Safety and Maintenance Support,2023-06-08,53.53,28.13,562.14,1.36,Sunny,Equipment_C,1,4.21,1,2023-01-01 11:51:00,4
C-1346,Baggage and Cargo Handling,2023-02-05,42.01,20.5,581.36,1.72,Rainy,Equipment_A,4,11.39,1,2023-01-01 10:31:00,3
C-1347,Aircraft and Passenger Operations,2023-03-06,35.41,48.02,555.5,2.85,Windy,Equipment_C,4,6.3,1,2023-01-01 14:28:00,4
C-1348,Baggage and Cargo Handling,2023-09-26,109.0,42.1,481.56,8.63,Rainy,Equipment_C,1,2.07,1,2023-01-01 19:44:00,2
C-1349,Communication and Coordination,2023-01-12,78.91,42.93,496.01,1.19,Sunny,Equipment_A,7,3.71,0,2023-01-01 18:59:00,1
C-1350,Aircraft Servicing,2023-12-20,19.41,14.02,510.77,1.67,Cloudy,Equipment_A,3,8.96,0,2023-01-01 04:10:00,1
C-1351,Baggage and Cargo Handling,2023-05-01,100.87,42.39,598.38,3.77,Sunny,Equipment_B,3,2.36,1,2023-01-01 13:13:00,4
C-1352,Aircraft Servicing,2023-11-03,15.67,46.94,582.89,7.14,Windy,Equipment_B,2,10.42,1,2023-01-01 01:59:00,2
C-1353,Baggage and Cargo Handling,2023-07-24,16.56,20.08,485.09,7.49,Windy,Equipment_B,4,13.7,0,2023-01-01 00:28:00,2
C-1354,Emergency and Contingency Tasks,2023-11-14,10.5,27.93,507.25,4.48,Windy,Equipment_D,5,15.71,1,2023-01-01 00:58:00,4
C-1355,Emergency and Contingency Tasks,2023-05-14,101.51,40.34,502.94,8.01,Windy,Equipment_D,6,17.75,1,2023-01-01 09:21:00,3
C-1356,Communication and Coordination,2023-02-03,88.09,40.0,506.25,6.19,Windy,Equipment_D,2,5.71,1,2023-01-01 10:53:00,1
C-1357,Safety and Maintenance Support,2023-11-13,77.06,35.35,589.35,6.2,Windy,Equipment_C,4,3.26,1,2023-01-01 04:19:00,3
C-1358,Communication and Coordination,2023-05-04,118.22,37.8,560.16,8.83,Rainy,Equipment_C,1,18.77,0,2023-01-01 16:36:00,1
C-1359,Communication and Coordination,2023-03-09,67.1,56.61,592.03,1.01,Sunny,Equipment_B,7,3.04,0,2023-01-01 20:46:00,1
C-1360,Baggage and Cargo Handling,2023-09-01,82.41,59.36,586.79,1.28,Sunny,Equipment_D,4,6.22,1,2023-01-01 11:36:00,3
C-1361,Emergency and Contingency Tasks,2023-10-05,94.92,55.69,553.08,8.54,Sunny,Equipment_D,6,4.93,0,2023-01-01 06:50:00,4
C-1362,Aircraft and Passenger Operations,2023-12-13,81.76,10.72,491.13,1.09,Cloudy,Equipment_D,3,12.56,0,2023-01-01 04:05:00,2
C-1363,Aircraft Servicing,2023-06-02,79.38,9.22,522.14,9.16,Rainy,Equipment_A,1,11.31,0,2023-01-01 10:48:00,4
C-1364,Emergency and Contingency Tasks,2023-07-15,17.6,53.91,581.99,4.49,Rainy,Equipment_D,2,5.21,1,2023-01-01 11:08:00,2
C-1365,Baggage and Cargo Handling,2023-10-31,113.49,7.39,499.54,3.36,Windy,Equipment_A,7,16.43,0,2023-01-01 17:33:00,3
C-1366,Communication and Coordination,2023-05-22,99.5,41.84,512.44,9.34,Windy,Equipment_A,6,19.64,0,2023-01-01 19:33:00,2
C-1367,Aircraft and Passenger Operations,2023-06-27,64.16,58.69,589.18,9.91,Sunny,Equipment_D,6,5.66,0,2023-01-01 22:47:00,4
C-1368,Aircraft Servicing,2023-01-26,50.74,29.91,591.46,6.75,Sunny,Equipment_D,2,17.14,0,2023-01-01 03:23:00,1
C-1369,Equipment Operation and Maintenance,2023-06-29,95.01,46.61,559.64,5.81,Windy,Equipment_D,1,13.31,1,2023-01-01 06:41:00,3
C-1370,Communication and Coordination,2023-08-03,90.82,11.08,498.08,6.28,Rainy,Equipment_D,5,7.27,1,2023-01-01 00:21:00,1
C-1371,Aircraft Servicing,2023-08-13,114.0,56.85,566.23,5.08,Rainy,Equipment_C,1,17.77,1,2023-01-01 03:07:00,3
C-1372,Baggage and Cargo Handling,2023-08-18,61.79,49.47,499.31,4.51,Cloudy,Equipment_B,7,1.1,0,2023-01-01 14:17:00,4
C-1373,Emergency and Contingency Tasks,2023-01-23,57.56,8.77,547.55,4.99,Windy,Equipment_B,5,9.0,1,2023-01-01 05:29:00,3
C-1374,Communication and Coordination,2023-09-24,100.45,49.93,536.41,3.5,Rainy,Equipment_C,9,10.13,0,2023-01-01 05:51:00,1
C-1375,Emergency and Contingency Tasks,2023-03-31,43.22,38.54,556.2,8.62,Cloudy,Equipment_B,8,4.44,0,2023-01-02 00:00:00,4
C-1376,Emergency and Contingency Tasks,2023-10-03,97.29,5.39,535.18,1.98,Cloudy,Equipment_B,9,16.15,0,2023-01-01 04:43:00,2
C-1377,Communication and Coordination,2023-05-23,79.1,39.86,480.87,2.71,Windy,Equipment_B,6,11.61,0,2023-01-01 04:23:00,3
C-1378,Communication and Coordination,2023-04-13,47.17,11.41,495.06,1.1,Sunny,Equipment_A,9,3.33,0,2023-01-01 04:53:00,1
C-1379,Equipment Operation and Maintenance,2023-06-23,91.71,44.49,542.65,1.77,Cloudy,Equipment_D,6,7.65,1,2023-01-01 15:47:00,4
C-1380,Safety and Maintenance Support,2023-03-22,64.1,59.99,553.21,6.78,Windy,Equipment_A,6,8.24,0,2023-01-01 21:31:00,1
C-1381,Aircraft and Passenger Operations,2023-08-07,93.26,35.5,528.3,4.76,Cloudy,Equipment_D,8,15.81,0,2023-01-01 22:46:00,1
C-1382,Baggage and Cargo Handling,2023-04-17,61.15,35.72,513.74,8.28,Cloudy,Equipment_C,4,6.58,0,2023-01-01 22:53:00,3
C-1383,Emergency and Contingency Tasks,2023-11-18,117.78,43.49,561.9,8.66,Sunny,Equipment_D,4,17.67,0,2023-01-01 01:06:00,1
C-1384,Communication and Coordination,2023-01-16,61.61,18.66,573.72,7.32,Cloudy,Equipment_A,6,14.3,0,2023-01-01 20:54:00,3
C-1385,Aircraft Servicing,2023-07-25,57.35,29.73,579.33,1.13,Sunny,Equipment_B,4,11.69,0,2023-01-01 15:41:00,1
C-1386,Communication and Coordination,2023-05-08,11.33,7.22,485.77,3.88,Rainy,Equipment_D,9,12.49,0,2023-01-01 00:50:00,3
C-1387,Equipment Operation and Maintenance,2023-05-13,86.18,11.85,524.78,6.8,Sunny,Equipment_A,1,7.24,0,2023-01-01 10:14:00,3
C-1388,Aircraft Servicing,2023-04-01,104.66,28.61,569.71,5.46,Windy,Equipment_A,7,19.04,0,2023-01-01 09:40:00,4
C-1389,Aircraft Servicing,2023-03-01,29.71,33.56,521.29,9.91,Cloudy,Equipment_A,2,14.78,1,2023-01-01 13:38:00,4
C-1390,Equipment Operation and Maintenance,2023-07-20,43.29,11.01,597.66,4.34,Cloudy,Equipment_D,6,3.25,0,2023-01-01 09:32:00,3
C-1391,Equipment Operation and Maintenance,2023-02-21,102.42,54.98,577.95,7.16,Cloudy,Equipment_B,3,4.5,1,2023-01-01 00:13:00,2
C-1392,Emergency and Contingency Tasks,2023-12-10,85.84,16.74,539.4,6.99,Cloudy,Equipment_B,2,18.91,0,2023-01-01 07:28:00,1
C-1393,Equipment Operation and Maintenance,2023-03-31,67.24,43.33,597.79,4.36,Sunny,Equipment_D,2,16.48,1,2023-01-01 13:42:00,1
C-1394,Baggage and Cargo Handling,2023-02-01,23.52,45.73,499.55,3.43,Cloudy,Equipment_D,8,6.93,0,2023-01-01 09:20:00,4
C-1395,Equipment Operation and Maintenance,2023-10-11,67.66,14.21,506.61,6.47,Sunny,Equipment_A,9,3.71,0,2023-01-01 03:00:00,2
C-1396,Communication and Coordination,2023-01-15,44.49,35.83,547.53,8.83,Cloudy,Equipment_C,7,15.48,1,2023-01-01 10:52:00,4
C-1397,Equipment Operation and Maintenance,2023-11-06,105.77,15.19,594.4,9.98,Windy,Equipment_D,2,13.44,1,2023-01-01 03:34:00,2
C-1398,Aircraft and Passenger Operations,2023-08-06,50.06,15.06,573.8,3.98,Rainy,Equipment_A,8,5.61,1,2023-01-01 07:55:00,1
C-1399,Emergency and Contingency Tasks,2023-12-08,38.23,51.35,585.96,9.46,Sunny,Equipment_A,1,16.95,0,2023-01-01 12:52:00,2
C-1400,Communication and Coordination,2023-03-31,45.15,58.82,496.1,9.35,Windy,Equipment_B,7,9.13,1,2023-01-01 04:25:00,4
C-1401,Aircraft Servicing,2023-05-02,28.16,56.59,560.73,8.02,Windy,Equipment_A,1,2.71,1,2023-01-01 21:41:00,3
C-1402,Aircraft Servicing,2023-01-03,85.53,38.12,581.41,4.89,Sunny,Equipment_C,8,12.92,0,2023-01-01 17:12:00,3
C-1403,Aircraft and Passenger Operations,2023-12-19,39.51,47.07,535.94,1.71,Cloudy,Equipment_B,4,9.71,1,2023-01-01 22:09:00,2
C-1404,Equipment Operation and Maintenance,2023-10-20,36.01,23.07,554.29,3.8,Sunny,Equipment_B,1,12.04,1,2023-01-01 03:39:00,4
C-1405,Aircraft Servicing,2023-10-27,112.85,35.94,593.67,1.32,Windy,Equipment_A,7,6.02,0,2023-01-01 01:10:00,2
C-1406,Safety and Maintenance Support,2023-09-21,21.07,10.31,529.26,1.15,Sunny,Equipment_C,6,4.44,0,2023-01-01 10:04:00,3
C-1407,Emergency and Contingency Tasks,2023-11-08,29.08,57.1,536.75,3.28,Cloudy,Equipment_C,8,5.37,0,2023-01-01 17:47:00,2
C-1408,Equipment Operation and Maintenance,2023-03-05,17.63,56.7,483.69,2.68,Cloudy,Equipment_A,7,4.48,0,2023-01-01 14:00:00,3
C-1409,Communication and Coordination,2023-03-09,14.22,43.86,531.2,2.4,Sunny,Equipment_C,4,8.37,0,2023-01-01 14:29:00,2
C-1410,Communication and Coordination,2023-05-22,62.68,33.38,533.36,4.83,Windy,Equipment_B,3,1.94,0,2023-01-01 14:07:00,3
C-1411,Communication and Coordination,2023-04-09,55.81,5.48,512.36,9.75,Rainy,Equipment_B,8,14.94,0,2023-01-01 15:10:00,2
C-1412,Equipment Operation and Maintenance,2023-06-17,46.49,15.91,570.02,5.6,Sunny,Equipment_B,2,3.94,0,2023-01-01 09:03:00,1
C-1413,Safety and Maintenance Support,2023-07-13,76.55,9.0,544.01,2.39,Rainy,Equipment_A,7,2.43,0,2023-01-01 15:01:00,3
C-1414,Aircraft and Passenger Operations,2023-10-28,111.06,22.6,517.48,8.61,Cloudy,Equipment_A,8,10.2,1,2023-01-01 09:57:00,3
C-1415,Baggage and Cargo Handling,2023-05-21,93.21,16.86,496.55,5.51,Windy,Equipment_D,4,15.51,1,2023-01-01 21:35:00,2
C-1416,Safety and Maintenance Support,2023-09-19,51.32,7.53,510.08,7.6,Windy,Equipment_A,2,8.63,1,2023-01-01 14:41:00,1
C-1417,Aircraft Servicing,2023-11-18,27.93,37.37,538.49,2.11,Sunny,Equipment_D,5,4.96,0,2023-01-01 15:40:00,3
C-1418,Safety and Maintenance Support,2023-11-04,42.13,25.69,498.06,1.92,Rainy,Equipment_D,1,1.85,0,2023-01-01 05:20:00,2
C-1419,Aircraft Servicing,2023-09-03,35.09,14.85,561.16,2.65,Cloudy,Equipment_B,5,14.52,0,2023-01-01 08:54:00,4
C-1420,Baggage and Cargo Handling,2023-10-24,19.95,58.47,580.02,1.82,Cloudy,Equipment_D,8,15.77,0,2023-01-01 11:37:00,4
C-1421,Aircraft Servicing,2023-10-28,14.82,51.35,495.57,8.49,Cloudy,Equipment_A,1,17.83,1,2023-01-01 15:54:00,3
C-1422,Equipment Operation and Maintenance,2023-05-18,60.8,53.47,492.0,2.56,Windy,Equipment_A,4,1.72,0,2023-01-01 17:02:00,1
C-1423,Communication and Coordination,2023-06-09,29.37,36.61,515.53,4.11,Windy,Equipment_A,3,12.19,1,2023-01-01 10:23:00,1
C-1424,Aircraft and Passenger Operations,2023-03-20,92.9,53.64,578.04,7.41,Windy,Equipment_C,5,1.9,1,2023-01-01 14:48:00,1
C-1425,Baggage and Cargo Handling,2023-02-16,82.66,10.83,573.16,8.18,Sunny,Equipment_D,9,16.3,1,2023-01-01 19:34:00,2
C-1426,Communication and Coordination,2023-04-26,89.3,42.26,491.64,1.91,Cloudy,Equipment_A,6,17.06,1,2023-01-01 20:14:00,2
C-1427,Safety and Maintenance Support,2023-12-12,107.88,24.65,566.24,4.51,Windy,Equipment_C,1,11.12,1,2023-01-01 04:32:00,2
C-1428,Safety and Maintenance Support,2023-06-06,14.43,32.79,519.18,3.35,Windy,Equipment_C,3,15.35,0,2023-01-01 00:23:00,1
C-1429,Aircraft and Passenger Operations,2023-12-02,88.02,47.43,576.6,6.18,Rainy,Equipment_A,4,8.42,0,2023-01-01 00:52:00,1
C-1430,Communication and Coordination,2023-03-30,44.15,19.44,546.1,4.5,Rainy,Equipment_B,3,8.06,1,2023-01-01 13:38:00,3
C-1431,Aircraft Servicing,2023-09-26,46.49,21.2,485.08,4.32,Cloudy,Equipment_A,9,2.08,1,2023-01-01 11:45:00,4
C-1432,Aircraft Servicing,2023-01-28,10.43,18.64,540.68,3.65,Cloudy,Equipment_C,4,12.2,1,2023-01-01 00:57:00,3
C-1433,Equipment Operation and Maintenance,2023-07-30,37.33,14.22,567.2,6.35,Windy,Equipment_C,7,10.52,0,2023-01-01 16:00:00,2
C-1434,Emergency and Contingency Tasks,2023-12-14,41.69,18.7,597.89,8.91,Windy,Equipment_D,1,13.2,1,2023-01-01 16:46:00,3
C-1435,Communication and Coordination,2023-05-17,86.21,47.74,556.22,6.2,Windy,Equipment_D,8,11.63,0,2023-01-01 15:26:00,2
C-1436,Emergency and Contingency Tasks,2023-12-10,53.34,14.3,553.02,9.57,Rainy,Equipment_C,5,14.84,0,2023-01-01 01:15:00,2
C-1437,Communication and Coordination,2023-05-31,79.69,5.2,525.28,5.73,Windy,Equipment_C,9,12.28,0,2023-01-01 08:52:00,3
C-1438,Safety and Maintenance Support,2023-05-17,100.18,12.07,531.28,6.54,Windy,Equipment_D,6,14.74,0,2023-01-01 17:49:00,4
C-1439,Safety and Maintenance Support,2023-11-26,102.43,21.04,595.09,2.97,Windy,Equipment_C,1,4.51,1,2023-01-01 01:55:00,1
C-1440,Baggage and Cargo Handling,2023-09-08,20.35,5.54,556.45,7.34,Cloudy,Equipment_D,8,18.94,0,2023-01-01 00:54:00,1
C-1441,Aircraft and Passenger Operations,2023-07-27,60.08,41.99,532.87,9.25,Windy,Equipment_C,3,2.4,0,2023-01-01 08:41:00,3
C-1442,Aircraft Servicing,2023-09-26,117.51,52.43,572.7,6.59,Cloudy,Equipment_B,7,16.07,0,2023-01-01 06:24:00,1
C-1443,Safety and Maintenance Support,2023-06-08,81.27,11.76,512.41,6.83,Sunny,Equipment_D,1,15.96,1,2023-01-01 22:16:00,3
C-1444,Aircraft Servicing,2023-03-02,112.87,14.31,551.23,3.44,Cloudy,Equipment_C,4,16.29,0,2023-01-01 08:19:00,3
C-1445,Aircraft Servicing,2023-03-24,64.14,8.52,540.64,8.03,Rainy,Equipment_D,6,17.07,1,2023-01-01 05:21:00,4
C-1446,Aircraft and Passenger Operations,2023-01-25,10.72,59.78,493.89,7.02,Sunny,Equipment_B,9,13.54,1,2023-01-01 15:35:00,2
C-1447,Baggage and Cargo Handling,2023-05-14,71.18,42.41,489.74,9.43,Windy,Equipment_B,8,5.22,1,2023-01-01 14:59:00,2
C-1448,Aircraft and Passenger Operations,2023-01-24,87.73,17.8,538.62,6.1,Cloudy,Equipment_A,3,4.13,0,2023-01-01 22:02:00,4
C-1449,Aircraft and Passenger Operations,2023-01-10,34.37,41.34,585.67,4.83,Cloudy,Equipment_D,9,18.45,1,2023-01-01 12:57:00,1
C-1450,Safety and Maintenance Support,2023-01-06,110.37,30.52,497.55,3.78,Cloudy,Equipment_C,5,15.88,1,2023-01-01 05:16:00,4
C-1451,Aircraft and Passenger Operations,2023-12-25,63.19,54.05,581.34,1.44,Rainy,Equipment_C,6,12.85,0,2023-01-01 19:03:00,2
C-1452,Baggage and Cargo Handling,2023-02-23,31.91,15.29,593.14,8.05,Windy,Equipment_C,2,12.61,0,2023-01-01 09:12:00,3
C-1453,Baggage and Cargo Handling,2023-05-11,31.24,21.61,549.74,5.76,Windy,Equipment_B,9,5.91,0,2023-01-01 05:39:00,1
C-1454,Safety and Maintenance Support,2023-12-20,98.26,6.38,484.01,7.94,Sunny,Equipment_A,8,10.68,1,2023-01-01 16:29:00,4
C-1455,Aircraft Servicing,2023-05-29,102.97,53.95,504.27,5.47,Rainy,Equipment_A,2,17.0,1,2023-01-01 13:12:00,4
C-1456,Safety and Maintenance Support,2023-03-05,59.01,44.84,564.73,2.36,Rainy,Equipment_A,2,6.39,0,2023-01-01 21:27:00,2
C-1457,Equipment Operation and Maintenance,2023-11-30,43.35,57.41,587.57,6.96,Sunny,Equipment_B,9,2.75,0,2023-01-01 01:51:00,4
