crew_id,training_module,completion_date,score,feedback
C-1428,Equipment Handling,2023-01-04,82,Good progress but needs more confidence
C-1428,Quality Management Systems,2023-12-07,82,Needs improvement in practical application
C-1428,Communication Workshop,2023-01-30,93,Strong theoretical knowledge but requires practice
C-1428,Quality Management Systems,2023-02-17,89,Outstanding performance and engagement
C-1429,Quality Management Systems,2024-02-08,75,Needs improvement in practical application
C-1429,Team Building,2023-11-05,95,Strong theoretical knowledge but requires practice
C-1429,Basic Safety Training,2023-07-15,95,Demonstrates great potential for advancement
C-1429,Quality Management Systems,2023-03-12,87,Outstanding performance and engagement
C-1429,Emergency Response Protocol,2023-07-20,81,Outstanding performance and engagement
C-1430,Equipment Handling,2023-07-21,73,Demonstrates great potential for advancement
C-1430,Emergency Response Protocol,2023-05-20,79,Strong theoretical knowledge but requires practice
C-1430,Leadership Development,2023-03-27,100,Strong theoretical knowledge but requires practice
C-1430,Equipment Handling,2023-04-30,86,Good progress but needs more confidence
C-1430,Risk Assessment,2023-06-12,76,Good progress but needs more confidence
C-1430,Emergency Response Protocol,2024-03-06,80,Outstanding performance and engagement
C-1431,Emergency Response Protocol,2024-03-10,96,Good progress but needs more confidence
C-1431,Risk Assessment,2023-06-17,76,Excellent understanding of concepts
C-1431,Advanced Technical Operations,2023-12-19,95,Good progress but needs more confidence
C-1431,Equipment Handling,2023-11-09,89,Good progress but needs more confidence
C-1431,Advanced Technical Operations,2023-03-28,88,Outstanding performance and engagement
C-1431,Quality Management Systems,2023-10-08,73,Excellent understanding of concepts
C-1432,Emergency Response Protocol,2023-12-30,81,Excellent understanding of concepts
C-1432,Leadership Development,2023-06-24,88,Needs improvement in practical application
C-1432,Risk Assessment,2023-01-31,91,Outstanding performance and engagement
C-1432,Quality Management Systems,2023-10-09,75,Demonstrates great potential for advancement
C-1432,Advanced Technical Operations,2023-09-11,96,Outstanding performance and engagement
C-1432,Quality Management Systems,2023-11-15,100,Strong theoretical knowledge but requires practice
C-1432,Communication Workshop,2024-01-30,92,Outstanding performance and engagement
C-1433,Basic Safety Training,2023-06-27,73,Demonstrates great potential for advancement
C-1433,Emergency Response Protocol,2023-04-07,72,Excellent understanding of concepts
C-1433,Emergency Response Protocol,2023-12-26,80,Good progress but needs more confidence
C-1433,Leadership Development,2023-12-28,96,Strong theoretical knowledge but requires practice
C-1433,Emergency Response Protocol,2023-02-02,98,Needs improvement in practical application
C-1433,Quality Management Systems,2023-07-16,89,Good progress but needs more confidence
C-1434,Advanced Technical Operations,2023-02-22,74,Strong theoretical knowledge but requires practice
C-1434,Equipment Handling,2023-07-26,82,Needs improvement in practical application
C-1434,Quality Management Systems,2023-03-20,98,Strong theoretical knowledge but requires practice
C-1434,Equipment Handling,2023-02-04,86,Outstanding performance and engagement
C-1435,Quality Management Systems,2023-05-26,71,Strong theoretical knowledge but requires practice
C-1435,Risk Assessment,2023-02-19,81,Demonstrates great potential for advancement
C-1435,Communication Workshop,2024-02-12,90,Strong theoretical knowledge but requires practice
C-1435,Team Building,2023-09-12,75,Strong theoretical knowledge but requires practice
C-1435,Quality Management Systems,2023-10-09,89,Outstanding performance and engagement
C-1435,Advanced Technical Operations,2023-05-29,99,Demonstrates great potential for advancement
C-1435,Communication Workshop,2023-02-02,78,Demonstrates great potential for advancement
C-1436,Equipment Handling,2023-01-15,97,Outstanding performance and engagement
C-1436,Team Building,2023-04-06,90,Strong theoretical knowledge but requires practice
C-1436,Emergency Response Protocol,2023-06-20,78,Demonstrates great potential for advancement
C-1437,Team Building,2023-07-16,85,Strong theoretical knowledge but requires practice
C-1437,Risk Assessment,2023-01-17,84,Good progress but needs more confidence
C-1437,Team Building,2023-01-30,90,Strong theoretical knowledge but requires practice
C-1437,Advanced Technical Operations,2024-02-20,93,Needs improvement in practical application
C-1437,Communication Workshop,2023-10-21,92,Strong theoretical knowledge but requires practice
C-1437,Quality Management Systems,2024-02-19,82,Strong theoretical knowledge but requires practice
C-1438,Leadership Development,2023-09-17,78,Demonstrates great potential for advancement
C-1438,Emergency Response Protocol,2023-03-04,86,Excellent understanding of concepts
C-1438,Leadership Development,2023-07-14,93,Demonstrates great potential for advancement
C-1439,Basic Safety Training,2024-02-29,70,Good progress but needs more confidence
C-1439,Emergency Response Protocol,2023-09-07,97,Strong theoretical knowledge but requires practice
C-1439,Equipment Handling,2023-02-07,97,Excellent understanding of concepts
C-1439,Basic Safety Training,2023-04-14,84,Good progress but needs more confidence
C-1439,Emergency Response Protocol,2023-01-13,96,Excellent understanding of concepts
C-1439,Communication Workshop,2024-03-03,96,Excellent understanding of concepts
C-1439,Team Building,2023-12-05,72,Excellent understanding of concepts
C-1440,Leadership Development,2023-03-20,83,Strong theoretical knowledge but requires practice
C-1440,Basic Safety Training,2023-03-16,71,Outstanding performance and engagement
C-1440,Team Building,2023-07-26,88,Excellent understanding of concepts
C-1440,Leadership Development,2023-10-19,88,Good progress but needs more confidence
C-1440,Risk Assessment,2023-02-04,73,Strong theoretical knowledge but requires practice
C-1440,Leadership Development,2023-11-25,79,Good progress but needs more confidence
C-1440,Communication Workshop,2023-08-22,96,Needs improvement in practical application
C-1440,Leadership Development,2023-08-04,72,Needs improvement in practical application
C-1441,Communication Workshop,2023-02-27,77,Demonstrates great potential for advancement
C-1441,Risk Assessment,2023-04-08,72,Demonstrates great potential for advancement
C-1441,Team Building,2023-10-17,96,Good progress but needs more confidence
C-1441,Leadership Development,2023-06-25,92,Demonstrates great potential for advancement
C-1441,Basic Safety Training,2023-01-30,86,Outstanding performance and engagement
C-1441,Communication Workshop,2023-07-28,80,Excellent understanding of concepts
C-1441,Team Building,2023-05-21,80,Needs improvement in practical application
C-1441,Equipment Handling,2024-03-20,97,Needs improvement in practical application
C-1442,Risk Assessment,2023-09-28,91,Good progress but needs more confidence
C-1442,Equipment Handling,2023-07-17,70,Strong theoretical knowledge but requires practice
C-1442,Leadership Development,2024-02-24,70,Needs improvement in practical application
C-1442,Equipment Handling,2023-11-13,99,Needs improvement in practical application
C-1442,Leadership Development,2024-03-08,77,Outstanding performance and engagement
C-1442,Team Building,2023-09-17,75,Needs improvement in practical application
C-1442,Leadership Development,2023-07-05,73,Needs improvement in practical application
C-1442,Leadership Development,2023-01-25,84,Strong theoretical knowledge but requires practice
C-1443,Basic Safety Training,2023-11-01,79,Needs improvement in practical application
C-1443,Team Building,2023-03-30,90,Needs improvement in practical application
C-1443,Leadership Development,2023-05-08,70,Needs improvement in practical application
C-1443,Equipment Handling,2023-01-25,72,Strong theoretical knowledge but requires practice
C-1443,Basic Safety Training,2023-10-29,83,Needs improvement in practical application
C-1443,Basic Safety Training,2023-11-10,74,Strong theoretical knowledge but requires practice
C-1444,Advanced Technical Operations,2023-12-06,88,Good progress but needs more confidence
C-1444,Emergency Response Protocol,2023-03-10,84,Excellent understanding of concepts
C-1444,Equipment Handling,2023-12-23,85,Outstanding performance and engagement
C-1444,Team Building,2024-01-31,83,Good progress but needs more confidence
C-1444,Leadership Development,2023-06-19,89,Demonstrates great potential for advancement
C-1444,Emergency Response Protocol,2024-01-17,77,Strong theoretical knowledge but requires practice
C-1445,Advanced Technical Operations,2023-08-24,98,Needs improvement in practical application
C-1445,Emergency Response Protocol,2023-11-03,72,Outstanding performance and engagement
C-1445,Team Building,2023-09-02,74,Needs improvement in practical application
C-1445,Risk Assessment,2023-06-01,89,Good progress but needs more confidence
C-1445,Team Building,2023-10-16,84,Demonstrates great potential for advancement
C-1445,Equipment Handling,2024-01-11,95,Needs improvement in practical application
C-1445,Basic Safety Training,2024-02-20,89,Needs improvement in practical application
C-1445,Emergency Response Protocol,2023-05-07,72,Demonstrates great potential for advancement
C-1446,Leadership Development,2023-01-09,91,Outstanding performance and engagement
C-1446,Risk Assessment,2023-05-23,99,Excellent understanding of concepts
C-1447,Leadership Development,2023-11-13,74,Strong theoretical knowledge but requires practice
C-1447,Advanced Technical Operations,2023-06-23,78,Needs improvement in practical application
C-1447,Emergency Response Protocol,2023-02-16,70,Good progress but needs more confidence
C-1447,Team Building,2023-05-06,93,Outstanding performance and engagement
C-1447,Team Building,2023-04-05,85,Excellent understanding of concepts
C-1447,Advanced Technical Operations,2023-09-11,98,Good progress but needs more confidence
C-1447,Advanced Technical Operations,2023-02-07,79,Outstanding performance and engagement
C-1447,Communication Workshop,2023-06-10,71,Strong theoretical knowledge but requires practice
C-1448,Leadership Development,2023-11-04,84,Excellent understanding of concepts
C-1448,Equipment Handling,2023-07-02,91,Strong theoretical knowledge but requires practice
C-1449,Communication Workshop,2023-04-02,80,Needs improvement in practical application
C-1449,Communication Workshop,2024-02-11,82,Outstanding performance and engagement
C-1449,Communication Workshop,2023-05-15,75,Demonstrates great potential for advancement
C-1449,Emergency Response Protocol,2023-07-14,80,Good progress but needs more confidence
C-1450,Equipment Handling,2023-06-27,94,Strong theoretical knowledge but requires practice
C-1450,Quality Management Systems,2023-03-05,81,Outstanding performance and engagement
C-1451,Advanced Technical Operations,2023-12-20,83,Strong theoretical knowledge but requires practice
C-1451,Communication Workshop,2023-07-27,72,Strong theoretical knowledge but requires practice
C-1451,Emergency Response Protocol,2024-02-25,100,Strong theoretical knowledge but requires practice
C-1451,Communication Workshop,2023-12-12,78,Needs improvement in practical application
C-1452,Equipment Handling,2023-06-18,73,Outstanding performance and engagement
C-1452,Leadership Development,2023-10-31,80,Good progress but needs more confidence
C-1453,Advanced Technical Operations,2023-01-02,89,Outstanding performance and engagement
C-1453,Basic Safety Training,2023-08-31,70,Good progress but needs more confidence
C-1453,Leadership Development,2023-08-03,71,Strong theoretical knowledge but requires practice
C-1454,Emergency Response Protocol,2023-12-24,84,Demonstrates great potential for advancement
C-1454,Leadership Development,2024-03-14,88,Strong theoretical knowledge but requires practice
C-1454,Communication Workshop,2023-03-01,82,Strong theoretical knowledge but requires practice
C-1454,Equipment Handling,2024-03-01,100,Outstanding performance and engagement
C-1454,Quality Management Systems,2024-02-26,76,Needs improvement in practical application
C-1454,Advanced Technical Operations,2023-09-09,71,Outstanding performance and engagement
C-1454,Team Building,2023-07-03,82,Good progress but needs more confidence
C-1455,Equipment Handling,2023-01-06,73,Excellent understanding of concepts
C-1455,Emergency Response Protocol,2023-01-10,94,Demonstrates great potential for advancement
C-1455,Basic Safety Training,2024-01-08,71,Demonstrates great potential for advancement
C-1455,Emergency Response Protocol,2023-07-10,83,Excellent understanding of concepts
C-1455,Advanced Technical Operations,2023-05-28,85,Excellent understanding of concepts
C-1455,Quality Management Systems,2023-10-20,85,Strong theoretical knowledge but requires practice
C-1455,Equipment Handling,2023-03-04,74,Strong theoretical knowledge but requires practice
C-1455,Risk Assessment,2023-06-23,86,Excellent understanding of concepts
C-1456,Basic Safety Training,2023-02-15,83,Good progress but needs more confidence
C-1456,Leadership Development,2023-11-18,92,Outstanding performance and engagement
C-1456,Leadership Development,2023-05-03,83,Excellent understanding of concepts
C-1456,Risk Assessment,2023-08-24,89,Demonstrates great potential for advancement
C-1456,Quality Management Systems,2023-11-07,74,Excellent understanding of concepts
C-1456,Advanced Technical Operations,2023-07-03,100,Demonstrates great potential for advancement
C-1457,Communication Workshop,2023-12-17,72,Good progress but needs more confidence
C-1457,Quality Management Systems,2024-02-01,84,Excellent understanding of concepts
C-1457,Quality Management Systems,2023-07-23,97,Excellent understanding of concepts
C-1457,Leadership Development,2023-03-13,94,Demonstrates great potential for advancement
C-1457,Advanced Technical Operations,2023-06-24,100,Outstanding performance and engagement
C-1458,Risk Assessment,2023-04-04,96,Needs improvement in practical application
C-1458,Emergency Response Protocol,2024-03-19,91,Needs improvement in practical application
C-1458,Equipment Handling,2023-06-02,76,Excellent understanding of concepts
C-1458,Equipment Handling,2023-09-10,95,Needs improvement in practical application
C-1459,Risk Assessment,2023-03-04,81,Demonstrates great potential for advancement
C-1459,Team Building,2023-08-09,86,Strong theoretical knowledge but requires practice
C-1459,Equipment Handling,2024-01-04,74,Needs improvement in practical application
C-1459,Quality Management Systems,2023-03-26,91,Needs improvement in practical application
C-1459,Quality Management Systems,2024-02-10,83,Demonstrates great potential for advancement
C-1459,Basic Safety Training,2023-12-24,75,Good progress but needs more confidence
C-1460,Equipment Handling,2023-04-26,92,Good progress but needs more confidence
C-1460,Team Building,2023-02-08,87,Needs improvement in practical application
C-1461,Advanced Technical Operations,2023-05-27,93,Good progress but needs more confidence
C-1461,Basic Safety Training,2024-03-08,92,Demonstrates great potential for advancement
C-1461,Team Building,2023-09-04,73,Excellent understanding of concepts
C-1461,Communication Workshop,2023-10-21,83,Needs improvement in practical application
C-1461,Team Building,2023-02-19,84,Outstanding performance and engagement
C-1462,Emergency Response Protocol,2023-12-26,84,Needs improvement in practical application
C-1462,Equipment Handling,2024-02-11,91,Good progress but needs more confidence
C-1462,Team Building,2023-06-14,86,Demonstrates great potential for advancement
C-1462,Advanced Technical Operations,2023-08-27,71,Needs improvement in practical application
C-1462,Communication Workshop,2023-03-03,82,Good progress but needs more confidence
C-1462,Equipment Handling,2023-12-21,90,Demonstrates great potential for advancement
C-1462,Advanced Technical Operations,2023-03-09,82,Good progress but needs more confidence
C-1462,Quality Management Systems,2024-02-10,100,Strong theoretical knowledge but requires practice
C-1463,Risk Assessment,2023-06-14,82,Excellent understanding of concepts
C-1463,Risk Assessment,2023-12-10,70,Excellent understanding of concepts
C-1463,Basic Safety Training,2024-02-27,97,Needs improvement in practical application
C-1463,Equipment Handling,2023-05-03,95,Excellent understanding of concepts
C-1463,Quality Management Systems,2023-06-21,93,Strong theoretical knowledge but requires practice
C-1464,Advanced Technical Operations,2023-01-07,81,Needs improvement in practical application
C-1464,Communication Workshop,2023-03-03,98,Demonstrates great potential for advancement
C-1464,Leadership Development,2023-02-07,84,Outstanding performance and engagement
C-1464,Team Building,2023-08-13,70,Demonstrates great potential for advancement
C-1464,Basic Safety Training,2023-04-05,90,Demonstrates great potential for advancement
C-1464,Risk Assessment,2023-05-01,75,Outstanding performance and engagement
C-1464,Emergency Response Protocol,2023-05-19,88,Needs improvement in practical application
C-1464,Equipment Handling,2023-10-07,97,Strong theoretical knowledge but requires practice
C-1465,Advanced Technical Operations,2023-01-18,98,Needs improvement in practical application
C-1465,Team Building,2024-02-02,75,Needs improvement in practical application
C-1465,Equipment Handling,2023-03-30,86,Excellent understanding of concepts
C-1465,Leadership Development,2023-07-23,81,Good progress but needs more confidence
C-1465,Emergency Response Protocol,2023-06-21,87,Needs improvement in practical application
C-1465,Team Building,2024-02-17,96,Needs improvement in practical application
C-1465,Quality Management Systems,2024-03-18,90,Excellent understanding of concepts
C-1465,Quality Management Systems,2023-01-11,92,Demonstrates great potential for advancement
C-1466,Basic Safety Training,2023-02-11,78,Demonstrates great potential for advancement
C-1466,Communication Workshop,2023-12-04,87,Outstanding performance and engagement
C-1466,Equipment Handling,2023-12-25,71,Strong theoretical knowledge but requires practice
C-1467,Emergency Response Protocol,2023-11-09,83,Strong theoretical knowledge but requires practice
C-1467,Emergency Response Protocol,2023-04-16,96,Needs improvement in practical application
C-1467,Equipment Handling,2023-04-02,71,Strong theoretical knowledge but requires practice
C-1467,Basic Safety Training,2023-04-19,87,Outstanding performance and engagement
C-1467,Advanced Technical Operations,2023-11-02,75,Good progress but needs more confidence
C-1468,Leadership Development,2023-04-21,96,Demonstrates great potential for advancement
C-1468,Communication Workshop,2023-07-31,85,Outstanding performance and engagement
C-1468,Equipment Handling,2023-08-19,95,Excellent understanding of concepts
C-1468,Equipment Handling,2024-01-04,91,Strong theoretical knowledge but requires practice
C-1468,Equipment Handling,2023-06-25,73,Strong theoretical knowledge but requires practice
C-1469,Advanced Technical Operations,2023-06-13,92,Good progress but needs more confidence
C-1469,Team Building,2024-01-02,74,Good progress but needs more confidence
C-1470,Risk Assessment,2024-01-28,75,Good progress but needs more confidence
C-1470,Quality Management Systems,2023-11-21,93,Excellent understanding of concepts
C-1471,Emergency Response Protocol,2023-10-26,83,Outstanding performance and engagement
C-1471,Basic Safety Training,2023-01-28,98,Excellent understanding of concepts
C-1471,Team Building,2024-01-06,89,Demonstrates great potential for advancement
C-1472,Risk Assessment,2023-01-10,83,Demonstrates great potential for advancement
C-1472,Emergency Response Protocol,2024-02-22,70,Demonstrates great potential for advancement
C-1472,Basic Safety Training,2024-02-25,86,Needs improvement in practical application
C-1473,Quality Management Systems,2024-03-03,78,Needs improvement in practical application
C-1473,Leadership Development,2024-03-01,88,Outstanding performance and engagement
C-1473,Equipment Handling,2024-03-11,97,Demonstrates great potential for advancement
C-1473,Equipment Handling,2023-10-12,100,Good progress but needs more confidence
C-1474,Advanced Technical Operations,2023-10-18,71,Good progress but needs more confidence
C-1474,Advanced Technical Operations,2023-03-31,98,Demonstrates great potential for advancement
C-1474,Equipment Handling,2023-07-27,93,Needs improvement in practical application
C-1474,Equipment Handling,2023-03-09,77,Good progress but needs more confidence
C-1474,Advanced Technical Operations,2023-10-12,94,Needs improvement in practical application
C-1474,Basic Safety Training,2024-01-16,81,Strong theoretical knowledge but requires practice
C-1475,Quality Management Systems,2023-08-31,93,Excellent understanding of concepts
C-1475,Risk Assessment,2023-12-08,72,Excellent understanding of concepts
C-1475,Emergency Response Protocol,2024-01-14,94,Excellent understanding of concepts
C-1475,Advanced Technical Operations,2023-03-17,74,Excellent understanding of concepts
C-1475,Quality Management Systems,2023-02-10,78,Strong theoretical knowledge but requires practice
C-1475,Risk Assessment,2024-02-26,80,Good progress but needs more confidence
C-1475,Communication Workshop,2023-06-05,89,Excellent understanding of concepts
C-1476,Quality Management Systems,2023-09-06,85,Outstanding performance and engagement
C-1476,Risk Assessment,2023-03-28,90,Good progress but needs more confidence
C-1476,Emergency Response Protocol,2023-08-16,94,Outstanding performance and engagement
C-1477,Basic Safety Training,2023-02-20,70,Excellent understanding of concepts
C-1477,Risk Assessment,2023-04-19,86,Demonstrates great potential for advancement
C-1478,Team Building,2023-09-12,92,Excellent understanding of concepts
C-1478,Risk Assessment,2023-09-02,100,Needs improvement in practical application
C-1478,Risk Assessment,2023-10-30,85,Strong theoretical knowledge but requires practice
C-1478,Emergency Response Protocol,2023-10-31,95,Excellent understanding of concepts
C-1478,Equipment Handling,2023-04-13,98,Outstanding performance and engagement
C-1478,Leadership Development,2024-02-03,98,Strong theoretical knowledge but requires practice
C-1478,Basic Safety Training,2023-01-04,84,Strong theoretical knowledge but requires practice
C-1478,Advanced Technical Operations,2023-02-26,75,Outstanding performance and engagement
C-1479,Equipment Handling,2024-01-26,73,Strong theoretical knowledge but requires practice
C-1479,Basic Safety Training,2023-05-27,89,Strong theoretical knowledge but requires practice
C-1479,Emergency Response Protocol,2023-02-07,93,Outstanding performance and engagement
C-1479,Risk Assessment,2023-03-22,73,Needs improvement in practical application
C-1479,Leadership Development,2023-01-02,93,Good progress but needs more confidence
C-1479,Emergency Response Protocol,2023-10-04,80,Strong theoretical knowledge but requires practice
C-1479,Advanced Technical Operations,2023-09-14,73,Needs improvement in practical application
C-1479,Quality Management Systems,2023-09-14,79,Strong theoretical knowledge but requires practice
C-1480,Risk Assessment,2023-09-05,84,Demonstrates great potential for advancement
C-1480,Risk Assessment,2023-05-25,89,Needs improvement in practical application
C-1480,Communication Workshop,2023-11-25,79,Outstanding performance and engagement
C-1480,Leadership Development,2023-01-27,96,Demonstrates great potential for advancement
C-1480,Team Building,2023-12-16,85,Outstanding performance and engagement
C-1480,Communication Workshop,2023-06-01,76,Demonstrates great potential for advancement
C-1480,Emergency Response Protocol,2024-01-10,76,Excellent understanding of concepts
C-1481,Leadership Development,2023-03-24,82,Needs improvement in practical application
C-1481,Advanced Technical Operations,2023-10-16,99,Excellent understanding of concepts
C-1481,Team Building,2023-02-17,99,Excellent understanding of concepts
C-1481,Risk Assessment,2023-09-23,79,Excellent understanding of concepts
C-1481,Communication Workshop,2023-07-14,83,Strong theoretical knowledge but requires practice
C-1481,Leadership Development,2023-10-09,79,Good progress but needs more confidence
C-1482,Communication Workshop,2023-01-27,100,Strong theoretical knowledge but requires practice
C-1482,Team Building,2024-01-06,77,Outstanding performance and engagement
C-1482,Risk Assessment,2023-05-07,96,Outstanding performance and engagement
C-1482,Communication Workshop,2024-02-06,73,Strong theoretical knowledge but requires practice
C-1482,Advanced Technical Operations,2024-03-17,82,Needs improvement in practical application
C-1483,Communication Workshop,2023-12-12,81,Demonstrates great potential for advancement
C-1483,Equipment Handling,2023-08-25,94,Outstanding performance and engagement
C-1483,Quality Management Systems,2023-03-10,77,Good progress but needs more confidence
C-1483,Advanced Technical Operations,2023-03-30,100,Good progress but needs more confidence
C-1483,Basic Safety Training,2023-06-24,94,Outstanding performance and engagement
C-1484,Basic Safety Training,2024-01-01,85,Good progress but needs more confidence
C-1484,Quality Management Systems,2023-08-28,93,Strong theoretical knowledge but requires practice
C-1484,Emergency Response Protocol,2023-10-02,75,Strong theoretical knowledge but requires practice
C-1484,Team Building,2023-12-22,96,Strong theoretical knowledge but requires practice
C-1484,Risk Assessment,2023-04-30,90,Strong theoretical knowledge but requires practice
C-1484,Basic Safety Training,2023-04-12,81,Good progress but needs more confidence
C-1485,Quality Management Systems,2023-04-07,75,Excellent understanding of concepts
C-1485,Quality Management Systems,2023-09-25,84,Demonstrates great potential for advancement
C-1485,Quality Management Systems,2023-10-25,71,Excellent understanding of concepts
C-1485,Leadership Development,2023-02-14,90,Good progress but needs more confidence
C-1485,Quality Management Systems,2024-03-11,92,Needs improvement in practical application
C-1485,Basic Safety Training,2024-02-11,85,Demonstrates great potential for advancement
C-1485,Emergency Response Protocol,2023-12-18,80,Excellent understanding of concepts
C-1486,Team Building,2023-10-10,89,Outstanding performance and engagement
C-1486,Leadership Development,2023-09-10,94,Good progress but needs more confidence
C-1486,Advanced Technical Operations,2023-11-12,89,Strong theoretical knowledge but requires practice
C-1486,Quality Management Systems,2024-01-14,81,Excellent understanding of concepts
C-1487,Equipment Handling,2024-03-10,86,Good progress but needs more confidence
C-1487,Team Building,2023-09-16,79,Demonstrates great potential for advancement
C-1487,Communication Workshop,2023-09-28,71,Outstanding performance and engagement
C-1487,Team Building,2023-09-06,92,Good progress but needs more confidence
C-1487,Emergency Response Protocol,2023-04-30,83,Outstanding performance and engagement
C-1488,Equipment Handling,2023-05-27,75,Strong theoretical knowledge but requires practice
C-1488,Emergency Response Protocol,2023-12-26,93,Outstanding performance and engagement
C-1488,Quality Management Systems,2024-01-02,92,Outstanding performance and engagement
C-1488,Advanced Technical Operations,2023-03-14,70,Strong theoretical knowledge but requires practice
C-1488,Equipment Handling,2024-03-06,90,Strong theoretical knowledge but requires practice
C-1489,Leadership Development,2024-03-24,92,Strong theoretical knowledge but requires practice
C-1489,Basic Safety Training,2024-03-10,90,Excellent understanding of concepts
C-1489,Leadership Development,2023-04-04,85,Strong theoretical knowledge but requires practice
C-1489,Basic Safety Training,2023-02-07,97,Outstanding performance and engagement
C-1490,Team Building,2023-10-04,70,Needs improvement in practical application
C-1490,Basic Safety Training,2023-03-11,95,Excellent understanding of concepts
C-1490,Team Building,2023-08-13,92,Outstanding performance and engagement
C-1490,Communication Workshop,2023-05-20,71,Outstanding performance and engagement
C-1490,Basic Safety Training,2023-08-14,88,Needs improvement in practical application
C-1491,Basic Safety Training,2024-02-20,85,Needs improvement in practical application
C-1491,Equipment Handling,2023-12-17,73,Demonstrates great potential for advancement
C-1491,Team Building,2023-11-23,73,Needs improvement in practical application
C-1491,Advanced Technical Operations,2023-05-02,87,Strong theoretical knowledge but requires practice
C-1492,Leadership Development,2023-06-18,93,Good progress but needs more confidence
C-1492,Emergency Response Protocol,2023-07-17,91,Outstanding performance and engagement
C-1492,Basic Safety Training,2024-01-08,80,Excellent understanding of concepts
C-1492,Communication Workshop,2023-11-07,82,Outstanding performance and engagement
C-1492,Team Building,2023-06-27,73,Good progress but needs more confidence
C-1493,Basic Safety Training,2023-01-04,92,Needs improvement in practical application
C-1493,Basic Safety Training,2023-04-23,76,Outstanding performance and engagement
C-1493,Equipment Handling,2023-12-08,84,Good progress but needs more confidence
C-1493,Equipment Handling,2023-03-27,72,Needs improvement in practical application
C-1493,Leadership Development,2023-03-25,76,Needs improvement in practical application
C-1493,Basic Safety Training,2023-11-15,72,Demonstrates great potential for advancement
C-1493,Communication Workshop,2024-01-22,75,Needs improvement in practical application
C-1493,Leadership Development,2023-02-20,90,Good progress but needs more confidence
C-1494,Risk Assessment,2023-09-08,87,Outstanding performance and engagement
C-1494,Advanced Technical Operations,2023-03-31,97,Strong theoretical knowledge but requires practice
C-1494,Equipment Handling,2023-11-16,70,Good progress but needs more confidence
C-1494,Basic Safety Training,2024-01-27,74,Good progress but needs more confidence
C-1495,Risk Assessment,2023-01-15,96,Strong theoretical knowledge but requires practice
C-1495,Emergency Response Protocol,2023-10-12,92,Excellent understanding of concepts
C-1495,Quality Management Systems,2023-12-26,86,Outstanding performance and engagement
C-1495,Team Building,2023-03-10,95,Strong theoretical knowledge but requires practice
C-1495,Team Building,2024-03-02,91,Demonstrates great potential for advancement
C-1495,Emergency Response Protocol,2023-07-02,74,Strong theoretical knowledge but requires practice
C-1496,Equipment Handling,2023-05-26,85,Demonstrates great potential for advancement
C-1496,Advanced Technical Operations,2023-07-11,85,Excellent understanding of concepts
C-1496,Basic Safety Training,2024-01-31,90,Needs improvement in practical application
C-1496,Basic Safety Training,2023-08-28,95,Demonstrates great potential for advancement
C-1497,Equipment Handling,2023-04-18,77,Good progress but needs more confidence
C-1497,Quality Management Systems,2023-01-01,88,Needs improvement in practical application
C-1497,Quality Management Systems,2023-10-23,81,Outstanding performance and engagement
C-1497,Emergency Response Protocol,2023-08-30,80,Demonstrates great potential for advancement
C-1497,Team Building,2023-06-30,85,Outstanding performance and engagement
C-1497,Emergency Response Protocol,2023-01-19,89,Needs improvement in practical application
C-1498,Equipment Handling,2023-02-20,80,Demonstrates great potential for advancement
C-1498,Quality Management Systems,2023-12-10,88,Good progress but needs more confidence
C-1498,Equipment Handling,2023-04-13,98,Needs improvement in practical application
C-1498,Emergency Response Protocol,2023-04-26,94,Outstanding performance and engagement
C-1498,Basic Safety Training,2023-04-18,89,Demonstrates great potential for advancement
C-1498,Leadership Development,2023-08-02,97,Excellent understanding of concepts
C-1499,Advanced Technical Operations,2023-07-17,74,Excellent understanding of concepts
C-1499,Emergency Response Protocol,2023-02-10,79,Needs improvement in practical application
C-1499,Team Building,2023-09-12,87,Good progress but needs more confidence
C-1499,Team Building,2023-10-24,80,Needs improvement in practical application
C-1500,Risk Assessment,2024-02-16,71,Strong theoretical knowledge but requires practice
C-1500,Emergency Response Protocol,2023-04-20,88,Outstanding performance and engagement
C-1501,Leadership Development,2023-12-14,96,Strong theoretical knowledge but requires practice
C-1501,Advanced Technical Operations,2023-05-22,94,Excellent understanding of concepts
C-1501,Risk Assessment,2023-08-21,84,Outstanding performance and engagement
C-1502,Communication Workshop,2023-06-19,98,Needs improvement in practical application
C-1502,Quality Management Systems,2023-12-25,78,Needs improvement in practical application
C-1502,Communication Workshop,2023-11-27,70,Needs improvement in practical application
C-1503,Emergency Response Protocol,2023-09-17,82,Outstanding performance and engagement
C-1503,Communication Workshop,2023-03-31,81,Demonstrates great potential for advancement
C-1503,Team Building,2024-03-22,81,Needs improvement in practical application
C-1503,Basic Safety Training,2023-08-24,87,Outstanding performance and engagement
C-1503,Equipment Handling,2024-02-08,80,Demonstrates great potential for advancement
C-1503,Team Building,2023-09-15,86,Needs improvement in practical application
C-1504,Communication Workshop,2023-04-19,82,Excellent understanding of concepts
C-1504,Risk Assessment,2024-01-13,95,Good progress but needs more confidence
C-1504,Communication Workshop,2023-05-18,94,Needs improvement in practical application
C-1504,Quality Management Systems,2024-01-02,91,Strong theoretical knowledge but requires practice
C-1504,Quality Management Systems,2023-12-29,98,Needs improvement in practical application
