crew_id,join_date,experience_years,technical_knowledge_score,safety_procedures_score,equipment_operation_score,communication_score,leadership_score,problem_solving_score,emergency_response_score,quality_control_score,team_collaboration_score
C-1153,2023-12-28,9.481566774416564,93,97,87,70,93,90,92,68,98
C-1154,2023-07-11,4.217037777820552,72,66,83,71,63,83,69,90,69
C-1155,2023-07-17,10.570149877033215,65,67,65,94,85,92,80,67,81
C-1156,2023-08-04,12.969030931053553,97,96,77,96,63,74,86,70,88
C-1157,2023-08-21,11.657701565004611,77,90,95,90,76,95,94,79,87
C-1158,2023-11-25,0.9966688690630865,72,74,72,61,99,91,91,90,62
C-1159,2023-11-28,10.926982493107637,78,92,77,60,66,71,94,81,100
C-1160,2023-03-15,12.85424853459087,77,97,76,89,99,70,72,64,81
C-1161,2023-12-09,9.418916583341899,92,84,69,96,60,67,87,92,74
C-1162,2023-03-07,0.8449704494693351,84,90,65,84,78,65,60,88,92
C-1163,2023-09-21,0.9010611483896362,72,83,68,76,86,88,80,69,72
C-1164,2023-05-07,1.6649792670273504,85,96,67,83,79,94,68,95,66
C-1165,2023-04-26,13.409086011538939,95,91,69,83,98,79,62,76,79
C-1166,2023-02-20,5.097254493039105,78,89,85,69,90,82,99,60,77
C-1167,2023-10-25,2.1577860339090558,91,93,79,96,73,100,99,73,67
C-1168,2023-12-10,11.882764257285002,74,83,99,89,86,64,65,82,86
C-1169,2023-11-30,2.368003549083462,87,67,69,83,65,71,74,77,91
C-1170,2023-10-15,10.477020312063571,75,81,97,86,62,98,90,86,70
C-1171,2023-06-25,8.773164025678271,60,85,63,81,75,96,68,91,99
C-1172,2023-11-10,12.614615815429419,63,77,81,64,69,95,98,83,97
C-1173,2023-08-30,3.0728325777800762,73,69,73,61,79,89,99,75,74
C-1174,2023-08-31,8.963664361225218,82,92,100,75,60,92,68,71,89
C-1175,2023-01-30,10.916099955004444,96,76,74,90,60,62,65,69,66
C-1176,2023-09-29,13.091173596630531,100,94,74,97,81,87,83,65,74
C-1177,2023-11-08,12.797333403771914,93,78,71,75,73,96,78,84,82
C-1178,2023-10-23,13.60542104140208,97,83,100,70,66,99,79,98,65
C-1179,2023-09-15,6.9058559623018265,76,74,76,67,61,94,95,77,97
C-1180,2023-08-14,12.772977556606957,99,79,94,92,99,87,60,71,76
C-1181,2023-09-26,13.470869538222045,92,99,92,88,70,89,79,96,95
C-1182,2023-01-11,0.8483331299927359,76,88,63,61,95,93,100,91,66
C-1183,2023-03-20,11.213445015539817,100,75,95,81,92,97,63,62,86
C-1184,2023-10-09,8.942005385562553,78,65,83,85,66,73,83,99,86
C-1185,2023-05-10,12.296760641393368,85,86,84,85,95,72,100,75,99
C-1186,2023-07-03,2.185454346425322,88,62,91,61,90,83,65,74,82
C-1187,2023-06-01,7.148011826914063,77,72,65,64,72,78,70,85,81
C-1188,2023-09-13,7.3798516627887585,91,94,86,70,73,93,73,98,97
C-1189,2023-02-01,1.4498989145772683,64,85,73,62,85,77,93,63,79
C-1190,2023-11-28,1.8003535551193572,72,82,87,88,69,75,69,92,75
C-1191,2023-02-07,0.7817662443472841,85,67,94,90,93,62,68,65,66
C-1192,2023-02-15,9.95360127828003,86,87,89,64,99,71,95,67,63
C-1193,2023-12-18,13.686840453036602,79,88,89,96,74,83,84,83,92
C-1194,2023-01-22,13.015223000960074,98,75,71,96,82,89,61,68,90
C-1195,2023-06-22,14.947372122295723,62,79,88,76,88,63,100,87,89
C-1196,2023-08-16,7.1835723537800416,60,89,73,67,97,96,69,82,98
C-1197,2023-12-21,6.571630105305185,91,64,80,78,75,80,65,63,82
C-1198,2023-05-16,1.3614895852486721,97,64,70,99,84,99,80,82,97
C-1199,2023-09-04,6.6619738352584985,94,64,78,96,97,61,68,66,89
C-1200,2023-12-12,3.0632204195468526,67,64,71,61,68,61,90,87,92
C-1201,2023-12-18,12.940427198226562,87,97,95,70,71,60,94,70,75
C-1202,2023-12-27,6.635790407284709,100,95,95,69,66,63,69,66,90
C-1203,2023-05-27,11.378949998715644,63,86,91,94,61,66,77,66,77
C-1204,2023-11-26,14.365456847267692,60,89,91,64,89,81,89,76,79
C-1205,2023-04-07,1.3131884702287642,97,66,98,97,92,82,78,71,73
C-1206,2023-12-09,9.269987810049617,100,76,88,92,62,83,88,74,65
C-1207,2023-09-03,4.401770413877358,92,98,72,93,85,90,69,84,63
C-1208,2023-08-21,5.378559070978545,69,90,71,98,60,84,69,76,83
C-1209,2023-05-30,12.039613944594821,75,99,85,71,66,88,74,60,79
C-1210,2023-04-12,14.759924535377316,84,88,77,66,77,86,84,87,73
C-1211,2023-03-04,2.9304948208008974,68,91,96,84,87,93,85,94,61
C-1212,2023-01-24,9.670205897400809,95,61,60,87,91,81,75,94,97
C-1213,2023-09-16,12.595112059468626,72,76,94,68,93,100,88,81,75
C-1214,2023-09-29,14.046932795720258,61,66,68,74,89,60,82,91,84
C-1215,2023-03-18,7.673745791450907,60,60,68,72,73,95,66,76,63
C-1216,2023-01-11,2.398081786833168,68,60,100,82,71,91,95,68,85
C-1217,2023-02-15,13.00470626009081,97,72,66,84,78,65,95,69,77
C-1218,2023-04-03,14.951483661958909,61,62,60,95,65,82,75,97,76
C-1219,2023-10-01,11.957540840998018,63,72,87,69,83,100,81,76,85
C-1220,2023-12-05,1.6979874886048523,84,90,77,67,61,99,98,64,82
C-1221,2023-08-15,10.104679960468083,89,72,76,99,91,79,70,99,85
C-1222,2023-12-14,9.818005345385249,90,66,62,60,62,99,93,62,88
C-1223,2023-02-25,5.315945154813118,67,96,67,66,72,82,94,94,96
C-1224,2023-10-03,12.469327859945993,74,73,62,100,91,62,62,91,97
C-1225,2023-02-02,11.699366807280423,91,71,68,96,98,79,84,82,90
C-1226,2023-08-20,2.2307260485612774,64,62,84,84,79,66,74,94,83
C-1227,2023-12-12,5.3524733669418385,67,97,79,86,83,98,72,75,61
C-1228,2023-02-20,0.8671465280965636,84,78,66,81,99,87,67,72,95
C-1229,2023-11-09,1.7161670305366303,62,77,88,74,97,98,79,66,82
C-1230,2023-03-25,6.844228979125482,95,94,69,73,78,98,85,62,68
C-1231,2023-02-19,4.646141495383076,98,68,99,71,89,70,68,69,81
C-1232,2023-09-04,5.11096935794142,95,88,85,95,63,77,100,97,73
C-1233,2023-03-29,12.039904922219671,94,62,76,86,69,73,81,75,77
C-1234,2023-09-05,9.733533192626124,86,66,99,64,100,68,93,81,97
C-1235,2023-08-31,2.7879079845830166,81,87,60,70,73,89,74,77,74
C-1236,2023-08-05,4.093005935954011,77,85,97,63,63,77,67,90,62
C-1237,2023-10-31,1.1044224908263147,92,93,97,90,90,80,88,95,74
C-1238,2023-11-13,2.536505050629621,88,64,83,90,95,68,70,97,90
C-1239,2023-01-28,2.2502715194705116,63,92,81,92,92,81,70,72,64
C-1240,2023-05-05,11.015723983504689,96,85,63,67,67,83,70,79,70
C-1241,2023-11-16,9.384489893984403,82,76,89,68,68,72,61,90,78
C-1242,2023-05-17,14.471157940835372,94,75,79,66,86,82,100,100,98
C-1243,2023-07-22,6.165599264883522,83,76,78,76,67,88,76,66,84
C-1244,2023-09-05,3.561205280386858,89,87,67,92,95,91,94,64,71
C-1245,2023-08-10,4.913338686648109,80,61,80,66,94,89,61,98,96
C-1246,2023-12-07,12.121316857388642,65,99,93,94,79,75,65,79,75
C-1247,2023-07-18,9.290041824924133,70,67,78,92,69,89,72,97,100
C-1248,2023-10-10,6.898752202281461,96,98,66,87,84,86,60,88,83
C-1249,2023-03-17,8.337126662411528,72,62,90,99,85,89,63,97,66
C-1250,2023-06-10,12.721479771237183,67,98,66,91,60,71,62,62,64
C-1251,2023-01-03,2.856346112831386,82,75,99,85,63,74,65,64,88
C-1252,2023-06-29,11.516090531654468,96,75,87,75,61,79,86,92,71
C-1253,2023-09-18,3.2232344639921773,68,96,82,78,80,70,80,69,90
C-1254,2023-10-25,6.491387840073614,95,98,72,64,73,62,80,72,90
C-1255,2023-06-05,12.453525960388202,88,78,97,64,66,96,89,91,95
C-1256,2023-09-19,12.245788947513239,87,96,96,82,70,85,83,92,87
C-1257,2023-01-24,12.9488580552996,90,76,61,66,63,70,82,84,66
C-1258,2023-10-17,8.075781453470729,88,92,64,79,71,91,67,94,86
C-1259,2023-12-05,3.6082006777296405,64,67,64,62,94,77,80,81,68
C-1260,2023-12-21,14.22165628649147,67,77,81,96,98,98,100,92,81
C-1261,2023-01-13,14.521060863156373,81,90,77,100,63,92,82,100,64
C-1262,2023-10-15,2.776547614911972,80,78,80,91,79,64,84,95,69
C-1263,2023-03-16,11.449288494949917,88,62,95,88,73,78,100,95,61
C-1264,2023-04-16,13.905266570299277,60,91,64,62,71,72,60,77,62
C-1265,2023-01-20,1.513241901872421,89,63,81,61,73,99,81,60,96
C-1266,2023-07-15,9.129021350204605,68,74,67,61,80,74,92,71,90
C-1267,2023-02-19,9.504420175982135,91,69,99,91,71,82,86,75,86
C-1268,2023-07-07,11.288033369664541,71,89,78,79,63,83,93,66,70
C-1269,2023-11-25,11.97558160039689,99,86,86,63,99,60,69,65,72
C-1270,2023-12-15,7.1334298840651655,81,71,97,82,98,79,85,61,88
C-1271,2023-08-07,2.268472407112717,91,76,94,75,60,93,91,86,99
C-1272,2023-04-18,5.797458334602317,76,78,81,83,68,88,65,89,61
C-1273,2023-04-23,3.924943920044845,75,67,80,64,98,73,76,78,70
C-1274,2023-01-08,2.775924023583845,73,97,85,74,92,88,84,82,80
C-1275,2023-09-15,14.321931883087354,72,67,81,97,74,72,78,89,100
C-1276,2023-05-25,12.721586985836202,89,98,84,96,81,63,67,93,79
C-1277,2023-09-10,11.486889516460225,71,77,65,78,61,86,67,62,81
C-1278,2023-07-07,6.2848402396721825,83,69,95,66,79,86,71,83,90
C-1279,2023-10-12,6.3863026063043655,70,95,80,81,86,97,93,62,62
C-1280,2023-01-15,13.028367064735724,79,83,76,63,74,90,67,64,90
C-1281,2023-08-23,5.470970076565745,95,84,65,85,87,67,78,93,87
C-1282,2023-04-09,4.069179124286805,100,78,67,94,98,68,62,94,81
C-1283,2023-07-06,1.103078310784883,75,96,100,71,77,72,85,64,80
C-1284,2023-03-20,13.446109951367497,70,78,60,78,96,68,76,95,68
C-1285,2023-04-28,7.678726739298829,75,92,71,79,87,100,77,85,79
C-1286,2023-09-24,2.2927700541275966,73,67,99,94,71,68,82,70,91
C-1287,2023-03-09,3.107338847714699,68,76,93,100,80,69,83,65,82
C-1288,2023-10-14,8.596222963551428,98,90,76,76,99,99,73,71,100
C-1289,2023-06-14,14.337163581369644,94,69,69,88,65,78,93,99,68
C-1290,2023-06-05,8.081420657058736,61,65,79,63,100,63,93,100,94
C-1291,2023-03-20,12.608387080779968,73,99,60,99,62,84,64,90,85
C-1292,2023-12-31,4.796709943669672,91,78,87,82,72,97,98,73,60
C-1293,2023-05-25,0.6800321246673178,89,66,85,85,95,78,65,95,98
C-1294,2023-06-08,9.885386622283775,77,91,70,82,88,64,85,82,72
C-1295,2023-09-09,14.255409622978473,84,74,76,94,61,72,79,80,68
C-1296,2023-09-06,4.8705964785483635,81,79,98,69,84,68,87,83,71
C-1297,2023-11-16,14.489175385147965,74,95,99,74,97,100,99,89,73
C-1298,2023-01-12,9.596131028233586,94,92,76,98,83,76,81,72,70
C-1299,2023-12-29,9.647144796693139,70,93,89,66,62,67,73,76,74
C-1300,2023-05-30,11.58286878838098,100,86,97,80,65,68,67,66,77
C-1301,2023-11-18,11.71213981347429,80,64,86,95,67,99,73,100,96
C-1302,2023-01-03,12.162915204141237,90,62,90,76,65,88,65,73,88
C-1303,2023-05-01,5.441825861939089,99,88,67,96,62,64,86,90,81
C-1304,2023-09-27,3.4960238856591213,92,89,68,97,90,86,66,78,76
C-1305,2023-06-24,4.053544764677019,98,72,80,79,100,93,97,68,78
C-1306,2023-12-02,13.453484041782623,71,95,78,78,80,72,92,83,65
C-1307,2023-08-28,9.529442726994684,94,78,79,74,77,61,81,78,97
C-1308,2023-10-08,13.665894735028886,60,86,81,61,81,69,91,76,85
C-1309,2023-02-10,9.569831490341597,75,83,98,96,84,69,84,72,69
C-1310,2023-05-20,14.798244646285074,67,83,65,64,63,78,94,85,84
C-1311,2023-01-15,10.348617521067004,82,100,89,63,84,70,91,79,61
C-1312,2023-10-13,3.107284984661756,64,94,67,91,71,89,82,73,94
C-1313,2023-09-13,5.430624336825629,75,64,70,73,91,97,64,76,88
C-1314,2023-05-20,9.452534334684545,91,66,62,98,82,83,72,96,60
C-1315,2023-01-10,6.526095001474706,80,99,70,72,82,80,88,82,72
C-1316,2023-03-19,9.966081763240265,75,93,63,89,100,94,98,71,98
C-1317,2023-09-09,10.269896465761875,83,87,78,87,63,67,62,71,77
C-1318,2023-06-05,5.797079796861339,92,88,81,60,64,90,71,78,75
C-1319,2023-09-26,6.890072626019238,71,97,66,81,85,95,77,62,99
C-1320,2023-04-25,3.6449805439732015,72,83,66,86,83,94,100,93,82
C-1321,2023-06-05,13.146413690571237,96,61,73,81,95,74,61,77,71
C-1322,2023-05-16,10.13800456493381,94,73,81,76,98,100,60,95,74
C-1323,2023-06-04,1.4818977367547368,87,83,60,61,61,72,64,80,96
C-1324,2023-02-07,0.5781586993494425,83,84,88,64,89,96,79,68,60
C-1325,2023-09-09,14.736752607683421,89,68,80,76,82,97,75,82,72
C-1326,2023-10-27,3.2913652119369234,89,93,95,88,78,63,84,88,75
C-1327,2023-12-17,8.676440338055079,97,99,100,67,81,97,69,77,91
C-1328,2023-08-14,3.160177283505253,77,61,78,77,68,86,88,97,89
C-1329,2023-04-20,0.5833016803621838,70,63,83,61,67,93,91,83,98
C-1330,2023-09-18,3.5187398104312586,91,99,62,60,78,65,85,99,68
C-1331,2023-06-27,9.396510600149675,90,89,95,77,74,96,93,88,69
C-1332,2023-10-31,1.0159036609052525,79,72,71,76,98,97,75,79,64
C-1333,2023-01-28,9.00100134526398,80,93,89,93,89,93,79,89,88
C-1334,2023-02-16,13.068260602194528,89,80,93,90,71,81,64,70,84
C-1335,2023-04-25,8.987029324360755,89,78,93,76,77,97,69,66,71
C-1336,2023-03-02,12.522954395321387,86,69,75,93,63,92,71,80,69
C-1337,2023-05-25,6.872374343504001,70,62,87,97,94,100,91,87,83
C-1338,2023-03-21,12.735578504230977,96,93,83,81,82,80,92,97,99
C-1339,2023-03-22,12.61400684112656,67,85,82,100,91,83,89,61,75
C-1340,2023-01-13,4.1193382751182845,95,93,76,63,69,71,74,61,89
C-1341,2023-07-18,9.665951974894798,60,95,77,62,93,82,79,69,98
C-1342,2023-05-26,5.267943665715799,91,89,93,98,87,99,61,78,97
C-1343,2023-01-27,14.54016400906521,72,72,70,88,77,89,70,65,61
C-1344,2023-03-17,9.894276827476013,89,62,85,65,96,64,86,89,86
C-1345,2023-07-01,2.7459641678746207,81,65,83,77,98,82,72,98,60
C-1346,2023-02-12,8.934348815400233,68,99,92,80,97,80,70,94,100
C-1347,2023-11-20,8.86246549958643,91,87,89,78,75,80,78,92,66
C-1348,2023-12-21,10.83025595322594,60,66,75,60,92,76,65,88,71
C-1349,2023-08-02,12.9182701035301,69,60,100,70,89,70,84,66,90
C-1350,2023-06-12,0.7304309968855691,77,88,94,84,97,72,95,63,68
C-1351,2023-02-14,4.833367399170359,67,72,76,99,96,74,95,75,90
C-1352,2023-03-30,1.6643661487855235,89,80,94,96,91,74,93,73,90
C-1353,2023-11-02,8.304847242828382,81,74,82,60,96,75,60,78,86
C-1354,2023-01-06,10.239669976501244,90,90,98,88,68,77,97,90,64
C-1355,2023-10-26,4.390268884935437,64,72,68,62,92,89,62,61,76
C-1356,2023-07-22,5.4214277315700565,63,87,60,90,87,99,89,79,70
C-1357,2023-07-05,5.2420783603415275,72,61,73,77,85,92,66,73,65
C-1358,2023-08-13,6.470946455399598,67,97,83,73,97,68,73,67,68
C-1359,2023-05-12,8.196655128828223,84,68,89,74,76,88,76,82,87
C-1360,2023-03-25,12.85498702247355,71,83,71,77,81,81,75,79,63
C-1361,2023-11-02,2.9565871156228756,77,81,75,68,85,69,86,91,70
C-1362,2023-09-12,9.796675581529204,75,92,95,94,93,66,94,66,93
C-1363,2023-01-03,7.228973490857395,82,80,84,100,100,70,90,70,100
C-1364,2023-02-14,2.4271811351615744,86,74,76,98,64,82,61,90,91
C-1365,2023-12-19,4.446155622973468,96,63,83,87,83,75,61,66,97
C-1366,2023-11-06,7.364529345418431,83,93,66,85,64,66,80,89,95
C-1367,2023-01-26,10.490265905447892,97,100,82,66,88,78,72,100,63
C-1368,2023-02-13,8.533628567348618,64,72,74,69,67,72,64,86,83
C-1369,2023-02-21,11.416003852206616,92,97,61,98,100,60,90,94,99
C-1370,2023-09-19,12.813523423452564,99,97,91,96,81,83,93,99,87
C-1371,2023-09-14,2.217741476510695,71,89,95,79,63,63,71,97,96
C-1372,2023-03-14,6.061382517573443,74,61,91,60,81,90,61,60,84
C-1373,2023-09-01,9.611675305831819,85,77,61,69,62,70,70,74,60
C-1374,2023-12-10,14.201236644730622,70,65,71,87,66,62,72,62,89
C-1375,2023-02-02,1.3542460056029946,66,64,81,70,71,85,87,96,80
C-1376,2023-04-03,3.8322280174645282,90,82,79,64,96,63,75,97,74
C-1377,2023-06-20,10.248481203554423,93,98,93,68,79,61,85,77,95
C-1378,2023-12-20,7.238348245139168,80,63,76,73,81,98,88,90,75
C-1379,2023-07-30,7.069341417124315,93,99,97,62,62,95,67,67,76
C-1380,2023-03-14,4.869005273800036,69,81,74,79,87,78,81,82,75
C-1381,2023-02-27,0.5383240410347567,67,62,60,89,93,62,98,70,89
C-1382,2023-04-14,13.459472358889572,61,80,81,97,78,96,62,68,70
C-1383,2023-05-09,1.1662708479196666,66,93,65,87,63,85,100,79,99
C-1384,2023-05-27,12.441605383345225,97,78,69,98,93,64,84,65,61
C-1385,2023-07-23,12.230331189181076,63,87,93,76,64,91,78,89,81
C-1386,2023-02-10,6.7503286609150965,75,68,89,65,62,79,69,95,82
C-1387,2023-09-10,6.039396214921017,60,62,74,68,96,92,68,89,98
C-1388,2023-09-27,8.064912121300516,83,65,80,92,70,85,63,91,88
C-1389,2023-03-14,4.29822963600914,73,93,75,98,69,99,68,83,97
C-1390,2023-11-06,8.23463022168496,73,77,66,97,63,81,80,92,70
C-1391,2023-12-20,10.809789396020642,69,76,75,75,66,81,69,63,75
C-1392,2023-08-20,4.954228420688404,91,92,61,75,95,85,74,66,71
C-1393,2023-08-29,4.731506008449494,68,89,89,84,63,73,69,76,76
C-1394,2023-07-01,11.120703034185775,92,75,68,65,65,89,87,95,80
C-1395,2023-05-14,9.325830578077008,70,85,76,80,71,100,100,84,71
C-1396,2023-02-06,8.543560872557116,92,78,87,78,86,62,84,81,94
C-1397,2023-10-06,13.71124135543349,78,95,99,62,96,95,87,93,82
C-1398,2023-02-14,14.068444929141933,95,88,68,81,99,95,87,64,90
C-1399,2023-12-14,13.124888202113857,72,80,87,63,77,98,90,86,78
C-1400,2023-10-21,9.687674052314037,73,100,79,85,85,88,95,72,87
C-1401,2023-08-06,8.226509599071118,92,65,80,79,63,66,66,99,82
C-1402,2023-06-09,1.3880145465615688,72,93,83,62,95,62,84,72,75
C-1403,2023-04-30,14.238326160538257,80,80,89,97,80,88,67,79,74
C-1404,2023-08-03,7.168604389642032,93,83,97,60,62,70,83,99,97
C-1405,2023-05-14,1.6509310417603489,78,78,83,74,100,69,91,78,70
C-1406,2023-12-13,4.671710238014298,90,96,90,77,64,86,94,87,67
C-1407,2023-05-20,6.671497621463616,85,98,73,83,92,73,62,85,75
C-1408,2023-01-19,14.65630128491961,72,95,72,94,75,81,78,70,82
C-1409,2023-03-12,4.815412615242611,89,93,67,67,93,92,86,71,76
C-1410,2023-06-09,6.638907001199493,69,86,88,64,67,98,79,98,68
C-1411,2023-08-03,3.0619694196999157,98,97,80,85,100,83,75,62,96
C-1412,2023-07-14,1.133039653016588,68,65,85,81,96,81,90,65,86
C-1413,2023-11-02,2.8518520063065154,94,96,65,93,76,64,93,63,99
C-1414,2023-10-07,11.10027642620351,94,62,71,100,80,80,62,68,68
C-1415,2023-08-18,1.99766171559826,94,85,66,100,61,81,65,77,87
C-1416,2023-02-15,12.188380944889248,88,92,68,71,100,100,82,64,73
C-1417,2023-08-06,11.898219099766475,78,75,71,74,64,84,81,83,91
C-1418,2023-11-23,5.297027125772486,64,86,84,71,75,60,95,99,67
C-1419,2023-07-26,14.259373854566384,85,87,73,77,97,75,68,75,62
C-1420,2023-10-23,14.226910220269714,93,61,64,64,100,95,86,74,100
C-1421,2023-09-15,13.488672073446056,63,65,97,74,65,84,80,99,77
C-1422,2023-07-11,4.670884971985492,71,99,91,89,62,79,73,78,60
C-1423,2023-05-27,1.3078367635312116,75,99,69,75,66,69,64,97,77
C-1424,2023-12-12,12.466330799660028,95,93,69,63,77,73,76,65,68
C-1425,2023-01-24,4.9640070283968685,81,81,71,88,78,77,95,62,98
C-1426,2023-11-20,4.298915215742185,70,60,97,87,90,69,93,69,96
C-1427,2023-04-17,11.695982276089511,86,75,96,85,100,89,62,83,70
C-1428,2023-12-17,12.04025760805372,65,81,67,63,97,85,93,80,91
C-1429,2023-12-28,9.44451601205463,94,67,74,90,69,82,65,65,66
C-1430,2023-01-09,8.412469336770613,71,62,75,81,65,66,78,89,96
C-1431,2023-08-10,2.012457307544387,82,64,99,60,76,95,69,96,78
C-1432,2023-08-15,11.780495937674361,100,81,95,98,86,64,65,80,100
C-1433,2023-10-16,3.322979136852656,92,79,87,74,93,91,66,65,100
C-1434,2023-11-04,14.291354531851436,75,93,85,98,74,92,73,68,63
C-1435,2023-03-05,6.825119000101753,73,80,63,78,87,65,77,64,61
C-1436,2023-11-06,7.044693654346436,92,68,69,61,76,61,74,93,72
C-1437,2023-08-14,1.6934853012170832,68,88,85,84,66,89,68,62,60
C-1438,2023-02-11,3.176934623370498,89,87,78,83,65,70,86,73,83
C-1439,2023-07-03,9.31193464007725,74,86,79,77,82,75,93,83,79
C-1440,2023-01-29,6.522331063227434,93,70,95,85,60,67,71,89,89
C-1441,2023-06-23,3.2946599151826366,73,82,69,84,92,90,80,86,82
C-1442,2023-11-28,3.4517800150988855,65,74,95,86,91,68,92,62,66
C-1443,2023-03-24,11.493654707026526,74,84,89,77,93,64,79,79,96
C-1444,2023-03-31,3.1712520220895466,100,94,86,98,91,71,62,74,77
C-1445,2023-11-06,1.3700764002206929,93,78,94,86,67,60,82,85,74
C-1446,2023-09-25,13.07364484321557,87,81,72,83,86,65,85,76,87
C-1447,2023-07-04,6.805208424610215,77,67,78,98,67,100,62,73,66
C-1448,2023-10-31,4.266249039829208,72,87,60,85,100,60,93,64,77
C-1449,2023-02-20,7.1878463316747885,81,85,93,62,100,75,93,98,74
C-1450,2023-05-01,11.664956052040218,81,91,85,63,67,78,76,86,96
C-1451,2023-01-11,13.00019933849503,94,67,71,91,87,71,79,90,82
C-1452,2023-04-19,4.484535061591057,73,70,86,61,80,95,93,70,86
C-1453,2023-09-13,9.777757851583479,64,83,93,98,64,69,61,83,83
C-1454,2023-08-29,1.1959111972457657,63,98,69,61,62,92,68,94,95
C-1455,2023-01-08,6.565550104686648,85,92,75,68,66,78,92,100,91
C-1456,2023-12-22,13.053740227599267,74,91,61,96,77,88,89,83,89
C-1457,2023-11-15,11.721103207308596,85,90,79,76,66,83,89,78,87
C-1458,2023-11-22,3.723713413171068,85,86,74,62,90,86,100,92,90
C-1459,2023-03-19,13.115648107456087,90,99,92,95,63,61,89,61,76
C-1460,2023-09-19,4.663862536123586,69,61,75,76,95,96,84,80,70
C-1461,2023-01-04,4.32732575482597,60,93,63,65,95,72,84,64,83
C-1462,2023-08-15,10.590330468012905,64,86,64,83,60,79,92,85,67
C-1463,2023-12-10,6.873036840685097,78,95,67,87,76,92,92,66,95
C-1464,2023-09-11,9.03163196595067,64,95,89,83,95,76,78,84,91
C-1465,2023-07-29,7.2310514087104325,80,68,79,79,97,85,99,70,60
C-1466,2023-09-30,1.009011380141527,81,69,68,94,80,88,62,66,65
C-1467,2023-02-09,8.045764030896459,82,88,68,95,70,98,99,95,83
C-1468,2023-08-15,2.2908376481980905,74,95,95,92,77,92,95,73,95
C-1469,2023-12-05,9.476245662656794,85,68,63,70,100,90,85,67,75
C-1470,2023-10-14,9.91996218524478,85,85,90,72,91,72,91,81,70
C-1471,2023-11-20,12.651578377504968,62,82,81,69,88,98,88,79,86
C-1472,2023-10-03,0.805974980028833,66,95,97,62,63,68,87,87,73
C-1473,2023-06-11,8.286749715733581,86,92,61,68,82,61,70,63,75
C-1474,2023-07-14,14.83382644551762,68,71,80,61,84,74,74,60,66
C-1475,2023-02-01,12.993060274339054,97,76,75,66,74,84,86,63,82
C-1476,2023-04-05,3.252749201787341,66,93,80,66,100,65,66,76,60
C-1477,2023-05-08,12.936071428281041,90,77,89,74,96,94,91,72,86
C-1478,2023-11-14,7.0363593259994035,89,70,81,85,61,68,96,84,84
C-1479,2023-08-03,0.5563538251492616,87,85,66,96,87,90,82,98,60
C-1480,2023-11-04,1.512185203323421,72,82,86,62,96,62,86,69,75
C-1481,2023-02-20,12.048950998386672,65,87,67,74,75,69,65,100,82
C-1482,2023-06-13,8.922386082381948,66,64,87,76,97,69,89,95,73
C-1483,2023-02-10,1.4497927404691524,79,89,64,76,96,76,78,90,98
C-1484,2023-08-28,1.6560784183803694,98,61,79,65,85,89,92,90,62
C-1485,2023-11-04,13.565647873981698,69,87,77,70,77,67,61,60,70
C-1486,2023-10-05,6.718799857018306,67,92,64,89,78,68,96,96,81
C-1487,2023-05-21,6.739336683807058,97,95,92,69,74,62,85,75,86
C-1488,2023-09-18,11.522998997238526,75,71,65,61,83,81,69,74,79
C-1489,2023-02-28,14.070491223136765,99,73,89,97,94,66,90,83,88
C-1490,2023-04-19,5.327748637142873,88,91,96,84,88,65,82,67,73
C-1491,2023-08-23,6.209683314448592,71,93,78,63,65,81,94,76,89
C-1492,2023-08-31,7.794132322409488,93,82,82,85,93,96,66,99,76
C-1493,2023-09-23,14.197915837269223,94,64,62,75,62,81,76,86,92
C-1494,2023-04-24,5.3034190194240844,91,90,93,92,60,70,95,89,74
C-1495,2023-06-09,5.9041532074025485,83,66,86,94,95,72,70,63,85
C-1496,2023-04-02,8.064918815891506,63,78,98,94,62,71,86,93,73
C-1497,2023-11-28,2.1101424894221683,90,74,90,79,95,81,75,96,97
C-1498,2023-10-16,11.039909039178287,98,63,93,72,90,66,99,95,73
C-1499,2023-09-20,11.977739647079103,73,95,76,97,64,74,81,78,81
C-1500,2023-11-17,0.669598041755342,93,86,66,96,62,98,97,77,80
C-1501,2023-03-23,7.660843180846854,84,85,72,62,64,84,64,61,62
C-1502,2023-05-29,4.5999736211781705,80,67,74,96,96,91,61,78,69
C-1503,2023-10-26,14.172503618223418,91,100,82,86,92,88,72,72,92
C-1504,2023-06-18,1.189217960123685,66,97,87,75,77,69,86,62,80
C-1505,2023-01-07,11.753135878623075,92,80,96,74,90,71,85,96,75
C-1506,2023-10-02,9.63516881863083,74,67,78,77,79,69,84,86,73
C-1507,2023-09-01,1.7513106287771707,71,99,75,74,99,77,88,95,66
C-1508,2023-07-05,13.530333791281537,76,60,83,79,62,61,64,100,74
C-1509,2023-06-13,6.391719514005245,90,71,68,70,90,87,68,99,62
C-1510,2023-04-06,9.338302569323316,68,62,74,69,81,86,62,93,74
C-1511,2023-04-23,6.281017012654928,79,91,90,70,94,72,65,75,79
C-1512,2023-09-29,8.643303321157298,89,71,88,70,84,98,74,84,60
C-1513,2023-11-24,8.539404269891918,87,82,91,62,98,87,94,66,83
C-1514,2023-01-14,2.662287104141762,78,90,79,68,73,94,100,86,83
C-1515,2023-03-31,3.853838518837976,76,84,84,77,90,78,88,94,75
C-1516,2023-04-09,10.279837857716144,72,76,76,62,81,68,85,100,93
