crew_id,date,task_completion_rate,quality_score,feedback_text
C-993,2023-11-01,78.75687376970265,77,Consistently follows safety procedures
C-994,2023-01-27,76.45514616404829,98,Demonstrates excellent leadership qualities
C-994,2023-03-07,92.79365597123524,98,Needs additional support with technical tasks
C-994,2023-10-28,81.30287596330362,99,Consistently follows safety procedures
C-995,2023-01-17,87.65987545405423,93,Demonstrates excellent leadership qualities
C-995,2023-05-22,75.36711005942396,80,Required more training on equipment operation
C-995,2023-01-08,84.7348310913037,90,Shows strong initiative in problem-solving
C-995,2023-08-24,77.01998663295294,94,Consistently follows safety procedures
C-995,2023-08-30,75.1225406851579,79,Required more training on equipment operation
C-995,2024-02-20,95.22650288960358,97,Shows strong initiative in problem-solving
C-995,2023-12-13,80.13391343118974,87,Consistently follows safety procedures
C-996,2023-01-26,78.8752289708742,92,Consistently follows safety procedures
C-996,2023-08-10,99.27707836342044,79,Required more training on equipment operation
C-996,2024-02-28,84.15093297289548,81,Demonstrates excellent leadership qualities
C-996,2023-09-16,77.42279258680543,73,Consistently follows safety procedures
C-996,2023-07-29,90.76531321311505,90,Consistently follows safety procedures
C-997,2023-01-15,97.45165235270986,81,Required more training on equipment operation
C-997,2023-03-08,89.86254672579443,91,Consistently follows safety procedures
C-997,2023-10-13,91.63635761983926,80,Could improve communication with team members
C-997,2023-05-29,97.66268002305677,73,Needs additional support with technical tasks
C-997,2023-10-11,85.18377012957316,99,Needs additional support with technical tasks
C-998,2024-01-06,93.83879258241544,86,Needs additional support with technical tasks
C-998,2023-04-04,97.29914286159462,92,Demonstrates excellent leadership qualities
C-998,2023-07-12,86.89316647360246,78,Could improve communication with team members
C-998,2023-12-10,84.77825237737817,75,Could improve communication with team members
C-998,2024-03-07,96.46416477715377,83,Could improve communication with team members
C-998,2024-02-16,89.47441170600601,72,Could improve communication with team members
C-998,2023-10-16,80.329058386313,96,Required more training on equipment operation
C-999,2023-10-18,75.79531174107477,89,Required more training on equipment operation
C-999,2023-09-22,85.11031348174502,87,Required more training on equipment operation
C-999,2024-03-11,89.6302974243296,82,Demonstrates excellent leadership qualities
C-999,2023-01-18,88.54286888072494,77,Demonstrates excellent leadership qualities
C-999,2023-03-27,76.56413326301565,86,Shows strong initiative in problem-solving
C-999,2024-01-14,99.44398730917578,99,Required more training on equipment operation
C-999,2023-06-16,78.46377152378004,80,Demonstrates excellent leadership qualities
C-999,2023-02-17,97.35158423055849,73,Needs additional support with technical tasks
C-1000,2023-12-14,84.82114619528986,100,Needs additional support with technical tasks
C-1000,2023-06-26,77.62240115020347,95,Shows strong initiative in problem-solving
C-1000,2023-06-15,82.53117102241463,88,Consistently follows safety procedures
C-1000,2023-11-26,86.06676357662288,99,Needs additional support with technical tasks
C-1000,2023-07-12,75.20585201422358,100,Consistently follows safety procedures
C-1000,2023-03-09,96.98592611659515,87,Required more training on equipment operation
C-1000,2023-04-17,98.22629546073827,78,Could improve communication with team members
C-1000,2023-02-26,81.63878057362729,84,Shows strong initiative in problem-solving
C-1000,2023-02-09,76.44473839144264,86,Demonstrates excellent leadership qualities
C-1001,2023-02-17,80.43284647177364,91,Needs additional support with technical tasks
C-1001,2023-05-07,76.73346725141208,80,Needs additional support with technical tasks
C-1001,2023-01-02,88.05843180923256,95,Needs additional support with technical tasks
C-1001,2023-07-12,93.73935529216985,96,Required more training on equipment operation
C-1001,2023-06-28,75.09136581694136,95,Could improve communication with team members
C-1001,2024-02-27,80.30073602324993,70,Demonstrates excellent leadership qualities
C-1001,2024-03-09,85.73805474083217,100,Shows strong initiative in problem-solving
C-1001,2024-01-31,76.91658867239842,94,Could improve communication with team members
C-1001,2023-09-14,79.39868240773652,86,Could improve communication with team members
C-1002,2023-06-30,98.15317628947466,85,Consistently follows safety procedures
C-1002,2024-01-04,91.05779564921919,73,Needs additional support with technical tasks
C-1002,2023-09-28,79.50746397130605,85,Demonstrates excellent leadership qualities
C-1002,2024-03-15,94.29367595203844,87,Consistently follows safety procedures
C-1002,2023-10-29,75.93316049802291,94,Required more training on equipment operation
C-1002,2023-01-19,91.15750876984934,85,Needs additional support with technical tasks
C-1002,2023-03-19,84.9430154410159,88,Shows strong initiative in problem-solving
C-1002,2023-07-05,82.18704848988845,95,Could improve communication with team members
C-1002,2023-10-10,85.78140246383184,86,Needs additional support with technical tasks
C-1002,2023-08-23,75.5346149594739,82,Needs additional support with technical tasks
C-1003,2023-06-16,75.6769571647188,86,Demonstrates excellent leadership qualities
C-1003,2024-01-04,98.10275493376206,73,Could improve communication with team members
C-1003,2023-05-21,84.55134859648234,73,Demonstrates excellent leadership qualities
C-1003,2023-10-13,98.32109078934457,81,Needs additional support with technical tasks
C-1003,2024-02-17,82.47854895794049,84,Could improve communication with team members
C-1003,2023-01-16,85.94262205262159,98,Required more training on equipment operation
C-1004,2023-12-13,77.03774706289268,76,Consistently follows safety procedures
C-1004,2023-02-05,89.62681233971887,78,Required more training on equipment operation
C-1004,2023-08-27,80.22543952910027,100,Demonstrates excellent leadership qualities
C-1004,2023-07-21,96.71191300608984,97,Needs additional support with technical tasks
C-1004,2024-03-11,85.89837091694079,73,Demonstrates excellent leadership qualities
C-1004,2023-05-08,86.42996509414519,81,Needs additional support with technical tasks
C-1004,2024-03-11,80.07923860357845,90,Consistently follows safety procedures
C-1004,2023-02-20,78.6651036259858,80,Needs additional support with technical tasks
C-1004,2023-09-03,86.20523964323921,75,Needs additional support with technical tasks
C-1005,2023-11-18,80.42942885414485,88,Consistently follows safety procedures
C-1005,2024-02-20,79.38894229044567,74,Shows strong initiative in problem-solving
C-1005,2023-12-24,86.11112491140013,90,Needs additional support with technical tasks
C-1005,2023-08-18,80.80257023599762,79,Needs additional support with technical tasks
C-1005,2024-01-30,77.91832092073197,91,Demonstrates excellent leadership qualities
C-1005,2024-01-13,92.68747671681126,91,Could improve communication with team members
C-1006,2023-08-19,79.41179646051661,82,Demonstrates excellent leadership qualities
C-1006,2023-06-02,97.97624580718042,89,Consistently follows safety procedures
C-1006,2023-09-04,83.68735148214283,79,Shows strong initiative in problem-solving
C-1006,2023-09-15,98.14380963220614,93,Shows strong initiative in problem-solving
C-1007,2024-01-12,81.04443356484013,98,Demonstrates excellent leadership qualities
C-1007,2024-03-14,75.86408458914542,85,Consistently follows safety procedures
C-1007,2023-07-02,84.47495440146803,92,Required more training on equipment operation
C-1007,2023-10-16,89.67579661357009,74,Could improve communication with team members
C-1007,2023-03-11,95.970221109219,90,Could improve communication with team members
C-1007,2024-03-14,98.95948190557183,79,Required more training on equipment operation
C-1007,2023-10-29,82.25989422417408,76,Shows strong initiative in problem-solving
C-1007,2023-05-13,83.5750266311698,100,Could improve communication with team members
C-1008,2023-07-27,80.56256568426127,97,Required more training on equipment operation
C-1008,2023-06-15,77.07372831282079,70,Consistently follows safety procedures
C-1008,2024-01-12,77.8257007718977,70,Needs additional support with technical tasks
C-1008,2023-11-26,93.17099008380221,93,Could improve communication with team members
C-1008,2023-07-19,80.35811145048787,76,Shows strong initiative in problem-solving
C-1008,2023-01-24,94.22483404467881,100,Consistently follows safety procedures
C-1008,2024-01-12,99.81116812691769,82,Needs additional support with technical tasks
C-1009,2023-06-06,77.94229169555578,93,Required more training on equipment operation
C-1009,2024-03-13,84.77473574606678,90,Demonstrates excellent leadership qualities
C-1009,2023-12-18,98.93036749622907,100,Shows strong initiative in problem-solving
C-1009,2023-03-20,94.47275130859555,80,Consistently follows safety procedures
C-1009,2023-08-18,75.37455511489303,83,Required more training on equipment operation
C-1009,2023-03-21,89.8416909954357,77,Shows strong initiative in problem-solving
C-1009,2024-01-20,98.46971124242694,71,Could improve communication with team members
C-1010,2023-08-05,96.49912995313726,70,Could improve communication with team members
C-1010,2024-02-04,77.78039376851956,79,Could improve communication with team members
C-1010,2023-07-07,80.45560566920052,90,Needs additional support with technical tasks
C-1010,2023-07-19,88.6405533281096,97,Consistently follows safety procedures
C-1011,2023-03-01,78.46813081571479,81,Consistently follows safety procedures
C-1011,2023-08-11,81.64670713504101,93,Required more training on equipment operation
C-1011,2024-01-16,89.01689703984229,80,Consistently follows safety procedures
C-1011,2023-04-29,82.04633615154982,73,Demonstrates excellent leadership qualities
C-1011,2023-02-22,79.07076605372815,88,Required more training on equipment operation
C-1011,2023-02-14,97.00787461095881,79,Needs additional support with technical tasks
C-1011,2023-02-04,88.12976017077779,93,Required more training on equipment operation
C-1011,2023-09-25,91.91388022446313,75,Consistently follows safety procedures
C-1012,2023-11-22,84.98079342497745,96,Required more training on equipment operation
C-1012,2023-03-22,76.67036665419126,75,Could improve communication with team members
C-1012,2023-03-12,94.49679347473645,100,Could improve communication with team members
C-1012,2023-10-27,78.1515622743493,88,Could improve communication with team members
C-1012,2023-10-26,77.6953464563604,97,Could improve communication with team members
C-1012,2023-05-02,88.19322588499486,90,Could improve communication with team members
C-1012,2024-01-19,77.07023244458796,82,Demonstrates excellent leadership qualities
C-1012,2023-08-24,85.53215645762518,93,Required more training on equipment operation
C-1012,2023-12-06,97.82737686086512,71,Consistently follows safety procedures
C-1013,2023-01-11,86.16462878745517,83,Needs additional support with technical tasks
C-1013,2023-12-13,83.21027186454131,76,Needs additional support with technical tasks
C-1013,2023-01-28,91.50160649384567,73,Consistently follows safety procedures
C-1013,2023-08-05,98.23415495413441,92,Demonstrates excellent leadership qualities
C-1013,2024-01-18,96.87078280783521,96,Consistently follows safety procedures
C-1013,2023-08-04,92.72618191933682,74,Consistently follows safety procedures
C-1014,2023-03-05,80.77274311952459,99,Consistently follows safety procedures
C-1014,2023-10-02,75.30813194401935,98,Could improve communication with team members
C-1014,2023-11-19,89.42904291963464,89,Consistently follows safety procedures
C-1014,2023-05-08,84.51320800720359,92,Could improve communication with team members
C-1014,2023-12-18,82.99657063471055,87,Demonstrates excellent leadership qualities
C-1014,2023-02-20,84.72239767998867,95,Shows strong initiative in problem-solving
C-1014,2023-04-12,87.43399686694362,86,Needs additional support with technical tasks
C-1014,2023-06-30,79.89099093952899,88,Demonstrates excellent leadership qualities
C-1015,2023-12-20,86.71251011825436,83,Required more training on equipment operation
C-1015,2023-10-06,96.37398112809686,98,Demonstrates excellent leadership qualities
C-1015,2023-06-09,89.69897623807525,98,Demonstrates excellent leadership qualities
C-1015,2023-06-14,96.37488582752108,81,Consistently follows safety procedures
C-1016,2023-01-04,93.04659999526075,84,Shows strong initiative in problem-solving
C-1016,2024-02-14,80.40923386673863,87,Could improve communication with team members
C-1016,2023-01-05,82.20346456165609,97,Required more training on equipment operation
C-1016,2023-08-11,95.02059000192979,86,Shows strong initiative in problem-solving
C-1016,2023-04-23,84.24881095197861,83,Required more training on equipment operation
C-1016,2023-01-14,96.71625815856183,87,Needs additional support with technical tasks
C-1017,2024-01-12,94.75123369457786,81,Shows strong initiative in problem-solving
C-1017,2024-02-07,84.4078187964705,77,Demonstrates excellent leadership qualities
C-1017,2023-11-17,85.17442882453126,73,Required more training on equipment operation
C-1017,2023-11-30,83.30388380777242,89,Required more training on equipment operation
C-1017,2023-05-11,93.8890598134759,72,Could improve communication with team members
C-1017,2023-01-05,91.11441151995896,94,Demonstrates excellent leadership qualities
C-1017,2023-11-28,82.97505661007466,93,Shows strong initiative in problem-solving
C-1018,2023-04-28,96.09360418656757,85,Consistently follows safety procedures
C-1018,2023-07-05,76.17880983549728,86,Needs additional support with technical tasks
C-1018,2023-05-19,89.20188184024622,76,Shows strong initiative in problem-solving
C-1018,2023-11-16,80.09797420488796,100,Consistently follows safety procedures
C-1018,2024-03-01,88.4644837434153,82,Demonstrates excellent leadership qualities
C-1018,2023-03-06,95.29765498766709,95,Shows strong initiative in problem-solving
C-1018,2023-02-09,94.53162099069641,88,Demonstrates excellent leadership qualities
C-1018,2023-02-13,80.09418781527948,75,Required more training on equipment operation
C-1018,2024-02-14,86.7296013278186,90,Could improve communication with team members
C-1019,2024-02-21,99.66778546064884,77,Needs additional support with technical tasks
C-1019,2023-01-10,79.62479946806992,83,Required more training on equipment operation
C-1019,2023-10-21,94.53901073202347,85,Demonstrates excellent leadership qualities
C-1019,2023-03-09,75.53151143093362,75,Demonstrates excellent leadership qualities
C-1020,2023-09-02,91.81131101223733,75,Required more training on equipment operation
C-1020,2023-09-01,86.79657277865125,100,Required more training on equipment operation
C-1020,2023-01-22,93.73556135434714,89,Demonstrates excellent leadership qualities
C-1020,2024-01-06,83.66073157520765,79,Demonstrates excellent leadership qualities
C-1020,2023-03-12,87.39029795346917,97,Shows strong initiative in problem-solving
C-1020,2023-11-05,84.82631159224468,91,Shows strong initiative in problem-solving
C-1021,2023-08-20,85.98028739843555,81,Consistently follows safety procedures
C-1021,2023-03-01,96.16218021364507,89,Required more training on equipment operation
C-1021,2023-04-26,83.95464355387566,72,Needs additional support with technical tasks
C-1021,2023-03-14,80.60031546947836,97,Could improve communication with team members
C-1022,2023-08-01,88.98399710992568,81,Demonstrates excellent leadership qualities
C-1022,2024-01-24,97.24155063832791,75,Demonstrates excellent leadership qualities
C-1022,2023-11-23,94.03045055753466,74,Consistently follows safety procedures
C-1022,2023-08-28,91.67041595114023,90,Shows strong initiative in problem-solving
C-1022,2023-03-14,77.59954564360444,81,Consistently follows safety procedures
C-1022,2023-06-17,96.80856058163495,87,Could improve communication with team members
C-1022,2024-01-24,77.76013874444763,83,Consistently follows safety procedures
C-1022,2023-10-14,78.73700624268035,81,Consistently follows safety procedures
C-1022,2023-01-20,81.31583648082157,89,Demonstrates excellent leadership qualities
C-1022,2023-10-26,95.45414049979674,70,Consistently follows safety procedures
C-1023,2023-07-04,81.25335876881483,78,Shows strong initiative in problem-solving
C-1023,2024-01-10,83.44574271731526,87,Shows strong initiative in problem-solving
C-1023,2023-10-16,92.54584236299932,76,Shows strong initiative in problem-solving
C-1023,2024-02-10,75.20902319342413,75,Shows strong initiative in problem-solving
C-1023,2023-04-21,90.88353293068586,89,Demonstrates excellent leadership qualities
C-1023,2023-09-10,83.19572130863853,100,Shows strong initiative in problem-solving
C-1024,2024-03-26,96.47174960091363,97,Consistently follows safety procedures
C-1024,2023-10-05,92.84357286496446,83,Consistently follows safety procedures
C-1024,2023-05-10,80.25365837620353,72,Shows strong initiative in problem-solving
C-1024,2023-11-02,97.45916445722062,75,Shows strong initiative in problem-solving
C-1024,2023-08-06,97.23256051731215,77,Demonstrates excellent leadership qualities
C-1024,2024-02-02,82.07410982472122,88,Demonstrates excellent leadership qualities
C-1025,2023-10-22,90.69886249057276,78,Consistently follows safety procedures
C-1025,2023-12-20,97.81210967068333,82,Needs additional support with technical tasks
C-1025,2023-12-18,88.98471894484562,76,Needs additional support with technical tasks
C-1025,2023-09-17,75.0042267533513,81,Required more training on equipment operation
C-1025,2023-08-17,77.54348133099248,85,Could improve communication with team members
C-1026,2023-10-22,88.98113070886876,91,Consistently follows safety procedures
C-1026,2024-03-11,89.25192310763802,72,Required more training on equipment operation
C-1026,2023-06-24,80.78753003549107,93,Required more training on equipment operation
C-1026,2023-12-06,86.3272081245672,87,Needs additional support with technical tasks
C-1026,2023-10-18,89.46210424736874,96,Could improve communication with team members
C-1026,2024-03-02,80.8880319722241,89,Could improve communication with team members
C-1026,2023-05-08,86.29642274397837,72,Shows strong initiative in problem-solving
C-1026,2024-02-14,75.7018855651856,80,Demonstrates excellent leadership qualities
C-1026,2023-04-02,90.28214708441331,81,Could improve communication with team members
C-1026,2023-11-20,93.47498885780907,96,Required more training on equipment operation
C-1027,2023-03-18,94.64089475465586,79,Could improve communication with team members
C-1027,2023-11-13,95.46576310151033,75,Shows strong initiative in problem-solving
C-1027,2024-02-01,84.8868915383974,80,Consistently follows safety procedures
C-1027,2023-11-05,84.1845284090336,90,Demonstrates excellent leadership qualities
C-1027,2023-10-16,99.73946937341542,82,Shows strong initiative in problem-solving
C-1027,2023-04-16,79.51072399429282,97,Consistently follows safety procedures
C-1027,2023-09-07,93.14222748719604,86,Demonstrates excellent leadership qualities
C-1027,2023-08-24,86.21334471529447,94,Could improve communication with team members
C-1028,2024-03-25,88.67053267905797,82,Shows strong initiative in problem-solving
C-1028,2023-09-24,97.22143329218265,87,Could improve communication with team members
C-1028,2023-06-01,87.1345247578968,83,Consistently follows safety procedures
C-1028,2023-09-05,82.50222192666307,81,Consistently follows safety procedures
C-1028,2023-07-02,85.76607565506154,79,Needs additional support with technical tasks
C-1028,2023-09-15,81.54234816700853,99,Consistently follows safety procedures
C-1028,2023-01-02,75.17287749485955,99,Consistently follows safety procedures
C-1028,2023-05-08,87.65661731824213,97,Shows strong initiative in problem-solving
C-1028,2023-11-02,88.53036680503608,87,Shows strong initiative in problem-solving
C-1029,2023-04-22,83.6277023545445,81,Could improve communication with team members
C-1029,2023-10-25,94.89567062764968,81,Could improve communication with team members
C-1029,2023-04-20,80.06059730786106,82,Needs additional support with technical tasks
C-1030,2023-04-01,81.69029470033935,76,Needs additional support with technical tasks
C-1030,2024-02-01,99.1287536069552,76,Shows strong initiative in problem-solving
C-1030,2023-05-25,84.69812876083257,83,Could improve communication with team members
C-1031,2023-01-28,79.79190376606815,93,Demonstrates excellent leadership qualities
C-1031,2023-02-14,77.68090812770292,97,Shows strong initiative in problem-solving
C-1031,2024-01-06,87.44821912205825,98,Demonstrates excellent leadership qualities
C-1031,2024-01-26,79.23306781610067,100,Could improve communication with team members
C-1032,2023-03-02,81.65310518094175,100,Shows strong initiative in problem-solving
C-1032,2023-12-11,85.03951788416103,79,Could improve communication with team members
C-1032,2023-10-28,78.98698369314994,83,Demonstrates excellent leadership qualities
C-1032,2023-02-24,81.6559516911512,75,Consistently follows safety procedures
C-1032,2023-04-23,92.19493644112043,83,Shows strong initiative in problem-solving
C-1032,2023-07-07,79.31419386729083,78,Demonstrates excellent leadership qualities
C-1032,2024-03-08,91.0025304765112,98,Required more training on equipment operation
C-1033,2023-09-20,75.88012068492604,83,Consistently follows safety procedures
C-1033,2024-01-24,95.0163636702441,93,Demonstrates excellent leadership qualities
C-1033,2023-05-30,87.94065992849676,77,Consistently follows safety procedures
C-1033,2023-09-27,94.75977009054883,100,Needs additional support with technical tasks
C-1033,2023-10-04,85.82965601293746,76,Needs additional support with technical tasks
C-1033,2023-10-29,78.53160193423989,100,Needs additional support with technical tasks
C-1033,2024-03-12,80.29532044087411,77,Could improve communication with team members
C-1033,2023-11-09,88.6381185727999,99,Could improve communication with team members
C-1033,2023-03-03,94.53077100837433,93,Needs additional support with technical tasks
C-1033,2023-05-12,93.61549962850532,85,Shows strong initiative in problem-solving
C-1034,2023-08-03,80.29407484517093,75,Shows strong initiative in problem-solving
C-1034,2023-07-09,86.00370573910651,90,Could improve communication with team members
C-1034,2023-03-31,90.20151669124004,99,Consistently follows safety procedures
C-1034,2023-08-31,84.2080893598456,93,Consistently follows safety procedures
C-1034,2024-01-21,95.88845596201601,100,Required more training on equipment operation
C-1034,2024-02-03,86.80271814767525,92,Required more training on equipment operation
C-1034,2023-10-04,78.01659146336085,79,Consistently follows safety procedures
C-1034,2023-05-13,87.10998932244935,82,Needs additional support with technical tasks
C-1035,2023-08-24,95.04744960934941,96,Demonstrates excellent leadership qualities
C-1035,2023-09-29,86.25807598404606,95,Needs additional support with technical tasks
C-1035,2023-08-07,91.26172474005904,99,Required more training on equipment operation
C-1035,2023-04-28,75.6925143718943,99,Could improve communication with team members
C-1035,2023-08-11,90.97961128087357,76,Could improve communication with team members
C-1035,2023-10-03,85.04119692916848,97,Demonstrates excellent leadership qualities
C-1035,2023-12-06,79.18670330669778,97,Demonstrates excellent leadership qualities
C-1035,2023-06-27,76.06719167302926,100,Needs additional support with technical tasks
C-1036,2023-09-09,84.77992463896192,84,Needs additional support with technical tasks
C-1036,2023-07-16,80.08976301460851,79,Needs additional support with technical tasks
C-1036,2023-02-08,88.42749300745572,73,Demonstrates excellent leadership qualities
C-1036,2023-08-13,78.26081788956753,91,Shows strong initiative in problem-solving
C-1036,2023-08-10,98.58455388362682,90,Needs additional support with technical tasks
C-1036,2023-02-22,83.63012955125659,73,Required more training on equipment operation
C-1036,2023-08-21,81.27394549111436,75,Could improve communication with team members
C-1036,2023-03-13,81.44694043377332,99,Demonstrates excellent leadership qualities
C-1036,2023-06-25,95.42440818596114,100,Needs additional support with technical tasks
C-1036,2023-11-21,81.29174678306583,97,Consistently follows safety procedures
C-1037,2023-06-27,82.98989861080466,72,Shows strong initiative in problem-solving
C-1037,2023-05-01,77.1940048698361,75,Consistently follows safety procedures
C-1037,2023-09-03,97.78804997011768,89,Demonstrates excellent leadership qualities
C-1037,2023-05-13,88.58717993312483,96,Required more training on equipment operation
C-1038,2023-09-26,93.84058412324131,97,Shows strong initiative in problem-solving
C-1038,2023-01-01,83.31416204616528,88,Could improve communication with team members
C-1038,2023-06-13,90.20826200520388,84,Needs additional support with technical tasks
C-1038,2024-01-22,77.54517938255034,83,Required more training on equipment operation
C-1038,2023-05-02,98.26048942164604,82,Demonstrates excellent leadership qualities
C-1038,2023-02-13,76.21473318514141,70,Shows strong initiative in problem-solving
C-1039,2023-03-27,83.63495433610127,95,Consistently follows safety procedures
C-1039,2023-03-11,99.20685144849554,77,Required more training on equipment operation
C-1039,2024-01-19,82.96853841998298,74,Shows strong initiative in problem-solving
C-1039,2023-02-02,96.7324296155746,85,Consistently follows safety procedures
C-1039,2023-01-02,95.96338109461729,82,Required more training on equipment operation
C-1039,2023-08-25,80.0018196788076,78,Could improve communication with team members
C-1039,2023-10-31,90.21872447712997,93,Could improve communication with team members
C-1040,2023-11-13,84.58915620553522,83,Consistently follows safety procedures
C-1040,2024-02-12,90.05037801037477,83,Required more training on equipment operation
C-1040,2023-02-03,99.1056501962119,75,Demonstrates excellent leadership qualities
C-1040,2023-01-19,82.2482669216385,74,Required more training on equipment operation
C-1040,2024-03-23,92.7204584907683,74,Consistently follows safety procedures
C-1040,2023-04-30,76.15638666411225,72,Required more training on equipment operation
C-1040,2023-09-27,76.74410465345721,77,Required more training on equipment operation
C-1041,2023-08-05,77.68350248352886,72,Consistently follows safety procedures
C-1041,2023-07-10,91.1663665952965,85,Demonstrates excellent leadership qualities
C-1041,2023-06-06,78.05074369280209,74,Demonstrates excellent leadership qualities
C-1041,2023-07-09,78.15082819688112,89,Required more training on equipment operation
C-1041,2024-02-12,76.78714810885295,89,Shows strong initiative in problem-solving
C-1041,2024-01-14,79.02493519491608,100,Shows strong initiative in problem-solving
C-1041,2023-07-19,93.48505377272582,72,Shows strong initiative in problem-solving
C-1041,2023-03-08,75.71053728106473,73,Demonstrates excellent leadership qualities
C-1041,2024-02-11,91.67016525933231,100,Required more training on equipment operation
C-1042,2023-03-06,99.21061891909758,98,Demonstrates excellent leadership qualities
C-1042,2024-01-15,78.25730597480543,96,Consistently follows safety procedures
C-1042,2023-10-26,77.48983709213888,74,Needs additional support with technical tasks
C-1042,2023-06-06,89.19599573603662,89,Needs additional support with technical tasks
C-1042,2023-02-07,90.11501400635824,93,Required more training on equipment operation
C-1042,2023-10-11,76.23222649901801,93,Needs additional support with technical tasks
C-1042,2023-05-22,76.96132020825013,97,Shows strong initiative in problem-solving
C-1042,2023-04-14,90.94230680751132,87,Consistently follows safety procedures
C-1042,2023-02-22,75.35745684363161,71,Demonstrates excellent leadership qualities
C-1042,2024-02-27,89.31352754427834,91,Required more training on equipment operation
C-1043,2023-09-22,94.2600030084713,83,Demonstrates excellent leadership qualities
C-1043,2023-09-28,87.11559879033231,71,Required more training on equipment operation
C-1043,2023-05-10,79.52865458705398,77,Needs additional support with technical tasks
C-1043,2023-04-24,88.18221694894511,91,Needs additional support with technical tasks
C-1043,2023-08-28,98.72255740641532,70,Shows strong initiative in problem-solving
C-1043,2023-06-09,87.45983582075226,82,Shows strong initiative in problem-solving
C-1044,2023-12-09,76.48905553031749,78,Required more training on equipment operation
C-1044,2024-01-18,93.05597187803963,98,Needs additional support with technical tasks
C-1044,2023-01-20,97.92847350779016,85,Consistently follows safety procedures
C-1044,2023-08-31,80.96637660690341,98,Consistently follows safety procedures
C-1044,2023-01-01,82.01817003645776,74,Could improve communication with team members
C-1044,2023-01-22,87.25634335159243,86,Required more training on equipment operation
C-1044,2023-01-05,95.22400567782672,93,Demonstrates excellent leadership qualities
C-1044,2023-07-27,95.59743458987623,71,Shows strong initiative in problem-solving
C-1045,2024-02-26,79.49203780811033,73,Required more training on equipment operation
C-1045,2024-03-08,77.78912734980226,91,Demonstrates excellent leadership qualities
C-1045,2023-02-05,77.16394783169702,85,Required more training on equipment operation
C-1045,2024-02-09,85.27366638057903,86,Could improve communication with team members
C-1045,2023-09-25,83.07681310223205,77,Consistently follows safety procedures
C-1046,2023-10-09,92.20641653775266,72,Could improve communication with team members
C-1046,2023-03-03,89.13049451010797,90,Needs additional support with technical tasks
C-1046,2023-07-14,75.14572921656755,74,Shows strong initiative in problem-solving
C-1046,2023-04-02,97.18036822440877,79,Could improve communication with team members
C-1047,2023-06-11,82.60219169317335,87,Shows strong initiative in problem-solving
C-1047,2023-01-21,96.27422416354446,70,Could improve communication with team members
C-1047,2023-12-24,77.07026718797465,77,Shows strong initiative in problem-solving
C-1047,2023-02-25,90.10813385421908,95,Could improve communication with team members
C-1047,2023-02-21,99.04150952756675,79,Consistently follows safety procedures
C-1047,2023-08-08,97.30219211297164,96,Shows strong initiative in problem-solving
C-1047,2023-12-27,95.13361656875142,77,Shows strong initiative in problem-solving
C-1048,2024-01-01,77.52964421517115,75,Demonstrates excellent leadership qualities
C-1048,2024-01-05,91.54973453554993,77,Shows strong initiative in problem-solving
C-1048,2023-06-16,82.82274846852158,77,Demonstrates excellent leadership qualities
C-1048,2024-01-23,96.85383286229596,96,Consistently follows safety procedures
C-1048,2023-02-16,87.96143968838625,90,Could improve communication with team members
C-1048,2023-05-31,91.83629242477113,89,Consistently follows safety procedures
C-1048,2023-07-30,97.58796866057565,85,Could improve communication with team members
C-1048,2023-01-20,75.81858252433355,79,Required more training on equipment operation
C-1049,2023-06-08,85.14800586967581,98,Consistently follows safety procedures
C-1049,2024-02-10,95.32707274357857,71,Shows strong initiative in problem-solving
C-1049,2023-05-18,98.98813705714197,79,Could improve communication with team members
C-1049,2023-06-06,93.20037512116662,92,Required more training on equipment operation
C-1049,2023-01-13,77.50234851635452,70,Demonstrates excellent leadership qualities
C-1049,2023-11-05,96.26211976160563,85,Shows strong initiative in problem-solving
C-1049,2023-11-07,83.37935082833738,95,Shows strong initiative in problem-solving
C-1049,2023-06-03,82.94116346697271,83,Needs additional support with technical tasks
C-1049,2023-02-22,95.01769915106799,100,Consistently follows safety procedures
C-1049,2023-08-23,84.98421672152695,100,Needs additional support with technical tasks
C-1050,2023-01-05,93.67099681175853,96,Needs additional support with technical tasks
C-1050,2023-01-23,96.0027600403357,76,Consistently follows safety procedures
C-1050,2024-02-21,90.93007352178545,83,Demonstrates excellent leadership qualities
C-1050,2024-01-20,86.4498936669947,99,Could improve communication with team members
C-1050,2023-12-16,78.61524575167478,83,Shows strong initiative in problem-solving
C-1051,2024-02-15,78.08913955917122,87,Required more training on equipment operation
C-1051,2023-01-04,76.77780772295392,77,Consistently follows safety procedures
C-1051,2023-01-12,84.03044428637571,91,Demonstrates excellent leadership qualities
C-1051,2023-10-18,77.97391803402985,75,Consistently follows safety procedures
C-1051,2023-11-08,99.19404915968153,70,Shows strong initiative in problem-solving
C-1051,2023-04-03,99.33723148638927,74,Shows strong initiative in problem-solving
C-1051,2023-06-22,90.85516986294176,97,Needs additional support with technical tasks
C-1051,2023-12-18,82.29612844296278,76,Shows strong initiative in problem-solving
C-1052,2023-05-10,95.35435077600755,97,Demonstrates excellent leadership qualities
C-1052,2023-10-18,87.43222057551452,98,Consistently follows safety procedures
C-1052,2023-01-31,81.54639770632235,86,Demonstrates excellent leadership qualities
C-1052,2023-03-23,96.06705612922083,89,Needs additional support with technical tasks
