crew_id,join_date,experience_years,technical_knowledge_score,safety_procedures_score,equipment_operation_score,communication_score,leadership_score,problem_solving_score,emergency_response_score,quality_control_score,team_collaboration_score
C-1667,2023-05-24,8.081790395417892,98,87,93,96,77,94,77,87,83
C-1668,2023-11-18,9.824086208193513,78,71,66,98,61,74,76,70,64
C-1669,2023-03-23,10.373331160649258,71,87,93,90,75,85,87,86,72
C-1670,2023-04-28,7.947432552456483,96,76,74,91,83,85,95,67,99
C-1671,2023-01-25,11.879339476384217,84,62,77,62,94,96,69,91,81
C-1672,2023-08-31,3.5659901918080252,88,63,72,73,89,84,98,97,77
C-1673,2023-08-29,10.418388202326492,99,70,82,77,71,80,92,85,61
C-1674,2023-01-08,0.7882733712474232,91,70,77,73,73,82,93,67,72
C-1675,2023-01-19,5.711581588758796,64,67,78,100,78,93,63,96,95
C-1676,2023-07-04,7.134589635204977,62,96,93,63,62,91,66,73,72
C-1677,2023-10-23,6.540802615818373,91,66,71,93,94,92,82,66,66
C-1678,2023-05-25,0.686755592146638,93,69,62,93,66,65,66,100,79
C-1679,2023-09-18,2.265639117373685,66,84,64,61,91,71,73,81,88
C-1680,2023-11-11,14.071587534906831,80,88,90,92,66,93,77,97,100
C-1681,2023-09-17,3.603856664210684,70,63,78,73,77,65,70,65,80
C-1682,2023-11-17,4.93883881277477,84,62,77,64,66,62,92,93,73
C-1683,2023-10-28,11.650166531385297,62,65,68,88,97,83,69,69,64
C-1684,2023-01-23,5.02754002527862,75,89,72,78,97,94,90,75,95
C-1685,2023-01-04,1.208723203356919,65,76,73,83,72,73,95,76,65
C-1686,2023-03-08,12.547145825648215,99,73,70,96,81,97,67,83,66
C-1687,2023-12-31,10.75221281183304,89,69,90,93,70,74,67,72,64
C-1688,2023-05-28,11.944981186095822,67,88,82,79,96,87,73,60,90
C-1689,2023-03-26,2.1191375761736575,77,81,100,92,93,73,68,79,69
C-1690,2023-09-26,11.402490014618065,87,80,80,66,100,71,83,83,65
C-1691,2023-06-21,1.0149420750617983,69,94,82,93,84,70,88,85,77
C-1692,2023-02-19,8.98073786191795,93,88,79,99,86,62,83,92,67
C-1693,2023-06-06,9.498612640162111,60,78,82,83,89,97,70,97,99
C-1694,2023-09-07,12.728383384405845,65,96,95,71,82,97,76,64,72
C-1695,2023-05-15,3.576722815722876,96,94,94,75,89,78,89,77,87
C-1696,2023-03-19,6.28321197919423,75,97,70,65,81,76,64,88,60
C-1697,2023-07-09,10.811069217885384,81,82,60,91,81,87,74,72,67
C-1698,2023-04-17,1.2294238040974452,73,73,62,62,69,63,84,95,76
C-1699,2023-03-05,9.449017714122869,99,74,97,82,98,75,84,66,100
C-1700,2023-10-04,6.189016176611477,80,60,89,66,84,88,82,84,80
C-1701,2023-03-04,4.985373605342892,63,61,77,68,82,71,90,68,98
C-1702,2023-01-18,14.963332508514844,72,68,91,71,65,66,66,65,77
C-1703,2023-01-11,1.64386618420433,66,96,75,74,67,93,80,67,66
C-1704,2023-04-27,4.976376306814864,82,77,76,88,75,92,95,68,83
C-1705,2023-11-08,14.758416091278649,69,91,80,94,79,91,61,68,74
C-1706,2023-09-21,4.795885957766079,82,83,93,100,100,64,66,75,96
C-1707,2023-12-22,8.323061654328885,68,79,60,78,63,83,87,81,86
C-1708,2023-03-08,14.212749437855885,80,84,60,63,66,78,79,85,61
C-1709,2023-03-09,11.395658796214907,82,68,74,96,78,80,95,97,96
C-1710,2023-10-09,10.57070857306174,94,81,67,69,85,63,93,64,82
C-1711,2023-06-25,12.177098227048521,89,94,89,78,81,60,71,65,69
C-1712,2023-07-24,12.971829319889634,99,62,64,96,77,71,84,71,93
C-1713,2023-02-15,13.648631457491048,69,64,97,71,79,78,82,64,66
C-1714,2023-02-01,11.800229935855135,80,66,73,67,62,60,69,85,98
C-1715,2023-07-27,10.546896237937275,96,73,92,61,92,79,71,81,76
C-1716,2023-08-01,7.451747564809644,80,61,77,82,94,87,93,86,79
C-1717,2023-03-15,14.429650443862188,67,71,82,68,79,78,93,67,79
C-1718,2023-05-30,13.234606671392914,83,87,66,74,74,95,82,82,99
C-1719,2023-01-22,2.2034831024892236,73,69,63,72,71,92,73,96,63
C-1720,2023-02-15,5.043529912155474,61,96,78,92,81,63,100,62,68
C-1721,2023-06-18,7.548721709137109,95,84,72,82,94,88,98,86,76
C-1722,2023-12-14,9.029568765151092,99,83,63,95,71,80,71,68,71
C-1723,2023-06-07,10.016754999281076,67,87,98,70,86,74,95,94,70
C-1724,2023-04-15,2.1050655973843737,90,73,73,72,76,76,61,91,86
C-1725,2023-06-01,9.332496350691898,60,82,65,83,75,72,78,65,85
C-1726,2023-08-06,12.775733637176069,62,69,68,69,61,83,74,72,61
C-1727,2023-12-29,1.5772971753685587,85,84,65,65,81,89,62,63,81
C-1728,2023-01-10,8.528992472623383,91,92,62,74,80,70,62,74,89
C-1729,2023-09-28,13.155140785924486,83,89,88,64,74,90,84,63,64
C-1730,2023-06-15,2.882290415577565,86,64,99,85,67,99,74,70,66
C-1731,2023-10-27,13.717577503134393,72,87,63,81,62,100,99,89,70
C-1732,2023-10-30,8.569821841865888,91,87,75,86,70,74,68,86,84
C-1733,2023-04-16,10.271330806945938,67,98,91,70,92,90,75,77,66
C-1734,2023-02-18,1.6787591285070396,67,70,81,73,84,76,72,90,99
C-1735,2023-05-06,0.5742030207065056,66,61,76,95,70,93,73,74,99
C-1736,2023-09-03,3.7404109328240787,66,70,97,83,98,90,97,61,86
C-1737,2023-06-19,11.487294075728391,75,93,93,87,70,88,84,61,95
C-1738,2023-08-15,1.9634068436087144,77,81,93,65,100,83,97,90,87
C-1739,2023-07-11,2.9412520200912584,96,93,71,95,63,88,64,68,78
C-1740,2023-10-23,9.262275452944525,66,85,87,99,73,81,87,74,77
C-1741,2024-01-01,10.568444985901511,74,60,87,91,100,76,82,71,91
C-1742,2023-05-02,6.543605935347559,73,69,78,62,79,61,63,92,86
C-1743,2023-03-19,3.2752420069372734,99,63,77,83,89,66,80,79,97
C-1744,2023-04-27,13.94690914341324,73,100,97,85,69,87,74,64,99
C-1745,2023-02-02,9.746716232020834,83,90,72,84,64,85,90,67,72
C-1746,2023-07-03,12.1750480390573,91,77,64,60,87,63,67,95,75
C-1747,2023-01-19,11.734299456750938,98,62,71,69,91,95,98,78,99
C-1748,2023-01-01,3.0366284595229827,98,90,92,96,94,79,77,66,94
C-1749,2024-01-01,14.340488984751827,99,61,82,77,65,85,98,70,87
C-1750,2023-10-16,0.9913713662301369,80,87,88,87,78,94,100,93,65
C-1751,2023-04-03,5.021084730586747,93,96,78,62,66,81,69,83,99
C-1752,2023-02-28,11.941653932644707,88,89,91,69,83,90,85,78,78
C-1753,2023-07-28,5.296133608661281,61,82,76,72,84,91,60,89,95
C-1754,2023-12-19,4.63629283529934,66,70,83,71,70,70,74,69,69
C-1755,2023-01-14,12.711988882232047,93,82,83,85,71,85,80,82,89
C-1756,2023-05-17,4.574902857150968,74,74,67,65,75,100,86,77,90
C-1757,2023-08-14,1.0514895593329037,97,90,64,92,66,98,94,77,100
C-1758,2023-09-02,4.991570501825301,63,81,91,95,68,74,100,98,92
C-1759,2023-12-20,4.0468440337399265,97,73,67,76,64,99,97,98,92
C-1760,2023-11-08,8.929754890208308,62,80,89,64,75,72,70,80,82
C-1761,2023-11-10,8.906892704022555,60,96,85,91,71,67,75,73,100
C-1762,2023-02-25,9.472006793601988,73,69,98,67,98,84,74,77,74
C-1763,2023-03-27,13.841011386708573,98,73,60,65,98,70,82,69,96
C-1764,2023-01-01,7.2333577799738356,78,76,94,98,97,83,85,85,80
C-1765,2023-01-05,8.412208253096637,84,86,71,100,62,75,84,77,84
C-1766,2023-08-12,2.9609280944105763,71,98,76,83,60,100,76,92,73
C-1767,2023-02-05,14.980335365238078,80,72,70,71,81,80,68,60,69
C-1768,2023-12-25,7.84942127608501,83,79,83,63,62,81,69,64,99
C-1769,2023-10-18,11.602415813998725,97,71,71,79,66,95,93,70,64
C-1770,2023-05-04,2.9997040899444225,63,61,75,99,92,100,67,92,66
C-1771,2023-06-22,8.333431402563924,70,61,83,81,70,71,82,91,98
C-1772,2023-12-23,4.303750686782088,94,100,90,100,70,68,87,67,86
C-1773,2023-02-21,7.67784150726517,66,90,96,77,90,85,85,72,61
C-1774,2023-12-14,14.146981047612332,67,81,99,90,96,66,76,84,92
C-1775,2023-11-26,1.4131546585757935,68,89,63,80,81,95,87,60,83
C-1776,2023-10-14,12.516110665952546,87,63,66,68,64,90,77,70,90
C-1777,2023-07-10,12.997295300230942,67,63,61,93,98,95,77,65,66
C-1778,2023-03-10,14.966806589929801,72,65,100,77,88,60,95,73,71
C-1779,2023-08-06,12.530908842707934,64,94,61,95,60,65,68,68,100
C-1780,2023-12-18,1.6645304494428683,69,75,80,65,89,93,70,75,85
C-1781,2023-03-24,10.415001530417749,89,61,94,71,90,73,68,64,91
C-1782,2023-05-20,4.617115273016436,71,69,62,97,72,62,87,74,92
C-1783,2023-07-29,14.504045114701249,94,71,80,97,80,94,86,90,62
C-1784,2023-04-10,11.718055703529183,98,77,78,80,75,69,75,87,76
C-1785,2023-11-02,6.082595711531654,83,76,82,92,79,61,81,61,97
C-1786,2023-03-17,10.68958812932937,63,80,85,63,70,83,74,88,62
C-1787,2023-12-07,13.173420751181897,71,66,87,65,80,66,99,79,66
C-1788,2023-04-15,1.8643743976128708,74,80,99,71,98,64,65,76,92
C-1789,2023-01-03,0.8999434401470116,80,97,99,72,95,83,68,73,89
C-1790,2023-07-27,0.6974112057290653,62,75,67,76,90,66,90,81,87
C-1791,2023-07-13,13.472458889073822,100,81,89,91,75,66,96,73,72
C-1792,2023-08-17,11.770951689927424,85,72,90,78,77,71,96,90,63
C-1793,2023-11-04,1.535076730237519,92,91,87,85,98,71,61,72,60
C-1794,2023-08-19,13.275516960880273,96,88,87,89,70,69,90,69,87
C-1795,2023-12-27,11.75235628129537,86,98,61,97,68,77,98,66,90
C-1796,2023-05-26,0.8200193677800822,63,90,77,91,76,67,78,93,63
C-1797,2023-12-20,8.692283121370892,64,99,68,84,84,79,60,92,91
C-1798,2023-07-24,13.903794623144742,76,81,64,91,99,61,86,99,83
C-1799,2023-03-24,5.885213133170919,80,85,81,65,98,85,67,72,90
C-1800,2023-05-22,14.06708699800176,92,93,83,99,68,62,100,72,70
C-1801,2023-03-24,14.746599477070706,71,75,65,68,95,64,74,79,86
C-1802,2023-10-03,3.8010076750285684,97,90,95,94,75,62,89,72,61
C-1803,2023-07-10,14.891547683862033,82,74,77,69,93,91,83,77,85
C-1804,2023-10-03,11.16111341852918,91,69,79,77,90,94,100,80,87
C-1805,2023-11-29,4.344809530268331,85,89,76,72,71,84,64,74,69
C-1806,2023-06-12,9.088124737161566,96,79,64,86,68,91,85,82,99
C-1807,2023-02-16,13.891708029782322,82,71,64,95,96,72,94,80,84
C-1808,2023-11-14,4.063792971062595,92,77,97,74,66,65,61,92,69
C-1809,2023-08-12,11.888156079496786,91,76,95,86,84,91,89,69,70
C-1810,2023-08-28,0.6349128664728987,60,61,73,89,92,80,78,63,84
C-1811,2023-11-05,13.170288885631596,86,81,62,97,92,81,62,80,74
C-1812,2023-05-10,4.560540695223375,69,69,80,73,69,96,81,95,79
C-1813,2023-10-11,1.1462387540395118,95,70,63,64,81,87,70,82,73
C-1814,2023-09-09,1.8555524108194377,87,65,94,62,74,83,97,84,89
C-1815,2023-08-21,0.6280708571915067,98,61,67,61,75,66,86,68,98
C-1816,2023-07-04,5.348290716510392,85,85,100,61,86,88,63,76,85
C-1817,2023-11-29,14.58859871246914,81,72,63,97,62,66,91,60,61
C-1818,2023-06-26,6.599898953023114,61,80,77,70,81,95,67,85,67
C-1819,2023-02-07,1.6986258928055387,79,84,97,93,84,88,92,80,71
C-1820,2023-12-16,2.9824754574947656,82,65,100,95,61,96,61,85,84
C-1821,2023-11-18,4.4821061679081335,85,65,94,98,98,64,81,65,96
C-1822,2023-10-20,13.520571709023894,65,99,76,71,74,99,73,61,88
C-1823,2023-01-21,10.291423644136986,62,96,91,90,79,82,91,74,99
C-1824,2023-10-10,0.785859591864007,84,76,98,78,84,69,63,94,70
C-1825,2023-09-01,5.276902575145895,71,70,75,87,86,60,79,94,61
C-1826,2023-11-14,12.252092646315369,61,79,75,74,62,63,63,88,70
C-1827,2023-05-26,2.037079237353111,76,72,74,95,95,100,98,74,91
C-1828,2023-05-29,6.499466434275395,82,86,60,63,66,96,60,75,87
C-1829,2023-07-06,3.85422218953282,81,80,99,96,85,95,87,91,71
C-1830,2023-01-23,3.3833927479823482,60,87,63,90,81,89,68,68,85
C-1831,2023-02-24,7.80997409602949,76,88,72,65,85,82,72,84,63
C-1832,2023-06-08,10.515733246276909,62,76,87,66,100,79,94,100,74
C-1833,2023-03-07,12.32471202132954,94,60,65,60,76,66,91,87,88
C-1834,2023-08-24,2.8592601592368676,70,95,66,62,90,86,83,81,68
C-1835,2023-06-11,4.151763225728191,78,60,65,64,67,63,94,77,65
C-1836,2023-01-07,6.622429901282736,88,86,60,96,63,62,82,100,99
C-1837,2023-02-16,1.722509442350372,63,71,95,80,84,62,83,62,69
C-1838,2023-04-25,2.7099385297944796,92,96,93,62,63,60,73,87,87
C-1839,2023-10-12,12.414769091960084,88,78,85,88,95,77,80,82,69
C-1840,2023-03-16,5.661776591283539,63,64,62,87,86,74,69,72,62
C-1841,2023-10-12,10.392431046562947,63,73,79,97,89,97,86,100,95
C-1842,2023-08-14,11.58323823305585,72,71,81,70,85,74,68,94,76
C-1843,2023-02-26,14.114777622835312,100,78,79,73,77,97,88,76,91
C-1844,2023-04-30,1.7030387886496245,81,94,75,86,63,62,97,74,87
C-1845,2023-01-16,2.2482094141523445,87,87,79,94,99,89,92,61,94
C-1846,2023-10-07,3.863013438460739,100,67,91,94,95,76,70,78,100
C-1847,2023-06-09,4.071512625951228,82,82,87,80,61,61,72,62,86
C-1848,2023-06-26,12.112561617563358,62,100,78,72,81,88,91,98,89
C-1849,2023-08-19,1.9097328652505792,100,79,94,84,95,85,92,62,93
C-1850,2023-07-07,4.515675327490195,88,61,94,93,61,81,96,89,85
C-1851,2023-05-31,12.18583873151345,67,89,83,69,60,73,72,69,74
C-1852,2023-02-18,10.720028242907679,90,62,98,91,71,63,98,79,83
C-1853,2023-09-17,4.427814452940967,92,88,80,67,97,60,75,75,87
C-1854,2023-04-28,5.117091386495172,71,65,80,93,97,94,64,74,62
C-1855,2023-05-29,12.735240426334531,68,87,100,67,62,100,89,76,96
C-1856,2023-12-30,11.966340425601228,85,61,85,60,82,61,93,65,65
C-1857,2023-08-26,13.417571337271706,97,65,94,85,76,86,95,61,60
C-1858,2023-07-29,6.297644728863473,81,65,96,96,65,66,64,81,74
C-1859,2023-12-23,0.6277246801184373,91,92,75,83,98,95,62,87,80
C-1860,2023-12-11,14.784314577972435,69,85,78,69,92,90,63,70,95
C-1861,2023-12-25,3.730756803536817,78,98,100,96,81,61,87,85,62
C-1862,2023-07-28,4.491892812243306,79,98,90,96,64,85,76,90,61
C-1863,2023-04-30,8.729899502072264,92,92,65,92,64,86,81,80,65
C-1864,2023-11-23,13.698410226963547,72,64,75,100,75,74,78,72,65
C-1865,2023-03-02,11.501325743900953,97,73,99,94,84,76,64,72,78
C-1866,2023-10-10,12.072423322048026,71,70,87,77,96,60,97,100,73
C-1867,2023-07-01,13.36813285536633,85,93,62,92,97,87,83,71,62
C-1868,2023-08-26,11.654978544798388,74,100,76,73,67,82,62,67,73
C-1869,2023-12-28,6.401107613369506,63,76,62,81,89,83,95,70,80
C-1870,2023-04-24,13.455092062816995,75,81,75,78,97,64,87,74,75
C-1871,2023-09-07,13.31536340287017,79,72,92,87,73,79,61,65,75
C-1872,2023-06-29,7.938189734706148,60,88,82,64,68,91,78,93,79
C-1873,2023-10-14,12.799191636167308,67,88,72,90,75,69,64,90,94
C-1874,2023-08-14,14.755712690837914,61,83,95,65,80,65,97,74,99
C-1875,2023-07-30,10.753213377443839,96,80,78,73,64,69,67,63,90
C-1876,2023-02-28,6.54904334210646,83,77,97,92,60,89,60,87,99
C-1877,2023-04-24,2.8946107166434403,75,60,75,77,86,94,63,70,73
C-1878,2023-09-07,13.321147329864047,70,62,90,98,89,74,70,77,98
C-1879,2023-12-31,9.962126135627528,80,82,98,69,76,75,96,74,64
C-1880,2023-11-15,12.192456010266003,71,77,100,61,80,80,93,69,70
C-1881,2023-08-14,6.864732103637287,73,87,70,77,95,87,66,79,78
C-1882,2023-12-29,5.515514270470813,61,99,71,71,88,96,100,86,78
C-1883,2023-02-21,11.997528646121651,72,89,65,61,83,91,67,74,100
C-1884,2023-06-22,2.3004953535650356,84,75,100,74,80,62,64,95,65
C-1885,2023-04-09,3.728079315802978,89,95,76,97,88,86,73,67,65
C-1886,2023-12-05,2.801247942269785,66,90,93,87,95,91,98,86,64
C-1887,2023-05-08,7.652154588344729,74,61,79,66,85,69,65,76,95
C-1888,2023-07-04,0.5217237441638161,99,81,86,82,72,60,87,91,94
C-1889,2023-11-04,5.1947534791607755,75,73,95,96,98,90,70,92,63
C-1890,2023-05-16,13.930609025498944,78,98,100,78,97,100,93,72,96
C-1891,2023-06-19,2.4357884244577077,72,62,87,70,81,86,60,87,83
C-1892,2023-06-14,5.503760834743365,61,93,61,81,88,61,91,64,91
C-1893,2023-01-06,6.739435771165726,75,85,71,92,91,84,77,99,64
C-1894,2023-10-01,8.688807271593552,90,81,87,95,90,74,97,79,60
C-1895,2023-12-31,9.543712334530955,92,62,72,85,87,89,99,87,76
C-1896,2023-04-21,6.501017029587156,95,69,89,69,74,95,94,64,87
C-1897,2023-07-20,1.7583220126776355,99,77,66,67,60,100,82,64,88
C-1898,2023-09-13,9.987195345648965,84,87,74,93,78,86,78,73,75
C-1899,2023-05-20,2.433844544070146,75,76,79,67,71,81,71,70,89
C-1900,2023-10-30,13.492903230693013,93,85,100,87,86,84,60,81,83
C-1901,2023-01-09,4.815304049139973,69,79,80,74,99,83,100,67,69
C-1902,2023-09-07,5.8476189455155785,87,79,60,97,66,76,78,61,89
C-1903,2023-06-27,9.63187960771054,81,86,93,68,78,86,87,90,65
C-1904,2023-04-18,6.838899672450006,83,87,72,64,73,76,70,83,95
C-1905,2023-03-02,10.27533088857948,79,95,88,83,62,77,80,90,64
C-1906,2023-05-23,5.575648374834035,60,89,97,100,84,80,92,75,92
C-1907,2023-05-10,3.5985178191662914,88,88,96,95,80,68,75,83,95
C-1908,2023-12-23,14.965502428599557,77,86,95,92,76,94,87,75,98
C-1909,2023-11-25,1.6700181878021232,63,94,80,78,85,79,100,92,82
C-1910,2023-06-24,12.281349186759085,80,90,72,90,74,60,63,79,98
C-1911,2023-03-19,5.214602796151879,90,64,88,62,84,61,69,77,63
C-1912,2023-12-30,9.533527513798944,99,89,73,81,75,69,73,75,73
C-1913,2023-06-18,3.495997144602324,80,69,64,67,95,73,88,62,95
C-1914,2023-11-18,2.606292541197993,74,99,85,63,68,72,96,78,86
C-1915,2023-12-15,9.838513476223188,86,90,86,77,66,78,85,81,78
C-1916,2023-12-19,7.666496363489803,93,83,72,72,67,64,77,77,82
C-1917,2023-05-25,7.077768992812201,78,83,96,76,83,68,76,69,96
C-1918,2023-09-28,4.3229521086122356,80,73,75,68,61,62,89,97,70
C-1919,2023-07-22,3.5901025848901935,68,99,94,89,82,75,98,66,94
C-1920,2023-06-04,14.914186764242043,77,84,74,73,90,91,93,98,92
C-1921,2023-01-27,14.481228893139592,67,83,60,98,97,72,70,81,84
C-1922,2023-07-26,9.757964502927738,74,85,76,73,99,93,96,78,82
C-1923,2023-05-08,6.3536713554279824,85,73,90,97,83,90,67,78,68
C-1924,2023-01-31,7.434075152932187,78,89,79,90,82,84,76,82,65
C-1925,2023-07-19,14.100178361128782,65,68,74,94,79,65,93,84,97
C-1926,2023-01-25,12.932024695849861,92,96,75,79,88,72,73,61,79
C-1927,2023-12-01,6.386081317972126,78,78,94,85,81,95,81,82,93
C-1928,2023-07-20,6.813630585136164,79,62,93,99,65,77,98,72,82
C-1929,2023-01-08,3.920317749113885,60,85,62,91,71,63,61,89,73
C-1930,2023-10-02,0.5000652184050407,95,67,80,94,75,83,83,95,76
C-1931,2023-08-20,1.8377362574037535,66,94,97,60,85,83,65,79,90
C-1932,2023-10-04,4.232750969657388,61,65,78,95,89,75,83,83,91
C-1933,2023-11-30,2.2817228872662163,71,82,80,82,66,100,92,80,94
C-1934,2023-08-27,6.321368264441793,72,96,73,61,71,90,78,88,69
C-1935,2023-04-05,8.58932318865488,92,100,73,100,93,98,100,84,85
C-1936,2023-03-02,11.667016586697166,69,99,93,82,74,89,90,71,78
C-1937,2023-01-26,11.910059992942164,63,88,69,82,97,89,86,81,71
C-1938,2023-03-27,11.156020972764988,96,67,61,88,69,61,66,66,92
C-1939,2023-07-24,8.073637262778263,78,62,68,74,72,64,91,83,81
C-1940,2023-08-30,2.07232750328902,83,71,89,80,95,80,82,65,73
C-1941,2023-04-08,6.397100643985395,90,85,94,99,78,87,71,70,65
C-1942,2023-10-25,13.31727819688226,88,73,71,76,84,63,66,74,67
C-1943,2023-10-28,7.073734358787447,87,79,72,88,98,79,86,80,77
C-1944,2023-06-18,14.693172253128168,81,75,85,82,77,91,83,67,61
C-1945,2023-10-09,4.404940492662079,93,84,79,95,83,62,87,74,83
C-1946,2023-04-08,3.775341716565225,67,72,66,88,75,72,76,70,93
C-1947,2023-01-20,0.6973370908175232,97,80,99,95,61,66,98,98,86
C-1948,2023-11-17,4.184360029749306,89,63,85,61,99,93,99,93,94
C-1949,2023-11-19,0.9119793206965701,90,97,76,97,69,67,64,83,97
C-1950,2023-01-19,3.5525024763685664,95,79,83,81,83,82,91,76,80
C-1951,2023-06-11,8.526781417620098,68,93,60,89,81,85,95,78,73
C-1952,2023-10-14,13.740285072546941,79,89,89,76,87,77,83,66,62
C-1953,2023-12-15,6.661956727611855,70,91,85,99,100,98,75,76,84
C-1954,2023-04-16,3.491204627649058,77,77,95,65,69,78,89,64,89
C-1955,2023-09-28,9.27670127520206,100,63,87,77,81,91,78,81,62
C-1956,2023-08-13,2.6741393519416543,84,62,67,70,89,61,94,90,69
C-1957,2023-12-30,13.358291690930065,94,66,60,97,79,82,68,100,86
C-1958,2023-03-19,5.109074722982616,95,94,78,87,75,66,80,86,100
C-1959,2023-04-03,6.959251668461265,99,64,81,69,62,77,80,99,82
C-1960,2023-07-02,6.992568687190297,73,67,93,100,70,90,61,79,62
C-1961,2023-03-05,7.592122003927287,75,92,76,85,67,65,73,64,83
C-1962,2023-12-12,1.2429761845647807,88,89,96,80,66,99,83,75,87
C-1963,2023-05-17,7.212688147579151,89,89,74,67,60,85,91,78,72
C-1964,2023-04-08,8.653289582602982,61,82,86,64,86,64,66,77,89
C-1965,2023-06-09,6.981119109432265,66,81,99,91,80,77,91,94,78
C-1966,2023-10-22,3.296678516409301,84,61,94,70,100,84,62,94,100
C-1967,2023-10-14,4.801699942824494,63,65,73,63,64,67,81,96,99
C-1968,2023-12-18,5.882834387693594,92,69,87,87,80,78,83,92,89
C-1969,2023-07-10,9.33067905796643,67,83,84,92,93,65,95,81,86
C-1970,2023-12-20,13.140964693867202,85,81,73,83,90,74,92,72,92
C-1971,2023-12-02,3.1450661623962453,86,67,81,84,79,95,88,84,93
C-1972,2023-10-29,3.4386800118553857,90,100,97,94,70,75,81,87,61
C-1973,2023-08-18,7.096836090969309,62,94,84,63,64,96,89,89,79
C-1974,2023-09-08,4.304527372403569,100,72,89,92,72,82,93,98,83
C-1975,2023-12-02,10.913393879671407,67,80,70,62,74,79,77,82,73
C-1976,2023-10-27,10.036266897680342,72,99,76,87,66,66,79,78,81
C-1977,2023-12-17,6.095418732249233,67,81,78,91,62,97,69,86,92
C-1978,2023-11-29,2.529127903542386,85,69,72,71,98,96,60,77,80
C-1979,2023-02-20,9.740708653032893,73,99,60,80,65,88,84,60,83
C-1980,2023-01-30,10.057020239810091,72,87,94,94,74,80,89,64,79
C-1981,2024-01-01,2.0952419794161914,78,81,100,99,64,84,70,80,81
C-1982,2023-05-10,12.835580774228692,96,87,68,77,92,63,85,72,89
C-1983,2023-09-28,2.9170873794665675,72,67,92,83,74,82,85,70,85
C-1984,2023-01-23,2.052331806540496,85,75,60,95,79,74,77,64,94
C-1985,2023-04-28,11.645825968567662,96,99,64,93,81,66,79,87,68
C-1986,2023-03-31,3.7658127786618403,85,68,65,60,65,96,81,87,66
C-1987,2023-10-23,2.4892692799248497,73,76,93,82,91,91,68,76,93
C-1988,2023-04-09,1.3444965517021132,86,86,70,82,81,96,71,85,78
C-1989,2023-04-05,10.497128009284086,76,70,94,61,97,95,61,83,64
C-1990,2023-07-26,9.264453850573707,81,92,96,80,61,89,89,86,78
C-1991,2023-12-19,1.5695219817476123,76,81,89,93,64,74,81,71,60
C-1992,2023-04-12,5.898957276456525,70,92,96,89,61,68,83,76,93
C-1993,2023-06-28,7.675649202466803,91,93,62,81,99,61,66,76,99
C-1994,2023-11-18,11.430093170190764,90,93,68,69,88,80,69,61,92
C-1995,2023-06-16,7.748277401859083,72,70,72,89,96,93,99,73,61
C-1996,2023-07-02,5.264421861254,68,83,92,63,68,63,79,67,82
C-1997,2023-01-21,9.13069459141059,72,91,94,60,67,66,73,82,87
C-1998,2023-12-11,12.752566278077108,72,96,78,84,60,92,79,82,99
C-1999,2023-06-12,13.174652749979229,86,87,93,95,100,63,61,75,63
C-2000,2023-09-29,14.792460562116633,83,61,90,88,66,92,75,95,93
C-2001,2023-07-31,13.259110113545743,62,90,61,61,68,69,60,63,67
C-2002,2023-12-16,8.146663011788851,80,99,60,64,85,92,67,90,68
C-2003,2023-10-06,4.934355104615243,87,62,96,81,75,87,65,87,81
C-2004,2023-11-09,5.758251597241759,99,61,95,86,60,99,76,63,79
C-2005,2023-05-16,4.713682485753134,63,87,72,99,64,63,93,83,100
C-2006,2023-03-04,6.638498841604194,70,73,64,78,65,87,63,83,67
C-2007,2023-08-01,9.702573238110125,95,64,60,72,91,65,73,89,88
C-2008,2023-07-20,8.600360128151332,100,72,95,69,84,66,62,70,73
C-2009,2023-06-16,5.460161748473004,90,94,71,94,83,85,95,83,63
C-2010,2023-09-19,0.6852180997223014,70,71,78,88,74,99,68,73,90
C-2011,2023-02-23,1.059327065473803,85,81,83,73,76,96,63,77,63
C-2012,2023-01-24,6.885206325697172,93,89,98,65,73,100,77,98,81
C-2013,2023-09-12,7.605475457299257,82,73,86,77,81,77,85,63,97
C-2014,2023-10-19,7.476814165202481,77,88,89,72,76,71,93,77,87
C-2015,2023-09-26,3.1553723998453513,65,96,93,74,61,63,69,95,91
C-2016,2023-09-20,14.197916507070417,85,98,70,82,71,81,85,82,76
C-2017,2023-05-08,5.4261708159209405,90,66,90,73,96,61,96,71,72
C-2018,2023-05-24,3.70626031743635,100,85,75,62,95,83,86,68,79
C-2019,2023-08-17,7.931410201048458,62,60,88,97,78,85,85,99,80
C-2020,2023-07-31,9.22685912998436,71,68,99,99,94,90,76,94,75
C-2021,2023-09-27,6.520663004235247,74,98,100,69,69,80,78,65,84
C-2022,2023-01-17,14.778563056698019,77,72,70,89,67,100,75,79,80
C-2023,2023-05-10,1.1513621436810735,79,89,70,66,60,74,92,76,72
C-2024,2023-11-01,4.409412033524577,88,87,79,67,98,84,67,97,91
C-2025,2023-01-15,13.131840022030293,74,76,82,74,87,72,67,62,76
C-2026,2023-12-25,5.5943578402382546,77,82,86,79,99,66,85,66,100
C-2027,2023-02-28,14.068683446272017,88,95,94,98,63,79,90,74,89
C-2028,2023-01-13,3.477012190768755,76,73,92,83,75,84,82,85,66
C-2029,2023-07-01,13.809540636334843,63,96,82,88,95,72,95,100,94
C-2030,2023-06-11,12.475865020509545,70,88,90,60,99,77,75,100,95
