crew_id,join_date,experience_years,technical_knowledge_score,safety_procedures_score,equipment_operation_score,communication_score,leadership_score,problem_solving_score,emergency_response_score,quality_control_score,team_collaboration_score
C-978,2023-11-03,8.682107091044344,84,74,66,60,93,78,95,61,72
C-979,2023-03-26,11.817148625269724,84,96,83,96,92,98,71,89,94
C-980,2023-01-18,6.092324122402697,65,79,97,75,78,76,91,60,86
C-981,2023-02-02,13.093752227274496,76,97,71,96,88,84,68,88,71
C-982,2023-09-21,2.260634403060206,79,70,92,100,88,83,99,96,95
C-983,2023-01-11,8.965934982553076,90,91,97,81,80,67,98,72,84
C-984,2023-05-09,0.912975684028928,78,87,62,90,98,66,60,72,95
C-985,2023-02-16,1.0164200840897908,83,77,84,98,98,64,61,70,93
C-986,2023-02-17,11.807565655627249,81,72,79,88,77,78,78,73,67
C-987,2023-05-02,2.081236465403636,71,62,74,81,98,96,63,74,81
C-988,2023-05-25,11.64715877551726,93,62,67,90,69,76,94,64,99
C-989,2023-02-14,10.426287248994576,95,74,68,99,91,84,71,61,73
C-990,2023-10-21,8.38393744581215,94,63,95,97,71,64,90,74,97
C-991,2023-06-06,11.439341837806422,61,81,68,77,88,96,77,69,75
C-992,2023-10-23,11.13952865931051,62,63,76,98,60,100,92,78,66
C-993,2023-07-15,14.104770689507871,99,67,66,88,91,78,96,72,94
C-994,2023-03-30,14.345728314165493,71,82,65,89,68,60,99,83,66
C-995,2023-02-27,9.596310023246149,93,89,99,91,77,67,79,93,61
C-996,2023-02-19,9.971263145477659,92,83,82,79,78,87,84,96,90
C-997,2023-11-03,0.6504831549677792,63,65,94,99,78,88,66,78,81
C-998,2023-05-27,4.100327353966092,80,67,84,68,63,88,95,92,80
C-999,2023-12-16,1.630397032695226,73,82,99,81,98,90,64,61,88
C-1000,2023-04-01,8.924474584123567,60,76,86,87,84,81,67,84,64
C-1001,2023-03-25,11.50743654575684,76,75,96,65,83,67,60,95,80
C-1002,2023-01-08,3.5286204859093573,70,90,89,65,90,66,97,61,70
C-1003,2023-12-29,4.735308264687358,62,95,80,81,76,60,67,60,69
C-1004,2023-03-16,3.380776039712414,79,91,90,69,89,75,74,76,60
C-1005,2023-09-30,2.5939663603168035,69,92,69,93,88,77,82,67,65
C-1006,2023-05-16,0.5280447976522142,67,72,83,81,91,63,84,80,69
C-1007,2023-04-11,12.821480257371983,94,83,83,76,91,83,96,87,93
C-1008,2023-12-24,5.1057408363940695,81,96,87,83,65,89,61,93,81
C-1009,2023-12-08,5.010397530561273,91,61,80,75,76,72,96,72,71
C-1010,2023-09-18,8.70040658149466,67,99,79,85,73,85,84,62,60
C-1011,2023-11-29,12.667069207455432,95,75,86,74,63,72,91,99,61
C-1012,2023-10-26,11.561496118672961,86,90,80,92,70,66,73,88,85
C-1013,2023-07-09,12.869074504154238,63,68,84,84,78,89,95,76,77
C-1014,2023-01-06,9.87314473490817,100,61,91,83,78,89,89,99,77
C-1015,2023-03-08,10.117941555615866,74,92,88,93,99,84,81,61,70
C-1016,2023-07-31,14.5440185312596,87,68,100,67,82,76,97,66,62
C-1017,2023-04-08,4.741317780852014,82,94,98,88,67,67,82,76,72
C-1018,2023-04-28,8.092546054884721,100,62,84,66,99,75,87,85,85
C-1019,2023-11-30,13.732736267817945,72,66,90,64,83,82,100,75,76
C-1020,2023-01-18,6.938198546406744,60,61,73,86,89,96,88,63,67
C-1021,2023-04-10,14.605467532229717,73,80,70,65,83,67,77,76,100
C-1022,2023-12-25,14.04607338165146,62,63,99,97,67,89,85,82,82
C-1023,2023-06-21,13.590978509639799,76,65,91,75,66,92,74,73,93
C-1024,2023-12-13,13.161206451714772,88,70,83,64,100,83,66,91,89
C-1025,2023-12-24,8.448398463963654,77,91,60,97,76,73,67,95,83
C-1026,2023-09-26,14.15011403746741,82,67,91,94,62,62,86,87,67
C-1027,2023-07-05,13.843579402922682,81,69,96,96,68,98,67,75,88
C-1028,2023-09-20,13.526579084311395,91,89,80,61,98,99,78,90,66
C-1029,2023-11-02,9.512737707138703,62,98,81,61,93,69,97,92,61
C-1030,2023-09-11,4.529128880804307,93,87,89,97,88,68,88,81,97
C-1031,2023-02-13,10.857084417832539,61,77,94,83,75,63,60,66,83
C-1032,2023-05-19,5.878609581276534,99,93,88,82,86,91,77,88,91
C-1033,2023-02-08,11.11701437675883,84,66,74,98,80,65,67,88,68
C-1034,2023-12-25,3.977373967247152,66,69,98,89,77,74,70,86,100
C-1035,2023-07-17,2.5416906891931568,96,61,83,67,100,92,83,74,73
C-1036,2023-05-18,2.796618041149373,61,69,89,86,78,96,75,99,60
C-1037,2023-03-28,4.080049380153204,91,89,67,100,91,77,78,66,85
C-1038,2023-05-22,2.427943562089224,94,92,98,81,64,70,99,76,82
C-1039,2023-03-29,8.412122652953258,81,76,82,93,69,88,66,64,65
C-1040,2023-02-20,2.4714053353111627,65,80,94,82,78,81,74,79,61
C-1041,2023-08-26,7.462662360428601,64,66,63,79,68,67,65,100,69
C-1042,2023-01-20,14.704810421492668,82,95,75,96,68,92,98,90,82
C-1043,2023-10-13,1.221253198746024,87,73,98,77,79,90,67,66,100
C-1044,2023-01-28,4.7728435923222845,81,83,61,78,86,84,92,65,91
C-1045,2023-12-29,5.606810344747458,73,81,60,95,81,81,77,98,79
C-1046,2023-06-18,10.758656762933542,76,63,94,79,67,64,86,88,94
C-1047,2023-12-03,14.962390998806299,70,88,78,66,95,95,75,91,63
C-1048,2023-07-05,6.342186044841759,69,91,82,91,80,78,92,65,73
C-1049,2023-03-15,6.938101948583319,99,98,70,82,100,89,81,80,85
C-1050,2023-08-15,4.7871153455093385,91,68,63,85,76,65,72,66,88
C-1051,2023-06-17,14.64693146147004,73,93,99,61,66,77,98,86,60
C-1052,2023-09-06,12.120836159085908,93,85,72,82,95,78,63,90,61
C-1053,2023-08-07,7.120394683573272,73,86,63,68,72,71,63,89,76
C-1054,2023-10-13,6.6857736493011,92,82,77,61,86,75,61,80,73
C-1055,2023-04-08,6.481972951831143,88,60,61,69,92,64,78,73,73
C-1056,2023-01-27,8.4161198313226,65,87,76,71,98,92,68,70,82
C-1057,2023-09-21,9.855982810321587,67,88,60,75,73,86,70,100,72
C-1058,2023-03-30,3.7931835523841206,100,64,85,80,62,91,60,74,80
C-1059,2023-05-13,11.046837690225741,93,74,83,84,63,81,70,81,94
C-1060,2023-02-19,7.813460123783759,70,64,63,98,90,85,83,78,77
C-1061,2023-07-28,14.529918845018743,71,74,84,100,88,81,73,88,88
C-1062,2023-07-03,6.73671196051432,64,65,65,96,77,94,70,67,96
C-1063,2023-05-13,13.61087994759402,92,60,88,74,82,80,90,82,84
C-1064,2023-10-09,6.541276703571004,90,74,72,97,80,73,100,82,96
C-1065,2023-10-07,8.090225575753415,91,81,94,81,70,91,72,78,67
C-1066,2023-12-26,7.327989210915041,78,82,95,66,72,71,70,76,84
C-1067,2023-04-25,5.036484649773917,60,65,100,90,70,71,79,96,87
C-1068,2023-10-22,0.9927875945904385,61,82,99,96,68,84,69,60,64
C-1069,2023-10-21,7.533694981531337,78,82,92,97,90,92,87,79,61
C-1070,2023-03-30,10.380428927939205,73,93,92,94,76,66,88,67,89
C-1071,2023-01-06,5.297450415901288,95,86,74,64,84,87,80,76,63
C-1072,2023-02-15,0.7046516338671542,89,95,65,78,76,65,96,90,64
C-1073,2023-11-04,12.252413319606342,97,86,61,60,70,96,89,82,75
C-1074,2023-03-02,8.392283318622603,94,86,81,92,63,77,65,97,82
C-1075,2023-11-04,1.2052080028656982,60,91,62,99,98,77,81,62,69
C-1076,2023-02-15,12.906712411960351,74,94,76,73,85,79,97,71,83
C-1077,2023-10-02,5.59379608172873,68,89,100,63,99,75,75,71,82
C-1078,2023-08-01,3.8844939754515306,94,91,93,67,86,84,90,74,73
C-1079,2023-05-04,14.026330923235884,72,67,85,63,84,96,98,92,76
C-1080,2023-11-22,14.063144879869325,63,73,76,98,79,97,99,100,85
C-1081,2023-10-03,12.956759061721288,79,62,67,77,85,67,75,90,98
C-1082,2023-06-23,11.641185907453426,100,92,80,80,97,68,85,81,95
C-1083,2023-07-31,9.471377642048358,62,97,96,88,66,60,64,93,78
C-1084,2023-08-08,7.789501178269045,69,89,80,75,71,72,72,71,84
C-1085,2023-11-18,4.5627648147023905,81,60,78,70,85,96,100,93,98
C-1086,2023-08-29,0.6149444607534776,72,62,95,75,79,75,72,78,91
C-1087,2023-08-30,5.442802336408175,91,64,88,66,97,97,60,83,61
C-1088,2023-10-22,12.693316615461,82,78,62,95,62,60,76,96,73
C-1089,2023-12-04,5.967873988388424,64,75,65,94,71,86,73,89,60
C-1090,2023-05-21,7.750022882702652,71,81,97,86,69,90,88,71,69
C-1091,2023-09-06,11.789126656054396,98,87,63,96,95,88,92,69,75
C-1092,2023-03-23,3.0166895144325228,100,86,82,93,69,81,61,87,85
C-1093,2023-12-27,11.658875122783035,100,97,100,72,98,100,67,100,100
C-1094,2023-10-16,10.393178722758641,83,75,77,69,81,87,89,98,64
C-1095,2023-01-21,5.391170096548887,61,85,73,79,99,92,82,100,82
C-1096,2023-02-02,6.037991674316549,69,99,75,85,87,78,65,65,76
C-1097,2023-09-16,13.171992951372642,63,82,99,80,80,79,84,77,63
C-1098,2024-01-01,12.653169307495343,60,88,83,99,85,65,69,61,81
C-1099,2023-08-05,5.96590333259028,99,69,98,81,60,78,68,69,87
C-1100,2023-08-04,2.6640464057495072,97,68,90,79,81,83,77,80,76
C-1101,2023-10-05,10.165634143242885,87,88,92,79,88,100,88,60,60
C-1102,2023-10-17,10.841854624277257,70,84,72,60,68,82,64,98,100
C-1103,2023-10-08,8.085233197918972,91,89,88,60,97,88,78,75,60
C-1104,2023-09-11,4.206105429610344,84,68,82,62,74,74,88,95,92
C-1105,2023-05-24,12.632532998811408,90,76,87,100,63,90,78,81,76
C-1106,2023-06-30,6.724303451578815,74,90,86,75,64,80,72,97,96
C-1107,2023-05-23,13.738121912246278,62,83,88,80,79,83,72,96,81
C-1108,2023-08-29,5.134835212133873,82,86,69,94,85,71,99,80,65
C-1109,2023-06-08,12.772696985047919,92,85,64,92,92,70,93,82,85
C-1110,2023-10-05,8.726643074565674,78,92,74,81,93,80,70,77,70
C-1111,2023-01-15,11.695788407021256,65,64,60,93,96,73,65,77,74
C-1112,2023-04-22,13.695768194514017,76,68,75,61,96,66,61,100,70
C-1113,2023-08-21,7.153403006897523,73,94,89,60,91,73,93,85,61
C-1114,2023-05-02,10.716948116087659,77,97,91,76,90,93,68,62,78
C-1115,2023-09-26,11.793159498971137,99,94,60,62,98,61,93,63,68
C-1116,2023-03-14,13.528882863521797,92,61,78,88,62,77,86,76,97
C-1117,2023-08-24,10.082777161746394,88,83,87,85,68,89,76,75,63
C-1118,2023-11-12,1.6152048130306178,66,92,84,73,60,84,90,100,95
C-1119,2023-01-12,9.855903104970428,80,96,68,61,68,79,98,77,79
C-1120,2023-12-31,14.25876028434754,84,68,98,64,97,88,79,78,90
C-1121,2023-05-15,9.418084550889661,80,78,81,63,84,81,62,86,65
C-1122,2023-04-25,11.449798010032879,69,62,83,80,79,93,78,82,95
C-1123,2023-08-02,0.6189144853627825,61,80,91,88,70,96,69,83,72
C-1124,2023-09-08,12.234094922608005,79,65,71,81,87,100,96,100,94
C-1125,2023-07-25,1.9742017734487305,72,97,86,68,83,81,63,69,97
C-1126,2023-09-04,12.585539691652988,69,83,79,99,73,92,81,77,65
C-1127,2023-09-12,7.942273018805622,77,62,73,78,69,92,82,61,78
C-1128,2023-05-08,4.408589908387858,70,75,60,81,97,82,80,93,87
C-1129,2023-08-10,4.106831727726755,96,89,86,100,62,63,71,90,92
C-1130,2023-09-14,5.219782483849455,93,82,83,89,86,95,89,68,67
C-1131,2023-12-08,14.36591421770009,67,88,100,64,67,71,99,66,84
C-1132,2023-11-06,14.61744401543614,72,71,90,93,93,75,73,71,95
C-1133,2023-02-04,10.25505699657431,83,75,75,72,84,81,69,65,79
C-1134,2023-05-17,11.555768633125659,61,93,81,84,95,82,68,65,60
C-1135,2023-05-06,13.288207368680563,73,73,78,70,81,69,93,100,96
C-1136,2023-05-29,2.400780677588422,72,71,97,68,86,75,63,62,61
C-1137,2023-08-20,2.0553831576944863,69,77,98,93,83,84,85,71,78
C-1138,2023-09-27,5.814792311746889,65,77,81,98,72,91,62,77,73
C-1139,2023-02-04,3.3547242936950217,73,88,67,74,69,88,76,70,97
C-1140,2023-07-11,2.9938068581723893,92,73,63,87,86,69,99,74,91
C-1141,2023-03-06,2.991161559229608,85,74,78,84,79,90,89,92,69
C-1142,2023-09-07,10.975029858321795,85,78,97,79,92,73,68,89,78
C-1143,2023-10-12,2.9384624906580132,85,68,79,75,63,79,94,67,91
C-1144,2023-01-30,6.880121180122619,83,84,81,62,69,83,75,92,97
C-1145,2023-07-12,5.871293862066367,92,65,88,84,71,76,70,83,61
C-1146,2023-04-19,10.773570716795673,76,88,95,61,69,72,64,74,74
C-1147,2023-09-15,7.543766216814867,77,100,61,99,85,98,92,64,62
C-1148,2023-04-18,9.889790961226218,84,86,94,91,79,85,98,80,71
C-1149,2023-09-06,11.427898338447728,73,91,84,72,66,66,82,81,68
C-1150,2023-04-09,13.744661171464092,60,100,100,95,98,94,82,60,91
C-1151,2023-03-02,6.666745168777322,74,80,95,94,89,84,78,77,83
C-1152,2023-07-20,1.0969417048572807,73,78,64,67,79,73,80,72,79
C-1153,2023-08-04,6.632881771494566,96,63,70,65,100,61,61,67,85
C-1154,2023-10-11,11.16639535723412,63,61,91,61,89,78,94,77,80
C-1155,2023-11-09,10.292875577904699,86,65,66,85,74,82,82,97,83
C-1156,2023-10-21,6.117635278243628,71,67,85,90,80,94,65,89,68
C-1157,2023-08-17,8.034406109871707,61,71,76,91,70,92,85,89,90
C-1158,2023-03-02,14.886172126803682,78,99,88,80,90,65,66,60,95
C-1159,2023-07-09,12.819328920263077,64,64,66,61,88,62,80,93,62
C-1160,2023-05-13,13.168752945646661,87,71,87,75,99,93,63,91,74
C-1161,2023-03-17,12.228292945856612,63,72,89,93,67,100,67,70,94
C-1162,2023-07-02,9.617515710259877,67,75,65,98,79,86,99,84,65
C-1163,2023-05-27,6.346948552428126,61,98,62,96,60,93,88,76,74
C-1164,2023-09-25,5.652974876769793,68,75,82,74,99,78,91,65,75
C-1165,2023-06-04,7.448772114067201,60,73,74,73,100,64,89,88,99
C-1166,2023-02-07,3.709994825716424,67,84,85,70,100,76,95,92,84
C-1167,2023-01-18,3.611300447628693,98,99,84,68,90,68,83,96,88
C-1168,2023-01-15,2.5286120103497174,79,88,79,69,86,75,77,62,61
C-1169,2023-03-27,7.935610241107806,77,92,76,62,85,76,69,63,63
C-1170,2023-07-10,1.313060061079494,91,63,76,98,100,61,92,91,81
C-1171,2023-10-08,4.181415571831887,90,98,77,96,100,84,60,70,60
C-1172,2023-06-12,0.7504188146731702,83,96,65,79,75,99,63,65,92
C-1173,2023-06-13,10.053251164555387,65,94,92,96,60,80,98,69,81
C-1174,2023-01-04,12.588267063988138,62,88,100,67,64,82,97,70,66
C-1175,2023-10-28,7.106905978192766,89,92,92,100,88,61,60,82,75
C-1176,2023-07-30,14.138070373498822,65,76,80,66,73,81,73,79,73
C-1177,2023-08-31,11.594307570237335,68,86,63,67,97,73,84,66,93
C-1178,2023-12-24,3.389853895071435,83,88,91,94,84,65,75,84,93
C-1179,2023-10-22,14.865189484558979,81,72,94,83,72,84,92,75,91
C-1180,2023-08-01,12.56991063103567,91,80,95,89,67,91,61,79,94
C-1181,2023-10-02,11.409084354700408,66,87,81,88,74,98,71,84,80
C-1182,2023-04-29,3.9671112948455867,75,100,74,68,94,92,70,86,60
C-1183,2023-05-18,11.463315337244012,67,75,61,89,71,77,95,84,82
C-1184,2023-08-20,14.262745718381083,63,80,84,76,84,92,98,60,69
C-1185,2023-10-28,6.455046283999872,83,96,82,97,76,72,62,98,69
C-1186,2023-11-21,5.691981877427512,70,76,93,60,65,87,90,83,85
C-1187,2023-10-26,7.521357288953735,62,89,82,74,96,67,82,75,93
C-1188,2023-02-21,5.233498272757759,84,71,73,87,65,89,64,69,81
C-1189,2023-09-17,7.816777645939833,73,88,73,88,91,70,73,93,88
C-1190,2023-10-11,1.4890046915638309,65,74,86,97,96,66,98,80,68
C-1191,2023-07-07,12.02543610496344,96,76,86,63,60,67,92,82,79
C-1192,2023-02-09,7.792112086287786,93,76,80,83,85,90,73,76,99
C-1193,2023-08-17,1.3035002580125905,81,76,92,65,80,76,81,69,79
C-1194,2023-12-22,6.448306760122646,98,61,92,78,94,63,87,73,67
C-1195,2023-11-04,2.220628349075682,80,94,78,72,60,93,80,64,64
C-1196,2023-12-17,13.895079179694125,92,76,100,85,99,95,95,71,71
C-1197,2023-05-17,6.351463244567365,66,89,92,93,66,73,96,61,62
C-1198,2023-09-29,0.597045377519215,86,83,75,69,65,63,60,96,81
C-1199,2023-10-27,1.2864919587465027,75,77,89,76,95,82,72,96,95
C-1200,2023-08-30,12.397640176249785,99,95,82,66,95,72,63,64,64
C-1201,2023-02-22,2.63405020854632,96,92,80,85,79,86,61,65,61
C-1202,2023-07-29,5.5681398330612355,91,80,90,60,62,99,68,64,68
C-1203,2023-01-10,9.457542341880231,64,97,68,64,76,78,70,80,74
C-1204,2023-11-18,13.623651539751224,87,96,95,89,61,68,78,65,96
C-1205,2023-07-15,11.93317903210757,62,63,71,92,78,88,95,75,63
C-1206,2023-06-15,11.105626977187306,76,88,74,91,75,62,68,61,79
C-1207,2023-11-05,8.554570522258524,81,85,72,86,68,74,93,92,80
C-1208,2023-06-01,4.738434729671515,69,90,81,64,95,70,64,70,79
C-1209,2023-06-30,5.586799790737848,98,76,100,97,82,83,60,66,63
C-1210,2023-08-06,6.270287969256375,92,75,67,93,62,94,92,85,96
C-1211,2023-01-23,13.967545487142566,61,61,67,70,60,89,64,90,83
C-1212,2023-11-30,10.675208975011422,99,84,95,89,72,66,63,79,66
C-1213,2023-07-29,1.9866691697044567,79,74,81,94,98,67,75,75,82
C-1214,2023-01-10,8.667466380760963,86,84,75,96,73,80,88,98,72
C-1215,2023-07-05,1.478320664306215,68,89,71,61,80,67,62,76,69
C-1216,2023-09-24,11.466575760484613,79,60,81,81,68,67,97,69,87
C-1217,2023-01-30,12.964301639994106,100,93,63,80,93,69,83,68,89
C-1218,2023-12-04,7.2811778257269095,97,85,83,94,89,84,76,65,70
C-1219,2023-05-24,0.7819198946430708,68,78,97,61,90,77,70,65,65
C-1220,2023-03-25,6.627270576474241,63,70,94,74,89,61,80,77,87
C-1221,2023-07-03,7.6654665060730505,63,92,65,83,76,85,88,74,73
C-1222,2023-08-19,6.441303643039531,90,75,99,65,76,70,84,76,63
C-1223,2023-11-05,1.4351641845231642,74,74,67,78,86,60,62,74,67
C-1224,2023-09-08,3.2728152874753493,88,60,66,82,78,94,86,71,65
C-1225,2023-02-01,7.914902964575637,61,64,70,87,83,84,99,70,87
C-1226,2023-08-24,6.071821024946939,80,81,78,60,81,86,76,96,97
C-1227,2023-05-10,10.242104566308527,69,67,70,63,79,77,63,62,79
C-1228,2023-06-17,3.389326628578286,81,66,98,84,97,92,81,73,80
C-1229,2023-04-18,14.815409370251405,65,92,93,67,79,85,84,78,70
C-1230,2023-06-08,2.909020576496445,73,88,96,94,94,99,82,62,100
C-1231,2023-11-24,11.411715848996991,91,97,85,87,84,67,74,73,94
C-1232,2023-05-23,14.303535501219171,92,92,83,93,78,94,99,93,70
C-1233,2023-05-30,4.432125848782247,75,77,76,72,92,75,83,60,75
C-1234,2023-05-22,14.361846159168904,94,99,99,65,76,91,88,89,86
C-1235,2023-09-17,14.490346482780186,86,91,65,63,62,65,81,77,74
C-1236,2023-05-14,11.338616973803418,65,83,86,77,69,69,97,85,70
C-1237,2023-04-21,7.728402319736863,83,64,76,62,100,90,66,74,79
C-1238,2023-03-11,0.6679725517483661,78,67,70,96,63,61,70,95,77
C-1239,2023-07-26,7.893621637884203,74,76,93,77,67,83,99,98,69
C-1240,2024-01-01,14.212719066664969,64,86,75,67,65,97,61,79,82
C-1241,2023-04-02,13.294679648215563,98,70,71,82,71,89,67,68,94
C-1242,2023-01-12,4.633556566617602,74,67,70,63,78,62,89,94,66
C-1243,2023-11-24,11.164779844630957,80,84,62,84,63,77,82,80,73
C-1244,2023-03-18,11.148028846461381,83,87,83,100,77,88,63,79,64
C-1245,2023-04-24,4.054314099970494,69,79,88,83,64,88,62,75,68
C-1246,2023-05-19,7.899543695054149,98,61,61,89,77,69,92,61,86
C-1247,2023-11-01,9.320494503732206,95,73,97,69,67,75,99,78,65
C-1248,2023-08-09,13.609848873503038,68,94,61,81,75,94,62,73,60
C-1249,2023-09-14,11.637471852281037,80,79,91,64,75,92,95,69,89
C-1250,2023-01-14,7.877160579467126,90,93,99,69,86,98,83,60,65
C-1251,2023-06-04,4.335749219422166,66,95,88,67,64,83,97,80,67
C-1252,2023-10-27,4.144602452544515,100,60,62,94,86,78,75,79,61
C-1253,2023-07-31,10.26247092535017,67,72,64,62,73,60,76,83,93
C-1254,2023-01-17,2.582373762249068,80,72,79,68,68,69,61,95,90
C-1255,2023-04-24,8.981039271560197,86,90,61,64,86,89,79,88,72
C-1256,2023-01-04,14.238440077615993,98,81,65,60,62,66,63,100,89
C-1257,2023-10-12,12.277644392491203,78,99,77,82,75,74,68,74,65
C-1258,2023-03-16,5.5557144478040765,92,93,79,91,76,70,71,96,68
C-1259,2023-02-02,4.194579940995551,99,65,68,78,100,67,73,78,80
C-1260,2023-04-25,5.0268694687635636,72,99,71,96,65,71,69,96,84
C-1261,2023-04-11,10.831749656410025,97,82,77,97,97,83,89,97,63
C-1262,2023-09-21,5.071751785848909,69,72,60,89,83,60,93,67,63
C-1263,2023-10-08,6.331320398647288,78,99,87,87,89,98,91,91,61
C-1264,2023-01-31,9.790066055288955,91,86,98,67,64,84,92,75,75
C-1265,2023-11-04,12.789294542148301,85,83,63,98,85,66,69,69,64
C-1266,2023-01-05,10.46412004240441,91,94,80,71,83,89,92,80,89
C-1267,2023-08-12,14.444114319140482,69,71,83,89,74,72,73,62,89
C-1268,2023-09-08,11.537277297213507,84,63,93,72,70,67,90,73,71
C-1269,2023-04-13,14.272798559699853,94,96,98,68,63,79,82,67,82
C-1270,2023-05-22,1.2778914728222661,68,100,89,100,63,67,81,80,89
C-1271,2023-01-25,0.7115295478507528,65,80,70,83,97,63,72,99,64
C-1272,2023-05-02,5.021760338287661,68,93,63,68,61,92,60,96,81
C-1273,2023-12-14,1.8001676143756695,72,62,72,74,78,60,91,60,79
C-1274,2023-08-08,9.861319264445815,90,93,82,66,93,66,94,97,89
C-1275,2023-04-01,9.545853583520277,81,91,80,61,87,66,93,67,97
C-1276,2023-07-30,14.574674688490573,76,71,99,69,92,84,74,88,64
C-1277,2024-01-01,4.77405179998877,93,65,100,68,80,88,83,71,71
C-1278,2023-01-18,5.6187450818051206,96,84,85,88,99,86,79,92,90
C-1279,2023-01-10,2.901020912441621,67,82,73,86,96,87,71,72,91
C-1280,2023-04-10,1.9006709202925098,82,82,67,82,64,97,62,76,82
C-1281,2023-11-13,2.27984213258392,72,74,93,82,85,89,95,67,61
C-1282,2023-12-04,10.107699493729527,89,81,80,63,63,81,97,89,81
C-1283,2023-12-02,4.7618457683595485,71,86,94,72,100,97,77,94,90
C-1284,2023-02-16,5.125214884342158,87,60,86,93,81,86,62,71,62
C-1285,2023-04-07,2.553134102681381,97,60,87,94,95,75,82,100,97
C-1286,2023-07-29,6.888945216208881,81,87,75,79,86,86,83,79,62
C-1287,2023-05-12,13.494646410516948,89,72,66,79,63,66,99,68,91
C-1288,2023-01-19,7.5664409632947685,79,99,86,83,74,84,64,78,82
C-1289,2023-11-19,7.590851189694235,94,60,92,86,68,64,84,73,92
C-1290,2023-02-12,6.599588806913355,96,62,66,87,95,69,61,77,84
C-1291,2023-02-07,3.6787818308979774,71,84,96,91,74,83,69,80,74
C-1292,2023-12-15,9.926145796104501,68,79,74,97,95,69,99,90,82
C-1293,2023-09-06,10.599644312966552,85,99,70,68,99,77,95,66,73
C-1294,2023-10-28,12.021303362179584,93,98,95,87,93,60,94,90,75
C-1295,2023-10-25,10.016820020102244,61,82,97,96,84,99,96,91,72
C-1296,2023-05-21,13.721458778175855,75,70,63,69,75,72,61,89,86
C-1297,2023-11-01,8.924161555081028,69,88,65,84,92,83,95,99,91
C-1298,2023-09-10,3.0842218191726447,84,87,72,83,88,65,77,95,91
C-1299,2023-12-19,8.238668656733351,73,98,75,77,70,87,77,94,83
C-1300,2023-07-20,10.458408330876734,91,87,84,69,97,84,65,94,98
C-1301,2023-02-14,2.9387735635005745,87,77,69,63,69,74,64,90,94
C-1302,2023-09-13,13.4118923289463,60,64,95,97,77,89,70,96,97
C-1303,2023-03-30,13.344615342784167,99,83,91,95,69,86,95,87,90
C-1304,2023-03-31,3.019163819498846,96,63,62,83,89,74,65,78,63
C-1305,2023-05-01,8.198827446896786,98,70,78,86,96,65,91,86,78
C-1306,2023-01-27,5.390782447727057,83,95,84,87,61,90,98,83,66
C-1307,2023-02-13,3.9488747967501583,91,84,98,70,73,61,74,100,88
C-1308,2023-05-22,1.391230592734916,61,76,85,98,95,68,70,68,79
C-1309,2023-05-23,7.488785866354782,68,100,76,92,96,79,72,79,87
C-1310,2023-11-22,12.279049790180732,66,92,60,77,67,64,77,96,71
C-1311,2023-01-05,4.192751276879131,94,80,60,86,95,70,67,84,65
C-1312,2023-04-26,12.707445663316562,74,80,76,92,82,86,68,86,95
C-1313,2023-06-26,5.528554571218815,90,61,75,86,72,67,82,62,78
C-1314,2023-02-13,11.295782715267007,66,99,84,98,80,63,94,85,92
C-1315,2023-04-02,7.946378467460511,90,80,99,78,98,91,69,74,83
C-1316,2023-06-10,5.689532601764068,100,96,77,85,73,78,95,67,62
C-1317,2023-10-16,2.34232310258879,67,100,80,61,71,94,79,64,95
C-1318,2023-06-25,12.077454264281597,88,87,80,82,71,92,75,100,70
C-1319,2023-05-09,12.360889433944616,85,65,91,100,95,83,97,65,62
C-1320,2023-01-27,8.149796646447502,94,83,92,63,65,84,95,64,80
C-1321,2023-01-09,1.866429537119798,60,66,99,62,99,100,89,79,88
C-1322,2023-01-18,5.05708160400064,91,80,81,62,64,61,95,75,77
C-1323,2023-04-10,11.50132295356248,71,90,68,69,75,64,79,74,90
C-1324,2023-05-31,1.6376833399325925,83,86,66,66,78,71,99,75,83
C-1325,2023-06-28,5.0534240516688715,80,73,90,81,96,70,75,98,97
C-1326,2023-10-18,14.296752750363686,71,66,63,90,100,79,77,80,87
C-1327,2023-05-24,2.7766335753329217,73,87,81,95,80,87,65,78,90
C-1328,2023-03-07,8.231308970604367,73,79,76,60,70,80,63,96,96
C-1329,2023-03-28,10.89740843115998,78,95,66,82,88,82,68,94,71
C-1330,2023-01-06,4.384879939562433,82,100,74,91,85,97,91,66,98
C-1331,2023-12-19,13.781241079156802,65,76,67,85,62,83,79,87,73
C-1332,2023-07-31,12.874466703924476,99,64,98,83,66,65,66,73,70
C-1333,2023-10-15,13.872231440122333,63,63,94,81,63,100,88,96,73
C-1334,2023-07-04,8.683201012421257,100,97,75,90,71,60,91,63,65
C-1335,2023-03-19,12.519502040954245,98,78,63,87,65,97,64,96,64
C-1336,2023-09-11,11.844997044623117,92,76,61,74,87,65,65,78,70
C-1337,2023-11-04,14.625390472071908,66,64,89,77,73,98,76,96,93
C-1338,2023-11-06,8.703541451342454,67,64,93,90,62,95,94,65,74
C-1339,2023-05-20,3.164691841663603,72,61,92,77,90,89,100,73,64
C-1340,2023-08-31,4.515379400131529,97,65,81,78,98,71,95,97,100
C-1341,2023-05-17,13.13640142818099,72,64,72,100,86,82,100,80,89
C-1342,2023-09-27,12.210946393887419,79,61,66,95,65,74,61,77,83
