crew_id,training_module,completion_date,score,feedback
C-974,Risk Assessment,2023-03-10,71,Demonstrates great potential for advancement
C-974,Communication Workshop,2023-07-12,84,Good progress but needs more confidence
C-974,Quality Management Systems,2023-12-12,84,Needs improvement in practical application
C-974,Emergency Response Protocol,2023-09-11,74,Outstanding performance and engagement
C-975,Communication Workshop,2023-08-15,89,Demonstrates great potential for advancement
C-975,Team Building,2024-03-03,88,Outstanding performance and engagement
C-975,Equipment Handling,2023-05-25,77,Outstanding performance and engagement
C-976,Equipment Handling,2023-03-17,90,Excellent understanding of concepts
C-976,Advanced Technical Operations,2023-01-09,100,Strong theoretical knowledge but requires practice
C-976,Quality Management Systems,2023-06-14,82,Needs improvement in practical application
C-976,Quality Management Systems,2024-03-16,100,Demonstrates great potential for advancement
C-976,Equipment Handling,2023-09-08,92,Good progress but needs more confidence
C-977,Quality Management Systems,2023-12-23,86,Demonstrates great potential for advancement
C-977,Equipment Handling,2024-02-14,98,Excellent understanding of concepts
C-977,Emergency Response Protocol,2023-12-05,92,Excellent understanding of concepts
C-977,Team Building,2023-05-13,94,Demonstrates great potential for advancement
C-977,Leadership Development,2024-01-31,70,Demonstrates great potential for advancement
C-977,Team Building,2023-07-23,77,Outstanding performance and engagement
C-977,Leadership Development,2023-11-23,85,Needs improvement in practical application
C-977,Risk Assessment,2023-07-10,99,Good progress but needs more confidence
C-978,Advanced Technical Operations,2023-01-23,83,Outstanding performance and engagement
C-978,Advanced Technical Operations,2023-09-05,80,Excellent understanding of concepts
C-978,Emergency Response Protocol,2023-11-15,90,Excellent understanding of concepts
C-978,Equipment Handling,2024-03-12,89,Good progress but needs more confidence
C-978,Leadership Development,2024-01-31,83,Good progress but needs more confidence
C-979,Quality Management Systems,2024-01-18,75,Good progress but needs more confidence
C-979,Quality Management Systems,2023-01-27,79,Needs improvement in practical application
C-979,Emergency Response Protocol,2024-02-08,84,Needs improvement in practical application
C-980,Emergency Response Protocol,2023-09-11,73,Needs improvement in practical application
C-980,Basic Safety Training,2023-02-12,86,Needs improvement in practical application
C-980,Emergency Response Protocol,2023-09-30,100,Strong theoretical knowledge but requires practice
C-980,Leadership Development,2023-12-21,74,Good progress but needs more confidence
C-981,Emergency Response Protocol,2023-03-25,93,Outstanding performance and engagement
C-981,Quality Management Systems,2023-03-29,74,Needs improvement in practical application
C-981,Quality Management Systems,2023-09-23,100,Strong theoretical knowledge but requires practice
C-981,Team Building,2023-01-26,76,Strong theoretical knowledge but requires practice
C-982,Communication Workshop,2023-03-04,90,Outstanding performance and engagement
C-982,Equipment Handling,2023-03-24,80,Strong theoretical knowledge but requires practice
C-982,Equipment Handling,2023-07-19,91,Good progress but needs more confidence
C-983,Advanced Technical Operations,2023-12-10,75,Outstanding performance and engagement
C-983,Emergency Response Protocol,2023-05-17,98,Strong theoretical knowledge but requires practice
C-984,Leadership Development,2023-04-11,73,Demonstrates great potential for advancement
C-984,Communication Workshop,2023-06-29,85,Strong theoretical knowledge but requires practice
C-984,Team Building,2024-01-18,82,Demonstrates great potential for advancement
C-985,Risk Assessment,2023-03-20,74,Needs improvement in practical application
C-985,Leadership Development,2023-01-10,91,Needs improvement in practical application
C-985,Risk Assessment,2024-02-10,76,Excellent understanding of concepts
C-985,Team Building,2023-04-04,92,Excellent understanding of concepts
C-985,Emergency Response Protocol,2023-09-01,83,Outstanding performance and engagement
C-986,Equipment Handling,2023-08-24,76,Strong theoretical knowledge but requires practice
C-986,Quality Management Systems,2023-01-16,100,Demonstrates great potential for advancement
C-986,Leadership Development,2023-01-07,86,Good progress but needs more confidence
C-986,Communication Workshop,2023-12-09,78,Needs improvement in practical application
C-986,Communication Workshop,2023-09-12,90,Strong theoretical knowledge but requires practice
C-986,Team Building,2024-01-14,71,Needs improvement in practical application
C-986,Leadership Development,2024-02-08,95,Needs improvement in practical application
C-986,Team Building,2023-04-15,74,Strong theoretical knowledge but requires practice
C-987,Advanced Technical Operations,2023-05-21,72,Needs improvement in practical application
C-987,Communication Workshop,2023-02-05,73,Good progress but needs more confidence
C-988,Communication Workshop,2023-06-27,87,Good progress but needs more confidence
C-988,Risk Assessment,2023-05-25,76,Needs improvement in practical application
C-988,Advanced Technical Operations,2023-08-13,76,Strong theoretical knowledge but requires practice
C-989,Risk Assessment,2023-04-30,71,Needs improvement in practical application
C-989,Leadership Development,2023-11-21,100,Strong theoretical knowledge but requires practice
C-990,Risk Assessment,2023-12-04,97,Strong theoretical knowledge but requires practice
C-990,Leadership Development,2024-01-03,75,Demonstrates great potential for advancement
C-990,Team Building,2023-12-31,77,Good progress but needs more confidence
C-990,Leadership Development,2023-08-29,80,Good progress but needs more confidence
C-990,Leadership Development,2023-03-05,94,Needs improvement in practical application
C-991,Team Building,2023-12-15,76,Needs improvement in practical application
C-991,Leadership Development,2023-06-30,73,Good progress but needs more confidence
C-991,Quality Management Systems,2024-01-09,82,Good progress but needs more confidence
C-991,Risk Assessment,2023-05-02,93,Demonstrates great potential for advancement
C-991,Quality Management Systems,2023-08-20,83,Good progress but needs more confidence
C-991,Quality Management Systems,2023-08-27,96,Excellent understanding of concepts
C-992,Basic Safety Training,2023-08-01,84,Outstanding performance and engagement
C-992,Leadership Development,2023-11-14,93,Demonstrates great potential for advancement
C-992,Leadership Development,2023-02-03,100,Good progress but needs more confidence
C-992,Quality Management Systems,2023-10-27,76,Demonstrates great potential for advancement
C-992,Basic Safety Training,2024-02-12,94,Excellent understanding of concepts
C-992,Advanced Technical Operations,2023-07-30,88,Excellent understanding of concepts
C-992,Advanced Technical Operations,2023-04-04,95,Good progress but needs more confidence
C-992,Basic Safety Training,2023-12-27,72,Needs improvement in practical application
C-993,Equipment Handling,2023-07-30,92,Demonstrates great potential for advancement
C-993,Risk Assessment,2023-05-09,86,Good progress but needs more confidence
C-994,Basic Safety Training,2023-10-16,91,Good progress but needs more confidence
C-994,Communication Workshop,2023-09-28,75,Outstanding performance and engagement
C-995,Advanced Technical Operations,2024-02-05,93,Needs improvement in practical application
C-995,Leadership Development,2023-10-01,78,Strong theoretical knowledge but requires practice
C-995,Emergency Response Protocol,2023-05-30,83,Excellent understanding of concepts
C-995,Communication Workshop,2024-01-19,79,Demonstrates great potential for advancement
C-996,Equipment Handling,2023-08-30,90,Outstanding performance and engagement
C-996,Emergency Response Protocol,2023-09-05,79,Needs improvement in practical application
C-996,Team Building,2023-02-01,79,Excellent understanding of concepts
C-996,Emergency Response Protocol,2023-02-12,74,Demonstrates great potential for advancement
C-997,Basic Safety Training,2023-08-13,98,Excellent understanding of concepts
C-997,Basic Safety Training,2023-12-30,86,Outstanding performance and engagement
C-997,Team Building,2023-01-05,91,Strong theoretical knowledge but requires practice
C-997,Leadership Development,2023-01-29,84,Outstanding performance and engagement
C-997,Risk Assessment,2023-11-24,93,Outstanding performance and engagement
C-997,Emergency Response Protocol,2023-11-04,76,Needs improvement in practical application
C-997,Communication Workshop,2023-01-21,74,Good progress but needs more confidence
C-997,Advanced Technical Operations,2023-11-30,93,Good progress but needs more confidence
C-998,Leadership Development,2023-08-16,71,Good progress but needs more confidence
C-998,Risk Assessment,2023-02-06,87,Strong theoretical knowledge but requires practice
C-998,Communication Workshop,2023-11-15,100,Demonstrates great potential for advancement
C-998,Emergency Response Protocol,2023-07-14,78,Strong theoretical knowledge but requires practice
C-998,Leadership Development,2023-04-17,89,Demonstrates great potential for advancement
C-999,Risk Assessment,2024-01-17,93,Outstanding performance and engagement
C-999,Leadership Development,2023-07-15,74,Demonstrates great potential for advancement
C-999,Risk Assessment,2023-09-25,72,Strong theoretical knowledge but requires practice
C-999,Quality Management Systems,2023-03-20,84,Outstanding performance and engagement
C-999,Quality Management Systems,2023-10-28,79,Demonstrates great potential for advancement
C-999,Communication Workshop,2023-03-02,81,Good progress but needs more confidence
C-999,Risk Assessment,2023-05-07,74,Needs improvement in practical application
C-999,Quality Management Systems,2023-11-14,94,Excellent understanding of concepts
C-1000,Team Building,2023-05-23,73,Good progress but needs more confidence
C-1000,Team Building,2024-02-09,86,Good progress but needs more confidence
C-1000,Advanced Technical Operations,2024-02-17,92,Demonstrates great potential for advancement
C-1000,Team Building,2023-09-04,100,Needs improvement in practical application
C-1001,Emergency Response Protocol,2023-04-05,92,Demonstrates great potential for advancement
C-1001,Communication Workshop,2023-07-23,87,Needs improvement in practical application
C-1001,Advanced Technical Operations,2023-12-23,70,Excellent understanding of concepts
C-1001,Emergency Response Protocol,2023-05-06,83,Needs improvement in practical application
C-1001,Team Building,2023-11-15,72,Outstanding performance and engagement
C-1001,Equipment Handling,2023-07-22,98,Good progress but needs more confidence
C-1001,Basic Safety Training,2023-06-26,81,Demonstrates great potential for advancement
C-1001,Advanced Technical Operations,2023-01-21,88,Good progress but needs more confidence
C-1002,Risk Assessment,2023-05-01,75,Outstanding performance and engagement
C-1002,Equipment Handling,2023-09-19,80,Needs improvement in practical application
C-1003,Emergency Response Protocol,2023-11-15,73,Good progress but needs more confidence
C-1003,Basic Safety Training,2023-04-28,84,Strong theoretical knowledge but requires practice
C-1003,Risk Assessment,2023-04-23,88,Excellent understanding of concepts
C-1004,Leadership Development,2023-05-20,90,Excellent understanding of concepts
C-1004,Basic Safety Training,2024-02-24,72,Strong theoretical knowledge but requires practice
C-1004,Quality Management Systems,2023-08-04,76,Strong theoretical knowledge but requires practice
C-1004,Communication Workshop,2023-08-25,70,Needs improvement in practical application
C-1004,Communication Workshop,2023-11-01,97,Good progress but needs more confidence
C-1004,Emergency Response Protocol,2024-01-08,84,Needs improvement in practical application
C-1004,Leadership Development,2023-08-02,73,Outstanding performance and engagement
C-1004,Leadership Development,2023-10-19,71,Needs improvement in practical application
C-1005,Risk Assessment,2023-05-27,100,Strong theoretical knowledge but requires practice
C-1005,Leadership Development,2023-02-01,80,Excellent understanding of concepts
C-1006,Basic Safety Training,2023-03-09,77,Demonstrates great potential for advancement
C-1006,Quality Management Systems,2023-10-13,99,Needs improvement in practical application
C-1006,Emergency Response Protocol,2024-01-24,96,Strong theoretical knowledge but requires practice
C-1006,Leadership Development,2023-10-16,89,Needs improvement in practical application
C-1006,Emergency Response Protocol,2023-08-19,98,Demonstrates great potential for advancement
C-1007,Risk Assessment,2023-04-08,74,Outstanding performance and engagement
C-1007,Communication Workshop,2023-06-27,95,Outstanding performance and engagement
C-1007,Leadership Development,2023-11-14,84,Demonstrates great potential for advancement
C-1007,Equipment Handling,2023-02-15,83,Outstanding performance and engagement
C-1008,Communication Workshop,2024-02-11,83,Good progress but needs more confidence
C-1008,Team Building,2024-01-27,91,Outstanding performance and engagement
C-1008,Quality Management Systems,2023-08-17,86,Excellent understanding of concepts
C-1008,Equipment Handling,2023-02-26,87,Excellent understanding of concepts
C-1009,Quality Management Systems,2023-05-04,80,Strong theoretical knowledge but requires practice
C-1009,Emergency Response Protocol,2023-04-08,76,Strong theoretical knowledge but requires practice
C-1009,Quality Management Systems,2023-01-19,84,Excellent understanding of concepts
C-1009,Emergency Response Protocol,2023-03-02,92,Good progress but needs more confidence
C-1009,Team Building,2023-09-08,75,Demonstrates great potential for advancement
C-1009,Basic Safety Training,2024-01-29,82,Excellent understanding of concepts
C-1009,Emergency Response Protocol,2023-12-29,74,Good progress but needs more confidence
C-1010,Advanced Technical Operations,2023-12-01,93,Excellent understanding of concepts
C-1010,Communication Workshop,2023-02-26,80,Needs improvement in practical application
C-1010,Emergency Response Protocol,2023-05-25,99,Excellent understanding of concepts
C-1010,Equipment Handling,2023-07-30,71,Good progress but needs more confidence
C-1011,Communication Workshop,2023-12-12,96,Demonstrates great potential for advancement
C-1011,Advanced Technical Operations,2024-01-16,77,Good progress but needs more confidence
C-1011,Risk Assessment,2023-09-29,79,Needs improvement in practical application
C-1012,Team Building,2023-06-08,76,Strong theoretical knowledge but requires practice
C-1012,Emergency Response Protocol,2024-01-04,80,Demonstrates great potential for advancement
C-1013,Quality Management Systems,2023-01-21,75,Excellent understanding of concepts
C-1013,Team Building,2024-02-02,90,Strong theoretical knowledge but requires practice
C-1013,Basic Safety Training,2023-09-12,96,Good progress but needs more confidence
C-1013,Leadership Development,2024-01-26,85,Excellent understanding of concepts
C-1013,Quality Management Systems,2023-03-23,92,Excellent understanding of concepts
C-1014,Basic Safety Training,2023-08-15,85,Good progress but needs more confidence
C-1014,Quality Management Systems,2023-11-04,81,Needs improvement in practical application
C-1014,Communication Workshop,2023-05-30,76,Outstanding performance and engagement
C-1014,Basic Safety Training,2023-12-07,89,Good progress but needs more confidence
C-1014,Risk Assessment,2024-02-13,76,Demonstrates great potential for advancement
C-1014,Team Building,2023-06-18,74,Needs improvement in practical application
C-1014,Leadership Development,2023-06-28,82,Strong theoretical knowledge but requires practice
C-1015,Equipment Handling,2024-01-09,76,Excellent understanding of concepts
C-1015,Leadership Development,2023-01-06,74,Excellent understanding of concepts
C-1015,Communication Workshop,2023-01-30,82,Excellent understanding of concepts
C-1015,Quality Management Systems,2023-09-20,70,Needs improvement in practical application
C-1015,Leadership Development,2023-03-09,75,Needs improvement in practical application
C-1016,Team Building,2023-01-29,88,Excellent understanding of concepts
C-1016,Quality Management Systems,2023-03-12,81,Good progress but needs more confidence
C-1017,Team Building,2023-06-16,94,Excellent understanding of concepts
C-1017,Equipment Handling,2024-03-05,99,Demonstrates great potential for advancement
C-1017,Advanced Technical Operations,2023-10-28,72,Excellent understanding of concepts
C-1018,Team Building,2023-01-29,87,Outstanding performance and engagement
C-1018,Team Building,2024-03-02,78,Good progress but needs more confidence
C-1018,Advanced Technical Operations,2024-01-31,95,Good progress but needs more confidence
C-1018,Advanced Technical Operations,2023-01-02,95,Needs improvement in practical application
C-1018,Emergency Response Protocol,2023-10-11,87,Good progress but needs more confidence
C-1018,Quality Management Systems,2023-06-29,93,Excellent understanding of concepts
C-1018,Emergency Response Protocol,2023-10-23,73,Demonstrates great potential for advancement
C-1018,Team Building,2023-08-06,82,Needs improvement in practical application
C-1019,Quality Management Systems,2023-11-02,75,Good progress but needs more confidence
C-1019,Equipment Handling,2023-01-07,98,Excellent understanding of concepts
C-1019,Emergency Response Protocol,2023-12-25,73,Strong theoretical knowledge but requires practice
C-1020,Leadership Development,2024-02-23,95,Outstanding performance and engagement
C-1020,Team Building,2023-08-08,97,Needs improvement in practical application
C-1020,Team Building,2023-01-31,70,Outstanding performance and engagement
C-1020,Communication Workshop,2024-03-21,70,Demonstrates great potential for advancement
C-1020,Equipment Handling,2023-03-06,70,Good progress but needs more confidence
C-1020,Risk Assessment,2023-04-16,86,Outstanding performance and engagement
C-1020,Communication Workshop,2023-08-16,96,Demonstrates great potential for advancement
C-1021,Risk Assessment,2024-01-29,77,Outstanding performance and engagement
C-1021,Risk Assessment,2023-07-23,88,Outstanding performance and engagement
C-1021,Quality Management Systems,2023-11-18,96,Outstanding performance and engagement
C-1021,Equipment Handling,2024-02-29,86,Outstanding performance and engagement
C-1021,Quality Management Systems,2023-03-09,75,Excellent understanding of concepts
C-1021,Communication Workshop,2023-06-15,87,Good progress but needs more confidence
C-1021,Leadership Development,2024-01-26,78,Needs improvement in practical application
C-1022,Leadership Development,2024-01-26,80,Strong theoretical knowledge but requires practice
C-1022,Risk Assessment,2023-11-30,86,Excellent understanding of concepts
C-1023,Basic Safety Training,2024-01-30,78,Demonstrates great potential for advancement
C-1023,Basic Safety Training,2024-01-09,75,Outstanding performance and engagement
C-1024,Communication Workshop,2024-02-23,72,Good progress but needs more confidence
C-1024,Team Building,2023-03-26,77,Outstanding performance and engagement
C-1024,Equipment Handling,2024-02-19,97,Strong theoretical knowledge but requires practice
C-1024,Advanced Technical Operations,2023-06-20,78,Outstanding performance and engagement
C-1024,Communication Workshop,2023-02-05,73,Strong theoretical knowledge but requires practice
C-1025,Team Building,2024-01-29,95,Needs improvement in practical application
C-1025,Equipment Handling,2023-04-24,70,Strong theoretical knowledge but requires practice
C-1025,Emergency Response Protocol,2024-01-01,100,Needs improvement in practical application
C-1025,Equipment Handling,2023-03-23,95,Strong theoretical knowledge but requires practice
C-1025,Basic Safety Training,2023-03-02,86,Good progress but needs more confidence
C-1025,Team Building,2024-02-02,76,Outstanding performance and engagement
C-1025,Risk Assessment,2023-02-04,80,Outstanding performance and engagement
C-1025,Communication Workshop,2023-04-28,76,Good progress but needs more confidence
C-1026,Advanced Technical Operations,2023-02-23,88,Outstanding performance and engagement
C-1026,Emergency Response Protocol,2023-08-18,76,Good progress but needs more confidence
C-1026,Leadership Development,2024-01-23,97,Needs improvement in practical application
C-1026,Emergency Response Protocol,2023-04-22,70,Demonstrates great potential for advancement
C-1026,Emergency Response Protocol,2024-02-06,91,Good progress but needs more confidence
C-1027,Risk Assessment,2023-06-23,84,Excellent understanding of concepts
C-1027,Equipment Handling,2023-07-03,82,Excellent understanding of concepts
C-1027,Communication Workshop,2023-11-30,87,Needs improvement in practical application
C-1027,Basic Safety Training,2023-09-25,70,Strong theoretical knowledge but requires practice
C-1028,Basic Safety Training,2023-12-12,98,Demonstrates great potential for advancement
C-1028,Leadership Development,2023-04-28,79,Needs improvement in practical application
C-1028,Emergency Response Protocol,2023-03-28,87,Outstanding performance and engagement
C-1028,Communication Workshop,2023-12-24,86,Strong theoretical knowledge but requires practice
C-1028,Quality Management Systems,2023-12-10,86,Strong theoretical knowledge but requires practice
C-1028,Communication Workshop,2023-08-06,78,Needs improvement in practical application
C-1029,Team Building,2023-10-04,100,Excellent understanding of concepts
C-1029,Team Building,2023-06-16,99,Outstanding performance and engagement
C-1029,Emergency Response Protocol,2024-02-09,78,Excellent understanding of concepts
C-1029,Quality Management Systems,2023-08-22,83,Demonstrates great potential for advancement
C-1030,Emergency Response Protocol,2023-05-25,94,Strong theoretical knowledge but requires practice
C-1030,Emergency Response Protocol,2024-03-03,71,Good progress but needs more confidence
C-1031,Emergency Response Protocol,2024-03-07,73,Demonstrates great potential for advancement
C-1031,Equipment Handling,2023-04-06,97,Needs improvement in practical application
C-1031,Risk Assessment,2024-02-10,85,Strong theoretical knowledge but requires practice
C-1031,Advanced Technical Operations,2024-02-12,75,Needs improvement in practical application
C-1032,Quality Management Systems,2024-01-28,89,Good progress but needs more confidence
C-1032,Leadership Development,2024-01-28,72,Strong theoretical knowledge but requires practice
C-1032,Equipment Handling,2023-06-15,73,Strong theoretical knowledge but requires practice
C-1032,Quality Management Systems,2024-03-14,74,Strong theoretical knowledge but requires practice
C-1032,Communication Workshop,2023-08-12,96,Demonstrates great potential for advancement
C-1032,Advanced Technical Operations,2023-02-01,83,Outstanding performance and engagement
C-1032,Equipment Handling,2023-09-29,100,Outstanding performance and engagement
C-1032,Leadership Development,2023-10-14,75,Excellent understanding of concepts
C-1033,Emergency Response Protocol,2023-08-10,99,Needs improvement in practical application
C-1033,Leadership Development,2023-04-05,95,Strong theoretical knowledge but requires practice
C-1033,Quality Management Systems,2023-01-01,72,Demonstrates great potential for advancement
C-1033,Emergency Response Protocol,2023-10-03,80,Needs improvement in practical application
C-1033,Equipment Handling,2024-03-02,77,Excellent understanding of concepts
C-1034,Basic Safety Training,2023-03-31,75,Outstanding performance and engagement
C-1034,Leadership Development,2023-11-12,73,Demonstrates great potential for advancement
C-1035,Communication Workshop,2023-01-21,91,Excellent understanding of concepts
C-1035,Emergency Response Protocol,2023-06-29,85,Good progress but needs more confidence
C-1035,Team Building,2024-02-01,96,Excellent understanding of concepts
C-1035,Communication Workshop,2023-12-07,84,Demonstrates great potential for advancement
C-1035,Advanced Technical Operations,2023-09-26,82,Outstanding performance and engagement
C-1036,Leadership Development,2023-01-12,98,Strong theoretical knowledge but requires practice
C-1036,Basic Safety Training,2024-02-29,85,Excellent understanding of concepts
C-1036,Risk Assessment,2023-11-08,88,Strong theoretical knowledge but requires practice
C-1037,Advanced Technical Operations,2024-03-16,81,Good progress but needs more confidence
C-1037,Advanced Technical Operations,2023-03-18,89,Good progress but needs more confidence
C-1037,Quality Management Systems,2023-04-13,99,Good progress but needs more confidence
C-1038,Communication Workshop,2023-03-23,76,Demonstrates great potential for advancement
C-1038,Advanced Technical Operations,2023-11-05,82,Strong theoretical knowledge but requires practice
C-1038,Advanced Technical Operations,2023-06-19,77,Outstanding performance and engagement
C-1038,Leadership Development,2023-07-25,91,Good progress but needs more confidence
C-1038,Advanced Technical Operations,2023-08-18,88,Needs improvement in practical application
C-1038,Basic Safety Training,2023-03-04,72,Strong theoretical knowledge but requires practice
C-1039,Equipment Handling,2024-03-24,74,Outstanding performance and engagement
C-1039,Basic Safety Training,2023-03-17,93,Outstanding performance and engagement
C-1039,Communication Workshop,2023-08-31,84,Needs improvement in practical application
C-1039,Quality Management Systems,2024-03-11,87,Excellent understanding of concepts
C-1039,Risk Assessment,2023-02-12,97,Good progress but needs more confidence
C-1039,Advanced Technical Operations,2023-12-21,94,Needs improvement in practical application
C-1039,Risk Assessment,2023-07-30,97,Excellent understanding of concepts
C-1040,Quality Management Systems,2023-09-27,71,Excellent understanding of concepts
C-1040,Risk Assessment,2023-05-03,82,Strong theoretical knowledge but requires practice
C-1040,Quality Management Systems,2023-04-27,70,Excellent understanding of concepts
C-1040,Leadership Development,2023-06-10,92,Demonstrates great potential for advancement
C-1040,Leadership Development,2024-01-21,96,Strong theoretical knowledge but requires practice
C-1040,Equipment Handling,2023-08-14,83,Needs improvement in practical application
C-1041,Equipment Handling,2023-07-29,85,Good progress but needs more confidence
C-1041,Advanced Technical Operations,2024-02-21,77,Strong theoretical knowledge but requires practice
C-1041,Leadership Development,2024-01-18,85,Good progress but needs more confidence
C-1041,Leadership Development,2023-10-14,97,Good progress but needs more confidence
C-1041,Risk Assessment,2023-12-18,97,Demonstrates great potential for advancement
C-1041,Leadership Development,2024-03-01,70,Strong theoretical knowledge but requires practice
C-1042,Advanced Technical Operations,2024-01-21,75,Outstanding performance and engagement
C-1042,Emergency Response Protocol,2023-08-24,71,Excellent understanding of concepts
C-1043,Basic Safety Training,2023-04-27,97,Good progress but needs more confidence
C-1043,Basic Safety Training,2023-02-22,88,Demonstrates great potential for advancement
C-1043,Risk Assessment,2024-01-29,82,Good progress but needs more confidence
C-1043,Quality Management Systems,2023-06-23,70,Demonstrates great potential for advancement
C-1043,Advanced Technical Operations,2023-03-06,77,Strong theoretical knowledge but requires practice
C-1043,Communication Workshop,2024-02-16,78,Needs improvement in practical application
C-1043,Communication Workshop,2024-03-01,85,Demonstrates great potential for advancement
C-1043,Advanced Technical Operations,2023-07-09,96,Excellent understanding of concepts
C-1044,Quality Management Systems,2023-01-26,93,Excellent understanding of concepts
C-1044,Emergency Response Protocol,2023-01-04,88,Demonstrates great potential for advancement
C-1044,Leadership Development,2023-05-20,78,Excellent understanding of concepts
C-1044,Leadership Development,2023-10-30,100,Outstanding performance and engagement
C-1045,Basic Safety Training,2023-05-24,83,Strong theoretical knowledge but requires practice
C-1045,Quality Management Systems,2023-01-12,94,Demonstrates great potential for advancement
C-1045,Basic Safety Training,2023-01-18,92,Good progress but needs more confidence
C-1045,Advanced Technical Operations,2023-03-09,81,Excellent understanding of concepts
C-1045,Leadership Development,2023-02-11,74,Good progress but needs more confidence
C-1046,Leadership Development,2023-03-24,75,Demonstrates great potential for advancement
C-1046,Quality Management Systems,2023-09-13,74,Needs improvement in practical application
C-1046,Emergency Response Protocol,2023-01-18,94,Good progress but needs more confidence
C-1047,Leadership Development,2023-01-04,75,Demonstrates great potential for advancement
C-1047,Team Building,2023-11-07,88,Excellent understanding of concepts
C-1047,Quality Management Systems,2023-07-03,78,Good progress but needs more confidence
C-1047,Basic Safety Training,2023-04-02,97,Outstanding performance and engagement
C-1047,Leadership Development,2024-02-21,89,Excellent understanding of concepts
C-1047,Advanced Technical Operations,2023-09-11,90,Excellent understanding of concepts
C-1047,Advanced Technical Operations,2023-06-06,98,Demonstrates great potential for advancement
C-1048,Risk Assessment,2023-08-10,86,Outstanding performance and engagement
C-1048,Leadership Development,2023-10-19,97,Good progress but needs more confidence
C-1049,Team Building,2023-05-08,85,Excellent understanding of concepts
C-1049,Equipment Handling,2023-11-08,84,Good progress but needs more confidence
C-1049,Team Building,2023-06-27,81,Strong theoretical knowledge but requires practice
C-1049,Risk Assessment,2023-04-09,72,Excellent understanding of concepts
C-1049,Emergency Response Protocol,2024-03-11,85,Excellent understanding of concepts
C-1049,Quality Management Systems,2023-01-12,77,Needs improvement in practical application
C-1049,Basic Safety Training,2023-04-24,97,Outstanding performance and engagement
C-1050,Basic Safety Training,2023-05-07,92,Excellent understanding of concepts
C-1050,Leadership Development,2024-02-25,85,Needs improvement in practical application
C-1050,Equipment Handling,2023-05-01,98,Strong theoretical knowledge but requires practice
C-1050,Leadership Development,2023-08-20,85,Needs improvement in practical application
C-1051,Emergency Response Protocol,2023-02-11,96,Excellent understanding of concepts
C-1051,Equipment Handling,2023-03-04,77,Strong theoretical knowledge but requires practice
C-1051,Equipment Handling,2023-08-30,79,Demonstrates great potential for advancement
C-1051,Quality Management Systems,2023-09-21,94,Needs improvement in practical application
C-1051,Risk Assessment,2023-03-19,86,Good progress but needs more confidence
C-1052,Equipment Handling,2023-10-05,93,Excellent understanding of concepts
C-1052,Communication Workshop,2023-09-02,88,Good progress but needs more confidence
C-1052,Advanced Technical Operations,2024-02-03,72,Outstanding performance and engagement
C-1052,Communication Workshop,2024-02-23,76,Needs improvement in practical application
C-1052,Quality Management Systems,2023-09-04,93,Excellent understanding of concepts
C-1052,Equipment Handling,2023-10-02,94,Excellent understanding of concepts
C-1052,Communication Workshop,2023-05-25,91,Good progress but needs more confidence
C-1052,Equipment Handling,2023-08-07,99,Strong theoretical knowledge but requires practice
C-1053,Team Building,2024-03-08,73,Outstanding performance and engagement
C-1053,Communication Workshop,2023-12-10,97,Strong theoretical knowledge but requires practice
C-1053,Equipment Handling,2023-05-28,72,Good progress but needs more confidence
C-1054,Risk Assessment,2023-10-05,72,Excellent understanding of concepts
C-1054,Emergency Response Protocol,2023-04-24,75,Demonstrates great potential for advancement
C-1054,Quality Management Systems,2023-10-21,85,Needs improvement in practical application
C-1054,Emergency Response Protocol,2023-04-18,97,Strong theoretical knowledge but requires practice
C-1054,Emergency Response Protocol,2023-06-03,97,Excellent understanding of concepts
C-1054,Advanced Technical Operations,2023-09-06,100,Demonstrates great potential for advancement
C-1054,Quality Management Systems,2023-03-10,97,Needs improvement in practical application
C-1055,Quality Management Systems,2023-12-12,92,Good progress but needs more confidence
C-1055,Quality Management Systems,2023-08-27,95,Excellent understanding of concepts
C-1055,Equipment Handling,2023-06-02,84,Excellent understanding of concepts
C-1055,Leadership Development,2023-12-03,92,Needs improvement in practical application
C-1055,Communication Workshop,2023-08-03,90,Outstanding performance and engagement
C-1055,Equipment Handling,2024-02-16,100,Strong theoretical knowledge but requires practice
C-1055,Advanced Technical Operations,2023-03-27,96,Strong theoretical knowledge but requires practice
C-1055,Risk Assessment,2023-12-31,88,Excellent understanding of concepts
C-1056,Risk Assessment,2023-03-22,78,Demonstrates great potential for advancement
C-1056,Equipment Handling,2023-07-26,90,Demonstrates great potential for advancement
C-1056,Advanced Technical Operations,2024-01-22,73,Strong theoretical knowledge but requires practice
C-1056,Risk Assessment,2023-08-14,78,Good progress but needs more confidence
C-1057,Risk Assessment,2024-01-20,91,Good progress but needs more confidence
C-1057,Equipment Handling,2023-11-30,88,Demonstrates great potential for advancement
C-1057,Basic Safety Training,2023-08-28,91,Outstanding performance and engagement
C-1057,Advanced Technical Operations,2024-01-26,81,Outstanding performance and engagement
C-1057,Team Building,2024-01-26,97,Excellent understanding of concepts
C-1057,Communication Workshop,2023-05-19,93,Needs improvement in practical application
C-1057,Basic Safety Training,2023-03-30,91,Good progress but needs more confidence
C-1058,Communication Workshop,2023-07-26,77,Strong theoretical knowledge but requires practice
C-1058,Advanced Technical Operations,2023-04-30,87,Needs improvement in practical application
