crew_id,join_date,experience_years,technical_knowledge_score,safety_procedures_score,equipment_operation_score,communication_score,leadership_score,problem_solving_score,emergency_response_score,quality_control_score,team_collaboration_score
C-2081,2023-05-27,1.6621322013011106,87,87,61,61,91,75,65,62,63
C-2082,2023-08-21,6.018157400268662,85,88,77,74,93,73,100,76,72
C-2083,2023-11-19,4.323257834261851,88,92,71,64,89,83,88,93,81
C-2084,2023-05-17,4.171060625390829,83,76,92,66,72,66,62,60,66
C-2085,2023-09-14,12.025791512709354,92,96,86,79,98,100,100,74,78
C-2086,2023-09-06,3.154932599325048,82,98,67,92,100,72,60,83,70
C-2087,2023-12-06,1.5948092286881885,75,71,86,75,96,85,81,97,90
C-2088,2023-09-24,14.297892746241338,80,83,97,80,81,94,82,97,69
C-2089,2023-01-20,12.185402245210078,68,80,87,95,81,85,99,88,82
C-2090,2023-08-27,3.192127764323237,68,76,65,82,70,75,69,98,88
C-2091,2023-12-08,2.5969025642633783,76,96,92,89,82,91,74,60,60
C-2092,2023-05-03,7.5171320413871765,68,79,64,100,67,71,77,61,95
C-2093,2023-07-21,8.529518333793003,75,77,75,87,68,72,69,84,82
C-2094,2023-03-28,4.395329250307766,70,83,84,75,62,91,65,86,75
C-2095,2023-08-08,7.010058592730723,76,94,98,69,64,92,81,92,65
C-2096,2023-09-01,8.255328481178983,79,63,67,96,77,73,85,78,89
C-2097,2023-02-17,2.5458560263763217,77,85,73,81,74,87,84,64,81
C-2098,2023-07-22,14.423834833963951,81,97,74,95,98,99,96,85,85
C-2099,2023-05-27,7.316910966773677,81,91,74,63,70,91,64,84,80
C-2100,2023-06-29,3.7817007876953315,62,86,66,75,73,100,74,63,65
C-2101,2023-08-17,9.188286638665076,66,80,95,96,66,61,82,66,93
C-2102,2023-06-16,4.078421076610621,71,97,62,74,78,95,86,66,64
C-2103,2023-10-13,5.907465642060359,95,94,91,82,97,99,71,89,98
C-2104,2023-04-27,14.63826838628914,91,62,64,85,100,66,70,69,99
C-2105,2023-11-09,9.396415614864143,95,75,71,93,60,68,63,91,72
C-2106,2023-09-04,4.6844476116558456,74,88,98,60,76,69,60,63,98
C-2107,2023-05-10,8.776027240119648,63,87,86,85,66,62,87,98,65
C-2108,2023-07-29,7.282265073391418,87,76,92,74,78,95,74,96,76
C-2109,2023-02-02,10.93118641810789,100,70,81,61,69,95,87,69,66
C-2110,2023-04-23,3.7798780253878093,88,72,69,69,88,80,85,83,76
C-2111,2023-08-23,5.12412586370494,80,81,79,70,79,74,62,60,80
C-2112,2023-12-26,4.895744804459951,88,62,87,98,71,71,82,63,97
C-2113,2023-02-04,11.586393921673139,94,82,72,93,63,68,65,83,63
C-2114,2023-02-17,12.220623353727884,74,99,90,62,82,91,93,66,99
C-2115,2023-11-30,13.578313443750838,87,77,73,63,75,82,100,89,74
C-2116,2023-12-16,12.712144846717562,69,92,94,96,86,66,72,97,96
C-2117,2023-06-05,7.888053526451868,87,98,77,65,99,97,80,87,98
C-2118,2023-09-10,2.1661417986784914,64,79,65,99,61,69,81,60,87
C-2119,2023-09-16,9.186285096533894,61,96,74,61,87,100,63,88,95
C-2120,2023-02-11,7.281055389099699,69,76,62,89,96,92,76,73,86
C-2121,2023-12-25,14.574820127374666,96,92,78,99,84,92,94,64,85
C-2122,2023-06-03,2.7595271207626,84,71,86,64,94,65,62,75,86
C-2123,2023-02-09,5.814574560580078,60,62,79,95,88,64,83,69,98
C-2124,2023-09-10,8.435008462920974,67,66,84,64,90,76,100,94,79
C-2125,2023-10-22,14.382972339639068,80,65,71,97,96,76,75,85,98
C-2126,2023-09-14,1.6120981370293013,90,70,71,69,69,65,96,60,92
C-2127,2023-02-26,3.385477771623398,100,76,90,77,78,84,99,95,65
C-2128,2023-12-04,7.033099692829322,77,80,84,80,87,86,94,63,88
C-2129,2023-02-01,2.330162365505971,61,62,93,68,91,75,79,74,94
C-2130,2023-09-28,14.380678612654522,86,82,89,64,76,85,61,88,98
C-2131,2023-07-18,1.0336261008815908,71,72,77,81,98,60,91,83,93
C-2132,2023-11-07,8.355138030390235,83,83,73,79,80,62,90,97,86
C-2133,2023-08-02,6.235753531912928,81,100,84,72,96,97,85,95,93
C-2134,2023-02-09,7.753407417048145,62,63,85,98,82,67,67,67,87
C-2135,2023-10-16,1.8830359016519584,89,79,83,78,94,81,94,68,92
C-2136,2023-10-07,5.895194281102494,86,76,79,78,82,88,67,90,81
C-2137,2023-08-23,2.9251558746820794,94,73,74,64,70,71,67,62,95
C-2138,2023-08-25,3.7670786217977126,88,84,72,75,87,65,79,96,78
C-2139,2023-11-01,12.433966836603302,77,88,92,95,79,75,90,87,92
C-2140,2023-09-26,14.093635860611782,84,95,78,62,76,61,69,86,90
C-2141,2023-11-12,5.224968603498644,67,90,64,100,61,93,61,93,86
C-2142,2023-09-04,6.093956974391193,80,100,99,71,75,71,87,96,72
C-2143,2023-10-19,1.8821607008689905,84,80,95,63,85,89,87,96,82
C-2144,2023-07-11,12.966844515629894,82,66,86,82,65,81,69,88,68
C-2145,2023-11-17,9.23386189747431,90,71,97,95,85,76,95,79,73
C-2146,2023-05-19,6.504772287826768,92,91,67,69,95,85,76,70,61
C-2147,2023-09-14,8.770707883277218,95,72,92,93,95,81,79,80,90
C-2148,2023-03-04,8.069489281266474,92,93,60,75,78,93,64,78,70
C-2149,2023-08-03,1.5810108087418129,82,70,92,79,68,84,75,69,76
C-2150,2023-05-23,12.584462821554107,91,78,79,95,74,68,75,69,78
C-2151,2023-02-01,12.576101577886053,94,76,78,84,68,67,96,85,87
C-2152,2023-09-29,10.342669439542377,73,68,97,74,88,79,87,82,71
C-2153,2023-04-08,4.374339769683615,94,65,85,77,77,95,72,86,70
C-2154,2023-08-15,8.997409427057006,71,100,97,60,98,64,63,96,79
C-2155,2023-12-21,2.6723087714922658,68,76,87,88,100,79,86,74,99
C-2156,2023-08-20,13.819101400654988,76,92,74,87,97,88,90,60,77
C-2157,2023-04-21,10.103893361585712,64,81,98,94,88,81,70,81,70
C-2158,2023-06-17,8.837757045931722,94,72,87,94,88,63,85,62,68
C-2159,2023-10-14,7.64539287852477,84,81,69,70,81,93,73,64,70
C-2160,2023-05-09,8.27667832346517,60,95,91,86,70,90,63,81,82
C-2161,2023-03-30,6.465250373997205,93,64,65,68,77,81,80,72,69
C-2162,2023-07-28,13.894436425881068,64,67,87,68,82,79,97,81,67
C-2163,2023-06-04,7.990690638203135,62,80,92,84,65,72,83,93,94
C-2164,2023-03-09,10.770552347804992,93,61,98,76,86,91,79,73,94
C-2165,2023-03-13,2.0383153269802445,79,81,66,100,66,94,70,66,76
C-2166,2023-02-04,2.42811957391727,94,74,93,67,72,66,76,74,71
C-2167,2023-11-21,4.097892511476604,73,78,70,95,97,85,79,96,92
C-2168,2023-05-17,11.947517338045744,67,98,79,80,71,83,60,85,99
C-2169,2023-10-07,8.450841865289853,62,70,74,99,95,100,62,63,92
C-2170,2023-11-24,3.484027600809889,89,69,99,98,66,95,73,70,66
C-2171,2023-12-05,4.476453300809414,85,100,99,89,96,61,63,90,97
C-2172,2023-01-31,14.201642444938107,62,67,67,66,60,61,66,74,77
C-2173,2023-08-28,0.507445598012771,99,63,99,71,74,98,80,90,90
C-2174,2023-06-14,0.7969547628651932,71,63,76,83,60,84,100,94,62
C-2175,2023-08-12,4.602876404770508,78,65,99,77,86,97,100,78,90
C-2176,2023-10-29,13.597469403943924,90,100,68,72,70,82,85,75,68
C-2177,2023-01-02,3.092449105042188,62,91,70,77,91,75,62,83,74
C-2178,2023-05-13,7.666130482504971,95,95,85,63,75,96,66,92,99
C-2179,2023-02-25,13.039154096683056,61,73,98,86,89,88,90,66,62
C-2180,2023-06-19,13.978133628339144,79,86,95,73,91,83,97,86,64
C-2181,2023-06-22,14.294006070079995,92,81,94,79,96,82,67,99,90
C-2182,2023-08-08,11.571728600644356,65,100,66,68,81,88,70,95,88
C-2183,2023-12-06,4.282729289909165,83,99,71,61,72,87,76,97,63
C-2184,2023-04-03,1.2358246068219532,62,85,84,66,89,72,80,61,61
C-2185,2023-10-31,8.312651928839253,81,89,91,71,91,92,100,100,100
C-2186,2023-12-23,13.219789406084933,72,76,77,77,81,72,75,74,87
C-2187,2023-10-08,5.923214276748823,85,83,92,79,65,77,81,62,72
C-2188,2023-11-29,6.89907067346123,92,88,95,70,91,65,63,82,79
C-2189,2023-06-21,7.281799609246464,68,90,95,61,100,95,82,69,94
C-2190,2023-04-07,6.579000965203951,78,76,74,61,67,98,75,98,74
C-2191,2023-11-03,5.227278211632546,77,88,93,60,93,98,78,83,92
C-2192,2023-03-29,5.081006184153739,61,84,98,86,85,90,91,94,71
C-2193,2023-07-30,10.509459361538058,80,80,90,94,95,74,65,60,85
C-2194,2023-12-28,2.71228112382373,90,61,72,87,66,77,86,66,79
C-2195,2023-11-28,1.7566619734018278,92,82,88,93,90,81,68,75,60
C-2196,2023-11-22,14.96419386977263,99,82,86,68,65,82,61,94,77
C-2197,2023-03-31,5.674754631672047,80,78,85,81,85,92,75,97,87
C-2198,2023-01-01,8.808805068003611,90,94,73,96,60,79,64,82,83
C-2199,2023-04-14,12.441967983224265,76,63,84,80,86,70,86,66,65
C-2200,2023-07-27,8.908818979911336,99,65,65,80,64,64,66,78,91
C-2201,2023-02-18,8.030175164279237,66,93,92,76,86,94,86,68,71
C-2202,2023-05-30,9.951817038995511,89,81,86,70,90,75,81,91,98
C-2203,2023-03-23,8.036314896998423,99,62,64,90,95,92,95,84,81
C-2204,2023-01-12,0.9872399147122166,94,90,85,75,62,91,76,96,95
C-2205,2023-09-29,1.1461240499621654,61,83,82,100,72,75,62,98,98
C-2206,2023-09-26,7.178383603407919,97,80,97,91,75,91,87,77,70
C-2207,2023-11-15,11.908968497672353,98,86,98,83,65,84,95,68,68
C-2208,2023-02-04,5.695518787055279,70,65,83,82,87,78,90,61,66
C-2209,2023-04-25,13.292939173409236,100,64,75,65,62,67,71,64,92
C-2210,2023-04-19,7.8841415505274846,92,91,81,70,72,92,66,73,69
C-2211,2023-08-25,11.609303976594665,100,62,60,65,90,67,60,84,99
C-2212,2023-12-22,10.488339562954263,68,77,93,76,81,61,71,97,98
C-2213,2023-10-26,6.893668420933502,70,62,66,89,79,73,95,77,82
C-2214,2023-08-24,10.571287088974579,65,82,90,75,69,75,85,85,86
C-2215,2023-07-08,2.668858021145316,99,64,75,71,92,61,80,96,61
C-2216,2023-08-20,10.005172196938435,92,76,92,87,60,77,81,90,65
C-2217,2023-07-23,5.244201683603218,66,73,87,77,61,82,96,83,97
C-2218,2023-07-22,7.56972771889235,88,85,81,66,81,100,65,62,76
C-2219,2023-08-01,7.6422245370912085,95,83,69,97,64,73,93,99,89
C-2220,2023-04-17,3.85063735703789,87,63,81,74,68,75,62,88,99
C-2221,2023-04-24,12.11684586598385,84,74,62,87,74,99,98,92,86
C-2222,2023-10-10,11.979588161224452,75,94,71,84,98,60,82,81,97
C-2223,2023-03-16,10.111602303269146,82,62,87,77,83,66,84,67,74
C-2224,2023-07-05,7.019250726067824,89,74,89,90,81,87,68,84,65
C-2225,2023-09-25,8.659455425496516,97,72,84,76,91,82,94,82,96
C-2226,2023-05-24,6.748751631857953,72,72,68,71,78,65,76,65,77
C-2227,2023-04-11,5.294624050850328,87,87,86,67,83,69,100,69,70
C-2228,2023-11-11,13.728323589284242,89,62,86,86,96,78,94,85,73
C-2229,2023-04-26,6.337301754818036,70,85,85,94,61,70,64,75,63
C-2230,2023-07-07,4.395583335750768,73,67,68,97,100,100,73,82,81
C-2231,2023-07-15,8.491232891626987,79,65,90,72,80,87,97,98,77
C-2232,2023-12-15,5.186428666634114,61,73,66,67,65,78,64,72,85
C-2233,2023-06-11,1.1731346404815555,83,72,74,98,75,80,76,61,69
C-2234,2023-01-28,10.051324103644106,98,73,62,74,86,94,86,82,71
C-2235,2023-11-15,11.955614119889884,77,80,98,100,95,67,86,83,91
C-2236,2023-11-09,4.681534535702736,76,100,80,66,78,98,94,83,66
C-2237,2023-08-01,1.4101449315395076,72,98,64,86,66,84,97,89,64
C-2238,2023-07-11,11.338409927938802,73,62,94,95,79,96,67,78,84
C-2239,2023-12-28,3.520023668944248,63,94,84,99,60,80,100,100,96
C-2240,2023-08-18,3.538785637724975,96,98,70,84,77,73,81,96,95
C-2241,2023-06-15,14.421145734081405,93,68,82,96,90,88,62,73,66
C-2242,2023-01-08,0.8766824420419541,85,72,85,95,98,69,86,85,74
C-2243,2023-07-17,9.79682889351893,97,79,74,83,72,81,91,61,77
C-2244,2023-06-10,9.475066637421426,67,99,68,81,72,99,91,86,100
C-2245,2023-01-29,5.205546669689773,62,73,74,78,65,68,91,100,99
C-2246,2023-01-24,11.69251302106267,88,93,73,91,88,82,66,83,83
C-2247,2023-09-03,2.6475387703610114,98,61,87,85,67,82,71,87,74
C-2248,2023-05-31,7.486123810314576,97,79,75,97,65,83,77,68,72
C-2249,2023-12-05,11.898147669248065,74,99,77,77,84,76,89,83,92
C-2250,2023-04-07,8.191944194468359,81,97,84,81,66,60,67,97,72
C-2251,2023-09-25,11.723212905658468,92,64,72,69,89,61,99,68,100
C-2252,2023-03-31,3.278244947077643,61,99,64,75,72,97,95,85,85
C-2253,2023-04-13,12.967273137839259,68,95,91,81,77,91,100,83,78
C-2254,2023-10-13,10.27181789174961,61,67,89,89,99,94,82,88,73
C-2255,2023-09-27,12.914588260549975,75,67,76,89,69,100,93,91,79
C-2256,2023-01-29,9.829413262956361,93,61,71,94,84,98,76,75,68
C-2257,2023-01-03,0.9792014977115546,92,85,85,68,83,71,84,64,99
C-2258,2023-04-02,1.472458423128041,95,69,64,64,61,96,97,65,64
C-2259,2023-02-03,14.47128358358876,98,76,91,72,78,95,63,84,86
C-2260,2023-05-29,7.10921257597378,94,81,97,88,89,86,61,71,61
C-2261,2023-03-21,13.470190660717915,81,88,64,65,98,71,84,85,84
C-2262,2023-12-13,5.2146319454920755,63,97,88,75,78,80,78,77,60
C-2263,2023-03-11,13.363409367050204,68,94,89,77,76,87,80,71,65
C-2264,2023-09-26,13.546079037760371,66,87,89,93,66,69,60,63,86
C-2265,2023-03-22,9.940704910758456,88,76,85,61,90,86,88,84,72
C-2266,2023-11-16,12.984316558511532,73,95,78,64,64,87,73,71,73
C-2267,2023-12-01,11.503385977678606,61,64,80,69,96,97,78,90,63
C-2268,2023-08-28,7.986523394246054,67,92,96,93,82,69,89,66,98
C-2269,2023-11-09,8.000473544734723,79,72,63,89,81,67,81,75,81
C-2270,2023-09-14,0.8831004926934048,65,86,85,97,72,93,89,61,81
C-2271,2023-05-10,2.5231695362069284,80,69,82,100,90,100,71,97,68
C-2272,2023-12-15,3.840577624821816,88,94,99,60,99,61,66,93,89
C-2273,2023-06-09,1.3872102252213108,71,71,89,77,99,95,82,95,93
C-2274,2023-06-01,11.793561134710218,62,64,69,85,75,96,80,98,89
C-2275,2023-09-14,4.765194510139302,97,73,74,88,76,76,86,89,69
C-2276,2023-01-20,10.15508578341616,98,93,67,66,75,97,97,67,74
C-2277,2023-10-12,14.818111679140225,68,60,62,93,68,100,86,94,95
C-2278,2023-09-19,8.287126254138128,84,89,79,67,75,97,83,97,83
C-2279,2023-04-28,9.97716931249269,76,85,65,77,64,98,93,73,71
C-2280,2023-02-12,13.754526958512523,99,98,79,70,87,98,87,75,80
C-2281,2023-07-14,5.846000953409922,61,63,72,70,95,61,87,80,92
C-2282,2023-03-06,14.26930545601965,83,79,98,83,83,93,62,73,95
C-2283,2023-10-03,11.627528111938025,61,89,87,98,91,75,74,97,63
C-2284,2023-02-28,1.6365563800237721,64,86,82,75,60,66,63,67,67
C-2285,2023-06-23,7.254592062145046,74,67,87,81,89,73,77,69,100
C-2286,2023-05-22,4.6848849667417705,72,100,95,95,71,72,86,75,64
C-2287,2023-10-08,8.941792346617023,83,66,71,72,97,63,60,71,67
C-2288,2023-06-10,12.705883860491507,73,76,63,69,99,66,69,62,95
C-2289,2023-08-30,8.149342177821595,85,69,74,87,98,93,90,80,69
C-2290,2023-11-04,6.24054788179819,76,91,83,79,62,76,88,81,89
C-2291,2023-05-18,10.925260268173044,98,82,88,99,67,74,85,89,85
C-2292,2023-02-25,5.5568866564576735,64,83,80,65,98,91,86,62,78
C-2293,2023-10-08,0.8301519434650972,71,99,98,84,61,76,70,61,75
C-2294,2023-09-22,0.5645842976702451,99,100,98,62,66,63,79,78,75
C-2295,2023-10-08,14.579618235041906,73,97,64,64,76,63,88,99,84
C-2296,2023-09-28,12.869621649559646,78,69,84,76,63,63,91,63,82
C-2297,2023-02-21,13.870401966178331,73,80,73,73,93,82,61,86,99
C-2298,2023-09-16,6.705377649783524,75,83,71,68,71,70,63,62,90
C-2299,2023-08-28,3.245853826660045,98,64,90,92,66,63,72,72,98
C-2300,2023-07-19,12.463147686167789,65,95,76,69,84,76,85,67,91
C-2301,2023-08-05,1.668462604928382,71,65,78,91,63,98,60,76,87
C-2302,2023-05-07,7.666158845649787,66,82,65,65,80,89,92,82,65
C-2303,2023-10-29,12.562387061047577,90,96,89,97,79,94,78,71,90
C-2304,2023-03-04,7.450436201830548,71,86,97,95,69,73,73,65,62
C-2305,2023-09-22,4.746874283992735,96,67,60,83,87,89,72,64,91
C-2306,2023-03-29,12.964831779861008,64,95,97,62,64,92,73,84,64
C-2307,2023-01-08,10.668637880559508,72,61,89,89,94,73,81,92,86
C-2308,2023-01-22,10.437816959528046,62,100,75,99,87,83,96,72,78
C-2309,2023-04-21,10.196765246228933,88,87,70,73,81,64,84,69,65
C-2310,2023-03-28,4.662876068381217,84,61,77,66,95,93,89,100,79
C-2311,2023-06-12,14.204103358815921,84,76,79,94,89,72,74,83,66
C-2312,2023-07-04,5.1270544262655555,85,89,72,68,69,63,95,83,74
C-2313,2023-02-17,2.8007029611988807,79,62,65,68,99,84,77,72,66
C-2314,2023-10-21,7.546850288222314,84,81,60,72,72,92,98,99,78
C-2315,2023-01-15,12.543711282255735,80,65,96,77,82,97,76,81,71
C-2316,2023-04-27,10.965796468746166,72,80,72,67,93,66,60,70,63
C-2317,2023-06-03,6.381475577562575,93,96,70,81,91,69,81,84,72
C-2318,2023-12-15,11.83387858475043,60,73,70,95,83,69,99,91,77
C-2319,2023-06-15,5.645012608146843,92,62,78,93,80,71,62,65,82
C-2320,2023-04-20,7.461945388894132,85,78,91,66,74,79,72,64,86
C-2321,2023-05-17,6.127374579653504,99,67,91,80,94,71,81,80,70
C-2322,2023-12-05,13.82798611359275,82,96,77,95,63,64,93,90,88
C-2323,2023-10-06,12.661604017067493,82,74,89,69,99,73,66,84,60
C-2324,2023-08-24,9.665348494881416,64,75,66,89,98,82,74,88,65
C-2325,2023-10-12,8.36881321969291,74,74,97,79,68,94,66,60,91
C-2326,2023-11-03,12.233883561474007,63,79,71,96,81,95,66,80,66
C-2327,2023-01-19,8.066147317336497,80,78,100,66,60,68,68,97,61
C-2328,2023-06-15,2.8334370493035554,62,65,87,75,95,78,98,84,60
C-2329,2023-04-28,3.5903311182718847,79,64,63,62,83,94,83,76,82
C-2330,2023-07-20,8.315863552717426,90,72,96,62,75,90,96,88,81
C-2331,2023-02-10,2.175911388106833,67,62,68,66,81,100,99,93,76
C-2332,2023-05-27,13.73850904697676,95,63,94,62,69,95,80,77,77
C-2333,2023-06-13,12.425584177861962,77,90,91,65,73,83,97,82,61
C-2334,2023-04-18,2.6990136397604103,84,99,86,90,67,60,63,68,74
C-2335,2023-04-18,7.764980191806758,63,66,60,87,71,88,98,75,95
C-2336,2023-04-21,8.953282441326223,96,68,74,80,60,72,97,62,85
C-2337,2023-08-15,5.58989369389072,90,96,71,61,73,94,99,83,70
C-2338,2023-08-22,14.629204530970618,95,67,60,100,96,83,84,73,67
C-2339,2023-02-22,9.319016121369234,65,93,89,85,92,71,60,85,88
C-2340,2023-06-26,12.177310722800302,87,83,74,90,62,83,68,86,96
C-2341,2023-10-20,3.9582853175410206,97,74,81,76,66,81,84,72,99
C-2342,2023-12-30,14.90236371895887,91,70,97,78,88,71,71,82,98
C-2343,2023-01-30,12.778467107403157,87,87,60,61,70,87,88,88,75
C-2344,2023-05-23,2.669515901687747,92,91,62,71,94,80,68,88,65
C-2345,2023-01-28,4.895792517815864,75,98,76,76,74,72,95,63,88
C-2346,2023-04-09,7.385590976478578,92,81,90,67,98,73,95,87,77
C-2347,2023-07-18,13.46066955905689,81,89,85,64,69,94,74,100,87
C-2348,2023-05-06,12.59518363523991,78,93,90,67,62,89,60,71,96
C-2349,2023-12-09,8.720883661534682,97,98,82,60,78,87,93,89,90
C-2350,2023-08-12,3.972948138971577,98,89,81,81,64,61,79,99,81
C-2351,2023-11-22,9.554068581725302,91,80,60,88,92,85,76,75,82
C-2352,2023-07-04,1.1606964208845838,85,74,90,98,72,82,61,97,70
C-2353,2023-07-23,8.487078037189907,89,83,97,65,71,88,75,61,91
C-2354,2023-07-04,9.243176102338683,65,74,61,61,74,87,81,80,61
C-2355,2023-02-25,1.505813577855511,98,87,79,67,65,96,92,77,89
C-2356,2023-08-22,8.959821122494642,93,89,75,100,74,98,100,86,94
C-2357,2023-12-01,4.0173186723427925,82,75,97,60,73,61,66,76,64
C-2358,2023-10-26,9.624164805309656,69,61,81,70,90,85,65,85,83
C-2359,2023-11-29,10.946330083838006,96,74,80,73,68,63,69,62,94
C-2360,2023-05-23,1.9962746142087653,74,77,71,86,69,73,85,73,97
C-2361,2023-10-11,3.4046465395835055,90,71,75,61,89,94,77,89,66
C-2362,2023-12-19,12.66901541687078,61,72,95,63,82,94,72,89,89
C-2363,2023-07-14,6.46853998509407,98,83,94,94,63,90,75,68,100
C-2364,2023-03-05,7.719816952980162,62,69,73,60,87,61,84,76,89
C-2365,2023-08-19,9.85453516584927,78,96,71,80,88,98,80,92,90
C-2366,2023-07-15,7.408310604849867,97,89,78,76,92,87,61,68,85
C-2367,2023-11-24,14.033850347356736,82,97,87,85,95,95,91,71,86
C-2368,2023-12-25,10.481000162505794,80,82,72,82,65,93,79,66,86
C-2369,2023-09-09,5.1030197819298,75,91,88,95,94,64,98,74,67
C-2370,2023-04-10,5.756041238814133,70,82,74,60,80,97,83,72,76
C-2371,2023-05-02,3.0083263169247263,87,72,78,79,79,60,96,74,81
C-2372,2023-07-10,1.629808637510692,85,88,79,90,63,91,73,87,82
C-2373,2023-03-24,0.8799291385890232,62,99,78,83,82,99,63,75,75
C-2374,2023-09-05,1.9738461502467655,60,71,67,77,95,75,82,73,88
C-2375,2023-02-08,8.96956314705215,63,80,86,88,62,63,67,67,96
C-2376,2023-01-04,6.129734736894574,98,98,87,66,70,95,68,80,64
C-2377,2023-07-17,12.220523376022156,100,66,63,68,74,90,93,99,90
C-2378,2023-10-17,3.0934776436861515,88,85,68,74,73,88,88,79,75
C-2379,2023-08-13,14.429614841351299,100,88,76,72,62,86,86,98,64
C-2380,2023-07-28,13.046087870539315,90,71,92,62,100,77,82,76,82
C-2381,2023-10-25,5.496170911675819,65,86,86,65,77,92,83,90,100
C-2382,2023-05-04,7.939099206181432,94,94,93,97,64,86,87,88,81
C-2383,2023-12-16,7.021537941422338,86,97,93,82,74,60,88,99,97
C-2384,2023-11-26,8.608307603654922,72,84,91,96,85,82,98,79,69
C-2385,2023-07-13,6.295389786746098,66,78,66,88,62,86,72,90,68
C-2386,2023-06-10,12.896055308815066,81,83,63,81,88,60,99,69,62
C-2387,2023-01-11,7.908483102601719,82,67,70,95,85,87,67,73,95
C-2388,2023-03-17,2.0967031242100806,61,84,92,81,64,81,93,89,62
C-2389,2023-05-07,6.0907549613019025,62,88,69,99,100,64,86,69,99
C-2390,2023-05-25,5.261435026993679,99,89,63,68,99,75,89,99,69
C-2391,2023-08-17,11.975921182940047,69,64,76,74,73,87,98,60,62
C-2392,2023-02-20,10.176315801344824,80,68,85,77,71,64,83,82,61
C-2393,2023-05-16,13.756174480166132,67,81,87,94,92,94,87,64,99
C-2394,2023-02-28,4.658682038998462,66,61,84,90,63,92,61,81,92
C-2395,2023-03-07,11.250277412446799,70,97,74,91,60,69,68,75,92
C-2396,2023-06-20,6.704319360316142,81,88,96,94,100,88,94,97,100
C-2397,2023-03-18,11.75330135143629,61,83,86,72,70,67,93,100,93
C-2398,2023-08-09,9.868610706166901,90,99,87,94,72,62,95,99,68
C-2399,2023-07-13,10.72069719625794,60,87,61,82,72,93,76,78,62
C-2400,2023-10-25,6.64129623328691,74,71,88,99,96,90,99,71,76
C-2401,2023-11-18,9.988636270354734,64,83,72,63,91,70,79,73,83
C-2402,2023-05-30,10.871921813236172,61,80,61,77,76,66,77,71,99
C-2403,2023-05-11,4.003803807144375,79,72,97,68,77,73,91,86,82
C-2404,2023-06-04,8.633436128097605,63,80,68,85,100,71,62,81,96
C-2405,2023-04-23,0.5190797061167759,90,98,89,90,91,72,65,76,98
C-2406,2023-08-30,14.267883986280989,86,96,92,100,83,71,66,96,65
C-2407,2023-12-12,5.425396476113407,89,66,93,86,87,71,69,94,100
C-2408,2023-11-17,4.617186103632212,69,65,78,68,80,72,81,97,87
C-2409,2023-06-05,6.405839873848732,77,85,95,81,83,65,83,83,76
C-2410,2023-04-29,13.090740150967507,80,75,83,90,84,61,75,63,67
C-2411,2023-02-11,4.071148567858347,88,70,76,62,69,62,76,69,80
C-2412,2023-07-13,1.4455004823431683,97,63,82,100,71,87,66,86,71
C-2413,2023-10-12,10.386610251169708,99,99,82,83,68,83,88,99,95
C-2414,2023-05-28,1.1622340319221174,99,69,81,90,93,85,80,67,63
C-2415,2023-06-28,0.9712191543869473,74,90,71,61,88,65,94,63,87
C-2416,2023-01-01,12.767998810257458,92,64,71,84,62,93,86,99,68
C-2417,2023-03-30,11.811227499643875,85,94,97,65,83,61,74,87,62
C-2418,2023-12-21,7.302827668842771,62,67,74,74,78,100,92,71,71
C-2419,2023-06-11,2.8979277599342192,87,71,74,84,73,90,62,82,93
C-2420,2023-07-31,2.564981956043542,100,98,81,75,80,82,70,62,70
C-2421,2023-09-18,4.581310615439225,93,83,87,76,75,62,75,74,62
C-2422,2023-02-13,4.395742120866766,94,71,78,60,85,100,88,82,85
C-2423,2023-08-10,5.9510400260995535,63,62,84,99,84,70,67,91,62
C-2424,2023-11-01,11.844436197965567,85,65,67,63,82,76,90,84,93
C-2425,2023-07-01,14.391642909254676,84,84,82,62,68,61,81,88,79
C-2426,2023-02-17,2.0699449717373417,93,87,91,95,78,64,87,62,66
C-2427,2023-04-16,2.744692285096981,88,77,83,66,72,70,76,69,87
C-2428,2023-05-03,6.102804140949851,82,87,84,91,87,94,79,75,77
C-2429,2023-03-30,6.09413980379473,72,67,61,73,63,64,71,87,65
C-2430,2023-10-15,4.5108783923097135,80,70,93,94,89,74,75,74,87
C-2431,2023-10-08,1.777358557952051,79,96,67,90,76,62,91,78,82
C-2432,2023-10-08,2.6280932586312704,91,72,66,96,68,94,81,60,61
C-2433,2023-05-20,13.91657372684062,77,78,76,75,62,89,66,73,71
C-2434,2023-07-11,2.731816437263178,70,87,95,78,76,77,86,100,68
C-2435,2023-06-26,6.12156349351724,74,75,83,86,68,77,98,82,97
C-2436,2023-09-27,10.093730610856609,96,98,76,97,99,70,85,68,77
C-2437,2023-03-02,0.7404056885000383,93,89,96,75,75,67,80,85,82
C-2438,2023-07-02,14.506020028225535,72,64,65,73,83,82,87,99,93
C-2439,2023-02-15,12.005209778179028,78,70,66,95,64,87,65,96,90
C-2440,2023-03-21,3.8480251937607277,78,99,85,60,89,71,63,60,97
C-2441,2023-04-17,14.41724640257808,67,69,60,100,89,60,79,80,66
C-2442,2023-04-08,6.533153435519216,64,98,62,98,72,68,85,90,100
C-2443,2023-09-19,1.780792039845366,86,73,61,88,83,76,93,96,94
C-2444,2023-02-19,10.742654429393808,91,95,74,90,63,83,78,93,64
