task_ID,Gate_number,Floor_No,shift_no,date
T-005,20,2,1,2023-03-14
T-005,20,2,1,2023-03-22
T-005,20,2,1,2023-04-06
T-005,20,2,1,2023-04-15
T-005,20,2,1,2023-04-20
T-005,20,2,1,2023-04-04
T-005,20,2,1,2023-05-06
T-005,20,2,1,2023-05-29
T-005,20,2,1,2023-05-22
T-005,20,2,1,2023-05-27
T-005,20,2,1,2023-06-02
T-005,20,2,1,2023-06-30
T-005,20,2,1,2023-06-19
T-005,20,2,1,2023-06-12
T-005,20,2,1,2023-07-29
T-005,20,2,1,2023-07-08
T-005,20,2,1,2023-07-09
T-005,20,2,1,2023-07-26
T-005,20,2,1,2023-08-19
T-005,20,2,1,2023-08-17
T-005,20,2,1,2023-08-11
T-005,20,2,1,2023-08-05
T-005,20,2,1,2023-09-04
T-005,20,2,1,2023-09-07
T-005,20,2,1,2023-09-17
T-005,20,2,1,2023-09-23
T-005,20,2,1,2023-10-04
T-005,20,2,1,2023-10-21
T-005,20,2,1,2023-10-14
T-005,20,2,1,2023-10-18
T-005,20,2,1,2023-11-07
T-005,20,2,1,2023-11-05
T-005,20,2,1,2023-11-23
T-005,20,2,1,2023-11-11
T-005,20,2,1,2023-12-08
T-005,20,2,1,2023-12-12
T-005,20,2,1,2023-12-21
T-005,20,2,1,2023-12-27
T-005,20,2,2,2023-01-20
T-005,20,2,2,2023-01-18
T-005,20,2,2,2023-01-12
T-005,20,2,2,2023-01-25
T-005,20,2,2,2023-02-16
T-005,20,2,2,2023-02-03
T-005,20,2,2,2023-02-11
T-005,20,2,2,2023-02-28
T-005,20,2,2,2023-03-27
T-005,20,2,2,2023-03-02
T-005,20,2,2,2023-03-14
T-005,20,2,2,2023-03-22
T-005,20,2,2,2023-04-06
T-005,20,2,2,2023-04-15
T-005,20,2,2,2023-04-20
T-005,20,2,2,2023-04-04
T-005,20,2,2,2023-05-06
T-005,20,2,2,2023-05-29
T-005,20,2,2,2023-05-22
T-005,20,2,2,2023-05-27
T-005,20,2,2,2023-06-02
T-005,20,2,2,2023-06-30
T-005,20,2,2,2023-06-19
T-005,20,2,2,2023-06-12
T-005,20,2,2,2023-07-29
T-005,20,2,2,2023-07-08
T-005,20,2,2,2023-07-09
T-005,20,2,2,2023-07-26
T-005,20,2,2,2023-08-19
T-005,20,2,2,2023-08-17
T-005,20,2,2,2023-08-11
T-005,20,2,2,2023-08-05
T-005,20,2,2,2023-09-04
T-005,20,2,2,2023-09-07
T-005,20,2,2,2023-09-17
T-005,20,2,2,2023-09-23
T-005,20,2,2,2023-10-04
T-005,20,2,2,2023-10-21
T-005,20,2,2,2023-10-14
T-005,20,2,2,2023-10-18
T-005,20,2,2,2023-11-07
T-005,20,2,2,2023-11-05
T-005,20,2,2,2023-11-23
T-005,20,2,2,2023-11-11
T-005,20,2,2,2023-12-08
T-005,20,2,2,2023-12-12
T-005,20,2,2,2023-12-21
T-005,20,2,2,2023-12-27
T-005,20,2,3,2023-01-20
T-005,20,2,3,2023-01-18
T-005,20,2,3,2023-01-12
T-005,20,2,3,2023-01-25
T-005,20,2,3,2023-02-16
T-005,20,2,3,2023-02-03
T-005,20,2,3,2023-02-11
T-005,20,2,3,2023-02-28
T-005,20,2,3,2023-03-27
T-005,20,2,3,2023-03-02
T-005,20,2,3,2023-03-14
T-005,20,2,3,2023-03-22
T-005,20,2,3,2023-04-06
T-005,20,2,3,2023-04-15
T-005,20,2,3,2023-04-20
T-005,20,2,3,2023-04-04
T-005,20,2,3,2023-05-06
T-005,20,2,3,2023-05-29
T-005,20,2,3,2023-05-22
T-005,20,2,3,2023-05-27
T-005,20,2,3,2023-06-02
T-005,20,2,3,2023-06-30
T-005,20,2,3,2023-06-19
T-005,20,2,3,2023-06-12
T-005,20,2,3,2023-07-29
T-005,20,2,3,2023-07-08
T-005,20,2,3,2023-07-09
T-005,20,2,3,2023-07-26
T-005,20,2,3,2023-08-19
T-005,20,2,3,2023-08-17
T-005,20,2,3,2023-08-11
T-005,20,2,3,2023-08-05
T-005,20,2,3,2023-09-04
T-005,20,2,3,2023-09-07
T-005,20,2,3,2023-09-17
T-005,20,2,3,2023-09-23
T-005,20,2,3,2023-10-04
T-005,20,2,3,2023-10-21
T-005,20,2,3,2023-10-14
T-005,20,2,3,2023-10-18
T-005,20,2,3,2023-11-07
T-005,20,2,3,2023-11-05
T-005,20,2,3,2023-11-23
T-005,20,2,3,2023-11-11
T-005,20,2,3,2023-12-08
T-005,20,2,3,2023-12-12
T-005,20,2,3,2023-12-21
T-005,20,2,3,2023-12-27
T-005,20,2,4,2023-01-20
T-005,20,2,4,2023-01-18
T-005,20,2,4,2023-01-12
T-005,20,2,4,2023-01-25
T-005,20,2,4,2023-02-16
T-005,20,2,4,2023-02-03
T-005,20,2,4,2023-02-11
T-005,20,2,4,2023-02-28
T-005,20,2,4,2023-03-27
T-005,20,2,4,2023-03-02
T-005,20,2,4,2023-03-14
T-005,20,2,4,2023-03-22
T-005,20,2,4,2023-04-06
T-005,20,2,4,2023-04-15
T-005,20,2,4,2023-04-20
T-005,20,2,4,2023-04-04
T-005,20,2,4,2023-05-06
T-005,20,2,4,2023-05-29
T-005,20,2,4,2023-05-22
T-005,20,2,4,2023-05-27
T-005,20,2,4,2023-06-02
T-005,20,2,4,2023-06-30
T-005,20,2,4,2023-06-19
T-005,20,2,4,2023-06-12
T-005,20,2,4,2023-07-29
T-005,20,2,4,2023-07-08
T-005,20,2,4,2023-07-09
T-005,20,2,4,2023-07-26
T-005,20,2,4,2023-08-19
T-005,20,2,4,2023-08-17
T-005,20,2,4,2023-08-11
T-005,20,2,4,2023-08-05
T-005,20,2,4,2023-09-04
T-005,20,2,4,2023-09-07
T-005,20,2,4,2023-09-17
T-005,20,2,4,2023-09-23
T-005,20,2,4,2023-10-04
T-005,20,2,4,2023-10-21
T-005,20,2,4,2023-10-14
T-005,20,2,4,2023-10-18
T-005,20,2,4,2023-11-07
T-005,20,2,4,2023-11-05
T-005,20,2,4,2023-11-23
T-005,20,2,4,2023-11-11
T-005,20,2,4,2023-12-08
T-005,20,2,4,2023-12-12
T-005,20,2,4,2023-12-21
T-005,20,2,4,2023-12-27
T-005,21,2,1,2023-01-20
T-005,21,2,1,2023-01-18
T-005,21,2,1,2023-01-12
T-005,21,2,1,2023-01-25
T-005,21,2,1,2023-02-16
T-005,21,2,1,2023-02-03
T-005,21,2,1,2023-02-11
T-005,21,2,1,2023-02-28
T-005,21,2,1,2023-03-27
T-005,21,2,1,2023-03-02
T-005,21,2,1,2023-03-14
T-005,21,2,1,2023-03-22
T-005,21,2,1,2023-04-06
T-005,21,2,1,2023-04-15
T-005,21,2,1,2023-04-20
T-005,21,2,1,2023-04-04
T-005,21,2,1,2023-05-06
T-005,21,2,1,2023-05-29
T-005,21,2,1,2023-05-22
T-005,21,2,1,2023-05-27
T-005,21,2,1,2023-06-02
T-005,21,2,1,2023-06-30
T-005,21,2,1,2023-06-19
T-005,21,2,1,2023-06-12
T-005,21,2,1,2023-07-29
T-005,21,2,1,2023-07-08
T-005,21,2,1,2023-07-09
T-005,21,2,1,2023-07-26
T-005,21,2,1,2023-08-19
T-005,21,2,1,2023-08-17
T-005,21,2,1,2023-08-11
T-005,21,2,1,2023-08-05
T-005,21,2,1,2023-09-04
T-005,21,2,1,2023-09-07
T-005,21,2,1,2023-09-17
T-005,21,2,1,2023-09-23
T-005,21,2,1,2023-10-04
T-005,21,2,1,2023-10-21
T-005,21,2,1,2023-10-14
T-005,21,2,1,2023-10-18
T-005,21,2,1,2023-11-07
T-005,21,2,1,2023-11-05
T-005,21,2,1,2023-11-23
T-005,21,2,1,2023-11-11
T-005,21,2,1,2023-12-08
T-005,21,2,1,2023-12-12
T-005,21,2,1,2023-12-21
T-005,21,2,1,2023-12-27
T-005,21,2,2,2023-01-20
T-005,21,2,2,2023-01-18
T-005,21,2,2,2023-01-12
T-005,21,2,2,2023-01-25
T-005,21,2,2,2023-02-16
T-005,21,2,2,2023-02-03
T-005,21,2,2,2023-02-11
T-005,21,2,2,2023-02-28
T-005,21,2,2,2023-03-27
T-005,21,2,2,2023-03-02
T-005,21,2,2,2023-03-14
T-005,21,2,2,2023-03-22
T-005,21,2,2,2023-04-06
T-005,21,2,2,2023-04-15
T-005,21,2,2,2023-04-20
T-005,21,2,2,2023-04-04
T-005,21,2,2,2023-05-06
T-005,21,2,2,2023-05-29
T-005,21,2,2,2023-05-22
T-005,21,2,2,2023-05-27
T-005,21,2,2,2023-06-02
T-005,21,2,2,2023-06-30
T-005,21,2,2,2023-06-19
T-005,21,2,2,2023-06-12
T-005,21,2,2,2023-07-29
T-005,21,2,2,2023-07-08
T-005,21,2,2,2023-07-09
T-005,21,2,2,2023-07-26
T-005,21,2,2,2023-08-19
T-005,21,2,2,2023-08-17
T-005,21,2,2,2023-08-11
T-005,21,2,2,2023-08-05
T-005,21,2,2,2023-09-04
T-005,21,2,2,2023-09-07
T-005,21,2,2,2023-09-17
T-005,21,2,2,2023-09-23
T-005,21,2,2,2023-10-04
T-005,21,2,2,2023-10-21
T-005,21,2,2,2023-10-14
T-005,21,2,2,2023-10-18
T-005,21,2,2,2023-11-07
T-005,21,2,2,2023-11-05
T-005,21,2,2,2023-11-23
T-005,21,2,2,2023-11-11
T-005,21,2,2,2023-12-08
T-005,21,2,2,2023-12-12
T-005,21,2,2,2023-12-21
T-005,21,2,2,2023-12-27
T-005,21,2,3,2023-01-20
T-005,21,2,3,2023-01-18
T-005,21,2,3,2023-01-12
T-005,21,2,3,2023-01-25
T-005,21,2,3,2023-02-16
T-005,21,2,3,2023-02-03
T-005,21,2,3,2023-02-11
T-005,21,2,3,2023-02-28
T-005,21,2,3,2023-03-27
T-005,21,2,3,2023-03-02
T-005,21,2,3,2023-03-14
T-005,21,2,3,2023-03-22
T-005,21,2,3,2023-04-06
T-005,21,2,3,2023-04-15
T-005,21,2,3,2023-04-20
T-005,21,2,3,2023-04-04
T-005,21,2,3,2023-05-06
T-005,21,2,3,2023-05-29
T-005,21,2,3,2023-05-22
T-005,21,2,3,2023-05-27
T-005,21,2,3,2023-06-02
T-005,21,2,3,2023-06-30
T-005,21,2,3,2023-06-19
T-005,21,2,3,2023-06-12
T-005,21,2,3,2023-07-29
T-005,21,2,3,2023-07-08
T-005,21,2,3,2023-07-09
T-005,21,2,3,2023-07-26
T-005,21,2,3,2023-08-19
T-005,21,2,3,2023-08-17
T-005,21,2,3,2023-08-11
T-005,21,2,3,2023-08-05
T-005,21,2,3,2023-09-04
T-005,21,2,3,2023-09-07
T-005,21,2,3,2023-09-17
T-005,21,2,3,2023-09-23
T-005,21,2,3,2023-10-04
T-005,21,2,3,2023-10-21
T-005,21,2,3,2023-10-14
T-005,21,2,3,2023-10-18
T-005,21,2,3,2023-11-07
T-005,21,2,3,2023-11-05
T-005,21,2,3,2023-11-23
T-005,21,2,3,2023-11-11
T-005,21,2,3,2023-12-08
T-005,21,2,3,2023-12-12
T-005,21,2,3,2023-12-21
T-005,21,2,3,2023-12-27
T-005,21,2,4,2023-01-20
T-005,21,2,4,2023-01-18
T-005,21,2,4,2023-01-12
T-005,21,2,4,2023-01-25
T-005,21,2,4,2023-02-16
T-005,21,2,4,2023-02-03
T-005,21,2,4,2023-02-11
T-005,21,2,4,2023-02-28
T-005,21,2,4,2023-03-27
T-005,21,2,4,2023-03-02
T-005,21,2,4,2023-03-14
T-005,21,2,4,2023-03-22
T-005,21,2,4,2023-04-06
T-005,21,2,4,2023-04-15
T-005,21,2,4,2023-04-20
T-005,21,2,4,2023-04-04
T-005,21,2,4,2023-05-06
T-005,21,2,4,2023-05-29
T-005,21,2,4,2023-05-22
T-005,21,2,4,2023-05-27
T-005,21,2,4,2023-06-02
T-005,21,2,4,2023-06-30
T-005,21,2,4,2023-06-19
T-005,21,2,4,2023-06-12
T-005,21,2,4,2023-07-29
T-005,21,2,4,2023-07-08
T-005,21,2,4,2023-07-09
T-005,21,2,4,2023-07-26
T-005,21,2,4,2023-08-19
T-005,21,2,4,2023-08-17
T-005,21,2,4,2023-08-11
T-005,21,2,4,2023-08-05
T-005,21,2,4,2023-09-04
T-005,21,2,4,2023-09-07
T-005,21,2,4,2023-09-17
T-005,21,2,4,2023-09-23
T-005,21,2,4,2023-10-04
T-005,21,2,4,2023-10-21
T-005,21,2,4,2023-10-14
T-005,21,2,4,2023-10-18
T-005,21,2,4,2023-11-07
T-005,21,2,4,2023-11-05
T-005,21,2,4,2023-11-23
T-005,21,2,4,2023-11-11
T-005,21,2,4,2023-12-08
T-005,21,2,4,2023-12-12
T-005,21,2,4,2023-12-21
T-005,21,2,4,2023-12-27
T-005,22,2,1,2023-01-20
T-005,22,2,1,2023-01-18
T-005,22,2,1,2023-01-12
T-005,22,2,1,2023-01-25
T-005,22,2,1,2023-02-16
T-005,22,2,1,2023-02-03
T-005,22,2,1,2023-02-11
T-005,22,2,1,2023-02-28
T-005,22,2,1,2023-03-27
T-005,22,2,1,2023-03-02
T-005,22,2,1,2023-03-14
T-005,22,2,1,2023-03-22
T-005,22,2,1,2023-04-06
T-005,22,2,1,2023-04-15
T-005,22,2,1,2023-04-20
T-005,22,2,1,2023-04-04
T-005,22,2,1,2023-05-06
T-005,22,2,1,2023-05-29
T-005,22,2,1,2023-05-22
T-005,22,2,1,2023-05-27
T-005,22,2,1,2023-06-02
T-005,22,2,1,2023-06-30
T-005,22,2,1,2023-06-19
T-005,22,2,1,2023-06-12
T-005,22,2,1,2023-07-29
T-005,22,2,1,2023-07-08
T-005,22,2,1,2023-07-09
T-005,22,2,1,2023-07-26
T-005,22,2,1,2023-08-19
T-005,22,2,1,2023-08-17
T-005,22,2,1,2023-08-11
T-005,22,2,1,2023-08-05
T-005,22,2,1,2023-09-04
T-005,22,2,1,2023-09-07
T-005,22,2,1,2023-09-17
T-005,22,2,1,2023-09-23
T-005,22,2,1,2023-10-04
T-005,22,2,1,2023-10-21
T-005,22,2,1,2023-10-14
T-005,22,2,1,2023-10-18
T-005,22,2,1,2023-11-07
T-005,22,2,1,2023-11-05
T-005,22,2,1,2023-11-23
T-005,22,2,1,2023-11-11
T-005,22,2,1,2023-12-08
T-005,22,2,1,2023-12-12
T-005,22,2,1,2023-12-21
T-005,22,2,1,2023-12-27
T-005,22,2,2,2023-01-20
T-005,22,2,2,2023-01-18
T-005,22,2,2,2023-01-12
T-005,22,2,2,2023-01-25
T-005,22,2,2,2023-02-16
T-005,22,2,2,2023-02-03
T-005,22,2,2,2023-02-11
T-005,22,2,2,2023-02-28
T-005,22,2,2,2023-03-27
T-005,22,2,2,2023-03-02
T-005,22,2,2,2023-03-14
T-005,22,2,2,2023-03-22
T-005,22,2,2,2023-04-06
T-005,22,2,2,2023-04-15
T-005,22,2,2,2023-04-20
T-005,22,2,2,2023-04-04
T-005,22,2,2,2023-05-06
T-005,22,2,2,2023-05-29
T-005,22,2,2,2023-05-22
T-005,22,2,2,2023-05-27
T-005,22,2,2,2023-06-02
T-005,22,2,2,2023-06-30
T-005,22,2,2,2023-06-19
T-005,22,2,2,2023-06-12
T-005,22,2,2,2023-07-29
T-005,22,2,2,2023-07-08
T-005,22,2,2,2023-07-09
T-005,22,2,2,2023-07-26
T-005,22,2,2,2023-08-19
T-005,22,2,2,2023-08-17
T-005,22,2,2,2023-08-11
T-005,22,2,2,2023-08-05
T-005,22,2,2,2023-09-04
T-005,22,2,2,2023-09-07
T-005,22,2,2,2023-09-17
T-005,22,2,2,2023-09-23
T-005,22,2,2,2023-10-04
T-005,22,2,2,2023-10-21
T-005,22,2,2,2023-10-14
T-005,22,2,2,2023-10-18
T-005,22,2,2,2023-11-07
T-005,22,2,2,2023-11-05
T-005,22,2,2,2023-11-23
T-005,22,2,2,2023-11-11
T-005,22,2,2,2023-12-08
T-005,22,2,2,2023-12-12
T-005,22,2,2,2023-12-21
T-005,22,2,2,2023-12-27
T-005,22,2,3,2023-01-20
T-005,22,2,3,2023-01-18
T-005,22,2,3,2023-01-12
T-005,22,2,3,2023-01-25
T-005,22,2,3,2023-02-16
T-005,22,2,3,2023-02-03
T-005,22,2,3,2023-02-11
T-005,22,2,3,2023-02-28
T-005,22,2,3,2023-03-27
T-005,22,2,3,2023-03-02
T-005,22,2,3,2023-03-14
T-005,22,2,3,2023-03-22
T-005,22,2,3,2023-04-06
T-005,22,2,3,2023-04-15
T-005,22,2,3,2023-04-20
T-005,22,2,3,2023-04-04
T-005,22,2,3,2023-05-06
T-005,22,2,3,2023-05-29
T-005,22,2,3,2023-05-22
T-005,22,2,3,2023-05-27
T-005,22,2,3,2023-06-02
T-005,22,2,3,2023-06-30
T-005,22,2,3,2023-06-19
T-005,22,2,3,2023-06-12
T-005,22,2,3,2023-07-29
T-005,22,2,3,2023-07-08
T-005,22,2,3,2023-07-09
T-005,22,2,3,2023-07-26
T-005,22,2,3,2023-08-19
T-005,22,2,3,2023-08-17
T-005,22,2,3,2023-08-11
T-005,22,2,3,2023-08-05
T-005,22,2,3,2023-09-04
T-005,22,2,3,2023-09-07
T-005,22,2,3,2023-09-17
T-005,22,2,3,2023-09-23
T-005,22,2,3,2023-10-04
T-005,22,2,3,2023-10-21
T-005,22,2,3,2023-10-14
T-005,22,2,3,2023-10-18
T-005,22,2,3,2023-11-07
T-005,22,2,3,2023-11-05
T-005,22,2,3,2023-11-23
T-005,22,2,3,2023-11-11
T-005,22,2,3,2023-12-08
T-005,22,2,3,2023-12-12
T-005,22,2,3,2023-12-21
T-005,22,2,3,2023-12-27
T-005,22,2,4,2023-01-20
T-005,22,2,4,2023-01-18
T-005,22,2,4,2023-01-12
T-005,22,2,4,2023-01-25
T-005,22,2,4,2023-02-16
T-005,22,2,4,2023-02-03
T-005,22,2,4,2023-02-11
T-005,22,2,4,2023-02-28
T-005,22,2,4,2023-03-27
T-005,22,2,4,2023-03-02
T-005,22,2,4,2023-03-14
T-005,22,2,4,2023-03-22
T-005,22,2,4,2023-04-06
T-005,22,2,4,2023-04-15
T-005,22,2,4,2023-04-20
T-005,22,2,4,2023-04-04
T-005,22,2,4,2023-05-06
T-005,22,2,4,2023-05-29
T-005,22,2,4,2023-05-22
T-005,22,2,4,2023-05-27
T-005,22,2,4,2023-06-02
T-005,22,2,4,2023-06-30
T-005,22,2,4,2023-06-19
T-005,22,2,4,2023-06-12
T-005,22,2,4,2023-07-29
T-005,22,2,4,2023-07-08
T-005,22,2,4,2023-07-09
T-005,22,2,4,2023-07-26
T-005,22,2,4,2023-08-19
T-005,22,2,4,2023-08-17
T-005,22,2,4,2023-08-11
T-005,22,2,4,2023-08-05
T-005,22,2,4,2023-09-04
T-005,22,2,4,2023-09-07
T-005,22,2,4,2023-09-17
T-005,22,2,4,2023-09-23
T-005,22,2,4,2023-10-04
T-005,22,2,4,2023-10-21
T-005,22,2,4,2023-10-14
T-005,22,2,4,2023-10-18
T-005,22,2,4,2023-11-07
T-005,22,2,4,2023-11-05
T-005,22,2,4,2023-11-23
T-005,22,2,4,2023-11-11
T-005,22,2,4,2023-12-08
T-005,22,2,4,2023-12-12
T-005,22,2,4,2023-12-21
T-005,22,2,4,2023-12-27
T-005,23,2,1,2023-01-20
T-005,23,2,1,2023-01-18
T-005,23,2,1,2023-01-12
T-005,23,2,1,2023-01-25
T-005,23,2,1,2023-02-16
T-005,23,2,1,2023-02-03
T-005,23,2,1,2023-02-11
T-005,23,2,1,2023-02-28
T-005,23,2,1,2023-03-27
T-005,23,2,1,2023-03-02
T-005,23,2,1,2023-03-14
T-005,23,2,1,2023-03-22
T-005,23,2,1,2023-04-06
T-005,23,2,1,2023-04-15
T-005,23,2,1,2023-04-20
T-005,23,2,1,2023-04-04
T-005,23,2,1,2023-05-06
T-005,23,2,1,2023-05-29
T-005,23,2,1,2023-05-22
T-005,23,2,1,2023-05-27
T-005,23,2,1,2023-06-02
T-005,23,2,1,2023-06-30
T-005,23,2,1,2023-06-19
T-005,23,2,1,2023-06-12
T-005,23,2,1,2023-07-29
T-005,23,2,1,2023-07-08
T-005,23,2,1,2023-07-09
T-005,23,2,1,2023-07-26
T-005,23,2,1,2023-08-19
T-005,23,2,1,2023-08-17
T-005,23,2,1,2023-08-11
T-005,23,2,1,2023-08-05
T-005,23,2,1,2023-09-04
T-005,23,2,1,2023-09-07
T-005,23,2,1,2023-09-17
T-005,23,2,1,2023-09-23
T-005,23,2,1,2023-10-04
T-005,23,2,1,2023-10-21
T-005,23,2,1,2023-10-14
T-005,23,2,1,2023-10-18
T-005,23,2,1,2023-11-07
T-005,23,2,1,2023-11-05
T-005,23,2,1,2023-11-23
T-005,23,2,1,2023-11-11
T-005,23,2,1,2023-12-08
T-005,23,2,1,2023-12-12
T-005,23,2,1,2023-12-21
T-005,23,2,1,2023-12-27
T-005,23,2,2,2023-01-20
T-005,23,2,2,2023-01-18
T-005,23,2,2,2023-01-12
T-005,23,2,2,2023-01-25
T-005,23,2,2,2023-02-16
T-005,23,2,2,2023-02-03
T-005,23,2,2,2023-02-11
T-005,23,2,2,2023-02-28
T-005,23,2,2,2023-03-27
T-005,23,2,2,2023-03-02
T-005,23,2,2,2023-03-14
T-005,23,2,2,2023-03-22
T-005,23,2,2,2023-04-06
T-005,23,2,2,2023-04-15
T-005,23,2,2,2023-04-20
T-005,23,2,2,2023-04-04
T-005,23,2,2,2023-05-06
T-005,23,2,2,2023-05-29
T-005,23,2,2,2023-05-22
T-005,23,2,2,2023-05-27
T-005,23,2,2,2023-06-02
T-005,23,2,2,2023-06-30
T-005,23,2,2,2023-06-19
T-005,23,2,2,2023-06-12
T-005,23,2,2,2023-07-29
T-005,23,2,2,2023-07-08
T-005,23,2,2,2023-07-09
T-005,23,2,2,2023-07-26
T-005,23,2,2,2023-08-19
T-005,23,2,2,2023-08-17
T-005,23,2,2,2023-08-11
T-005,23,2,2,2023-08-05
T-005,23,2,2,2023-09-04
T-005,23,2,2,2023-09-07
T-005,23,2,2,2023-09-17
T-005,23,2,2,2023-09-23
T-005,23,2,2,2023-10-04
T-005,23,2,2,2023-10-21
T-005,23,2,2,2023-10-14
T-005,23,2,2,2023-10-18
T-005,23,2,2,2023-11-07
T-005,23,2,2,2023-11-05
T-005,23,2,2,2023-11-23
T-005,23,2,2,2023-11-11
T-005,23,2,2,2023-12-08
T-005,23,2,2,2023-12-12
T-005,23,2,2,2023-12-21
T-005,23,2,2,2023-12-27
T-005,23,2,3,2023-01-20
T-005,23,2,3,2023-01-18
T-005,23,2,3,2023-01-12
T-005,23,2,3,2023-01-25
T-005,23,2,3,2023-02-16
T-005,23,2,3,2023-02-03
T-005,23,2,3,2023-02-11
T-005,23,2,3,2023-02-28
T-005,23,2,3,2023-03-27
T-005,23,2,3,2023-03-02
T-005,23,2,3,2023-03-14
T-005,23,2,3,2023-03-22
T-005,23,2,3,2023-04-06
T-005,23,2,3,2023-04-15
T-005,23,2,3,2023-04-20
T-005,23,2,3,2023-04-04
T-005,23,2,3,2023-05-06
T-005,23,2,3,2023-05-29
T-005,23,2,3,2023-05-22
T-005,23,2,3,2023-05-27
T-005,23,2,3,2023-06-02
T-005,23,2,3,2023-06-30
T-005,23,2,3,2023-06-19
T-005,23,2,3,2023-06-12
T-005,23,2,3,2023-07-29
T-005,23,2,3,2023-07-08
T-005,23,2,3,2023-07-09
T-005,23,2,3,2023-07-26
T-005,23,2,3,2023-08-19
T-005,23,2,3,2023-08-17
T-005,23,2,3,2023-08-11
T-005,23,2,3,2023-08-05
T-005,23,2,3,2023-09-04
T-005,23,2,3,2023-09-07
T-005,23,2,3,2023-09-17
T-005,23,2,3,2023-09-23
T-005,23,2,3,2023-10-04
T-005,23,2,3,2023-10-21
T-005,23,2,3,2023-10-14
T-005,23,2,3,2023-10-18
T-005,23,2,3,2023-11-07
T-005,23,2,3,2023-11-05
T-005,23,2,3,2023-11-23
T-005,23,2,3,2023-11-11
T-005,23,2,3,2023-12-08
T-005,23,2,3,2023-12-12
T-005,23,2,3,2023-12-21
T-005,23,2,3,2023-12-27
T-005,23,2,4,2023-01-20
T-005,23,2,4,2023-01-18
T-005,23,2,4,2023-01-12
T-005,23,2,4,2023-01-25
T-005,23,2,4,2023-02-16
T-005,23,2,4,2023-02-03
T-005,23,2,4,2023-02-11
T-005,23,2,4,2023-02-28
T-005,23,2,4,2023-03-27
T-005,23,2,4,2023-03-02
T-005,23,2,4,2023-03-14
T-005,23,2,4,2023-03-22
T-005,23,2,4,2023-04-06
T-005,23,2,4,2023-04-15
T-005,23,2,4,2023-04-20
T-005,23,2,4,2023-04-04
T-005,23,2,4,2023-05-06
T-005,23,2,4,2023-05-29
T-005,23,2,4,2023-05-22
T-005,23,2,4,2023-05-27
T-005,23,2,4,2023-06-02
T-005,23,2,4,2023-06-30
T-005,23,2,4,2023-06-19
T-005,23,2,4,2023-06-12
T-005,23,2,4,2023-07-29
T-005,23,2,4,2023-07-08
T-005,23,2,4,2023-07-09
T-005,23,2,4,2023-07-26
T-005,23,2,4,2023-08-19
T-005,23,2,4,2023-08-17
T-005,23,2,4,2023-08-11
T-005,23,2,4,2023-08-05
T-005,23,2,4,2023-09-04
T-005,23,2,4,2023-09-07
T-005,23,2,4,2023-09-17
T-005,23,2,4,2023-09-23
T-005,23,2,4,2023-10-04
T-005,23,2,4,2023-10-21
T-005,23,2,4,2023-10-14
T-005,23,2,4,2023-10-18
T-005,23,2,4,2023-11-07
T-005,23,2,4,2023-11-05
T-005,23,2,4,2023-11-23
T-005,23,2,4,2023-11-11
T-005,23,2,4,2023-12-08
T-005,23,2,4,2023-12-12
T-005,23,2,4,2023-12-21
T-005,23,2,4,2023-12-27
T-005,24,2,1,2023-01-20
T-005,24,2,1,2023-01-18
T-005,24,2,1,2023-01-12
T-005,24,2,1,2023-01-25
T-005,24,2,1,2023-02-16
T-005,24,2,1,2023-02-03
T-005,24,2,1,2023-02-11
T-005,24,2,1,2023-02-28
T-005,24,2,1,2023-03-27
T-005,24,2,1,2023-03-02
T-005,24,2,1,2023-03-14
T-005,24,2,1,2023-03-22
T-005,24,2,1,2023-04-06
T-005,24,2,1,2023-04-15
T-005,24,2,1,2023-04-20
T-005,24,2,1,2023-04-04
T-005,24,2,1,2023-05-06
T-005,24,2,1,2023-05-29
T-005,24,2,1,2023-05-22
T-005,24,2,1,2023-05-27
T-005,24,2,1,2023-06-02
T-005,24,2,1,2023-06-30
T-005,24,2,1,2023-06-19
T-005,24,2,1,2023-06-12
T-005,24,2,1,2023-07-29
T-005,24,2,1,2023-07-08
T-005,24,2,1,2023-07-09
T-005,24,2,1,2023-07-26
T-005,24,2,1,2023-08-19
T-005,24,2,1,2023-08-17
T-005,24,2,1,2023-08-11
T-005,24,2,1,2023-08-05
T-005,24,2,1,2023-09-04
T-005,24,2,1,2023-09-07
T-005,24,2,1,2023-09-17
T-005,24,2,1,2023-09-23
T-005,24,2,1,2023-10-04
T-005,24,2,1,2023-10-21
T-005,24,2,1,2023-10-14
T-005,24,2,1,2023-10-18
T-005,24,2,1,2023-11-07
T-005,24,2,1,2023-11-05
T-005,24,2,1,2023-11-23
T-005,24,2,1,2023-11-11
T-005,24,2,1,2023-12-08
T-005,24,2,1,2023-12-12
T-005,24,2,1,2023-12-21
T-005,24,2,1,2023-12-27
T-005,24,2,2,2023-01-20
T-005,24,2,2,2023-01-18
T-005,24,2,2,2023-01-12
T-005,24,2,2,2023-01-25
T-005,24,2,2,2023-02-16
T-005,24,2,2,2023-02-03
T-005,24,2,2,2023-02-11
T-005,24,2,2,2023-02-28
T-005,24,2,2,2023-03-27
T-005,24,2,2,2023-03-02
T-005,24,2,2,2023-03-14
T-005,24,2,2,2023-03-22
T-005,24,2,2,2023-04-06
T-005,24,2,2,2023-04-15
T-005,24,2,2,2023-04-20
T-005,24,2,2,2023-04-04
