task_ID,Gate_number,Floor_No,shift_no,date,Number_of_Personnel
T-002,5,1,1,2023-08-19,8
T-002,5,1,1,2023-08-17,8
T-002,5,1,1,2023-08-11,8
T-002,5,1,1,2023-08-05,8
T-002,5,1,1,2023-09-04,8
T-002,5,1,1,2023-09-07,8
T-002,5,1,1,2023-09-17,8
T-002,5,1,1,2023-09-23,8
T-002,5,1,1,2023-10-04,8
T-002,5,1,1,2023-10-21,8
T-002,5,1,1,2023-10-14,8
T-002,5,1,1,2023-10-18,8
T-002,5,1,1,2023-11-07,8
T-002,5,1,1,2023-11-05,8
T-002,5,1,1,2023-11-23,8
T-002,5,1,1,2023-11-11,8
T-002,5,1,1,2023-12-08,8
T-002,5,1,1,2023-12-12,8
T-002,5,1,1,2023-12-21,8
T-002,5,1,1,2023-12-27,8
T-002,5,1,2,2023-01-20,8
T-002,5,1,2,2023-01-18,8
T-002,5,1,2,2023-01-12,8
T-002,5,1,2,2023-01-25,8
T-002,5,1,2,2023-02-16,8
T-002,5,1,2,2023-02-03,8
T-002,5,1,2,2023-02-11,8
T-002,5,1,2,2023-02-28,8
T-002,5,1,2,2023-03-27,8
T-002,5,1,2,2023-03-02,8
T-002,5,1,2,2023-03-14,8
T-002,5,1,2,2023-03-22,8
T-002,5,1,2,2023-04-06,8
T-002,5,1,2,2023-04-15,8
T-002,5,1,2,2023-04-20,8
T-002,5,1,2,2023-04-04,8
T-002,5,1,2,2023-05-06,8
T-002,5,1,2,2023-05-29,8
T-002,5,1,2,2023-05-22,8
T-002,5,1,2,2023-05-27,8
T-002,5,1,2,2023-06-02,8
T-002,5,1,2,2023-06-30,8
T-002,5,1,2,2023-06-19,8
T-002,5,1,2,2023-06-12,8
T-002,5,1,2,2023-07-29,8
T-002,5,1,2,2023-07-08,8
T-002,5,1,2,2023-07-09,8
T-002,5,1,2,2023-07-26,8
T-002,5,1,2,2023-08-19,8
T-002,5,1,2,2023-08-17,8
T-002,5,1,2,2023-08-11,8
T-002,5,1,2,2023-08-05,8
T-002,5,1,2,2023-09-04,8
T-002,5,1,2,2023-09-07,8
T-002,5,1,2,2023-09-17,8
T-002,5,1,2,2023-09-23,8
T-002,5,1,2,2023-10-04,8
T-002,5,1,2,2023-10-21,8
T-002,5,1,2,2023-10-14,8
T-002,5,1,2,2023-10-18,8
T-002,5,1,2,2023-11-07,8
T-002,5,1,2,2023-11-05,8
T-002,5,1,2,2023-11-23,8
T-002,5,1,2,2023-11-11,8
T-002,5,1,2,2023-12-08,8
T-002,5,1,2,2023-12-12,8
T-002,5,1,2,2023-12-21,8
T-002,5,1,2,2023-12-27,8
T-002,5,1,3,2023-01-20,8
T-002,5,1,3,2023-01-18,8
T-002,5,1,3,2023-01-12,8
T-002,5,1,3,2023-01-25,8
T-002,5,1,3,2023-02-16,8
T-002,5,1,3,2023-02-03,8
T-002,5,1,3,2023-02-11,8
T-002,5,1,3,2023-02-28,8
T-002,5,1,3,2023-03-27,8
T-002,5,1,3,2023-03-02,8
T-002,5,1,3,2023-03-14,8
T-002,5,1,3,2023-03-22,8
T-002,5,1,3,2023-04-06,8
T-002,5,1,3,2023-04-15,8
T-002,5,1,3,2023-04-20,8
T-002,5,1,3,2023-04-04,8
T-002,5,1,3,2023-05-06,8
T-002,5,1,3,2023-05-29,8
T-002,5,1,3,2023-05-22,8
T-002,5,1,3,2023-05-27,8
T-002,5,1,3,2023-06-02,8
T-002,5,1,3,2023-06-30,8
T-002,5,1,3,2023-06-19,8
T-002,5,1,3,2023-06-12,8
T-002,5,1,3,2023-07-29,8
T-002,5,1,3,2023-07-08,8
T-002,5,1,3,2023-07-09,8
T-002,5,1,3,2023-07-26,8
T-002,5,1,3,2023-08-19,8
T-002,5,1,3,2023-08-17,8
T-002,5,1,3,2023-08-11,8
T-002,5,1,3,2023-08-05,8
T-002,5,1,3,2023-09-04,8
T-002,5,1,3,2023-09-07,8
T-002,5,1,3,2023-09-17,8
T-002,5,1,3,2023-09-23,8
T-002,5,1,3,2023-10-04,8
T-002,5,1,3,2023-10-21,8
T-002,5,1,3,2023-10-14,8
T-002,5,1,3,2023-10-18,8
T-002,5,1,3,2023-11-07,8
T-002,5,1,3,2023-11-05,8
T-002,5,1,3,2023-11-23,8
T-002,5,1,3,2023-11-11,8
T-002,5,1,3,2023-12-08,8
T-002,5,1,3,2023-12-12,8
T-002,5,1,3,2023-12-21,8
T-002,5,1,3,2023-12-27,8
T-002,5,1,4,2023-01-20,8
T-002,5,1,4,2023-01-18,8
T-002,5,1,4,2023-01-12,8
T-002,5,1,4,2023-01-25,8
T-002,5,1,4,2023-02-16,8
T-002,5,1,4,2023-02-03,8
T-002,5,1,4,2023-02-11,8
T-002,5,1,4,2023-02-28,8
T-002,5,1,4,2023-03-27,8
T-002,5,1,4,2023-03-02,8
T-002,5,1,4,2023-03-14,8
T-002,5,1,4,2023-03-22,8
T-002,5,1,4,2023-04-06,8
T-002,5,1,4,2023-04-15,8
T-002,5,1,4,2023-04-20,8
T-002,5,1,4,2023-04-04,8
T-002,5,1,4,2023-05-06,8
T-002,5,1,4,2023-05-29,8
T-002,5,1,4,2023-05-22,8
T-002,5,1,4,2023-05-27,8
T-002,5,1,4,2023-06-02,8
T-002,5,1,4,2023-06-30,8
T-002,5,1,4,2023-06-19,8
T-002,5,1,4,2023-06-12,8
T-002,5,1,4,2023-07-29,8
T-002,5,1,4,2023-07-08,8
T-002,5,1,4,2023-07-09,8
T-002,5,1,4,2023-07-26,8
T-002,5,1,4,2023-08-19,8
T-002,5,1,4,2023-08-17,8
T-002,5,1,4,2023-08-11,8
T-002,5,1,4,2023-08-05,8
T-002,5,1,4,2023-09-04,8
T-002,5,1,4,2023-09-07,8
T-002,5,1,4,2023-09-17,8
T-002,5,1,4,2023-09-23,8
T-002,5,1,4,2023-10-04,8
T-002,5,1,4,2023-10-21,8
T-002,5,1,4,2023-10-14,8
T-002,5,1,4,2023-10-18,8
T-002,5,1,4,2023-11-07,8
T-002,5,1,4,2023-11-05,8
T-002,5,1,4,2023-11-23,8
T-002,5,1,4,2023-11-11,8
T-002,5,1,4,2023-12-08,8
T-002,5,1,4,2023-12-12,8
T-002,5,1,4,2023-12-21,8
T-002,5,1,4,2023-12-27,8
T-002,6,1,1,2023-01-20,8
T-002,6,1,1,2023-01-18,8
T-002,6,1,1,2023-01-12,8
T-002,6,1,1,2023-01-25,8
T-002,6,1,1,2023-02-16,8
T-002,6,1,1,2023-02-03,8
T-002,6,1,1,2023-02-11,8
T-002,6,1,1,2023-02-28,8
T-002,6,1,1,2023-03-27,8
T-002,6,1,1,2023-03-02,8
T-002,6,1,1,2023-03-14,8
T-002,6,1,1,2023-03-22,8
T-002,6,1,1,2023-04-06,8
T-002,6,1,1,2023-04-15,8
T-002,6,1,1,2023-04-20,8
T-002,6,1,1,2023-04-04,8
T-002,6,1,1,2023-05-06,8
T-002,6,1,1,2023-05-29,8
T-002,6,1,1,2023-05-22,8
T-002,6,1,1,2023-05-27,8
T-002,6,1,1,2023-06-02,8
T-002,6,1,1,2023-06-30,8
T-002,6,1,1,2023-06-19,8
T-002,6,1,1,2023-06-12,8
T-002,6,1,1,2023-07-29,8
T-002,6,1,1,2023-07-08,8
T-002,6,1,1,2023-07-09,8
T-002,6,1,1,2023-07-26,8
T-002,6,1,1,2023-08-19,8
T-002,6,1,1,2023-08-17,8
T-002,6,1,1,2023-08-11,8
T-002,6,1,1,2023-08-05,8
T-002,6,1,1,2023-09-04,8
T-002,6,1,1,2023-09-07,8
T-002,6,1,1,2023-09-17,8
T-002,6,1,1,2023-09-23,8
T-002,6,1,1,2023-10-04,8
T-002,6,1,1,2023-10-21,8
T-002,6,1,1,2023-10-14,8
T-002,6,1,1,2023-10-18,8
T-002,6,1,1,2023-11-07,8
T-002,6,1,1,2023-11-05,8
T-002,6,1,1,2023-11-23,8
T-002,6,1,1,2023-11-11,8
T-002,6,1,1,2023-12-08,8
T-002,6,1,1,2023-12-12,8
T-002,6,1,1,2023-12-21,8
T-002,6,1,1,2023-12-27,8
T-002,6,1,2,2023-01-20,8
T-002,6,1,2,2023-01-18,8
T-002,6,1,2,2023-01-12,8
T-002,6,1,2,2023-01-25,8
T-002,6,1,2,2023-02-16,8
T-002,6,1,2,2023-02-03,8
T-002,6,1,2,2023-02-11,8
T-002,6,1,2,2023-02-28,8
T-002,6,1,2,2023-03-27,8
T-002,6,1,2,2023-03-02,8
T-002,6,1,2,2023-03-14,8
T-002,6,1,2,2023-03-22,8
T-002,6,1,2,2023-04-06,8
T-002,6,1,2,2023-04-15,8
T-002,6,1,2,2023-04-20,8
T-002,6,1,2,2023-04-04,8
T-002,6,1,2,2023-05-06,8
T-002,6,1,2,2023-05-29,8
T-002,6,1,2,2023-05-22,8
T-002,6,1,2,2023-05-27,8
T-002,6,1,2,2023-06-02,8
T-002,6,1,2,2023-06-30,8
T-002,6,1,2,2023-06-19,8
T-002,6,1,2,2023-06-12,8
T-002,6,1,2,2023-07-29,8
T-002,6,1,2,2023-07-08,8
T-002,6,1,2,2023-07-09,8
T-002,6,1,2,2023-07-26,8
T-002,6,1,2,2023-08-19,8
T-002,6,1,2,2023-08-17,8
T-002,6,1,2,2023-08-11,8
T-002,6,1,2,2023-08-05,8
T-002,6,1,2,2023-09-04,8
T-002,6,1,2,2023-09-07,8
T-002,6,1,2,2023-09-17,8
T-002,6,1,2,2023-09-23,8
T-002,6,1,2,2023-10-04,8
T-002,6,1,2,2023-10-21,8
T-002,6,1,2,2023-10-14,8
T-002,6,1,2,2023-10-18,8
T-002,6,1,2,2023-11-07,8
T-002,6,1,2,2023-11-05,8
T-002,6,1,2,2023-11-23,8
T-002,6,1,2,2023-11-11,8
T-002,6,1,2,2023-12-08,8
T-002,6,1,2,2023-12-12,8
T-002,6,1,2,2023-12-21,8
T-002,6,1,2,2023-12-27,8
T-002,6,1,3,2023-01-20,8
T-002,6,1,3,2023-01-18,8
T-002,6,1,3,2023-01-12,8
T-002,6,1,3,2023-01-25,8
T-002,6,1,3,2023-02-16,8
T-002,6,1,3,2023-02-03,8
T-002,6,1,3,2023-02-11,8
T-002,6,1,3,2023-02-28,8
T-002,6,1,3,2023-03-27,8
T-002,6,1,3,2023-03-02,8
T-002,6,1,3,2023-03-14,8
T-002,6,1,3,2023-03-22,8
T-002,6,1,3,2023-04-06,8
T-002,6,1,3,2023-04-15,8
T-002,6,1,3,2023-04-20,8
T-002,6,1,3,2023-04-04,8
T-002,6,1,3,2023-05-06,8
T-002,6,1,3,2023-05-29,8
T-002,6,1,3,2023-05-22,8
T-002,6,1,3,2023-05-27,8
T-002,6,1,3,2023-06-02,8
T-002,6,1,3,2023-06-30,8
T-002,6,1,3,2023-06-19,8
T-002,6,1,3,2023-06-12,8
T-002,6,1,3,2023-07-29,8
T-002,6,1,3,2023-07-08,8
T-002,6,1,3,2023-07-09,8
T-002,6,1,3,2023-07-26,8
T-002,6,1,3,2023-08-19,8
T-002,6,1,3,2023-08-17,8
T-002,6,1,3,2023-08-11,8
T-002,6,1,3,2023-08-05,8
T-002,6,1,3,2023-09-04,8
T-002,6,1,3,2023-09-07,8
T-002,6,1,3,2023-09-17,8
T-002,6,1,3,2023-09-23,8
T-002,6,1,3,2023-10-04,8
T-002,6,1,3,2023-10-21,8
T-002,6,1,3,2023-10-14,8
T-002,6,1,3,2023-10-18,8
T-002,6,1,3,2023-11-07,8
T-002,6,1,3,2023-11-05,8
T-002,6,1,3,2023-11-23,8
T-002,6,1,3,2023-11-11,8
T-002,6,1,3,2023-12-08,8
T-002,6,1,3,2023-12-12,8
T-002,6,1,3,2023-12-21,8
T-002,6,1,3,2023-12-27,8
T-002,6,1,4,2023-01-20,8
T-002,6,1,4,2023-01-18,8
T-002,6,1,4,2023-01-12,8
T-002,6,1,4,2023-01-25,8
T-002,6,1,4,2023-02-16,8
T-002,6,1,4,2023-02-03,8
T-002,6,1,4,2023-02-11,8
T-002,6,1,4,2023-02-28,8
T-002,6,1,4,2023-03-27,8
T-002,6,1,4,2023-03-02,8
T-002,6,1,4,2023-03-14,8
T-002,6,1,4,2023-03-22,8
T-002,6,1,4,2023-04-06,8
T-002,6,1,4,2023-04-15,8
T-002,6,1,4,2023-04-20,8
T-002,6,1,4,2023-04-04,8
T-002,6,1,4,2023-05-06,8
T-002,6,1,4,2023-05-29,8
T-002,6,1,4,2023-05-22,8
T-002,6,1,4,2023-05-27,8
T-002,6,1,4,2023-06-02,8
T-002,6,1,4,2023-06-30,8
T-002,6,1,4,2023-06-19,8
T-002,6,1,4,2023-06-12,8
T-002,6,1,4,2023-07-29,8
T-002,6,1,4,2023-07-08,8
T-002,6,1,4,2023-07-09,8
T-002,6,1,4,2023-07-26,8
T-002,6,1,4,2023-08-19,8
T-002,6,1,4,2023-08-17,8
T-002,6,1,4,2023-08-11,8
T-002,6,1,4,2023-08-05,8
T-002,6,1,4,2023-09-04,8
T-002,6,1,4,2023-09-07,8
T-002,6,1,4,2023-09-17,8
T-002,6,1,4,2023-09-23,8
T-002,6,1,4,2023-10-04,8
T-002,6,1,4,2023-10-21,8
T-002,6,1,4,2023-10-14,8
T-002,6,1,4,2023-10-18,8
T-002,6,1,4,2023-11-07,8
T-002,6,1,4,2023-11-05,8
T-002,6,1,4,2023-11-23,8
T-002,6,1,4,2023-11-11,8
T-002,6,1,4,2023-12-08,8
T-002,6,1,4,2023-12-12,8
T-002,6,1,4,2023-12-21,8
T-002,6,1,4,2023-12-27,8
T-002,7,1,1,2023-01-20,8
T-002,7,1,1,2023-01-18,8
T-002,7,1,1,2023-01-12,8
T-002,7,1,1,2023-01-25,8
T-002,7,1,1,2023-02-16,8
T-002,7,1,1,2023-02-03,8
T-002,7,1,1,2023-02-11,8
T-002,7,1,1,2023-02-28,8
T-002,7,1,1,2023-03-27,8
T-002,7,1,1,2023-03-02,8
T-002,7,1,1,2023-03-14,8
T-002,7,1,1,2023-03-22,8
T-002,7,1,1,2023-04-06,8
T-002,7,1,1,2023-04-15,8
T-002,7,1,1,2023-04-20,8
T-002,7,1,1,2023-04-04,8
T-002,7,1,1,2023-05-06,8
T-002,7,1,1,2023-05-29,8
T-002,7,1,1,2023-05-22,8
T-002,7,1,1,2023-05-27,8
T-002,7,1,1,2023-06-02,8
T-002,7,1,1,2023-06-30,8
T-002,7,1,1,2023-06-19,8
T-002,7,1,1,2023-06-12,8
T-002,7,1,1,2023-07-29,8
T-002,7,1,1,2023-07-08,8
T-002,7,1,1,2023-07-09,8
T-002,7,1,1,2023-07-26,8
T-002,7,1,1,2023-08-19,8
T-002,7,1,1,2023-08-17,8
T-002,7,1,1,2023-08-11,8
T-002,7,1,1,2023-08-05,8
T-002,7,1,1,2023-09-04,8
T-002,7,1,1,2023-09-07,8
T-002,7,1,1,2023-09-17,8
T-002,7,1,1,2023-09-23,8
T-002,7,1,1,2023-10-04,8
T-002,7,1,1,2023-10-21,8
T-002,7,1,1,2023-10-14,8
T-002,7,1,1,2023-10-18,8
T-002,7,1,1,2023-11-07,8
T-002,7,1,1,2023-11-05,8
T-002,7,1,1,2023-11-23,8
T-002,7,1,1,2023-11-11,8
T-002,7,1,1,2023-12-08,8
T-002,7,1,1,2023-12-12,8
T-002,7,1,1,2023-12-21,8
T-002,7,1,1,2023-12-27,8
T-002,7,1,2,2023-01-20,8
T-002,7,1,2,2023-01-18,8
T-002,7,1,2,2023-01-12,8
T-002,7,1,2,2023-01-25,8
T-002,7,1,2,2023-02-16,8
T-002,7,1,2,2023-02-03,8
T-002,7,1,2,2023-02-11,8
T-002,7,1,2,2023-02-28,8
T-002,7,1,2,2023-03-27,8
T-002,7,1,2,2023-03-02,8
T-002,7,1,2,2023-03-14,8
T-002,7,1,2,2023-03-22,8
T-002,7,1,2,2023-04-06,8
T-002,7,1,2,2023-04-15,8
T-002,7,1,2,2023-04-20,8
T-002,7,1,2,2023-04-04,8
T-002,7,1,2,2023-05-06,8
T-002,7,1,2,2023-05-29,8
T-002,7,1,2,2023-05-22,8
T-002,7,1,2,2023-05-27,8
T-002,7,1,2,2023-06-02,8
T-002,7,1,2,2023-06-30,8
T-002,7,1,2,2023-06-19,8
T-002,7,1,2,2023-06-12,8
T-002,7,1,2,2023-07-29,8
T-002,7,1,2,2023-07-08,8
T-002,7,1,2,2023-07-09,8
T-002,7,1,2,2023-07-26,8
T-002,7,1,2,2023-08-19,8
T-002,7,1,2,2023-08-17,8
T-002,7,1,2,2023-08-11,8
T-002,7,1,2,2023-08-05,8
T-002,7,1,2,2023-09-04,8
T-002,7,1,2,2023-09-07,8
T-002,7,1,2,2023-09-17,8
T-002,7,1,2,2023-09-23,8
T-002,7,1,2,2023-10-04,8
T-002,7,1,2,2023-10-21,8
T-002,7,1,2,2023-10-14,8
T-002,7,1,2,2023-10-18,8
T-002,7,1,2,2023-11-07,8
T-002,7,1,2,2023-11-05,8
T-002,7,1,2,2023-11-23,8
T-002,7,1,2,2023-11-11,8
T-002,7,1,2,2023-12-08,8
T-002,7,1,2,2023-12-12,8
T-002,7,1,2,2023-12-21,8
T-002,7,1,2,2023-12-27,8
T-002,7,1,3,2023-01-20,8
T-002,7,1,3,2023-01-18,8
T-002,7,1,3,2023-01-12,8
T-002,7,1,3,2023-01-25,8
T-002,7,1,3,2023-02-16,8
T-002,7,1,3,2023-02-03,8
T-002,7,1,3,2023-02-11,8
T-002,7,1,3,2023-02-28,8
T-002,7,1,3,2023-03-27,8
T-002,7,1,3,2023-03-02,8
T-002,7,1,3,2023-03-14,8
T-002,7,1,3,2023-03-22,8
T-002,7,1,3,2023-04-06,8
T-002,7,1,3,2023-04-15,8
T-002,7,1,3,2023-04-20,8
T-002,7,1,3,2023-04-04,8
T-002,7,1,3,2023-05-06,8
T-002,7,1,3,2023-05-29,8
T-002,7,1,3,2023-05-22,8
T-002,7,1,3,2023-05-27,8
T-002,7,1,3,2023-06-02,8
T-002,7,1,3,2023-06-30,8
T-002,7,1,3,2023-06-19,8
T-002,7,1,3,2023-06-12,8
T-002,7,1,3,2023-07-29,8
T-002,7,1,3,2023-07-08,8
T-002,7,1,3,2023-07-09,8
T-002,7,1,3,2023-07-26,8
T-002,7,1,3,2023-08-19,8
T-002,7,1,3,2023-08-17,8
T-002,7,1,3,2023-08-11,8
T-002,7,1,3,2023-08-05,8
T-002,7,1,3,2023-09-04,8
T-002,7,1,3,2023-09-07,8
T-002,7,1,3,2023-09-17,8
T-002,7,1,3,2023-09-23,8
T-002,7,1,3,2023-10-04,8
T-002,7,1,3,2023-10-21,8
T-002,7,1,3,2023-10-14,8
T-002,7,1,3,2023-10-18,8
T-002,7,1,3,2023-11-07,8
T-002,7,1,3,2023-11-05,8
T-002,7,1,3,2023-11-23,8
T-002,7,1,3,2023-11-11,8
T-002,7,1,3,2023-12-08,8
T-002,7,1,3,2023-12-12,8
T-002,7,1,3,2023-12-21,8
T-002,7,1,3,2023-12-27,8
T-002,7,1,4,2023-01-20,8
T-002,7,1,4,2023-01-18,8
T-002,7,1,4,2023-01-12,8
T-002,7,1,4,2023-01-25,8
T-002,7,1,4,2023-02-16,8
T-002,7,1,4,2023-02-03,8
T-002,7,1,4,2023-02-11,8
T-002,7,1,4,2023-02-28,8
T-002,7,1,4,2023-03-27,8
T-002,7,1,4,2023-03-02,8
T-002,7,1,4,2023-03-14,8
T-002,7,1,4,2023-03-22,8
T-002,7,1,4,2023-04-06,8
T-002,7,1,4,2023-04-15,8
T-002,7,1,4,2023-04-20,8
T-002,7,1,4,2023-04-04,8
T-002,7,1,4,2023-05-06,8
T-002,7,1,4,2023-05-29,8
T-002,7,1,4,2023-05-22,8
T-002,7,1,4,2023-05-27,8
T-002,7,1,4,2023-06-02,8
T-002,7,1,4,2023-06-30,8
T-002,7,1,4,2023-06-19,8
T-002,7,1,4,2023-06-12,8
T-002,7,1,4,2023-07-29,8
T-002,7,1,4,2023-07-08,8
T-002,7,1,4,2023-07-09,8
T-002,7,1,4,2023-07-26,8
T-002,7,1,4,2023-08-19,8
T-002,7,1,4,2023-08-17,8
T-002,7,1,4,2023-08-11,8
T-002,7,1,4,2023-08-05,8
T-002,7,1,4,2023-09-04,8
T-002,7,1,4,2023-09-07,8
T-002,7,1,4,2023-09-17,8
T-002,7,1,4,2023-09-23,8
T-002,7,1,4,2023-10-04,8
T-002,7,1,4,2023-10-21,8
T-002,7,1,4,2023-10-14,8
T-002,7,1,4,2023-10-18,8
T-002,7,1,4,2023-11-07,8
T-002,7,1,4,2023-11-05,8
T-002,7,1,4,2023-11-23,8
T-002,7,1,4,2023-11-11,8
T-002,7,1,4,2023-12-08,8
T-002,7,1,4,2023-12-12,8
T-002,7,1,4,2023-12-21,8
T-002,7,1,4,2023-12-27,8
T-002,8,1,1,2023-01-20,8
T-002,8,1,1,2023-01-18,8
T-002,8,1,1,2023-01-12,8
T-002,8,1,1,2023-01-25,8
T-002,8,1,1,2023-02-16,8
T-002,8,1,1,2023-02-03,8
T-002,8,1,1,2023-02-11,8
T-002,8,1,1,2023-02-28,8
T-002,8,1,1,2023-03-27,8
T-002,8,1,1,2023-03-02,8
T-002,8,1,1,2023-03-14,8
T-002,8,1,1,2023-03-22,8
T-002,8,1,1,2023-04-06,8
T-002,8,1,1,2023-04-15,8
T-002,8,1,1,2023-04-20,8
T-002,8,1,1,2023-04-04,8
T-002,8,1,1,2023-05-06,8
T-002,8,1,1,2023-05-29,8
T-002,8,1,1,2023-05-22,8
T-002,8,1,1,2023-05-27,8
T-002,8,1,1,2023-06-02,8
T-002,8,1,1,2023-06-30,8
T-002,8,1,1,2023-06-19,8
T-002,8,1,1,2023-06-12,8
T-002,8,1,1,2023-07-29,8
T-002,8,1,1,2023-07-08,8
T-002,8,1,1,2023-07-09,8
T-002,8,1,1,2023-07-26,8
T-002,8,1,1,2023-08-19,8
T-002,8,1,1,2023-08-17,8
T-002,8,1,1,2023-08-11,8
T-002,8,1,1,2023-08-05,8
T-002,8,1,1,2023-09-04,8
T-002,8,1,1,2023-09-07,8
T-002,8,1,1,2023-09-17,8
T-002,8,1,1,2023-09-23,8
T-002,8,1,1,2023-10-04,8
T-002,8,1,1,2023-10-21,8
T-002,8,1,1,2023-10-14,8
T-002,8,1,1,2023-10-18,8
T-002,8,1,1,2023-11-07,8
T-002,8,1,1,2023-11-05,8
T-002,8,1,1,2023-11-23,8
T-002,8,1,1,2023-11-11,8
T-002,8,1,1,2023-12-08,8
T-002,8,1,1,2023-12-12,8
T-002,8,1,1,2023-12-21,8
T-002,8,1,1,2023-12-27,8
T-002,8,1,2,2023-01-20,8
T-002,8,1,2,2023-01-18,8
T-002,8,1,2,2023-01-12,8
T-002,8,1,2,2023-01-25,8
T-002,8,1,2,2023-02-16,8
T-002,8,1,2,2023-02-03,8
T-002,8,1,2,2023-02-11,8
T-002,8,1,2,2023-02-28,8
T-002,8,1,2,2023-03-27,8
T-002,8,1,2,2023-03-02,8
T-002,8,1,2,2023-03-14,8
T-002,8,1,2,2023-03-22,8
T-002,8,1,2,2023-04-06,8
T-002,8,1,2,2023-04-15,8
T-002,8,1,2,2023-04-20,8
T-002,8,1,2,2023-04-04,8
T-002,8,1,2,2023-05-06,8
T-002,8,1,2,2023-05-29,8
T-002,8,1,2,2023-05-22,8
T-002,8,1,2,2023-05-27,8
T-002,8,1,2,2023-06-02,8
T-002,8,1,2,2023-06-30,8
T-002,8,1,2,2023-06-19,8
T-002,8,1,2,2023-06-12,8
T-002,8,1,2,2023-07-29,8
T-002,8,1,2,2023-07-08,8
T-002,8,1,2,2023-07-09,8
T-002,8,1,2,2023-07-26,8
T-002,8,1,2,2023-08-19,8
T-002,8,1,2,2023-08-17,8
T-002,8,1,2,2023-08-11,8
T-002,8,1,2,2023-08-05,8
T-002,8,1,2,2023-09-04,8
T-002,8,1,2,2023-09-07,8
T-002,8,1,2,2023-09-17,8
T-002,8,1,2,2023-09-23,8
T-002,8,1,2,2023-10-04,8
T-002,8,1,2,2023-10-21,8
T-002,8,1,2,2023-10-14,8
T-002,8,1,2,2023-10-18,8
T-002,8,1,2,2023-11-07,8
T-002,8,1,2,2023-11-05,8
T-002,8,1,2,2023-11-23,8
T-002,8,1,2,2023-11-11,8
T-002,8,1,2,2023-12-08,8
T-002,8,1,2,2023-12-12,8
T-002,8,1,2,2023-12-21,8
T-002,8,1,2,2023-12-27,8
T-002,8,1,3,2023-01-20,8
T-002,8,1,3,2023-01-18,8
T-002,8,1,3,2023-01-12,8
T-002,8,1,3,2023-01-25,8
T-002,8,1,3,2023-02-16,8
T-002,8,1,3,2023-02-03,8
T-002,8,1,3,2023-02-11,8
T-002,8,1,3,2023-02-28,8
T-002,8,1,3,2023-03-27,8
T-002,8,1,3,2023-03-02,8
T-002,8,1,3,2023-03-14,8
T-002,8,1,3,2023-03-22,8
T-002,8,1,3,2023-04-06,8
T-002,8,1,3,2023-04-15,8
T-002,8,1,3,2023-04-20,8
T-002,8,1,3,2023-04-04,8
T-002,8,1,3,2023-05-06,8
T-002,8,1,3,2023-05-29,8
T-002,8,1,3,2023-05-22,8
T-002,8,1,3,2023-05-27,8
T-002,8,1,3,2023-06-02,8
T-002,8,1,3,2023-06-30,8
T-002,8,1,3,2023-06-19,8
T-002,8,1,3,2023-06-12,8
T-002,8,1,3,2023-07-29,8
T-002,8,1,3,2023-07-08,8
T-002,8,1,3,2023-07-09,8
T-002,8,1,3,2023-07-26,8
T-002,8,1,3,2023-08-19,8
T-002,8,1,3,2023-08-17,8
T-002,8,1,3,2023-08-11,8
T-002,8,1,3,2023-08-05,8
T-002,8,1,3,2023-09-04,8
T-002,8,1,3,2023-09-07,8
T-002,8,1,3,2023-09-17,8
T-002,8,1,3,2023-09-23,8
T-002,8,1,3,2023-10-04,8
T-002,8,1,3,2023-10-21,8
T-002,8,1,3,2023-10-14,8
T-002,8,1,3,2023-10-18,8
T-002,8,1,3,2023-11-07,8
T-002,8,1,3,2023-11-05,8
T-002,8,1,3,2023-11-23,8
T-002,8,1,3,2023-11-11,8
T-002,8,1,3,2023-12-08,8
T-002,8,1,3,2023-12-12,8
T-002,8,1,3,2023-12-21,8
T-002,8,1,3,2023-12-27,8
T-002,8,1,4,2023-01-20,8
T-002,8,1,4,2023-01-18,8
T-002,8,1,4,2023-01-12,8
T-002,8,1,4,2023-01-25,8
T-002,8,1,4,2023-02-16,8
T-002,8,1,4,2023-02-03,8
T-002,8,1,4,2023-02-11,8
T-002,8,1,4,2023-02-28,8
T-002,8,1,4,2023-03-27,8
T-002,8,1,4,2023-03-02,8
T-002,8,1,4,2023-03-14,8
T-002,8,1,4,2023-03-22,8
T-002,8,1,4,2023-04-06,8
T-002,8,1,4,2023-04-15,8
T-002,8,1,4,2023-04-20,8
T-002,8,1,4,2023-04-04,8
T-002,8,1,4,2023-05-06,8
T-002,8,1,4,2023-05-29,8
T-002,8,1,4,2023-05-22,8
T-002,8,1,4,2023-05-27,8
T-002,8,1,4,2023-06-02,8
T-002,8,1,4,2023-06-30,8
T-002,8,1,4,2023-06-19,8
T-002,8,1,4,2023-06-12,8
T-002,8,1,4,2023-07-29,8
T-002,8,1,4,2023-07-08,8
T-002,8,1,4,2023-07-09,8
T-002,8,1,4,2023-07-26,8
T-002,8,1,4,2023-08-19,8
T-002,8,1,4,2023-08-17,8
T-002,8,1,4,2023-08-11,8
T-002,8,1,4,2023-08-05,8
T-002,8,1,4,2023-09-04,8
T-002,8,1,4,2023-09-07,8
T-002,8,1,4,2023-09-17,8
T-002,8,1,4,2023-09-23,8
T-002,8,1,4,2023-10-04,8
T-002,8,1,4,2023-10-21,8
T-002,8,1,4,2023-10-14,8
T-002,8,1,4,2023-10-18,8
T-002,8,1,4,2023-11-07,8
T-002,8,1,4,2023-11-05,8
T-002,8,1,4,2023-11-23,8
