ds,yhat,task_ID,shift_no
2023-10-16,1.5004727109619536,T-005,4
2023-10-21,1.6845799163310933,T-005,4
2023-10-30,1.5027021341684206,T-005,4
2023-11-01,1.8136117648877308,T-005,4
2023-11-09,1.6208205287483017,T-005,4
2023-11-13,1.5049315572903013,T-005,4
2023-11-27,1.5071609804118298,T-005,4
2023-12-22,1.7145087025945869,T-005,4
2023-12-24,1.5491156809871398,T-005,4
2023-12-25,1.5116198266546887,T-005,4
2023-12-27,1.8225294573744355,T-005,4
2023-12-28,1.6286235096740487,T-005,4
2023-12-29,1.71562341415475,T-005,4
2023-12-30,1.695727031939847,T-005,4
2023-12-31,1.5502303925483338,T-005,4
2024-01-01,1.512734538215629,T-005,4
2024-01-02,1.4747816969312493,T-005,4
2024-01-03,1.8236441689354244,T-005,4
2024-01-04,1.629738221234932,T-005,4
2024-01-05,1.7167381257147984,T-005,4
2024-01-06,1.6968417435001741,T-005,4
2024-01-07,1.5513451041089075,T-005,4
2024-01-08,1.5138492497766682,T-005,4
2024-01-09,1.4758964084922184,T-005,4
2024-01-10,1.824758880496205,T-005,4
2024-01-11,1.630852932795435,T-005,4
2024-01-12,1.7178528372761233,T-005,4
2024-01-13,1.6979564550612423,T-005,4
2024-01-14,1.5524598156701015,T-005,4
2024-01-15,1.5149639613376087,T-005,4
2024-01-16,1.477011120053188,T-005,4
2024-01-17,1.8258735920571938,T-005,4
2024-01-18,1.6319676443563185,T-005,4
2024-01-19,1.7189675488374487,T-005,4
2024-01-20,1.6990711666222362,T-005,4
2024-01-21,1.5535745272300547,T-005,4
2024-01-22,1.5160786728985491,T-005,4
2024-01-23,1.4781258316143495,T-005,4
2024-01-24,1.8269883036177876,T-005,4
2024-01-25,1.6330823559168213,T-005,4
2024-01-26,1.7200822603981927,T-005,4
2023-01-08,1.4513160995705554,T-006,1
2023-01-12,1.4094302998352042,T-006,1
2023-01-16,1.2897093182749306,T-006,1
2023-01-18,1.3527496804112378,T-006,1
2023-02-03,1.4065257486111837,T-006,1
2023-02-07,1.4295327047053379,T-006,1
2023-02-26,1.4790687145270556,T-006,1
2023-02-28,1.4417621991766738,T-006,1
2023-03-18,1.3074665661216232,T-006,1
2023-03-19,1.4912982112435011,T-006,1
2023-03-22,1.388956398948722,T-006,1
2023-03-30,1.4536093539848842,T-006,1
2023-04-06,1.4576858538835689,T-006,1
2023-04-14,1.4472907387789382,T-006,1
2023-04-16,1.507604209267612,T-006,1
2023-04-27,1.4699153439132089,T-006,1
2023-05-13,1.34007854304612,T-006,1
2023-05-14,1.5239101874414298,T-006,1
2023-05-26,1.4717497049513026,T-006,1
2023-05-28,1.5320631751824583,T-006,1
2023-06-09,1.4799026930496644,T-006,1
2023-06-19,1.378850260908628,T-006,1
2023-06-20,1.506986140912113,T-006,1
2023-06-25,1.5483691514998394,T-006,1
2023-07-04,1.5151391282867963,T-006,1
2023-07-10,1.3910797417338219,T-006,1
2023-07-22,1.3808434807847458,T-006,1
2023-07-31,1.403309223046308,T-006,1
2023-08-04,1.5125146430345067,T-006,1
2023-08-05,1.388996468844852,T-006,1
2023-08-08,1.5355215968747251,T-006,1
2023-08-22,1.543674585513226,T-006,1
2023-09-14,1.551445224703935,T-006,1
2023-09-16,1.4134554346892312,T-006,1
2023-09-24,1.6013635735424188,T-006,1
2023-09-29,1.5451265975248867,T-006,1
2023-10-12,1.56775120300805,T-006,1
2023-10-16,1.4481506622723737,T-006,1
2023-10-21,1.433837910186076,T-006,1
2023-10-30,1.4563036551384358,T-006,1
2023-11-01,1.519404237675148,T-006,1
2023-11-09,1.584057188733818,T-006,1
2023-11-13,1.4644566479751462,T-006,1
2023-11-27,1.4726096408118425,T-006,1
2023-12-22,1.5940445517229083,T-006,1
2023-12-24,1.6543580227084371,T-006,1
2023-12-25,1.4889156264849983,T-006,1
2023-12-27,1.5520162090217062,T-006,1
2023-12-28,1.6125926636624703,T-006,1
2023-12-29,1.5981210481418917,T-006,1
2023-12-30,1.4746028743694213,T-006,1
2023-12-31,1.658434519126698,T-006,1
2024-01-01,1.4929921229033534,T-006,1
2024-01-02,1.6211280032485198,T-006,1
2024-01-03,1.556092705439666,T-006,1
2024-01-04,1.6166691600806622,T-006,1
2024-01-05,1.6021975445611087,T-006,1
2024-01-06,1.4786793707880788,T-006,1
2024-01-07,1.6625110155450984,T-006,1
2024-01-08,1.497068619321827,T-006,1
2024-01-09,1.6252044996667845,T-006,1
2024-01-10,1.5601692018587263,T-006,1
2024-01-11,1.6207456564994664,T-006,1
2024-01-12,1.6062740409789855,T-006,1
2024-01-13,1.4827558672062748,T-006,1
2024-01-14,1.6665875119633589,T-006,1
2024-01-15,1.5011451157401825,T-006,1
2024-01-16,1.6292809960850492,T-006,1
2024-01-17,1.5642456982766866,T-006,1
2024-01-18,1.6248221529176583,T-006,1
2024-01-19,1.6103505373968623,T-006,1
2024-01-20,1.4868323636245477,T-006,1
2024-01-21,1.670664008381899,T-006,1
2024-01-22,1.5052216121585376,T-006,1
2024-01-23,1.633357492503693,T-006,1
2024-01-24,1.5683221946949855,T-006,1
2024-01-25,1.628898649336463,T-006,1
2024-01-26,1.6144270338152924,T-006,1
2023-01-08,1.625321577024669,T-006,2
2023-01-12,1.6329682577904465,T-006,2
2023-01-16,1.3791380392284358,T-006,2
2023-01-18,1.6171511941627954,T-006,2
2023-02-03,1.479629974474837,T-006,2
2023-02-07,1.1077300108285257,T-006,2
2023-02-26,1.6137484798544175,T-006,2
2023-02-28,1.1027701110774775,T-006,2
2023-03-18,1.110617903785628,T-006,2
2023-03-19,1.6087793400290005,T-006,2
2023-03-22,1.6022607970188862,T-006,2
2023-03-30,1.6147673706253447,T-006,2
2023-04-06,1.6131106663449437,T-006,2
2023-04-14,1.4630750906397885,T-006,2
2023-04-16,1.60215252302506,T-006,2
2023-04-27,1.6081405534522695,T-006,2
2023-05-13,1.097364267130947,T-006,2
2023-05-14,1.5955256978213679,T-006,2
2023-05-26,1.4531347904734202,T-006,2
2023-05-28,1.5922122116461424,T-006,2
2023-06-09,1.4498212972084408,T-006,2
2023-06-19,1.3427112389478493,T-006,2
2023-06-20,1.0762626164041,T-006,2
2023-06-25,1.5855852220786777,T-006,2
2023-07-04,1.0729491153756958,T-006,2
2023-07-10,1.337740986464174,T-006,2
2023-07-22,1.080796785072596,T-006,2
2023-07-31,1.3327707291817295,T-006,2
2023-08-04,1.4365672892556203,T-006,2
2023-08-05,1.077483278338113,T-006,2
2023-08-08,1.0646653515938638,T-006,2
2023-08-22,1.0613518412085934,T-006,2
2023-09-14,1.5750056373123351,T-006,2
2023-09-16,1.0675427474488859,T-006,2
2023-09-24,1.5640474210356579,T-006,2
2023-09-29,1.4233132478775348,T-006,2
2023-10-12,1.5683786171071579,T-006,2
2023-10-16,1.3145464242277294,T-006,2
2023-10-21,1.059258973100335,T-006,2
2023-10-30,1.311232914981727,T-006,2
2023-11-01,1.5492450826471926,T-006,2
2023-11-09,1.561751598561177,T-006,2
2023-11-13,1.307919405461903,T-006,2
2023-11-27,1.3046058959426874,T-006,2
2023-12-22,1.403432191289651,T-006,2
2023-12-24,1.5425096092720194,T-006,2
2023-12-25,1.2979788769011187,T-006,2
2023-12-27,1.5359910445671665,T-006,2
2023-12-28,1.5501543152422208,T-006,2
2023-12-29,1.4017754365293977,T-006,2
2023-12-30,1.0426914255018356,T-006,2
2023-12-31,1.5408528545129205,T-006,2
2024-01-01,1.2963221221412071,T-006,2
2024-01-02,1.0298734986775573,T-006,2
2024-01-03,1.5343342898071468,T-006,2
2024-01-04,1.548497560482174,T-006,2
2024-01-05,1.4001186817708966,T-006,2
2024-01-06,1.041034670741789,T-006,2
2024-01-07,1.5391960997530183,T-006,2
2024-01-08,1.2946653673828639,T-006,2
2024-01-09,1.0282167439175465,T-006,2
2024-01-10,1.5326775350485515,T-006,2
2024-01-11,1.5468408057224814,T-006,2
2024-01-12,1.398461927010789,T-006,2
2024-01-13,1.0393779159812677,T-006,2
2024-01-14,1.5375393449939194,T-006,2
2024-01-15,1.2930086126229523,T-006,2
2024-01-16,1.026559989157536,T-006,2
2024-01-17,1.5310207802885318,T-006,2
2024-01-18,1.5451840509624344,T-006,2
2024-01-19,1.3968051722506813,T-006,2
2024-01-20,1.0377211612217072,T-006,2
2024-01-21,1.5358825902332147,T-006,2
2024-01-22,1.2913518578630405,T-006,2
2024-01-23,1.0249032343984543,T-006,2
2024-01-24,1.529364025527153,T-006,2
2024-01-25,1.543527296202742,T-006,2
2024-01-26,1.3951484174905011,T-006,2
2023-01-08,1.384130324142749,T-006,3
2023-01-12,1.4741057406518268,T-006,3
2023-01-16,1.4126127535839044,T-006,3
2023-01-18,1.2671163378427888,T-006,3
2023-02-03,1.2047271329178015,T-006,3
2023-02-07,1.3466598808325911,T-006,3
2023-02-26,1.4129679308384597,T-006,3
2023-02-28,1.3590188543403834,T-006,3
2023-03-18,1.417760651578394,T-006,3
2023-03-19,1.4253269029082152,T-006,3
2023-03-22,1.3041933287268528,T-006,3
2023-03-30,1.5194222381127371,T-006,3
2023-04-06,1.5235420623124445,T-006,3
2023-04-14,1.245924327391523,T-006,3
2023-04-16,1.4418061995580425,T-006,3
2023-04-27,1.5359015356299754,T-006,3
2023-05-13,1.450719603196884,T-006,3
2023-05-14,1.4582859023700085,T-006,3
2023-05-26,1.2706439667164098,T-006,3
2023-05-28,1.466525886749168,T-006,3
2023-06-09,1.2788839512650279,T-006,3
2023-06-19,1.503248682008441,T-006,3
2023-06-20,1.4249368826364122,T-006,3
2023-06-25,1.483005856145848,T-006,3
2023-07-04,1.4331768677154912,T-006,3
2023-07-10,1.5156086601155088,T-006,3
2023-07-22,1.4919195284901514,T-006,3
2023-07-31,1.5279686389348335,T-006,3
2023-08-04,1.3118438929808764,T-006,3
2023-08-05,1.5001595139016226,T-006,3
2023-08-08,1.4537768323238165,T-006,3
2023-08-22,1.4620168195071959,T-006,3
2023-09-14,1.6183013888267521,T-006,3
2023-09-16,1.5248794752769559,T-006,3
2023-09-24,1.5365657684360994,T-006,3
2023-09-29,1.3448038417215893,T-006,3
2023-10-12,1.6347813629135317,T-006,3
2023-10-16,1.5732885668086043,T-006,3
2023-10-21,1.545479441957608,T-006,3
2023-10-30,1.5815285520998617,T-006,3
2023-11-01,1.4360322317175458,T-006,3
2023-11-09,1.6512613334352049,T-006,3
2023-11-13,1.5897685370799002,T-006,3
2023-11-27,1.5980085220611504,T-006,3
2023-12-22,1.3942437534748082,T-006,3
2023-12-24,1.5901256735868512,T-006,3
2023-12-25,1.6144884920226492,T-006,3
2023-12-27,1.4689921716395928,T-006,3
2023-12-28,1.680101280866985,T-006,3
2023-12-29,1.398363745965171,T-006,3
2023-12-30,1.5866793668601273,T-006,3
2023-12-31,1.5942456660767033,T-006,3
2024-01-01,1.618608484512668,T-006,3
2024-01-02,1.540296685126964,T-006,3
2024-01-03,1.4731121641302982,T-006,3
2024-01-04,1.6842212733572697,T-006,3
2024-01-05,1.4024837384558808,T-006,3
2024-01-06,1.5907993593508056,T-006,3
2024-01-07,1.5983656585671815,T-006,3
2024-01-08,1.6227284770031885,T-006,3
2024-01-09,1.5444166776173514,T-006,3
2024-01-10,1.4772321566200644,T-006,3
2024-01-11,1.688341265847363,T-006,3
2024-01-12,1.4066037309459933,T-006,3
2024-01-13,1.5949193518406013,T-006,3
2024-01-14,1.6024856510570336,T-006,3
2024-01-15,1.626848469493208,T-006,3
2024-01-16,1.5485366701077388,T-006,3
2024-01-17,1.4813521491107697,T-006,3
2024-01-18,1.692461258337648,T-006,3
2024-01-19,1.4107237234361054,T-006,3
2024-01-20,1.5990393443308633,T-006,3
2024-01-21,1.6066056435481373,T-006,3
2024-01-22,1.6309684619832268,T-006,3
2024-01-23,1.5526566625974707,T-006,3
2024-01-24,1.4854721416006162,T-006,3
2024-01-25,1.696581250827741,T-006,3
2024-01-26,1.4148437159263427,T-006,3
2023-01-08,1.5232259559912398,T-006,4
2023-01-12,1.34207731288903,T-006,4
2023-01-16,1.5017791731143497,T-006,4
2023-01-18,1.2893289264794197,T-006,4
2023-02-03,1.490009454683882,T-006,4
2023-02-07,1.3464523732128646,T-006,4
2023-02-26,1.5599105739234531,T-006,4
2023-02-28,1.3621743508885862,T-006,4
2023-03-18,1.3797306566226315,T-006,4
2023-03-19,1.5756325481515912,T-006,4
2023-03-22,1.3364948500950056,T-006,4
2023-03-30,1.3993433647245432,T-006,4
2023-04-06,1.4042504818399046,T-006,4
2023-04-14,1.5413201112861117,T-006,4
2023-04-16,1.595403954731897,T-006,4
2023-04-27,1.4189718313637176,T-006,4
2023-05-13,1.4191781761010236,T-006,4
2023-05-14,1.615032418848756,T-006,4
2023-05-26,1.570762808362829,T-006,4
2023-05-28,1.624846651911092,T-006,4
2023-06-09,1.5805770409823388,T-006,4
2023-06-19,1.6128329086356363,T-006,4
2023-06-20,1.441736479680318,T-006,4
2023-06-25,1.6444751163794316,T-006,4
2023-07-04,1.4515507107758892,T-006,4
2023-07-10,1.6275542553692353,T-006,4
2023-07-22,1.468249336206847,T-006,4
2023-07-31,1.6422756015167215,T-006,4
2023-08-04,1.6198339652050608,T-006,4
2023-08-05,1.4780635656570467,T-006,4
2023-08-08,1.4760862864655948,T-006,4
2023-08-22,1.4859005138896841,T-006,4
2023-09-14,1.5171141356705833,T-006,4
2023-09-16,1.5075062480628092,T-006,4
2023-09-24,1.7082676034267512,T-006,4
2023-09-29,1.6590908739740513,T-006,4
2023-10-12,1.5367425878397447,T-006,4
2023-10-16,1.6962538493575243,T-006,4
2023-10-21,1.5320418121989205,T-006,4
2023-10-30,1.7060680740646685,T-006,4
2023-11-01,1.4935225280706406,T-006,4
2023-11-09,1.556371037250576,T-006,4
2023-11-13,1.7158822987589115,T-006,4
2023-11-27,1.7256965234531998,T-006,4
2023-12-22,1.7179762231330937,T-006,4
2023-12-24,1.77206006547373,T-006,4
2023-12-25,1.7453249728409435,T-006,4
2023-12-27,1.5327794268473331,T-006,4
2023-12-28,1.5907208236805896,T-006,4
2023-12-29,1.7228833354802355,T-006,4
2023-12-30,1.5811129356700586,T-006,4
2023-12-31,1.7769671778211493,T-006,4
2024-01-01,1.7502320851880648,T-006,4
2024-01-02,1.5791356557729204,T-006,4
2024-01-03,1.5376865391942314,T-006,4
2024-01-04,1.5956279360277439,T-006,4
2024-01-05,1.7277904478275832,T-006,4
2024-01-06,1.5860200480170985,T-006,4
2024-01-07,1.7818742901682956,T-006,4
2024-01-08,1.755139197535603,T-006,4
2024-01-09,1.5840427681197988,T-006,4
2024-01-10,1.5425936515418113,T-006,4
2024-01-11,1.600535048375117,T-006,4
2024-01-12,1.7326975601746164,T-006,4
2024-01-13,1.5909271603641428,T-006,4
2024-01-14,1.786781402515715,T-006,4
2024-01-15,1.7600463098827244,T-006,4
2024-01-16,1.588949880466677,T-006,4
2024-01-17,1.5475007638887093,T-006,4
2024-01-18,1.6054421607222717,T-006,4
2024-01-19,1.73760467252165,T-006,4
2024-01-20,1.5958342727113044,T-006,4
2024-01-21,1.7916885148625876,T-006,4
2024-01-22,1.764953422229846,T-006,4
2024-01-23,1.5938569928139503,T-006,4
2024-01-24,1.552407876235679,T-006,4
2024-01-25,1.610349273069645,T-006,4
2024-01-26,1.7425117848687373,T-006,4
2023-01-08,1.4656461881103608,T-007,1
2023-01-12,1.6252174475920746,T-007,1
2023-01-16,1.4673456811385117,T-007,1
2023-01-18,1.6271377387117913,T-007,1
2023-02-03,1.5848058271271728,T-007,1
2023-02-07,1.4277097286896703,T-007,1
2023-02-26,1.4547246607139606,T-007,1
2023-02-28,1.4230290733229478,T-007,1
2023-03-18,1.3513778075065963,T-007,1
2023-03-19,1.4500440019517569,T-007,1
2023-03-22,1.6130957684546314,T-007,1
2023-03-30,1.6080550405791225,T-007,1
2023-04-06,1.6064948212399273,T-007,1
2023-04-14,1.5692036358293244,T-007,1
2023-04-16,1.4438031241829012,T-007,1
2023-04-27,1.6018141628118123,T-007,1
2023-05-13,1.3388960535966705,T-007,1
2023-05-14,1.4375622481742238,T-007,1
2023-05-26,1.5598423222810678,T-007,1
2023-05-28,1.4344418107993866,T-007,1
2023-06-09,1.5567216839262654,T-007,1
2023-06-19,1.4330204959972703,T-007,1
2023-06-20,1.3980651824187575,T-007,1
2023-06-25,1.4282004672701039,T-007,1
2023-07-04,1.3949445112401837,T-007,1
2023-07-10,1.4283255208491363,T-007,1
2023-07-22,1.3232510421092907,T-007,1
2023-07-31,1.4235954479223945,T-007,1
2023-08-04,1.5441665729692435,T-007,1
2023-08-05,1.3200975024245638,T-007,1
2023-08-08,1.3870610160193364,T-007,1
2023-08-22,1.3839074734998895,T-007,1
2023-09-14,1.570439275941539,T-007,1
2023-09-16,1.310636874989438,T-007,1
2023-09-24,1.4077239331376141,T-007,1
2023-09-29,1.531552402320277,T-007,1
2023-10-12,1.5641321886710553,T-007,1
2023-10-16,1.406250962311132,T-007,1
2023-10-21,1.3027530156218528,T-007,1
2023-10-30,1.4030974185585332,T-007,1
2023-11-01,1.562884746203514,T-007,1
2023-11-09,1.5578251011783575,T-007,1
2023-11-13,1.3999438748693964,T-007,1
2023-11-27,1.3967903311799776,T-007,1
2023-12-22,1.5126311397899772,T-007,1
2023-12-24,1.3872258988587518,T-007,1
2023-12-25,1.3904832438009387,T-007,1
2023-12-27,1.5502705714460077,T-007,1
2023-12-28,1.5467876982658946,T-007,1
2023-12-29,1.5110543679450696,T-007,1
2023-12-30,1.2869852971755775,T-007,1
2023-12-31,1.385649127014436,T-007,1
2024-01-01,1.3889064719563702,T-007,1
2024-01-02,1.353948810367799,T-007,1
2024-01-03,1.5486937996013188,T-007,1
2024-01-04,1.5452109264212215,T-007,1
2024-01-05,1.5094775961009577,T-007,1
2024-01-06,1.2854085253307193,T-007,1
2024-01-07,1.3840723551697676,T-007,1
2024-01-08,1.387329700111903,T-007,1
2024-01-09,1.3523720385231233,T-007,1
2024-01-10,1.5471170277570807,T-007,1
2024-01-11,1.5436341545766161,T-007,1
2024-01-12,1.5079008242562553,T-007,1
2024-01-13,1.2838317534862569,T-007,1
2024-01-14,1.3824955833254517,T-007,1
2024-01-15,1.3857529282673346,T-007,1
2024-01-16,1.3507952666784475,T-007,1
2024-01-17,1.545540255912392,T-007,1
2024-01-18,1.5420573827319428,T-007,1
2024-01-19,1.506324052411553,T-007,1
2024-01-20,1.282254981641651,T-007,1
2024-01-21,1.3809188114804303,T-007,1
2024-01-22,1.3841761564227664,T-007,1
2024-01-23,1.349218494834109,T-007,1
2024-01-24,1.5439634840672545,T-007,1
2024-01-25,1.5404806108873375,T-007,1
2024-01-26,1.5047472805667481,T-007,1
2023-01-08,1.3949279373521515,T-007,2
2023-01-12,1.4580051691215397,T-007,2
2023-01-16,1.2003836037355677,T-007,2
2023-01-18,1.395925528728925,T-007,2
2023-02-03,1.2712633504546995,T-007,2
2023-02-07,1.5010613954377272,T-007,2
2023-02-26,1.4432819377854087,T-007,2
2023-02-28,1.5217845201302134,T-007,2
2023-03-18,1.2483700525583168,T-007,2
2023-03-19,1.4640050599419874,T-007,2
2023-03-22,1.458094925245848,T-007,2
2023-03-30,1.533989991064939,T-007,2
2023-04-06,1.5408976983053604,T-007,2
2023-04-14,1.340340426023412,T-007,2
2023-04-16,1.4916358881440306,T-007,2
2023-04-27,1.561620818502771,T-007,2
2023-05-13,1.3036317090771927,T-007,2
2023-05-14,1.5192667164965479,T-007,2
2023-05-26,1.381786669275021,T-007,2
2023-05-28,1.5330821315408145,T-007,2
2023-06-09,1.3956020848720465,T-007,2
2023-06-19,1.3523531993171187,T-007,2
2023-06-20,1.6323078374731392,T-007,2
2023-06-25,1.5607129627123715,T-007,2
2023-07-04,1.6461232522951232,T-007,2
2023-07-10,1.373076321718358,T-007,2
2023-07-22,1.372708785446496,T-007,2
2023-07-31,1.3937994439993275,T-007,2
2023-08-04,1.450863745042393,T-007,2
2023-08-05,1.3865241999571,T-007,2
2023-08-08,1.6806617894356828,T-007,2
2023-08-22,1.694477205070601,T-007,2
2023-09-14,1.6997749704830722,T-007,2
2023-09-16,1.4279704467227154,T-007,2
2023-09-24,1.6505131629271146,T-007,2
2023-09-29,1.506125408894398,T-007,2
2023-10-12,1.727405804821452,T-007,2
2023-10-16,1.4697842327342916,T-007,2
2023-10-21,1.4625089893428358,T-007,2
2023-10-30,1.4835996495648285,T-007,2
2023-11-01,1.6791415712663822,T-007,2
2023-11-09,1.7550366385121916,T-007,2
2023-11-13,1.4974150665421475,T-007,2
2023-11-27,1.5112304835196284,T-007,2
2023-12-22,1.5890179106656837,T-007,2
2023-12-24,1.7403133732918596,T-007,2
2023-12-25,1.5388613174745804,T-007,2
2023-12-27,1.7344032391757407,T-007,2
2023-12-28,1.8033905979331906,T-007,2
2023-12-29,1.5959256191553128,T-007,2
2023-12-30,1.53158607422954,T-007,2
2023-12-31,1.7472210817801999,T-007,2
2024-01-01,1.5457690259632397,T-007,2
2024-01-02,1.825723664270467,T-007,2
2024-01-03,1.74131094766406,T-007,2
2024-01-04,1.810298306421593,T-007,2
2024-01-05,1.6028333276453914,T-007,2
2024-01-06,1.5384937827188556,T-007,2
2024-01-07,1.7541287902690335,T-007,2
2024-01-08,1.552676734451904,T-007,2
2024-01-09,1.8326313727592023,T-007,2
2024-01-10,1.748218656153453,T-007,2
2024-01-11,1.8172060149107523,T-007,2
2024-01-12,1.6097410361333673,T-007,2
2024-01-13,1.5454014912071437,T-007,2
2024-01-14,1.7610364987573737,T-007,2
2024-01-15,1.5595844429405632,T-007,2
2024-01-16,1.8395390812479375,T-007,2
2024-01-17,1.7551263646417725,T-007,2
2024-01-18,1.8241137233991547,T-007,2
2024-01-19,1.6166487446213436,T-007,2
2024-01-20,1.5523091996957266,T-007,2
2024-01-21,1.7679442072467013,T-007,2
2024-01-22,1.5664921514292227,T-007,2
2024-01-23,1.846446789736883,T-007,2
2024-01-24,1.76203407313042,T-007,2
2024-01-25,1.8310214318883138,T-007,2
2024-01-26,1.623556453110146,T-007,2
2023-01-08,1.1424384073223142,T-007,3
2023-01-12,1.255967851274059,T-007,3
2023-01-16,1.3292449092745073,T-007,3
2023-01-18,0.9449905540902682,T-007,3
2023-02-03,1.2010584705657394,T-007,3
2023-02-07,1.5163944843615975,T-007,3
2023-02-26,1.202761717955379,T-007,3
2023-02-28,1.542247332682347,T-007,3
2023-03-18,1.3146352466868236,T-007,3
2023-03-19,1.2286145618181235,T-007,3
2023-03-22,1.022549093044858,T-007,3
2023-03-30,1.3507616183239177,T-007,3
2023-04-06,1.3593792313803827,T-007,3
2023-04-14,1.287234616785869,T-007,3
2023-04-16,1.2630850147939787,T-007,3
2023-04-27,1.3852320718256734,T-007,3
2023-05-13,1.3835761522589691,T-007,3
2023-05-14,1.297555466898086,T-007,3
2023-05-26,1.3389402918741784,T-007,3
2023-05-28,1.3147906888968046,T-007,3
2023-06-09,1.3561755118891294,T-007,3
2023-06-19,1.5188324049832265,T-007,3
2023-06-20,1.680129132089909,T-007,3
2023-06-25,1.3492611288052647,T-007,3
2023-07-04,1.697364352801963,T-007,3
2023-07-10,1.544685236189861,T-007,3
2023-07-22,1.4697522565213943,T-007,3
2023-07-31,1.5705380681176508,T-007,3
2023-08-04,1.4251163954387724,T-007,3
2023-08-05,1.48698747803159,T-007,3
2023-08-08,1.7404524056298603,T-007,3
2023-08-22,1.7576876256424272,T-007,3
2023-09-14,1.5575842836235525,T-007,3
2023-09-16,1.5386931379706814,T-007,3
2023-09-24,1.4612900602904122,T-007,3
2023-09-29,1.4940572719846936,T-007,3
2023-10-12,1.5920547160207068,T-007,3
2023-10-16,1.6653317695079153,T-007,3
2023-10-21,1.5817811770470585,T-007,3
2023-10-30,1.6825669842815505,T-007,3
2023-11-01,1.2983126268030536,T-007,3
2023-11-09,1.6265251455472558,T-007,3
2023-11-13,1.6998021989568515,T-007,3
2023-11-27,1.717037413632278,T-007,3
2023-12-22,1.5974685609877224,T-007,3
2023-12-24,1.573318957184763,T-007,3
2023-12-25,1.7515078429847857,T-007,3
2023-12-27,1.3672534855052496,T-007,3
2023-12-28,1.6868483969116121,T-007,3
2023-12-29,1.6060861683263075,T-007,3
2023-12-30,1.6679572504240916,T-007,3
2023-12-31,1.5819365645217751,T-007,3
2024-01-01,1.7601254503224362,T-007,3
2024-01-02,1.9214221770490674,T-007,3
2024-01-03,1.3758710928429936,T-007,3
2024-01-04,1.6954660042494245,T-007,3
2024-01-05,1.6147037756647418,T-007,3
2024-01-06,1.6765748577624315,T-007,3
2024-01-07,1.5905541718598561,T-007,3
2024-01-08,1.7687430576592589,T-007,3
2024-01-09,1.930039784386748,T-007,3
2024-01-10,1.384488700180307,T-007,3
2024-01-11,1.7040836115874973,T-007,3
2024-01-12,1.6233213830019575,T-007,3
2024-01-13,1.6851924651005081,T-007,3
2024-01-14,1.5991717791968683,T-007,3
2024-01-15,1.7773606649969094,T-007,3
2024-01-16,1.9386573917244285,T-007,3
2024-01-17,1.393106307518051,T-007,3
2024-01-18,1.71270121892531,T-007,3
2024-01-19,1.6319389903391732,T-007,3
2024-01-20,1.6938100724378748,T-007,3
2024-01-21,1.6077893865360178,T-007,3
2024-01-22,1.7859782723345599,T-007,3
2024-01-23,1.9472749990614604,T-007,3
2024-01-24,1.4017239148563474,T-007,3
2024-01-25,1.721318826263383,T-007,3
2024-01-26,1.6405565976770735,T-007,3
2023-01-08,1.6477481498358904,T-007,4
2023-01-12,1.5347768779042337,T-007,4
2023-01-16,1.7633372731232095,T-007,4
2023-01-18,1.7640198718015467,T-007,4
2023-02-03,1.614315423277378,T-007,4
2023-02-07,1.732456936434608,T-007,4
2023-02-26,1.5829092998739005,T-007,4
2023-02-28,1.7048902761529392,T-007,4
2023-03-18,1.7514390213773805,T-007,4
2023-03-19,1.5553426384381364,T-007,4
2023-03-22,1.6813198805042826,T-007,4
2023-03-30,1.4336991092518931,T-007,4
2023-04-06,1.4245102223739763,T-007,4
2023-04-14,1.5224265540774062,T-007,4
2023-04-16,1.5185870908722683,T-007,4
2023-04-27,1.3969435617225527,T-007,4
2023-05-13,1.6779279268292824,T-007,4
2023-05-14,1.4818315440242027,T-007,4
2023-05-26,1.4672932346010208,T-007,4
2023-05-28,1.4634537715678448,T-007,4
2023-06-09,1.4489154623906364,T-007,4
2023-06-19,1.5611817555892424,T-007,4
2023-06-20,1.5578680898509512,T-007,4
2023-06-25,1.4266982272982083,T-007,4
2023-07-04,1.5394903176163304,T-007,4
2023-07-10,1.5336150971584632,T-007,4
2023-07-22,1.5860390652558236,T-007,4
2023-07-31,1.5060484383084023,T-007,4
2023-08-04,1.375404372961469,T-007,4
2023-08-05,1.5676612927607443,T-007,4
2023-08-08,1.4935458866265663,T-007,4
2023-08-22,1.475168114679261,T-007,4
2023-09-14,1.2131658383824238,T-007,4
2023-09-16,1.5125279770030047,T-007,4
2023-09-24,1.30724270798222,T-007,4
2023-09-29,1.30189328479369,T-007,4
2023-10-12,1.1764102939677012,T-007,4
2023-10-16,1.4049706920967846,T-007,4
2023-10-21,1.4665835465953807,T-007,4
2023-10-30,1.386592919868641,T-007,4
2023-11-01,1.3872755199439664,T-007,4
2023-11-09,1.1396547494831246,T-007,4
2023-11-13,1.3682151474972333,T-007,4
2023-11-27,1.3498373751253494,T-007,4
2023-12-22,1.1916266511444726,T-007,4
2023-12-24,1.187787188124041,T-007,4
2023-12-25,1.3130818303825302,T-007,4
2023-12-27,1.3137644304582063,T-007,4
2023-12-28,1.0753325461823378,T-007,4
2023-12-29,1.182437764958236,T-007,4
2023-12-30,1.3746946847375798,T-007,4
2023-12-31,1.178598301938336,T-007,4
2024-01-01,1.3038929441968263,T-007,4
2024-01-02,1.300579278432798,T-007,4
2024-01-03,1.304575544272553,T-007,4
